disease,postLink,postHeading,postContent,postTags
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1914/brain-fog-help,Brain Fog Help!,"I am a 19 year old female, overall healthy bmi, no concerning health conditions, etc. For the past 8 months, I've been having a sort of a constant fuzzy pressure in my head or brain fog which is extremely unusual behavior for me. Speaking in the past, I used more extravagant words but now I have to really concentrate to put a sentence together. It is like my thinking has slowed down somehow. I have zero motivation, poor concentration, and it is extremely difficult for me to wake from slumber. I always feel fatigued, I'm forgetful, and easily distracted. It is getting extremely difficult in college as I am having extreme difficulty in solving problems, finding words, and just learning new things in general. I feel detached from reality in a way. This condition is really affecting my daily life. Any response to this entry would be greatly appreciated. Thank you.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1898/parkinson-s-disease,Parkinson's disease,Is stuttering a part of Parkinson's.?,Parkinson's Disease
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/11021/recall-clif-bars,Recall: Clif Bars,"Clif Bar & Company is voluntarily recalling 12 of its products, most of which are marketed for children, because they may contain nut allergens.  The popular bars could include peanuts, walnuts, almonds, hazelnuts, cashews, Brazil nuts, macadamia nuts, pecans, and coconut. Find out if any Clif Bars you bought were affected, here:",Food
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/2082/can-i-outgrow-absance-epilepsy-if-i-ve-had-grand-maul-seziures,Can I Outgrow Absance Epilepsy If I've Had Grand Maul Seziures?,"Hi, I've looked everywhere but I haven't found an answer to my questions. So I think I've had short bouts of absence Seziures since I was 13, maybe younger. But at 14 I had a grand maul Seziure, and another, and another. It took forever to have the medications just right.  So, I was looking on an absence Seziure website thing and it made it seem like if you had Grand Maul Seziures you would never grow out of it, is that true? They also made it seem like if you did grow out of it, it could come back. Also, it seems like some, or most, Absence Seziures happen to younger kids, and they grow out of it at puberty. Mine seemed to start at puberty, then get worse as he years went on. Is that normal in any little way...? One of the reasons I'm wondering is because I think I might want to go into the Navy, but now that I have Seziures I know I can't. I turned 16 recently, is there a chance I will grow out of it soon?(also, I'm a girl, does that affect it in any way?) Oh, and does anyone know if the Military(Navy, specifically) will take someone with a history of Seziures? Thanks, all, for your time, it means a lot.",Epilepsy/Seizures
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/11082/random-itchy-skin-rash-that-lasts-for-45-mins-or-so-pleaseeee-help-i-m-scared-it-might-be-serious,"Random Itchy Skin rash that lasts for 45 mins or so. Pleaseeee help, I'm Scared it might be serious","so I started getting these random itchy rashes about 3 days ago that come for about 45 mins and go away, mostly in the morning and at night, I get them everywhere, arms, hands, legs, lower back and etc. please some body tell me what it is. below I got a picture of when it appeared on my hands and after it was gone.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/2089/my-hands,My hands,"When I lay down my hands well start to hurt it does not matter what side I lay on. I've been told to lay on two pillows with my hands hanging down it work for a couple days but it started back up again. My hands hurt when I try to hold small object. They wake me up at night can't sleep well, I have to walk around are sit up in a chair with my back not touching anything. My hands hurt holding the cell phone. What can I do?",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/11105/how-to-treat-un-diagnosed-anaphlaxis-in-the-back-country,How To Treat Un-Diagnosed Anaphlaxis In The Back Country,"I'm hoping to get an answer to a particular scenario pertaining to anaphylaxis. Senario 1 you and/or another person who is un-diagnosed and does not have an epi-pen, gets stung by a bee and is showing signs of anaphylaxis. Your miles from any vehicle, and emergency services are out of the question, what would the best course of treatment be to get us the a hospital? As far as I can tell the first thing would be if you have it is getting an antihistamine on board such as Benadryl, try to keep the patient calm even if it is you, and coach breathing as necessary. Is there anything else that can be done in this case?","Hives , Treatment"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/2361/my-plea-to-parents,My Plea To Parents,if you give this to a child than you should be locked up. parents put me on this back when Ritalin was the drug and let me tell you if you want your child to grow up craving it for the rest of there life then go ahead anyone who tells you this is not addictive is ignorant and really need to try for themselves. its a upper and i was the first group to be given it in the uk. i wouold be given it befor a meal and it would take my appitite right away and i would be given at tea time so i would wide awake all night this is the worst crawl and in in human way to treat people with quote adhd when the whole. i will tell you. if you give uppers to a child for 5 years then take it away and leave your child with a withdrawal they cannot explain and you ignore and think it is a behavioral issue then you are a fool. i never got over this and hence have to go thou life medicating myself with illegal stimulants not for a high to feel right again. school is for any child with an imagination boring there creativity suppressed by schools and this drug. copying from a book and being wrong for not doing it the way the book does is boring. thia drug ruined my life and will anyone elses who is given this do not get fooled by ads or actors telling you there story because they are lies and anyone who has been given this as a child will see through the lies. if you as a parent have not gone a week on a stimulant you would never give to your child. compensation should be given to them children but put a price on lifetime addiction and permanent loss of a child's creativity and childhood you could not one week i challange any parent to go on this drug and then see if you would give to your child. and do not get sucked into doctors saying that it works different on kids with adhd is also a lie the kid is not brought to normal even though it may seem like it. its more of a trance or disconnect next time you give to your child watch the spark be taken from his eyes watch as all life is taken,"ADHD in Children , Living With , Symptoms , Treatment & Care , Diagnosis , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/2187/vyvanse,Vyvanse,I have been taking vyvanse for 6 months. I have noticed my face constantly breaks out and is very dry. Is this a side effect of the medication?,ADHD in Adults
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9425/welts-and-itching-all-over,Welts and itching all over,For the past year and a half I have had itching all over and getting huge sore welts on my arms . I have been to many doctors and given many meds and nothing is working . I am losing my mind with the itching and pain :(,"Hives , Allergy Testing"
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9618/weird-bite,weird bite,"a few days ago, what i though was a misquito bite turned into a blister? it has symptons of one, icthy and whatnot, but noow it has turned into a dark color like blister bump",Allergy Testing
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9752/allergies-eczema,"Allergies , eczema , ???","I've got this rash on my neck. It has been hotter outside , I live in Mi. Its really itchy and is very irritable. I've had eczema on my ear and elbow before, but never this. I applied Eucerin to it yesterday and I actually think its worse now. Can anyone help me please?",Allergy Testing
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9684/constantly-sneezing,Constantly Sneezing,I am on a high dosage of prescription allergy medicine and I still sneeze my head off all day. Why is this still happening?,
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9716/not-getting-better-on-antibiotics,Not getting better on antibiotics,"I woke up Saturday, June 3rd with chest congestion. For a week I tried all sorts of over the counter meds. Finally on Monday, June 12th I decided to see a dr because me left ear began to hurt and my throat as well. He gave me a steroid shot and prescribed amoxicillin for 10 days. Been taking that on the dot every 12 hours. Drainage hasn't stopped. I did feel as if some energy returned the next day but that started to decline. 2 days after my shot I woke up with my right ear hurting and throat beginning to hurt again. What is going on? I did also start taking an allergy medicine the 3rd day after getting my shot. Of course I still have a horrible cough. I don't feel like I am getting better.",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/10068/do-allergens-smell-foul-to-people-with-the-allergy,Do allergens smell foul to people with the allergy?,"I'm at a loss. I've been allergic to mold and mildew since a child and those never should smell pleasant. Now, 33 years later, I am adding the diagnosis of allergic to cats, dogs, dust mites, cockroaches, trees, grass, and ragweed and other weeds. I've probably had some of these for a decade or so.  In the past and now, I notice my house which has pets and nice places for dust mites and allergens to hide such as my books, older furniture, baskets, and etc. to hide. My house is 'clean' but a little cluttered and I own two cats. At times I vigorously clean it because I smell a foul odor. Like it's musty and been closed up. My house has central air with an electrostatic? filter. It smells awful to just me! Anyone else looks at me like I'm crazy because they don't smell anything.  Could the odor be caused by the allergies? It's not like when you have a cold and things smell bad from inside your nose. And I don't have much if any drainage. It somewhat burns my nose inside and smells 'old.'","Living & Managing , Mold , Allergy Testing , Seasonal , Treatment , Pets"
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/10232/food-and-drug-allergies,Food and drug allergies,"multiple food reactions. Mainly sugar. Can not take medications. pills. Cause severe personality changes, paranoia, and violent behavior. Doctors will not recognize or test. What can I Do? life long problem. have learned to controll but have had legal problems because of this.",Allergy Testing
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/10361/jock-itch-eczema-or-allergies,Jock itch eczema or allergies,I am facing itching problem from last 20 days plz suggest medicine. It seems like fungal infection.,"Allergy Testing , Treatment"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1670/dead-sex-drive,Dead sex drive,Wondering if any one knows if the viagra for women really works and knows what all it does for u like does it make u feel aroused and want to have sex will u have an orgasam will it give me all the feelings i once had before the depression meds killed my sex drive I would really like to know what all it does for u thinking about trying it soon I need something my sex drive is pretty much dead and this really sucks I hate it so if any one can help I would so much appreciate it please and thank u,
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/10446/my-daughter-got-bit-by-a-tick-on-a-camping-trip,My daughter got bit by a tick on a camping trip,"My five year old has some sort of bite on her belt area by her hip. We went camping this weekend so I'm assuming it's a tick bite. Anyways, it has been getting bigger the past few days. Now it's big, maybe quarter sized or a bit bigger, and has quite a bit of redness around it. She says the general area hurts and Her temperature is only at 99.2. No other symptoms but I'm getting worried. Any guesses on what it could be? Advice?",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/10567/what-are-these-bumps-on-my-little-brothers-arm,What are these bumps on my little brothers arm?,"My little brother woke up this morning with all these bumps on his left arm. He says they don't hurt, or itch, so I don't think it's bed bugs. He seems fine, but I would just like to know the origin of these bumps. If anyone knows what they might be please let me know, thanks!","Living & Managing , Treatment"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/4510/all-muscles-sore-tired-bodywide-tingling-numbess,"All muscles sore, tired, bodywide tingling / numbess","I started having abnormal fatigue about 6 years ago. I would do some routine physical activity but this time I would feel extreme fatigue, always accompanied by thirst. A year ago for the first time I started have muscle twitches in eye lid and on bottom of foot. 10 months ago I woke up one night and both legs felt heavy and weak. It was also the first time I had bodywide tingling / burning sensations. A week later on back to back nights I had basically a pseudo seizure, with severe convulsions in all muscles, most notable in thighs. Since then I've had 3 bad episodes of bodywide convulsions, in between I've been mostly better but with muscle twitches now and then. Sometimes I am pretty physically active and have no problems at all. All flare ups were proceeded by above normal but not excessive physical activity. The past week muscle fatigue, lots of muscle twitches, and two nights of bodywide tremors followed by soreness.  I have had a variety of labs done, CT scans, and an MRI. The only things not normal were a minor bone spur in neck, moderate to severe stenosis around shoulders, a bulging disc mid back, and slightly above normal bilirubin due to a low dose of statin, level was 1.6. By regular doctor is adamant that it is all due to low B12 and me not taking folate, but my B12 levels throughout this have never been below normal. I have had no eye problems or bladder / bowel problems.  For the first time in my life of 33 years I'm afraid about my health in the near and far future. My quality of life has significantly declined but I have no definite answers. If anyone has had or has similar symptoms I'd love to know, especially if you got a diagnosis.",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/2188/can-t-afford-medication,Can't afford medication,"My insurance does not cover vyvanse before meeting my 6,800 deductible. I cannot receive patient assistance as my household income is over recommended for 2 people and they do not take into account student debt, mortgage, etc.. My insursnce is going up 60% in 2017 and I am already paying 187.00/mo (254.00 before a 12mo coupon from manufacturer)   What else can I do to help with the cost of medication.","Treatment & Care , ADHD in Adults"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/309/traumatic-brain-injury-diagnosis,Traumatic Brain Injury Diagnosis,"Hello all. I have been recently diagnosed with a traumatic brain injury. I'm in need of surgery to deal with this injury. However I can't afford the cost of surgery and this injury prevents me from holding down a job. The other thing is that the surgery that I will be receiving is currently a clinical trial using my own stem cells to treat the injured tissue. As a result of the surgery being a clinical trial insurance won't cover the cost. I'm in trouble and I would like to one day be able to maintain a job and not get fired. I was wondering does anyone know of any financing sources (grants, sponsors, etc.) that can help me pay for the cost of surgery since I currently don't have an income?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1506/are-the-following-brain-supplements-fine-if-i-was-on-treatment-for-oxcarbazepine-for-6-years,Are the following brain supplements fine if i was on treatment for oxcarbazepine for 6 years,"The ingreadients of neuro optimizer are : Acetyl L-Carnitine HCI	500 mg	; L-Glutamine	500 mg	; Taurine	500 mg	; Cytidine 5'-diphosphocholine (Cognizin)	300 mg	; Phosphatidlycholine	120 mg	; Phosphatidylserine (PS)	100 mg; Alpha Lipoic Acid 50 mg; I wanted to try this product but three of the ingredients like glutamine, taurine and al-carnitine have warnings for people with seizures/bipolar. I was treated for seizure and bipolar for 6 years on various dozes of oxcarbazepine average doze of 500. Now i have no problems related to bipolar and seizure but i notice overtime i lost a few iq points, became less motivated, less effective and focussed kinda like adhd(compared to what i was 6 years back). therefore wanted to try this product. any warnings from experts. will be very very grateful. have a good day :)",Epilepsy/Seizures
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1579/ativan,Ativan,Does ativan cause memory problems from using it like 2 times a month?,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1465/newsflash-probiotics-may-boost-alzheimer-s-patients-memory,Newsflash: Probiotics May Boost Alzheimer's Patients' Memory,"People with Alzheimer's disease may be able to improve their memory and thinking skills by taking probiotics.  Click here to read more:    These are fascinating findings. Do you take probiotics? If so, what kind? How is it working for you? We want to hear from you! To join the conversation, log-in or sign up to become a WebMD member.",Alzheimer's Disease
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/967/autonomic-dysfunction,Autonomic Dysfunction,Is anyone familiar with this disorder Autonomic Dysfunction? My doctors are considering changing my pain medications from 10mg Norco to a Fentanyl Patch. Motility issues are part of this disorder. I am trying to understand why they would switch me to a stronger pain medication.,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/899/my-wife-has-hallucinations-of-bugs-and-worms-under-her-skin,My wife has hallucinations of bugs and worms under her skin,"She started this about one year ago,has gotten worse, been to 3 doctors but no help,she is on a lot of meds but no street drugs,was thinking some of her meds may be causing this,or is something else going on,she says they pinch her, she takes, metformin 1000 mg once a day,gabapentin 600 mg 3 times a day,losartan potassium 100 mg once a day,hydrocodon 7.5 twice a day,crestor 40 mg once a day,amlodipine 5 mgonce a day,omeprazole 20 mg twice a day,venlafazine 50 mg once a day,metoprolol succer 50 mgonce a day,trazodone 150 mg once a day,risperidone 2 mg twice a day ,clonazepam .5 mg 3 times a day,it gotten to point i cant leave her alone. thanks for any help",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1329/newsflash-more-football-increases-risk-of-brain-disease,Newsflash: More Football Increases Risk of Brain Disease,"Researchers say they can show that brain inflammation from football head trauma may lead to the development of a devastating and degenerative brain disease. Click here to read more:   .  What do you make of these findings? We want to hear from you! To join the conversation, be sure to log-in or sign-up to become a WebMD member.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1004/i-m-not-sure-if-it-s-a-concussion,I'm not sure if it's a concussion.,"I woke up at 5:45 for a shift at work. I was well-rested, walking around, drank water. When I went upstairs to change, something wierd happened. Somehow, I fell and hit my head on my bureau, and when I tried to get up again, I hit my head on my closet. I struggled for about a minute. Problem is, I can't remember why I fell (I don't believe I wouldve tripped, I was walking slowly and carefully so I wouldnt wake the family), I must've passed out or something. I don't remember the minutes before the incident. It woke up the whole family, but I brushed it off and went to work. I was ok. My head hurt, not in the impact area, but overall. My coworker did the ""how many fingers am I holding up"" test. I passed, but took 10 seconds to respond. My words were sort of slurring and I was slow. But I was fine enough to work. It's been a day. I don't really have those symptoms anymore, but my head hurts even more and I want to throw up. I haven't stood up yet but I will probably be weak. I've never had a concussion so I'm not sure when to seek medical attention. Is there any tests I can do at home to determine the severity? And why did I pass out in the first place? I've never fainted in my life.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/1645/if-i-shake-my-head-quickly-i-have-localized-brain-pain,If I shake my head quickly I have localized brain pain,"First let me say some things before I describe all my symptoms... When I was in highschool, I was 11 or 12, I suffered z seizure that knocked me uncounscious for 30 seconds. I basically increased my head pressure to my head by forcing it to show my classmates how I can “turn red”. That basically affected the oxygen that went to my brain and I fell to the floor, having a seizure for 30 seconds (that’s what my classmates said). After I woke up I didn’t feel the same. I had not been really smart or anything and my grades stayed the same, but I just didn’t feel myself. I don’t know where my head was when I hit the floor. I didn’t tell my parents, I’m now 17. I also have myopia on both eyes, which started around highschool but can’t remember when exactly. My left eye is worse than my right eye. I’ve been feeling perfectly well, I didn’t really see any big changes in my personality, and I’ve never been social. I have extreme social anxiety and I’m seeing a psychologist. My family is not very social and has problems, and I attribute my anxiety due to that fact. About 6 months ago I’m having a really small bump under my skin and above my skull on the left side of my head on the occipital lobe and I don’t know what it is. It’s really small and sometimes it’s “suddenly” itchy or painful I’m not certain if it feels hard or soft. When I shake my head quickly I can feel a shooting and small pain on the left side of my brain (a large potion of it) which I don’t feel on the other side, but I feel it inside my head. It might be due to stress because I have been extremely anxious and stressed to the point that I couldn’t sleep well, that was due to an urinary tract infection that I had over the last month and having it for so long made me anxious. I’m treating it with macrodantine and hiprex for 10 days, I’m on the 5th day. Having said that, there are times when I am anxious or taking to a girl for example that I start to sweat on the right side of my head. Sometimes I feel jerks on any part of the body, but they are really occasional and I think they are caused because of the anxiety making my muscles too tense, because when I get home to sleep sometimes I have night tremors. I should also add that I’m a bit hypochondriac and I had an ecg done because I thought I had heart problems but I overreacted. I’m not sure if I’m overreacting now",Epilepsy/Seizures
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/3426/newsflash-could-the-mediterranean-diet-help-prevent-adhd,Newsflash: Could the 'Mediterranean' Diet Help Prevent ADHD?,"Kids who follow a diet high in fruits, vegetables and ""good"" fats may be less likely to have ADHD, a small study suggests. Click here to read more:  We want to hear from you! Have you tried the Mediterranean diet?","ADHD in Children , Living With , Symptoms , Diagnosis"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/3731/how-could-i-have-ignored-this-for-so-long-help-me,how could I have ignored this for so long ! Help me,"So I have known about my ADD since I was about 12 I am 18 now ... I never told anyone about it I never even put much thought into it I thought it was just not being able to focus. I didn't see the point or every one seemed to make it a big deal.. and truthfully never wanted to admit to myself it was real and that I have a mental illness. I actually went up and read about it for the first time today, properly that is. I am the whole checklist of symptoms I'm sure and I am very worried it could cost my relationship and future well being of I don't learn how to manage it or cope at least. Everything in my life is always such choas and it's hurting the people around me ... but I don't even know where to start...",ADHD in Adults
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/3588/dreading-work-everyday,Dreading work everyday,"I'm a high school teacher and I was diagnosed with ADHD 2 years ago at 36. I am on my 3rd job in 3 years since coming back from childrearing hiatus. I lost the first 2 for poor performance and on my way to losing this one too.  I dread going to work every single day, facing the constant string of errors and missed deadlines and forgotten meetings, and the subsequent agitation of my supervisors.  I spent time in psychiatric inpatient and day hospital twice in a year. I recently returned from the second. I feel like I can't go on in this job much longer.  I don't have a question necessarily. I just don't know how to cope.","Living With , ADHD in Adults"
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/8707/bubbles-under-the-skin-of-my-right-hand,Bubbles under the skin of my right hand,"I have experienced tiny bubbles just under the skin on the palm of my right hand near the pollicis brevis. This has been occurring for some time and I have no idea of the reason (although my research leads me to believe it is some kind of an allergy, hence this post here). It is only on this part of my body but sometimes I feel in just below the wrist at the join with my lower arm. The bubbles increase in size before I pop them and a clear liquid comes out. I treat the area with Locoid 0.1%, Hydro cortisone 17-butyrate 1 mg/mL, Scalp Lotion. This stings a bit initially but then soothes the skin. The area can become very itchy and I try not to ""scrape"" the skin, so there is a definite issue below. I took a photo, this skin in this is looking very good at present due to the treatment however the condition keeps recurring.","Living & Managing , Allergy Testing , Treatment"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/2233/is-there-a-mask-that-i-can-wear-which-will-filter-out-co,Is there a mask that I can wear which will filter out CO?,"(I tried to find an appropriate forum to post my question, but I didn't find anything that matched well. I hope that this one is close enough.) I have an old Ford Escort (1990). It has many issues and problems, but I'm also not able to do anything at all about it at this time. For quite some time now I've been concerned about driving the Ford during the winter when I have to keep the windows closed in order to keep warm. My concern is carbon monoxide (C0). One of my co-workers has a meter which measures CO in the air. I asked him if I could borrow it to test what sort of emissions are in my car. After testing it I found that it had 56 ppm of CO. This was after driving my Ford for 20 minutes. My co-worker gave me a link to a CDC web page for safe CO emissions:     According to this I'm getting more than what's allowed for a 24 hour period of time. So I've GOT to do something, but like I said I cannot afford to replace nor repair it. So is there anything like a mask I could wear which will filter out the CO?",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/8640/sinusitis-and-prednisone,Sinusitis and Prednisone,"Hi there. I recently was prescribed a 5 pak of prednisone 5mg... For a allergies/sinus issues.. I'm worried that this dosage will cause excessive side effects. Insomnia, increased anxiety and weight gain. I do take anxiety and depression medication already (dulexotine) and am just wondering if this dosage will give me adverse side effects! I really want my allergies and constant sinus infections to go away but am deathly afraid of all these side effects! Any thoughts?",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/8882/pink-circular-spots-on-chest,Pink circular spots on chest.,"I've had these spots on my chest for about a year(between my belly button and breast). They range in size from about a nickle to a dime in size. they don't ich and they aren't raised above the surface. Recently, I've started to get more of these around my chest area. This part of my skin is never exposed to the sun, which means it probably isn't sun damage. The circular spots on my chest get brighter when I get out of the shower or I'm extremely hot or cold.",
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9034/allergic-rhinitis,allergic rhinitis,"I am 25 year old Male,I have been using Duonase since 4 years now. I tried to stop it couple of times. However, i feel terrible with congestion in nose, headache .Only when i take Duonase i feel better. In addition, I had my allergen test and I stopped eating those products since the test results came back. I feel nausea and headache most times, when i return from work. I cannot run fast, gives me breathlessness. i tried to stop the medication because it has corticosteroids and Antihistamines. I have been using it then every day. However, reduced to once a day since the last two months. What can be further anticipated treatment otherwise? i can see my hair falling off, I’ve reduced weight and sometimes grow weight . Do you think these is a risk to life's expectancy because of the spray or because of the allergic rhinitis?",Allergy Testing
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9262/allergies,allergies,I have a severe allergic reaction to the drug sulfa. Does that mean that I will have a reaction to the drug Sulphur 30c hpus? I have an ear ache and that is one of the ingredients in the over the counter product that I bought. Thank you in advance Bonnie,
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/9215/not-bedbugs-in-paris,NOT bedbugs in Paris,"We've just returned from a week in an apartment in Paris where I was bitten by little black bugs, about a quarter inch long. The bites were very itchy, one or two on several, but not all nights. How can we find out exactly what they were?",Hives
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/6640/itching-mianly-at-night,Itching mianly at night,"Hi, for a while now I go itchy at night mainly at my feet and ankles and sometimes my back. It sometimes happens during the day and doesnt happen every day. I have been to the doctors and have had liver tests which has found nothing wrong, I take fexofenadine allergy tablets which stops the itching. I cant find a pattern to the itching as I can eat the same foods/wear the same clothes and it can still happen. It can be worse when I have a hangover. What could be the cause of this?",Allergy Testing
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/316/dilantin-side-effects,dilantin side effects,as i get older it really seems like my side effects are getting a lot worse especially this year its really getting crazy is anybody else having this problem im 69 now i was on a drug i had no side effects using called N3 took it off the market now i feel i'm going through hell,Epilepsy/Seizures
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/8821/rinsing-neti-pot-with-tap-water-before-using-distilled,Rinsing Neti pot with tap water before using distilled,"I visited my sister in Connecticut this past weekend. I wrapped my Neti pot in some cloth to prevent it from breaking. I rinsed it out in her sink, and then poured distilled water and saline solution into it. While rinsing my nose, I realized I smelled something mildew-like. I don't know if it was my sister's handtowel, the Neti pot, or her gross soap.  I washed it with the gross soap, cleaned out the water as well as I could and then rinsed the other side. Do you think it's possible I'll get brain eating amoebas? My anxiety has been so bad....can you get it from rinsing your Neti pot with tap water and then using distilled water for the rinse? I smelled the cloths I had wrapped it in. They didn't smell weird. So I'm freaking out that my brain is going to be eaten by amoebas or that it'll mold over.","Mold , Seasonal , Treatment"
Allergies,https://messageboards.webmd.com/health-conditions/f/allergies/4638/extreme-itching-crawling-sensation-for-almost-2-years-no-signs-of-rash-or-treatment,Extreme itching / crawling sensation for almost 2 years no signs of rash or treatment,"For almost two years now, I have been battling the oddest condition. It started with extreme itching all over my legs. Later, I am itchy pretty much everywhere. I never had any sign of a rash, or allergic reaction. Sometimes I would wake up in the middle of the night from scratching.( I have no known allergies )  First Steps:  Doctor: I first started by changing the detergent I was using. Then, I went to the doctor who ran blood tests, stool samples, urine tests, and everything came back normal. In the mean time, she suggested I take an anti-histamine for relief and sent me off to get an allergy test. I went to get a full comprehensive allergy test - everything came back normal. However, I hadn't stopped taking the anti-histamine as I was not advised to so I am unsure if it could have been a false test as a result. She then referred me to a dermatologist Dermatologist: I went to the dermatologist, and after describing my symptoms, he did not inspect my skin, but he advised that I do a scabies treatment. (Neither my partner nor I have any signs of scabies and we live together ) I went ahead and did the treatment regardless. Itching persisted. I went back for a follow up, and he suggested that I do it again - out of frustration I asked him, if it wasn't scabies what we would be trying next and he said we would start blood tests etc over. Needless to say I did not go back to him. Doctor: I went back to the doctor to explain my frustrations, and hope for an alternative solution to my problem. She prescribed me steroid creams to try, but it was difficult as the itching was not localized. She advised that this could be something environmental that I never find out - which wasn't something I was willing to accept. This condition has been making me extremely irritable and has begun to affect my professional and personal life. Naturopath: At this point, I've turned to a naturopath. Over the last 6 months, I feel like we have tried almost everything. She reviewed my blood work, and did a new stool sample to rule out parisites. My symptoms now include: itching everywhere, including the bottoms of my feet until they peel and get hot. Itching my legs until they scab. Dry stinging chest, itchy eyes. Painful sweating and itching in areas where there is pressure from clothing ie; waistband, bra straps. Clamy hot skin waist band, bra, underwear lines. More comfortable in loose fitting clothes. Sensitive skin to the point where any fabric ( sheets on my bed included ) touches me, and its almost a painful sensation, prickly burning. This is a list of the following things we have done to try and treat the condition: 1. Mastocytosis Disease - low histamine diet & Stinging Nettle Tea, Quercetin SAP. 2. Low histamine diet, B12 injections, & NAC SAP Antioxidant, Cyto-Calm to help with my sleepless nights. 3. Liver Cleanse - Live SAP & Chelidonium Plex drops 4. Parasite Cleanse - Garlic Activated Principles, Berber, Black Walnut, OIl of Oregano 5. Going off birth control (Nueva Ring) - I was on Yasmine from age 16 - 20, went on Seasonale for about 1 year - went off the pill for 4 months - went back on to yasmine for about 1 year - swtiched to Nueva Ring, on it for approx. 6months) She has given me Femco & Chaste tree to help with the symptoms.  I have been off the Nueva ring for about 1.5 months now. I got my first period normal timing. Since then, my symptoms have increased, and I have scabs all over my shins, now starting to my thighs from itching my skin so hard. Symptoms seem to be worse with clothing on. At work I get hot flash symptoms. I have been consistently waking up at 3am and having trouble falling asleep for the last 3-4 months now. Often wake up in a cold sweat. When I exercise, and sweat my scalp becomes incredibly itchy almost stinging sensation.  My libido is non-existant, and the irritability from itching doesn't help.  If anyone has any insight on something I can try, if you have experienced similar things etc. please help.","Living & Managing , Hives , Allergy Testing , Treatment"
