disease,postLink,postHeading,postContent
Opiates And Opioids,https://patient.info/forums/discuss/breastfeeding-and-oxy-664721,Breastfeeding and Oxy,"Hi Forum- Not sure if this is the correct place to post this but will give it a shot. Husband here. My wife has been breastfeeding out almost 19month old since she has been born. It has gotten down to only nighttime and nap time feedings. My question for the group. My wife has been on 30mg Oxy since she gave birth and takes a lot of them. 7-8 per day. We just checked her into a detox and now I am at home with our baby. So I have to worry about withdrawals or anything with our daughter? 0 likes, 6 replies "
Opiates And Opioids,https://patient.info/forums/discuss/wife-is-in-detox-how-to-help-when-she-gets-home--664911,Wife is in Detox. How to help when she gets home. ,"My wife is currently in a detox center to help her with her withdrawals and get off the pills. She has been on Oxy for close to 3-4 years and at the end was taking about 8-9 30mg pills per day. I am super proud of her at taking the step to get clean. I know it was tough for her. She wanted to get off them and this was the only way.  What can I expect for her when she gets out in 3-4 days. I know she has some hidden money issues that she has taken on credit cards to support her habit. Do we just sit down and discuss everything and that I know what things she has hidden? How do I help her stay clean off of these? I think the biggest issue will be her mental state. We also have a 2 year old so want to make sure she is stable as I got back to work.  Thanks in advance.  0 likes, 8 replies "
Opiates And Opioids,https://patient.info/forums/discuss/to-all-friends-on-here--665033,To all friends on here!,"To everyone I now class as my friends on here.  Those who have helped me in my struggle with addiction which I've now over come & to those who, my words have hopefully helped in the past.  When I came off all that Oxycontin, I swore that my mission in life was to help those who suffered as I did.  After being on here for very many months now & making some really good friends in the process & offering my advice, which was welcomed by all, I feel that the time has come to leave this website & delete my account, as I've now come to the stage, after being moderated yet again, that after offering help to someone, this website has shut me down yet again for merely trying help someone. I'm now so fed up of spending ages typing my help out, only to get the same old message, ""waiting to be moderated"" If this website was actually set up by someone in the same shoes as most of us on here, that would never happen but, sadly it's been set up by someone without a clue what we suffer and go through so, to all the friends I've made on here, I wish you all well, take care & look after yourselves please! Good luck in whatever you choose to do, & Caroline, be yourself & keep smiling sweetheart.  Take care all & good luck!! Ritchie xx 0 likes, 1 reply "
Opiates And Opioids,https://patient.info/forums/discuss/how-to-give-up-opieates-with-very-little-withdrawal-syndrome-642489,How to give up opieates with very little withdrawal syndrome ,"Hi all, firstly please don't attempt this on your own please involve your GP this method seems to work for all opieates, (for the search engines heroin, oxycontin, morphine, dyhidrocodine or codeine)  I've been dependent on dyhidrocodine and oxycontin off and on (but mostly on   for 10 years. I have given them up twice before, first time totally cold turkey which was absolute hell but my Dr put me on pregabalin (pregabalin has been tested up to 8000mg in a single dose without any damage to the tester, but bet he was off his nut lol. It will make you feel a bit drunk so I would recommend not going to work, NOT DRIVING,  and stay in bed for the 5 days or so this will take) for another reason and I found it releleaved the snake bones, itchy joints and the jerks (from here on called the heeby geebies) . Your going to need fairly high doses well well beyond what NICE (UK) recommend, I've read that some clinics in the US use it(they say 1200mg but that I'll blow you away) . I found 900mg every three hours is about what you are going to need, but your milage will vary as I am 160kg (22 stone)  and you may get away with less, best bet would be wait for the heeby geebies to start and take one (300mg) if that doesn't help after 20mins take another etc..this will find your needed dosage. The heeby geebies for me return after 3 hours at which point I take another dose. I would recommend not pre-empting the onset of the heeby geebies as towards the end they seem to become less frequent and severe. Pregabalin is expensive, its about £250 a box of 56 on a private prescription and may not quite be enough I was lucky living in the UK and having a awesome and very understanding GP (General Doctor) who prescribed what I needed under the UKs NHS... Your milage may vary..  I truly hope this helps some folks. Best of luck, its still not easy but the flu like symptoms are  a lot easier to deal (and much reduced on pregabalin, just got a stuffy nose and aches and pains this time)  with than the heeby geebies you get at the start, I was  flipping between the oxy and the DHC  100mg of oxygen a day and 120mg of DHC (to stop the withdrawal from the DHC being) g a tri acting opiate or 400mg/day of DHC that way I got far better pain relief as my tolerence would drop for the oxy (a single acting opieate) a while taking the DHC and vise versa I am told that due to the poor quality of street drugs I was doing about a 10 bag a day.. ) Anyhow I wish you all the very best breaking your dependence/addiction. Please post a comment if you have success with this procedure or have any questions.  Best of luck Jay 0 likes, 2 replies "
Opiates And Opioids,https://patient.info/forums/discuss/severe-upper-abdominal-with-an-opioid-688234,Severe  upper abdominal with an opioid,"HAS ANYONE EXPERIENCED SEVERE   AFTER TAKING AN OPIOID DRUG? A POSSIBLE SIDE EFFECT IS BILE DUCT SPASMS AND THATS WHAT I THINK I EXPERIENCED 0 likes, 2 replies "
Opiates And Opioids,https://patient.info/forums/discuss/help-with-reducing-oxycodone-dosage-552294,Help with reducing oxycodone dosage,"My husband was told at a pain management appointment that the level of oxycodone that he was taking was high and that he was a long term health risk.  How can he cut down when he has severe back pain? 0 likes, 66 replies "
Opiates And Opioids,https://patient.info/forums/discuss/want-to-ween-off-tylenol-3-what-are-the-risks--690117,Want to ween off  tylenol 3 what are the risks?,"I've been on this medication since I've had my both wrists operated on 3 or more years ago.  I'm down to one #3 300/15/30mg  a night.   What are the side effects on quitting cold turkey or how to ween off safely? Thank you 0 likes, 1 reply "
Opiates And Opioids,https://patient.info/forums/discuss/does-loperamide-prolong-withdrawal--697501,Does Loperamide prolong withdrawal? ,"hi So i am on day 13 of opiate withdrawal and still not feeling great. although most of the WDs have subsided I am still getting goosebumps, hot and cold chills, general crappy feeling and dhiarrea.   I've been taking lopermide (6 a day) on and off to help with the dhiarrea but I have read somewhere that it can actually prolong the WDs as it's a very weak opioid. Does anyone know if this is true? my doc prescribed me like 100 of them. I also still struggle to sleep. trent 0 likes, 8 replies "
Opiates And Opioids,https://patient.info/forums/discuss/painkillers-691231,Painkillers,"Hi people! So here's my story; I'm male in my 30's, had an accident 4-5 years ago. Slipped 5 discs (L1-L5) Since then, I've been battling with  hospitals, GP's, physio etc and my condition seems to be getting worse. In the last 8 months, my condition took a turn for the worse, another MRI has shown that my S1 is now involved with  discs still bulged (L4-L5). I'm also awaiting my results on my last MRI from my pelvis and hip, which in my thoughts will be bad due the the crunching and chronic pain their giving me. I'm currently getting prescribed for pain relief: oramorph (60ml daily), codeine (90mg daily). (i used to get pregabalin 225mg- i asked to stop because they made me feel doped up and that affected my job). Here's my problems(!): This is a lot of medication - and most days its not enough, some days not enough at all! I also have IBS, the oramorph seems not to agree with me. Telling the above to my GP - is like banging my head on a brick wall. My GP suggests taking me off oramorph,which we've tried before with no avail, leaving me in chronic unmanageable pain. I just dont know where to go from here... Please help!! 0 likes, 7 replies "
Opiates And Opioids,https://patient.info/forums/discuss/stopped-hydrocodone-cold-turkey-691708,Stopped hydrocodone cold turkey,"I stopped cold turkey after 2 -3 years of using. I wouldnt consider myself an addict as I only took one 10/325 at night. I decided that I had enough. So I experienced horrible wds for a couple weeks and felt better. Then horrid   hit me. I couldnt function at home or work. i quit in Aughust 2018. I now take Citalopram to deal with the anxiety. Im hoping to recover in 6 months or so. Anyone experience such anxiety as this? 0 likes, 4 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/painless-white-bump-in-mouth-please-help-665953,Painless White bump in mouth. Please help,"Hi! I am a 17 year old male, and been smoking for around half a year(around 2-3 cigs a day) but i havent smoked in a week since i switched to e cigs, but this white bump has been in my mouth for around a month now. Its completely painless and doesnt bleed, doesnt really brings any negativity, its just there with its whitish hard texture. Can anyone tell me if i should be worried? Thanks in advance 0 likes, 3 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/do-my-teeth-look-yellow-also-does-it-look-like-the-start-of-gingivitis-on-my-gums-i-m-44-693579,"Do my teeth look yellow? Also, does it look like the start of Gingivitis on my gums? I’m 44","thankErro r uploading file you for your honest opinions Error uploading file 0 likes, 2 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/i-have-no-teeth-i-have-been-chewing-on-ice-for-over-a-year-i-am-addicted-to-it-i-go-thru-a-694957,I have no teeth. I have been chewing on ice for over a year. I am addicted to it. I go thru a,"I have no teeth.  I am 46 years old. I am addicted to chewing ice. I chew about 160 oz. of ice a day. I have been chewing ice for over a year. I know I am anemic.  My hemoglobin is 9,8. I have noticed my jaw bone coming through my gums on both sides on the lower jaw and the gums on the upper jaw is split length ways on both sides. My question is what is the worst that can happen if I keep chewing ice. I am not sure I can stop.  Thank you for considerations, Too much ice. 0 likes, 0 replies "
Opiates And Opioids,https://patient.info/forums/discuss/morphine-kicking-it-695971,Morphine kicking it,"coowee not to sure if its funny or not , spect i will see the funny side of it in a few days . had a lumbar laminectormy cant spell it but back operation get given a bottle of the stuff away you go no choice as of pain but if you never been on it before you dont realise what its like jumping of of it , right old stigma about it as well you might as well say you have aids , feel sorry for people who get addicted easy to say sod feeling rough though gave up drinking coowee now that would of been nice to take the bite put of it, just having a rattle really didnt think that there was such a stigma to it , everyone seems to of ran for the hills , dont blame them i surpose interesting though , this day and age you would of thought they would of invented somthing less nasty. cant help having a operation can you  so really it ahould be explanned . funny part is you feel so crap coming of it if your still in pain then its so horrible coming of the stuff you wont feel the pain as you will be fighting of the chills and sicky up and down interesting why people take it for leasure . asked pharmasist no just feel crap laughing out loud it doesnt aay that on the bottle might go read up on how long i will feel crap as its been two days easy hay ho if you havnt has it before like me think of trying anything else but needs must will go have a read on the stuff 😃 1 like, 7 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/jaw-surgery--695099,Jaw surgery?,"im 16 years old and literally got my braces off today. my ""overjet"" was 9mm before i got my braces fixed on and now has went down to 5mm. in my opinion it does not look like it has went down by 4mm. In general it just feels like my top teeth protrude too much still and it just feels like i have an under-developed bottom jaw. Now, do you think an orthodontist would allow me to get surgery on my jaw with this overjet? is it bad enough? I have been wanting this surgery for 2 years now! please pardon my poop tash and my yellow teeth ! 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/toddler-tooth-discolouration-695229,toddler tooth discolouration,"Hello My 2 year old has some discolouration on his front 2 teeth, they seem to have grown through like this, we brush his teeth twice a day and he does not consume much sugar. Is this something i should be concerned with? We were at the dentist last month and he said his teeth looked fine (his front ones were not out at far as they are now at the time, but when we went there was a bit of discolouration around the gum line) 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/does-my-tongue-look-horrific--695374,Does my tongue look horrific?,"I am really, really scared so I decided to join this forum and post some photos of my tongue, maybe someone has had or seen this. I have an appointment with my oral surgeon tonight for a wisdom tooth and I will have it checked by him.  I have a pain in my throat for quite some time now which goes to my right ear as well. I went to different doctors and I was given medication  but my throat continues to feel sore, mostly when I breathe in, which is kind of curios. I am a smoker, 6-8 cigarettes a day, so my throat is pretty much red all the time. Two weeks ago, while examining my tonsils, I noticed that my tongue looks really weird at the bottom, way way back, mostly in the corners, both right and left. It looks really congested, like there very visible blood vessels there. I had to obviously pull it out to have a good look. I also have quite swollen bumps, one or two also on the right side, but the entire tongue, at the back of the tongue is full of bumps. I hope I can attach the photos.  0 likes, 2 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/leukoplakia--692990,Leukoplakia??,"Hello, I am concerned with these white patches on my tongue. I used to drink a lot of alcohol and these spots have popped up about a month ago. At first there was one and then a few weeks later I noticed the middle one and recently the one at the tip of my tongue has appeared.  I have attached a link below with a picture. Any input would be great. Thank you! 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/pain-after-filling-in-jaw-but-below-molars--695423,Pain after filling - in jaw but below molars.,"I have a question about a recent dental visit. I had 4 cavities.  (I know this is a lot, I had put off dental work for some time and did not feel any pain from the cavities so I was unaware until I finally decided to get my teeth checked. I went to dentist #1, received fillings in two molars on the right side of my mouth.  No issues no pain. I moved, chose a new closer dentist, Dentist #2 filled a small cavity in the front, I loved the result.  No issues. Dentist #2 second appointment (issue with this one) The dentist left me with the assistant which was fine, but she began her work and struggled to put a metal piece between my teeth to fill a molar cavity, when she finally did,  , I felt an immense pain shoot in a straight line down my jaw toward my neck.  I flinched and clutched the chair. I have a high pain tolerance but I felt like puking from the intensity.  She said oh sorry your gums must be sensitive, but it wasn’t gum pain.  She walked away for a minute and I used my phone camera to check, the metal wasn’t near my gum.  It was shoved between my teeth, but not touching gum.  At the end she struggled to pull it out, and intense pain shot through my jaw in the same place.  I wanted to puke again. The dentist comes back in and asks for floss, he tries to floss between around the tooth she filled, and he can barely get it in there, because I have crowded tight teeth, I have the same issue when I floss.  She must have used a lot of force during her struggling to get that metal thing between my teeth, if floss can barely get in there. Now two days later I have jaw pain and swelling.  I don’t mean at the joint, I mean below where the molars are, where the shooting pain happened.  What could have happened? Should I be worried?    The intensity of the pain is why I am worried, especially since I have never had pain after a filling or even a root canal.  My gums are not in pain. 0 likes, 2 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/recurring-painful-clear-bump-on-bottom-of-tongue-695485,Recurring painful clear bump on bottom of tongue,"For probably about 2 (potentially longer, im not sure when it started) a clear bump has been appearing in the bottom of my tongue in the exact same spot. it hasnt caused any serious issues, but it is slightly painful and pretty annoying. it will typically stay around from between 2 hours and a day. what does this look like? is it possibly an infection or sti? 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/sore-tongue-geographic-tongue--696195,sore tongue??? geographic tongue?,"hello did this ever happen to anyone? I've been noticing some tongue changes for the past month or two and it some times looks like this. The tongue tends to be sore especially after eating spicy or acidic foods (like tomatoes or chocolate/coffee) and a few painful ulcers form here and there. Do you think it could be a symptom of some gastrointestinal issues, STD of some sort or just some throat issues linked to  ? maybe it would be worth mentioning I've got bumps at the back of my throat and tend to have a sore throat often thank you all for responses 0 likes, 4 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/dizzy-falling-over-disoriented-a-week-after-dental-work-scared--696064,"Dizzy, falling over, disoriented a week after dental work... scared!","Hi everyone, I'm a 35 year old female who came down with a severe tooth infection last month. My cheek swelled up three times its usual size and took quite some time to deflate.  My dentist put me on a course of   for a couple weeks which did not do the job.  I went back and she prescribed something more powerful... Augmentin... which finally seemed to clear up the infection after another couple weeks. I got a root canal on the infected molar, had an extraction of the opposing upper molar (which was broken beyond repair) and then got a crown on the root canal tooth. All  of these things occurred over one week. (Root canal Friday, extraction 3 days later on Monday, crown another 3 days later on Thursday.) I was the last patient of the day when I got my crown and my dentist was in a hurry. She gave me an enormous shot of the numbing agent (I don't know if it was novocaine or something else) and injected it very quickly. Just stuck the needle in and squeezed everything out in about 2 seconds. My head started to spin moments later, I started shaking all over and lost the ability to speak. I very nearly passed out and her assistant ran and got me a drink of water. After a few minutes and a few sips of water, I felt better and she did the crown. It's been 8 days since then and I've had increasing  , disorientation and terrible headaches. Two nights ago, I got up from bed and immediately collapsed to the floor and started hyperventilating as the room spun around me. I thought I was dying. I was taken to the hospital in an ambulance where bloodwork was done. I had a very high white blood cell count but everything else was normal. I stayed for 5 hours, received fluids, some Benadryl and was released. Yesterday, I called my dentist and she said it doesn't sound like anything that would be the result of the crown. She thinks I have the flu. But all of this started literally right after the crown. I'm still dizzy and nauseous as I sit here and type this now. I can't stand too long on my feet without feeling like I'm going to topple over. Has anyone else ever heard of this? I don't know what to do! Please, if anyone has any advice or similar experiences, I would be very grateful to hear. I feel scared and nervous that there's something really wrong with me. Thank you, Sharon 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/unknown-lesions-in-mouth-for-years-695295,Unknown lesions in mouth for years ,"For many years , I've been experiencing some sort of blisters or lesions in my mouth (see images ) .  I've had some recent STd testing , but I'm expecting the results to be negative when they come back on Monday as they've always been negative in the past and I'm in a monogamous relationship . These blisters in my mouth started 20+ years ago in an encounter that involved an exchange of saliva (kissing ) . Soon after that, I developed a Lesion on the underside of my tongue that was somewhat fleshy in color with a white crown . It lasted for several days , broke open and bleed a bit, and eventually went away and never returned to that location . In the ensuing years, I would continue to routinely get these lesions in my mouth in the soft fleshy areas (usually at the base of the mouth under the tongue , back of the throat , or occasionally inside of the cheeks ) . These lesions would sometime be flesh colored with white tops . Other times they would be as shown in these images . They never last more than a day or two  before they break open , drain , and feel almost as of nothing was ever there . Lately I've had one that is recurring in one location under my tongue in the soft areas at the base of the gums. It forms , last a day or two , then opens and drains and goes away for a few days . I've never had an positive test results for any forms of STD except indication of past Hep B infection and HSV-1. I have recently had another STD panel just as a confirmation as I've recently been experiencing some penile pain and   in the urethra, so doctor recommended the tests as a precaution. Have been married for 10+ years and have three children ranging in age from 5 to 14. All have been healthy other than issues with thrush and   at younger ages (my 5 year old is going through this now - particularly the old sores ) . Wife has never complained about any symptoms. I'm frustrated as doctors cannot seem to figure out if I have anything going on causing these symptoms . In addition to the above , I'm having liver issues due to fatty liver disease (though I'm not overweight and lead a fairly healthy lifestyle ) , had my gall bladder removed at age 34 due to failure (no significant stones ), had cases it   and bells palsy some years ago, in recent years developed bad case of   . Truly grateful to anyone here who might offer some thoughts or suggestions . Any information. Is welcome and sorry for the long post . 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/small-hard-lump-on-roof-of-mouth-help-185919,small hard lump on roof of mouth HELP,"PLEASE HELP. Just a quick bit about me, I'm 20, female, smoker of 5 years, trying to quit as pregnant now. I've had this small lump on the roof of my mouth for at least a few years now from what I can remember. It's never bothered me before but a couple months ago I ate something that knocked it and I noticed it was there again, and in the past few years I have become increasingly anxious. Anyway I was terrified it was oral  . It's only a few mm and I'm not sure if it's white or pale or just the colour of that area of my mouth.. It's hard and doesn't move as far as I can tell with my tongue and its about 2 mm off center right on the part where the hard palate changes to the soft palate. It's quite hard to notice I think, I've had braces since and the orthodontist or dentist has never mentioned it.. I got so so anxious about it I finally made myself go to the doctor and got her to check it out, she said she wouldn't worry about it and that it's probably just a build up of tissue where the two palates meet so I decided to try and forget about it. Then the other day I knocked it again and noticed it, it's still pretty much the same as far as I can tell, maybe a teeeeeeny bit bigger but I'm not sure if that's just where I've been playing with it or what. Anyway now I'm terrified again. I'm not sure if it's because it takes loads for me to be reassured and she didn't seem all that experienced or the fact that I've had quite a bad experience with doctors in general because they give me so many different answers, but I've literally been panicking constantly to the point I can't sleep again even though she said it was fine. I've made an appointment with another doctor for a few days time to get a second opinion.. I'm scared for a few reasons - if he says its fine will I believe him? If he says its fine but then says to get it checked by a specialist to ease my mind I'm worried he'll just be saying that and thinking it is actually something serious and finally I'm worried he'll say to go and see someone because it is serious! ALSO because I've had it for years, what if it is serious and it's two late?! I read that only 50% of people with oral cancer survive past 5 years  I'm so so scared, I've got a little boy on the way and I just can't stop stressing over this but I'm worried even if it's fine I'm still not going to be reassured. Please help    1 like, 68 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/breath-smells-like-faeces-poo--12746,Breath smells like faeces (Poo),"I have this horrid poo smell from my mouth. I brush my teeth twice a day, floss, use Dentyl PH mouthwash, I have the best oral hygeine of anyone I know but I still have this smell. I am too embarrassed to even ask my flriends or family to tell me my breath stinks. I am becoming totally reclusive because of it. Id rather go to my GP and tell him ive got an STD. I know ive got it coz sometimes people look around and ask if ive farted, and I see people with babies smelling their nappies when I speak. It really is starting to badly affect my life but I just cant pluck up the courage ot go to my GP. How on earht can i ay \""DR, My breath smells like poo!\"" Please, if anyone has any tips let me know. 41 likes, 1884 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/swelling-lump-beneath-tongue-sublingual-gland--476818,Swelling/lump beneath tongue (sublingual gland?),"A few days ago I noticed this lump under my tongue. It is soft but firm. It doesn't usually hurt but there is some slight pain if I keep touching it with my tongue. I have no idea what it is. Mouth cancer is vey unlikely because I'm 18. I think it might be a swollen sublingual salivary gland but I don't know. I'd be very grateful for any suggestions. 1 like, 20 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/white-patch-back-of-mouth-697429,White patch back of mouth,"I noticed this white looking patch towards the back of my throat. It's been about two weeks now. I did set an appointment with my doctor through the VA, unfortunately he wasnt in and I saw someone else. I told them I was mainly concerned it was strept though i have no pain. It's just there. The doctor looked at it for a minute and said it could be leukoplakia. I recently have dental work done about 45 days ago and it wasnt there. Also my VA doctor did a look at my throat because I had the flu during that 45 day window (gotta love being a parent). Now the internet has me going stir crazy. I'm not sure if it's a burn, I did burn my mouth through smoking a pipe and remember came through. Or if it could be bacteria. I wasnt given anything but I'm making a follow up next week if it's still there. I've been gargling with warm salt water daily.  Jm 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/please-help-anxiety-is-driving-me-crazy-over-this-one-695926,"Please help, anxiety is driving me crazy over this one","Hello to everyone! Basically i found a thing on the roof of my mouth that I cant figure out what it is and I would appreciate some piece of mind if anyone can explain to me. So a couple of days ago I checked my throat for no reason and I noticed a small dimple like formation on the roof of my mouth. In the back of my mind I think this was always there and it never bothered me... But im not quite sure and I would really need your help cause im really stressing over it. File size is too big 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/weird-symptoms-but-the-ear-nose-and-throat-doctor-thinks-i-m-fine--697072,Weird symptoms but the ear nose and throat doctor thinks I’m fine.,"hello ive been having these weird symptoms for the ast year or so. ive been tested like 3-4 months ago and it came back negative.  please help File size is too big 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/tounge-help--696569,Tounge HELP!  ,"I have a sore under my tongue so I took a photo ..  wondering if it looks out of the ordinary? 1 like, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/could-this-be-tonsillitis--696611,Could this be tonsillitis ? ,"8 months ago i started suffering from   on and off i do have   and sinus but always take my medication for it they never bother my throat before i went to my doctor telling him about my throat he said my tonsil look fine because it was nothing on top of it but i think they are inflamated  but he said is fine 😕 he said everything look fine but i asked him to look on my throat he did he said it was sinus on my throat 😕 but i was not happy with that i went to another doctor got the culture test done and came back negative for bacteria infection or any type of infection so i was even more confused ? why my throat still hurting on and off if everything is fine 😕 ? i started taking pill for acid reflux for long time still having throat problems 😕 i keep going back to my doctor  he did a throat ultrasound that show  the glands are bigger size but it dont show nothing danguerous like tumor or anything just bigger in  the size ? can the glands be causing me this a months sore throat i got all type of test done took every single medicine natural and no natural and still 😕 i m scared now it been a months 😕 my ear also hurt with the top of my throat  and glands  this everyday i m so depressed  i m even taking multivitamins but still i take good care of my body 😕  i just made another appoitment to my new doctor because i cant live like this 😕 everyday when i swallow pain in my ear on top of my throat and glands on and off go away one week and come back 😕 i m scared of the worse  please share anything 0 likes, 4 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/mouth-lesions-oral-cancer-std-syphilis--696818,mouth lesions oral cancer??? STD?? syphilis?? ,"HELLO I've been having some issues with general health as of the last 5months and about a month ago I started having some painful mouth lesions (similar to geographic tongue, lie bumps etc) and also my tongue tends to sometimes burn as if I had drank something hot and burnt it that way. There's a white coating, enlarged bumps and red bumps on my tongue and then under my tongue there's a few papilloma-like red bumps and also a few red spots here and there. Is there anyone with similar symptoms that found out what it is? I'm getting worried. COULD IT BE   OR SOME OTHER STD OR SOME FORM OF ORAL  ? I DON'T SMOKE NOR DRINK A LOT OF ALCOHOL AND I ALSO TRY TO EAT HEALTHY. I HAVE A REGULAR PARTNER WITH WHOM I PARTAKE IN ORAL SEX (but he doesn't have any visible problems) ![Uploading file...] 0 likes, 2 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/taste-buds-696213,taste buds ,"not sure if this is normal but i take it is inflammed taste buds. i keep getting them in different areas of my tongue, then they go away within a couple of days, then in a few days i get another one. i haven't had another one since lately.... any ideas ?? not sure if its related to my mouth hygiene, but at present i have my wisdom tooth coming through on one side which i had to go to the dentist the other day because i was experiencing a lot of pain in the area the dentist anticipates i will have to have my wisdom tooth out due to its pushing against the other tooth if this makes sense. at the minute i keep waking up with a metal taste in my mouth, and when i suck my cheeks together i seem to have warm fluid come from the area where my wisdom tooth is coming through. hope this makes sense. dentist has checked when visited them the other day and said it was another gum forming by the tooth, and the taste was just from where i haven't brushed the area properly. not sure if this is true. didn't really find the dentist who i saw very satisfying 0 likes, 4 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/hygienist-confused--697796,Hygienist  confused?,"I just went to the dentist for a cleaning. She poked around on my gums pretty rough. A little bleeding. I've near experienced this. I brush, floss and waterpik twice a day. She mentioned a deep cleaning. My gums do not ever bleed when I brush. My gums are pink and no swelling. Never been told I need a deep cleaning.  I think she is incompetent.  I plan to ask the dentist. 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/can-someone-tell-me-what-is-this-inside-my-mouth--697973,Can someone tell me what is this inside my mouth??,"i recently got my   remove and i just noticed it doesnt hurt is just botthering 0 likes, 2 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/painful-to-swallow-canker-sore-swollen-bump-697437,Painful to Swallow Canker Sore/Swollen Bump ,"Over the past week and a half my tongue started hurting towards the back. Since then it has gotten progressively worse and is causing a lot of pain when I swallow. There is what appears to be a canker soar towards the back but it is swelling up and getting worse.  I tried the kanka pain reliever but it doesn't touch it. Any recommendations on clearing it up? 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/back-of-tounge-is-white-and-so-is-throat-no-pain-698122,Back of tounge is white and so is throat... No pain,"i have just recently quit chewing tobacco and im only two days in. i've been experiencing whiteness on the back of my tounge  and it feels like ive got cotton mouth in the back area. I've never really experienced this while i chewed for 4 years. to anyone that has quit chewing tobacco is this a normal thing to happen or should i be worried? 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/woke-up-with-green-bacteria-all-over-my-mouth-698147,Woke up with green bacteria all over my mouth,"Hello Community, I was wondering if anyone else has experienced this; I woke up a few months ago and my mouth/tongue/teeth were all covered in a green fungus/bacteria. I figured I was not brushing well enough? However I brush my teeth nightly, mouthwash, and just this week I woke up and the inside of my mouth was once again covered in green bacteria/fungus. I have been battling stomach issues/nausea/chest tightness during this time as well with elevated CRP levels, but no solution. According to my google searches this came up as thrush, but thrush looks to be white, my mouth was dark green. any insights would be helpful 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/can-tooth-pain-lead-to-pain-in-other-places-697583,Can tooth pain lead to pain in other places ,"Recently I've been experiencing some minor tooth pain on my left side due to a cavity that needs to be filled. However I'm also experiencing pain in my left lower jaw as well as my armpit which is sometimes very sharp pains that radiate to my breast and down my arm to my elbow. (all left sided) could this be related? I'm 27 and do have a history of dental problems but have never experienced these other symptoms before. 0 likes, 1 reply "
Oral and Dental Problems,https://patient.info/forums/discuss/help-is-this-normal--698370,help is this normal?,"this is under my upper denture. should I be worried. 0 likes, 0 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/horrendous-tooth-pain-692989,Horrendous Tooth Pain,"One of my teeth in the top row is broken and I'm pretty sure is infected with  . I have an   fear of dentists and going to the dentist. (Last time I went, I collapsed and had to be taken to the hospital). I know I need to get the tooth dealt with, most likely removed, but I’m way too scared too. Even just the thought of going to the dentist makes me feel lightheaded. The pain from my tooth is   (it wakes me up!) and I’ve always found that   haven’t helped me. I would just remove the tooth myself if I could, but I know that’s not a good thing to do. Can anyone suggest anything to ease the pain? And anyway to not be so damn petrified of the dentist? 0 likes, 7 replies "
Oral and Dental Problems,https://patient.info/forums/discuss/how-is-tooth-sensitivity-treated-by-dental-treatment-in-ca--697919,How is tooth sensitivity treated by dental treatment in ca?,"Is your tooth sensitivity is mild? You can try over-the-check dental treatments in CA. Select toothpaste that’s marked as being specifically made for sensitive teeth. The labeled toothpastes won’t have any annoying ingredients, and may have less sensitive ingredients that supports block the pain from traveling to the nerve of the tooth. When it near to mouthwash, pick an alcohol-free mouth rinse, as it will be less annoying to the sensitive teeth. Using softer toothbrushes and brushing more gently can also help. Soft toothbrushes will be marked as such. It typically takes many applications for these remedies to function. You must notice an improvement within a week. If the home treatments don’t suit you then you can talk to your dentist right away about prescription mouthwash and toothpaste. They may also use fluoride gel or prescription-grade desensitizing agents in-office. These can help to strengthen the enamel and protect your teeth. Get Answers from a Doctor in Minutes, Anytime for dental treatment in CA. 0 likes, 0 replies "
