disease,postLink,postHeading,postContent
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/staying-positive-increases-your-628234,Staying positive increases your,"Hey guys I know we alll pass through bouts of ups and downs with this condition, but I was reading that apparently positive thinking does wonders for helping speed up recovery! So try stay poisitve and remember you aren’t the only one going through this, it is a horrible condition but we could be off much worse (actually having 100% hearing loss).  I’m not one to talk as I too have my reallly pessimistic days such as earlier today when I was trying to study for my exams and I just couldnt focus but at the end of the day I do believe our bodies know that there is something off and they will heal with time even though it might take quite a while. Another important point I wanted to list is: Please don’t compare your life right now to how it was prior to this condition as it will just make the situation a million times worse for you, consider this as a challenge which you will conquer at the end of the day. I am quite sure this is not permanent it does not make sense for it to be and although it might take time for it to heal it definitely will (depending on its cause of course) slight update to I have started taking tea with ginger turmeric honey and lemon, I’m not one to usually believe in this natural remedy stuff as my mind is quite scientific but I thought i might give it a shot as alt of people I know swear by it.   0 likes, 12 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/eustachian-tube-problems-back-after-two-years--684973,Eustachian tube problems back after two years!,"Hi I was diagnosed with ETD three years ago ie blocked ear (only one ear) distorted sound, tinnitus and other symptoms, tried steaming, blowing a balloon up, face exercises etc.... nothing worked, it eventually cleared itself up over a few months. Back to now, I have had a slight blocked nose feeling in my affected ear for years, so suspecting I have a chronic thing going on, I have had a permanent runny nose for what seems years, never without a tissue. A few weeks ago I suspected that my EDT was coming back, bit different symptoms this time, my ear is blocked, at first it only blocked whilst laid on that ear and cleared as soon as I moved, but now it is blocked and full feeling all the time with muffled hearing, I can hear my own voice a bit in my head, a hollow sound on the bones around my ear, when holding my nostrils and breathing out, I can pop the ear after a few times, but the blocked feeling comes back instantly, pulling and prodding the outside of my ear also gives momentary relief. I is driving me mad but also getting used to it. Just hoping it sorts itself out but I'm probably prone to it, I always get pains in my face when I have a cold or headache. For some reason it is far worse with noise, noises are heightened, but at least this time I haven't got thd distorted sounds, anyone else have similar symptoms? 0 likes, 11 replies "
Escitalopram,https://patient.info/forums/discuss/no-improvement-on-escitalopram-for-40-days-671548,No improvement on Escitalopram for 40 days,"Hey guys, I've been on escitalopram for 40 days now (5mg for 7 days, 10mg for 32 days) for panic and anxiety. At the beginning I used Klonopin for the side effects and I felt good, but now that I've stopped taking Klonopin I feel anxious every morning, I'm getting panic attacks often, I can't sleep well and my stomach is a mess (a month and counting with diarrhea and nausea every morning).  I'm scared that this pill will never work for me, I feel worse than before starting it and I'm already 5 weeks in. Did anyone else take this long to notice a positive difference? I already tried Zoloft and my doctor asked me to change because the side effects were too strong. Will I have to change again? Or do you guys think I'll have to up the dose? I just want to feel like myself again and notice some improvement.  0 likes, 6 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/buy-medicine-online-685814,Buy Medicine online ,"Insugen N 100 IU Injection Description: Insugen N 100 IU Injection is utilized in the treatment of diabetes mellitus. Insulin is a natural substance produced by the body which improves in utilizing the glucose for energy production. The patients with diabetes mellitus may not be able to use glucose due to the insufficient production of insulin or due to the body's inability to use the insulin produced or both. This medicine assists in the utilization of glucose and controlling blood glucose levels in such patients. Patients are instructed to follow a strict exercise and diet regimen along with this medicine to get the best possible effect. Uses: Insugen N 100 IU Injection is used in the treatment of diabetes mellitus. Insulin is a natural substance produced by the body which helps in utilizing the glucose for energy production  - Buy medicine online, Buy medicines, Online pharmacy store, Drug price comparison, compare pharmacies, pharmacy online 0 likes, 0 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/balloon-dilation-684145,Balloon dilation,"has anyone in this group had the dilation procedure ?  MY DR recommends it but as it is a relatively new procedure I'd like to hear from someone who tried this and if it was successful    THANKS ! 1 like, 6 replies "
Escitalopram,https://patient.info/forums/discuss/weaning-off-librium-is-it-safe-to-take-escitalopram-while-doin-this-689545,weaning off librium is it safe to take escitalopram while doin this,"hi please can someone advize me if its safe to start takeing escitalopram 5mg while weaning of 10mg librium for anxiety also 3 x 10mg propranolol i know doc wouldnt of prescribed it if it wasnt safe but just worried got to start tommorrow 0 likes, 1 reply "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/ear-pressure-dizziness-woozy-feeling-and-imbalance-etd--558619,"Ear Pressure, Dizziness/Woozy feeling and imbalance. ETD ?","Hello, My problems started exactly one year ago. I started having this woozy feeling which is somewhat hard to describe. Its like my head is heavy.Its almost constantly there, and i can always feel it in the background, its like a mild wooziness in the frontal part of my head. around the same time i also developed ear blockage that wouldnt seem to go away, ive tried countless medications for that.  Ive always had spring   so i thought it had come early that year, and visited my ENT who started me on corticosteroid sprays and a mucolytic, but the problem just persisted and wouldnt go away. ear pressure(mainly in left ear) +   + a sensitiviy to loud sounds + imbalance when walking(feels strange) although i must mention i never fell down or anything. I would wake up in the morning and sounds would feel just annoying in my ear( doors closing/ knives+forks dropping on plates .. etc).  Fast forward to this day, and i have visited over 6 different ENT specialists and 1 Neurology specialist. I had done a CT, MRI, an EEG and some bloodwork. All came back normal. I have tried countless medications, from   to corticosteroid sprays to Betacerc and finally anti   medication. Ive been on anti anxiety medication for 2 weeks now, still cant tell if my symptoms are getting better ..  To  1 year of dizziness, ear pressure , sensitivity to sound , and feeling of dysequilibrium. final diagnosis is Anxiety.  Could it be ETD ? i have no negative pressure value in my ear upo examination( normal tympanometry result) and no retracted tympanic membare on otoscopy. Does that rule out ETD ? or could the Eustachian tube be blocked without having signs on examination ?  This past year was not easy, this has had a huge impact on my life and its my first time posting here. .  Thank you PS: I thought i must mention, im a medical student in my final year. so specific medical info is highly appreciated too  . 0 likes, 46 replies "
Escitalopram,https://patient.info/forums/discuss/square-1-after-a-few-good-days-631761,Square 1 after a few good days,"I think by now everyone is tired of me on this site.   I had 3 really good days and nights this week, a tiny bit of underlying anxiety.  Then the reverse happened.  Instead of being anxious during the day and it lifting around 5, I've become anxious in the evening and sleeping isn't so easy.  The other thing I noticed a few of you have mentioned is that choking feeling and loose bm's, and I'm nauseous.... Maybe I'm getting the flu, I'm sure that would be easier to get over.  But I am now experiencing both of those.  I feel like I'm starting over.  In a few days it'll be 4 weeks on 20 mg, I think I see improvement, then something crops up.  And on top of it, I'm so sleepy-tired.  More so than just the waking up at night.   I'm ready to give up on this medicine and go back to name brand Effexor XR.    1 like, 372 replies "
Escitalopram,https://patient.info/forums/discuss/going-from-10-to-20mg-today--688645,Going from 10 to 20mg today. ,"hi all, bit of background: i started on sertreline back in august and had horrible side effects even just on 50mg. i slogged it out for 12 or 13 weeks as it was helping my anxiety but one day i woke up and felt it was all back (the anxiety). i couldnt even think about a dose increase with side effects so bad so i switched to escit about 5 weeks ago maybe 6. no side effects on this and its helping a lot. unfortunately following the switch period and my anxiety coming back my relationship finally fell apart  so im now dealing with all that too. im waiting for CBT and doing all i can in terms of self care but felt this week that i need to increase dose to 20mg -  my anxiety is creeping in and i feel quite low, very low at times. now scared that ill get side effects!! anyone upped dose and felt ok?! i mean the start of this was fine so im really hoping. getting all the side effects again will suck so so bad! i guess im just looking for reassurance. i know nobody has the answer. 0 likes, 28 replies "
Escitalopram,https://patient.info/forums/discuss/meditation-690293,Meditation ,"hi all, i have tried meditation so many times and just cant quite in to it. i have heard so many good things about it so wonder if anyone has any advice? i seem to jut get frustrated and bored. have tried calm and headspace app but not too keen. 0 likes, 4 replies "
Escitalopram,https://patient.info/forums/discuss/some-advice-please-689452,some advice please,"hi all i have bad anxiety i'm 53  tried sertraline didnt suit me so doctor put me on 3 x 10mg proprnolol  and 2 x 5mg librium for 5 onths now  he told me today to taper off librium and start takeing the escitalopram on thursday 5mg just a bit worried if i should take it while tapering off librium any advice please 0 likes, 5 replies "
Escitalopram,https://patient.info/forums/discuss/taper-off-lexpro-689853,Taper off lexpro,"hi been on lexapro for about 1yr 10mg 3 days ago i started to taper off down to 5mg. what should i expect during this process?? 0 likes, 1 reply "
Escitalopram,https://patient.info/forums/discuss/lexapro-tiredness-688673,Lexapro tiredness ,"Hi all! Last automn has been a roller coaster. I am taking meds for anxiety since a decade. I have been switched a lot in the last 2 years and been off work due to a burn out and anxiety. I was on zoloft from july to end of september but wasnt doing good on it. So my psychiatrist decided to try for first time in last decade to stopped meds and see how I would do.....bad idea! I had a severe withdrawing from just going from 25mg to zero and in 5 weeks I just spiraled into panic attacks and bad depression which left me to go to hospital for 2 weeks. Because I had succes in the past with lexapro, they put me back on it. Also with the clonazepam I take since 2 years at about 0.5 mg per day max.I was started at 10mg lexapro for 5 weeks and now Im at 12,5mg. I will have to go to 15mg. It kinda help a bit from the start, meaning no more panics and a little more calm. By week 4 or 5, I felt better and had 3  days where I felt more energic but it wasnt an all day long energy. now I am on 12,5 since a week and feel soo tired again. My anxiety and depression is definitly way better than it was even if sometimes, I feel a little anxious inside around evening. My psychiatrist told me it can take effect around 4 to 6 weeks but for some it can go to 12 weeks...Depending on the issue or metabolism. My question is,... is it normal to have a start in energy around week 4-5 then this go away after I upped a bit. The fatigue /tiredness is for me a side effect I wish that will lower a bit so I can be more active and motivate. Maybe I am still recuparating from my last 2 years of beeing switched meds continualy or also from the bad spiraling I went through in october??? I just need positive encouragements or personnal stories to remind me to stay positive about returning to my self and daily functionning. thanks a lot!!@ 0 likes, 9 replies "
Escitalopram,https://patient.info/forums/discuss/feeling-crappy-689814,feeling crappy,"hi anyone i posted last week that i'm tapering off 5mg librium taken 3x daily now down to 1 daily started on 5mg escitalopram today feeling a bit quezy and tummy problems dont know if thats because i'm on day 4 on 1 librium also on 10mg propranolol 3x daily which doctor will be weaning me off those soon suffer bad health anxiety but feel terrible today is it normal need some advice to know i'm not only one ty 0 likes, 14 replies "
Escitalopram,https://patient.info/forums/discuss/does-upping-lexapro-10-to-15mg-help-with-depression--690307,Does upping Lexapro 10 to 15mg help with depression.,"Reviews on going from lexapro 10 to lexapro 15mg, does it seem to help with depression? 0 likes, 16 replies "
Escitalopram,https://patient.info/forums/discuss/will-sleepiness-from-lexapro-20-mg-go-away--681739,Will sleepiness from lexapro 20 mg  go away?,"Hi ,I have been on lexapro 20 mg for 10 weeks and it has helped with anxiety but I am sleepy durning the day. I also take klonopin .25MG at night and .125mg in the day until the lexapro kicks in,my Psych said it could take up to 6 months to see full effects.Do you know when this sleepinesss will go away or how to combat it? I try to stay busy,and focused. Thank you for your help. 0 likes, 8 replies "
Escitalopram,https://patient.info/forums/discuss/lexapro-escitalopram-when-upping-your-dose-did-the-side-effects-return--676962,Lexapro/Escitalopram - When upping your dose did the side effects return?,"I've just upped the dose to 20mg from 10mg and I feel like I have started from the beginning again.  Anyone have a similar experience? 0 likes, 3 replies "
Escitalopram,https://patient.info/forums/discuss/weight-gain-15mg--691630,Weight gain 15mg.,"Has anyone noticed   on higher does than 10mg?  I recently went from 10 to 15mg and cant seem to shake the 4lbs ive put on since! 0 likes, 6 replies "
Escitalopram,https://patient.info/forums/discuss/spaced-out-692054,Spaced out ,"anyonee feel more spaced out on escitlopram at first 0 likes, 5 replies "
Escitalopram,https://patient.info/forums/discuss/success-stories-with-lexapro--691870,Success Stories with Lexapro?,"Hi I just started Lexapro 5 days ago after being on Celexa for 6 months that made me depressed which I never had before, I have GAD, so my doctor switched me to Lex, I've been on several others that worked but each time I felt better and stopped, I won't be doing that anymore. I've had increased anxiety since starting Lex, but that's the only side effect I've had other than being a little tired, I take it at night, and sleep well, but as soon as I open my eyes I feel the anxious feelings. Any advice to get thru the increased anxiety when starting the med?  thank you 0 likes, 6 replies "
Escitalopram,https://patient.info/forums/discuss/can-anyone-help-me-wean-off-escitalopram-i-676191,Can anyone help me wean off Escitalopram?i ,"I have been on 10 mg for 2 years.I can't stand the   any more.I have to change my nightclothes up to 3 times. However, not as easy to get off as I thought.I dropped by 25% .by cutting into quarters.Big mistake. Now I am sick with headaches,sweats.diarrohea,Will I have to go back to 10 mg again to start weaning using Oral Lexapro?thank you anyone with advice or even their own stories 0 likes, 5 replies "
Escitalopram,https://patient.info/forums/discuss/new-on-latuda-and-on-pristiq-too--692063,New on Latuda  and on Pristiq too!,"I have been taking PRISTIQ  and lithium and now doctor has added LATUDA 20 mg at night. does anyone have experience with LATUDA  AND LITHIUM  together. moved to a new city with husband and kids and it has been very hard. We are only one hour away from where we used to LIVE. but everything  is different.  Irvine is so boring.  we moved because of my husband's job so be could be close and not have to  drive with all the traffic in afternoon.   I miss everything from Glendale, where we used to live.  depressed since OCTOBER. we moved to IRVINE IN September. HELP PLEASE! 0 likes, 0 replies "
Escitalopram,https://patient.info/forums/discuss/going-from-15mg-back-to-10-after-3-weeks-will-i-have-withdrawal--691942,"Going from 15mg back to 10 after 3 weeks, will I have withdrawal?","Has anyone gone from 15mg to 10?  Did you experience withdrawls? 0 likes, 1 reply "
Escitalopram,https://patient.info/forums/discuss/1-week-on-lexapro-10mg-692067,1 week on Lexapro 10mg,"Good Evening, Looking for support, today is one week on Lexapro and my anxiety is very very high, I did take 1/4 of a benadryl today at work as felt like I was going to jump out of my skin, my Dr did give me  benzo, but I am not comfortable taking it and worry how I will feel and the chance of it be habitual. I was giving Benadryl by my doctor when I was on Paxil  last yr and it did calm me down some, so that's why I did take it today. I'm tired, no appetite, headache,  and high high anxiety, is this normal the heightened anxiety? When does the med help with Anxiety? Just don't understand if Lexapro is to  get rid of Anxiety why does it cause you to have anxiety when taking it? Thank you for your support. 0 likes, 3 replies "
Escitalopram,https://patient.info/forums/discuss/upping-from-10mg-to-15mg-690822,Upping from 10mg to 15mg,"2nd day and feel like i'm starving all the time and having some anxiety.  Is this normal?  its only 5 more mg. 0 likes, 3 replies "
Escitalopram,https://patient.info/forums/discuss/escitralopram-3-weeks-692521,Escitralopram - 3 weeks,"Hi all just seeking a bit of support and guidance. Ive been taking escitralopram for just over 3 weeks after switching from citralopram. I managed to avoid the horrible side effects I had with cit and last week has a few good days where I almost felt back to normal and was feeling positive about getting back to work soon and our upcoming move into a new home. Then yeaterday felt anxiousness creeping back in and this morning woke up at 4 feeling super panicky and dread etc. Im so frustrated as thought I might have been making some progress and am so scared that Im going backwards. 0 likes, 10 replies "
Escitalopram,https://patient.info/forums/discuss/fatigue-with-lexapro-692496,Fatigue with Lexapro ,"Any ideas of how to get over fatigue, just have no energy and just don't care attitude.  I've tried wellbutrin, was a bad experience for me!  I take my lexapro at night. 0 likes, 11 replies "
Escitalopram,https://patient.info/forums/discuss/lexapro-12-weeks-still-anxious--692708,Lexapro 12 weeks still anxious!???,"Hi! Im on lexapro since 12 weeks in total. started at 10mg for 4-5 weeks , 12,5mg for 10 days and 15mg since december 20 (so around 5 weeks). I am better then when I started with anxiety and   cause it was really intense but since a week, its like if I feel more anxious in my body. A bit shaky , dizxy and tired. My mood is a little low also cause I would really like the anxiety to be over. I dont know if its still normal? Did some of you took longer to see there anxiety subside??? Thanks 0 likes, 4 replies "
Escitalopram,https://patient.info/forums/discuss/eczema-or-bite-like-skin-eruptions-anyone--696173,Eczema or bite like skin eruptions anyone??? ,"I live in south Africa we have lots of mosquitoes.. Originally thought it was mozzy bites but I'm starting to think these bite like things on my skin may be from Lexapro.. Recently switched from Zoloft... Anyone have skin issues FROM AD? 0 likes, 4 replies "
Escitalopram,https://patient.info/forums/discuss/success--697225,Success!,"GOOD EVENING, I want to  GIVE  hope for those starting out on LEXAPRO,  I was on CELEXA for 6 months and switched to LEX. My dr started me on 10 mg. for 4 weeks, then to 20 mg. I had mininium side effects except for increased   for 7 1/2 weeks, morning anxiety was absolutely horrible, however, by evening the anxiety lifted. 8 weeks in my anxiety has started to lift, I FEEL more calm,  I'm not constantly goggling and looking for a cure, please give the LEXAPRO TIME TO WORK, I thought I would never feel my normal self again, I'm happy to say I'm getting much relief from anxiety and it feels so wonderful! Don't give up! 0 likes, 2 replies "
Escitalopram,https://patient.info/forums/discuss/im-on-just-2-5mg-escitalopram-has-anyone-had-such-a-low-dose--662702,"Im on just 2.5mg escitalopram, has anyone had such a low dose??","Hi everyone, I was prescribed nitrazepam for short use and Zoloft for long term use at first for panic disorder and mild   after the sudden death of my younger sister and undergoing an emergency   surgery all within 2 weeks. I stopped Zoloft because the side effect was unbearable and i almost lost consciousness! Scary! I was prescribed escitalopram 5mg start at night, but the start up side effect was on another level all together, so my Doc decided, instead of going back and forth with meds, i can start at 2.5mg escitalopram  and slowly increase. I did, i had the start up effect, though not severe. Currently i take abt a quarter of Nitrazepam  (1.25 ishh) daily from 5mg previous dose, for about a week and hope to discontinue once i feel the full effect of the escitalopram, but i keep reading that people are taking 10mg, 20mg, and im just wondering, can 2.5mg really do much for me? Could it be that the Nitra is the active one here and not the escitalopram? Help! 0 likes, 9 replies "
Escitalopram,https://patient.info/forums/discuss/escitralopram-upset-tummy-normal--693908,Escitralopram - Upset tummy normal? ,"Hi all - I'm almost 6 weeks into escitralopram (15mg) which im taking last thing on a night. I'm still finding that I have quite an upset stomach especially first thing on a morning. Is it normal to still be getting side effects at this stage? 0 likes, 1 reply "
Escitalopram,https://patient.info/forums/discuss/8-weeks-on-escitalopram-and-still-having-a-number-of-issues-advice-please--692973,8 Weeks on Escitalopram and still having a number of issues - advice please!!,"I cross-tapered from Cymbalta to Citalopram 3 months ago, and then cross-tapered again from Citalopram to Escitalopram 2 months ago (over 2 weeks). Now been 5mg for 1 week and 15mg for 7 weeks. The reason for the 1 month on Citalopram is because I was on this for 13 years before I tried Cymbalta (for 3 months). The doctors then changed their mind realising I was cross-tapering back to a drug that no longer worked for me - hence the second cross-taper to Escitalopram. Nightmare - I know! My poor brainium... 😦 So my reason for posting... I have had a very nasty time coming off Cymbalta/Duloxetine and am trying to work out whether my current symptoms are from the Lexapro or withdrawal. 4 weeks ago (3 weeks on 15mg Excitalopram), I developed symptoms like you get after your 10th cup of coffee, or just narrowly missed getting hit by a car. • Weak and shaky legs - worse when adding weight like walking down stairs • Shaking hands and arms • Fatigue/exhaustion - regardless of food/blood sugar • Moments of   and brain fog The severity varies from day to day, but I get this every day without fail. Some days I have had to leave work early as I simply cannot find strength to carry on. Into the 5th week and I have had enough and is causing my anxiety and depression to worsen as I cannot distract myself from it. So has anyone else had this type of effect for this amount of time? Should I try 20mg, give it another couple of weeks, or consider a different med? My sincere thanks to you all in advance - Matt 0 likes, 14 replies "
Escitalopram,https://patient.info/forums/discuss/euphoria-from-lexapro-5-mg-694736,Euphoria from Lexapro 5 mg,"Hi guys I was wondering if anyone have experienced euphoria when they first started Lexapro - or any other  . I felt happy, giddy, giggling and  a warm euphoria after my very first dose. Today is day 4, and I feel the same way. It's not fullblown hypomania. And the doctors seem to think I'm not bipolar, just sensitive to medication. Have anyone experienced the same thing, feeling kinda high? Did it go away after some time, and if so did it work normally afterwards? I'm taking it for   and  I'm also on valproate sodium, gabapentin and mirtazapine. I reacted normal to mirtazapine and sertraline in the past. 0 likes, 3 replies "
Escitalopram,https://patient.info/forums/discuss/advice-please-re-dosage-694564,Advice please re dosage,"Hi all been taking Escitalopram now for 4 weeks at 5mg. Ive been suffering with Social Anxiety and GAD and for the first 3 weeks i was feeling ok with no major side effects apart from some   which i was getting before i started tablets and which i put down to  , but overall the bad anxiety i was getting day to day seemed to be easing although i was still getting  in public places. When  I last visited my doctors 2 weeks ago he said to carry on at 5mg, but if i feel after 4 weeks that they are not quite working then i can take 2 tablets to increase to 10mg so has really left it up to me to decide. The last few days i seem to have been going a bit downhill again with my dizziness and anxiety returning a bit which wasn't helped  by a  bad dizzy panic attack at a supermarket. So my question is really should i stay on 5mg for a bit longer or should i up dosage? Any advice would be most greatfully received. 0 likes, 11 replies "
Escitalopram,https://patient.info/forums/discuss/drinking-on-lexapro-5-mg-698306,Drinking on Lexapro 5 mg,"Hi Friends! I recently posted this in the Celexa group, but since I am now switching to Lexapro, I figured I'd ask here as well 😃 I am about to start Lexapro 5 mg for   and I'd love to hear everyone's experiences with social drinking. I'm 28 years old and and typically socialize by meeting friends for dinner, concerts, brunch, etc. where we always have a few drinks. I'd love to continue to do so even while I'm on Lexapro. I usually never have more than 2 drinks at a time (3 at the absolute max). I'm going to a bachelorette party in 2 weeks so I'm wondering if I'll be ok to partake by then! Can anyone please share their experiences? and try not to scare me lol 😃 Thank you so much! 0 likes, 1 reply "
Escitalopram,https://patient.info/forums/discuss/switching-from-sert-to-lex-very-scared-pls-reassure-for-anyone-who-s-been-there-694769,Switching from sert to lex very scared pls reassure.. For anyone who's been there,"On 50mg of sert and changing to on lex tomorrow.... I'm dropping to 25ng sert and taking 5mg lex... Has anyone been through this I'm quite scared because it's taken ages for me just to get to 50mg of sert because of how slow I had to go due to side effects 😦 0 likes, 12 replies "
Escitalopram,https://patient.info/forums/discuss/first-day-on-escitalopram--661828,First day on Escitalopram? ,"Hi, I tried Sertrline for 5 weeks but I guess it wasn't meant for me, started on Escitalopram today 5mg for 2-days and then 10mg after. if you would share your feedback, side effects what to expect, how to best deal with them and finally I understand it takes about 2 weeks before I see any benefits...Would greatly appreciated! I'm suffering from   with slight  . Thank you 0 likes, 741 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/could-this-be-etd--690672,Could this be ETD? ,"Hello, so I've had this for about a year and a half now. It can be hard to explain but I feel somewhat unbalanced/dizzy, it's nothing like  . This feeling is constantly there and some days it gets more intense than others. I've been to the doctors where they have given me   and everything came back normal. They sort of brushed me off when I mentioned ears. I'm not sure if this could be related but shortly before this all started I went swimming and got water stuck in my ear for about 5 days which did cause a little bit of pain but then completely disappeared. I've had no pain in my ears since then just this weird head feeling. It's driving me mad because I don't know what to suggest anymore. Should I keep pushing to get referred to a specialist? 0 likes, 3 replies "
Escitalopram,https://patient.info/forums/discuss/lexapro-5mg-for-anxiety-and-depression-698104,Lexapro 5mg for anxiety and depression ,"I am pregnant and getting ready to have a baby in a few short weeks. I have always suffered with   and  . Before getting pregnant, I was on lexapro 20mg. When I got pregnant I stopped taking the medication because I didnt want my baby consuming the medication as well. I did really well up until the past two weeks. I havent had any complications with my pregnancy, but there has been a lot of stress the past few months. I have also suffered from harm ocd in the past. I was on zoloft at the time and seen a therapist and ended up getting past it. I noticed a few weeks ago my ocd was starting again. I know I would never act on those thoughts, and I dont want to. But they do cause so much distress. So I talked to my OB and decided to go ahead and start some medication, since I'm having so much anxiety and already experiencing depression. He started me on Zoloft 25mg. I took it for a week and I just couldn't stand how I felt. I know it gets worse before better, but it just made my negative thoughts 100x worse. And I probably should have waited it out but I didn't. So I switched to lexapro 5mg. My last dose of zoloft was on Tuesday, and Wednesday was my first dose of lexapro. I feel so much more horrible than I did even before starting medication. My mind just wont stop racing. Horrible images always in my head, and it just keeps getting worse and worse. I cant focus or concentrate.  And its just making me so depressed. I just want to feel good again and not have such negative thoughts. I feel like im never going to get there, and my mind will never be mine again. I just need some encouragement. I know I have to give the medication time, because I'm not giving them enough time to work. Its just so hard to keep taking something that makes you feel awful. I need to be on something so my baby has a healthy mommy. But at this point Im just ready to give up. This is suppose to be the happiest time of my life, and because of what im going through mentally, its definitely not. I have a huge support system. And i am very open with my SO and my family about what im going through. And they have all been amazing. I just need someone to tell me that they did finally get relief from lexapro. And that these thoughts and images, and depression all will eventually fade. I've been through this before, but it just wasnt this horrible. And I'm sure with my crazy pregnancy hormones, and anxiety and post partum depression, and switching of medications has really just done a number on me. And the mood swings do not help! I'm also not sure if the zoloft can still be in my system as well and messing with me, and then trying to just adjust to the lexapro too has anything to do with it. Im sorry for the long rant, I just feel so hopeless and discouraged 😦 0 likes, 5 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/eustachian-tube-dilation-691247,Eustachian tube dilation,"Hi I have had major Eustachian tube dysfunction for the past few years and have had several grommets done already 3 days ago I had surgery of eustachian tube dilation with a balloon via a catheter Has anybody else had this surgery and how long did it it take to hear better if at all Feeling very despondant even though my specialist says give it time to settle and work would really appreciate feedback! Thanks Tammi 0 likes, 0 replies "
Escitalopram,https://patient.info/forums/discuss/switching-from-zoloft-to-lexapro-697861,Switching from Zoloft to Lexapro ,"Hello, my dr put me on zoloft 25mg last week for depression and anxiety. I took it for 7 days and I couldnt do it anymore. It made me very sick. The first few days I couldnt eat at all. And I became extremely paranoid, my mind was racing to the point I was insane. I felt numb and had no emotion at all. Then I was having suicidal thoughts, and I HAVE NEVER had suicidal thoughts and almost went to psych at the hospital, because I couldnt take how I felt any longer. It felt like my mind was talking out loud, and my family has been having people sit and babysit me for the past 4 days because of it. So they switched me to lexapro 5mg, Tuesday is the last time I took the zoloft. Yesterday I took the lexapro for the first time. Yesterday was absolutely horrible. Im not sure if it was from going off the zoloft or what. But I am so nervous to take the lexapro again. I need to be on something though. Just looking for some encouragement and anyone with the same experience. Im just feeling so hopeless right now 😕 0 likes, 9 replies "
Eustachian Tube Dysfunction,https://patient.info/forums/discuss/1-year--689307,1 year..  ,"I'm struggling so much,  I'm a full time working mum and finding it so hard with ETD. I've been using mometasone for a year and find it helps a bit. My consultant could only recommend otovent and sinus rinse which i find makes it worse. I'm a very anxious person and get dizzy and panicky quickly when my ears feel really full.  I don't feel like I can talk to anyone about it as no-one knows how I feel.  I feel so lonely.  does any one have any suggestions? Thank you 0 likes, 2 replies "
