disease,postLink,postHeading,postContent
Bipolar Disorder,https://www.drugs.com/answers/seroquel-xr-seroquel-25-mg-edge-fall-asleep-dosage-3194892.html,Seroquel XR - I take Seroquel .25 mg just to take the edge off to fall asleep. This dosage also?,"... keeps me asleep throughout the night. Been taking that dosage for over 5 years in combination with my bp mood stabilizer. I was prescribed 150 mg by my Phychiayrist's P/A. The Phychiatrst didn't even see me that day. I was told to start taking this medication immediately. I was neither depressed nor manic at the time. The P/A assumed I was ""Manicy."" That information came from an ex-friend. I know that for a fact because her car was in the parking lot when I arrived for my appointed. Also the ex-friend had also used that term ""Manicy"" when trying to show concern for my behavior. Not sure why a professional would even use that term. It was a dead give away. I was diagnosed with BP in 1998 and have never heard that term. The correct way to say that would be something like: the beginning of a ""Manic Episode. Shouldn't I have slowly incremented from .25 to 150 m.g.? I had several of the side effects. I can't find any info on the Internet regarding this. Should I file a complaint on this Phyiatrist ? "
Bipolar Disorder,https://www.drugs.com/answers/son-takes-lithium-hydroxyzine-happen-he-stops-2963160.html,My son takes lithium and hydroxyzine. What will happen if he stops the hydroxyzine?,
Bipolar Disorder,https://www.drugs.com/answers/anyone-experienced-hair-loss-lithium-2921150.html,Has anyone experienced hair loss while on lithium?,"Since starting lithium, for bipolar and BPD, I can't keep my hair brush empty. I clean it, then brush my hair only to find it FULL again. It's not that it's coming out in chunks, just filling the brush over and over again. "
Bipolar Disorder,https://www.drugs.com/answers/anyone-risperidone-carbamazepine-agitation-2919515.html,Has anyone taken Risperidone or Carbamazepine for agitation?,"Trying to see what others have felt while on Risperidone or Carbamazepine. Also, if what type of side effects you may have had while coming off of those types of meds? Thanks... "
Bipolar Disorder,https://www.drugs.com/answers/seroquel-medicine-lowered-testosterone-sexually-2918560.html,Seroquel - This medicine has lowered my testosterone Im sexually active what should I do about this?,... problem ? 
Anxiety and Stress,https://www.drugs.com/answers/you-start-taking-fluoxetine-839428.html,How do you start taking Fluoxetine?,I was prescribed fluoxetine 20mg after busiprone didn't work. I've suffered from anxiety for the last 6 months. I think and worrying a lot. I sometimes feel detached from reality. I use to be a normal person and I've recently lost motivation and get nervous for no reason. I'm now nervous about taking this stuff because of a very small amount of negative reviews. Can anyone tell me if I'm suppose to take half and day for a week then bump it up to the full pill or what? Any advice will help as I'm ready to get my life back ASAP. Thank you. 
Bipolar Disorder,https://www.drugs.com/answers/75mg-seroquel-quetiapine-bipolar-ii-2914395.html,75mg Seroquel (Quetiapine) enough for bipolar II?,"Hi, I am 23 and was recently diagnosed with BP II & put on Seroquel. Starting at 25mg to 50mg to 75mg a day. I should add that I am currently euthymic - in other words I'm fine, and this is meant to be a maintenance dose to prevent future episodes.  After some Googling it looks like this is incredibly low though, and I am very worried the drug will not have enough effect to prevent relapse - and that is the very last thing I want. Has anyone found success at this dosage (for bipolar specifically)? Thanks for any replies. "
Bipolar Disorder,https://www.drugs.com/answers/taking-lithium-seroquel-bipolar-disorder-3204252.html,I am taking lithium and Seroquel for bipolar disorder. I am experiencing side effects with seroquel?,therefore I am planning to switch the seroquel to Ergenyl or valproate. My question is if anyone has experience with valproate. 
Bipolar Disorder,https://www.drugs.com/answers/latuda-bit-ago-worked-amazingly-bipolar-2-3138506.html,"I got off Latuda a bit ago,and It worked amazingly for my bipolar 2,I had to get off of it because i","... had 2 episodes of horrible full body tremors one of them lasting for 4 hours and the other 2,that was my only problem,Is there any other drug I could take to stop those? "
Bipolar Disorder,https://www.drugs.com/answers/latuda-side-effects-subside-3110056.html,Latuda side effects subside?,"I just started taking Latuda (20mg) and the elevated feeling or ""high"" is very uncomfortable. I don't feel like myself or can feel myself. I know it must sound strange. Does this elevated or highness subside? "
Anxiety,https://www.drugs.com/answers/how-does-a-10mg-valium-compare-to-5-alprazolam-241324.html,How does a 10mg valium compare to .5 alprazolam?,
Bipolar Disorder,https://www.drugs.com/answers/anyone-neurontin-mood-stabilizer-bipolar-3088009.html,Does anyone take Neurontin as a mood stabilizer for bipolar?,
Anxiety and Stress,https://www.drugs.com/answers/i-have-lost-sensation-across-my-whole-body-on-390044.html,I have lost sensation across my whole body on zoloft. Continued after cessastion of zoloft. Wat do?,"I recently began taking zoloft after having been off of it for a month. After the first few days of taking it I noticed a loss of sensation in my penis combined with a very muted orgasm. Upon further investigation I realized that I have lost sensation over my entire body. As an example, I can pinch myself as hard as possible and only feel very minor discomfort. Does anybody have any experience with this kind of reaction/have any ideas on how to fix it? I have talked to my doctor and he seems baffled. Also these side effects have continued after stopping zoloft. "
Bipolar Disorder,https://www.drugs.com/answers/long-stay-lithium-1054574.html,How long should stay on lithium?,"I have been taking lithium for twenty year,15 to 35 and it has seem to be inefficient in the last couple of years and l was wondering how much of it's. effective use in bipolar type 1 after 2 decades. after a while it seemed not work at all. is that possible? thank you jennifer "
Anxiety and Stress,https://www.drugs.com/answers/you-lexapro-luvox-time-differing-opinions-2520268.html,Can you take Lexapro and Luvox at the same time? I got differing opinions from psychiatrists?,
Bipolar Disorder,https://www.drugs.com/answers/lithium-makes-people-throw-892890.html,Does lithium makes some people throw up?,I just started 450 xr twice a day and I am having a rough time. I am on it for bipolar manic episodes 
Bipolar Disorder,https://www.drugs.com/answers/anyone-seroquel-lamictal-bipolar-successfully-3089445.html,Anyone take seroquel and lamictal for bipolar I successfully?,
Birth Control,https://www.drugs.com/answers/this-is-my-first-time-taking-a-birth-control-ever-502930.html,This is my first time taking a birth control ever and its gianvi is it safe for me?,just curious if is safe for me as a seventeen year old to take 
Bipolar Disorder,https://www.drugs.com/answers/safest-medicine-13-yr-bipolar-type-2-disorder-3413861.html,What is the safest medicine for a 13 yr old who has bipolar type 2 disorder?,It's not Lamictal or Trileptal or Abilify? She takes the last 2 medicines now. Well they have a moderate interaction together. Trileptal has a moderate interaction with psychosis. Abilify has a moderate interaction with Bipolar Disorder.. now why would they prescribe these to anyone who is bipolar? Oh the fact that Abilify causes suicidal tendencies in people who have never been suicidal ever in their entire life. She tried to commit suicide in April. She's one of those who had never been suicidal at all. I'm fed up and frustrated with these so called mental health doctors or nurse practitioners. I want what is best for my daughter. Please help me 
Bipolar Disorder,https://www.drugs.com/answers/medication-missing-doses-lamotrigine-increased-3383146.html,Medication - Missing doses of lamotrigine and increased mood?,"I have been on Lamotrigine (Lamictal) for approximately three years and recently have become quite? bad at adhering to my medication schedule due to shift work. I have had severe and sudden periods of depression however when I miss my evening dose for a couple of days in a row, my mood seems to improve. Has anyone else had this experience? "
Bipolar Disorder,https://www.drugs.com/answers/contrave-anyone-negative-side-affect-mood-3362536.html,Contrave - Has anyone had a negative side affect on mood?,"I am on week 3 and am giving it the month to see how it goes, if I can last that long. Physical symptoms have not been horrible although I have had a couple of palpitations, but I have been a raging b*tch since beginning. Highly agitated at the littlest things. I am not positive it’s the meds or just my current mood, but if it goes on I’m quitting the meds. I have noticed a big increase in not wanting “bad” foods, but if mood stays like this it isn’t worth it. "
Bipolar Disorder,https://www.drugs.com/answers/rxd-depakote-er-500mg-day-pdoc-told-3030445.html,Was Rx'd Depakote ER 500mg twice a day but my Pdoc told me to just take it once for?,"a few days, is that a normal starting dose and can I split it in half? I know it says not to but wouldn’t it just act as IR? if anybody knows why I couldn’t take a quarter of it and see what 125mg feels like I'd appreciate it "
Bipolar Disorder,https://www.drugs.com/answers/person-lyrica-gabapentin-successfully-3420869.html,How does a person get off Lyrica and/or gabapentin? Successfully?,
Anxiety and Stress,https://www.drugs.com/answers/stop-taking-sertraline-half-tablet-every-day-2985058.html,How do I stop taking Sertraline? Should I just take half tablet every day?,
Bipolar Disorder,https://www.drugs.com/answers/vraylar-long-vralar-market-3316249.html,Vraylar - How long has Vralar been on market?,
Bipolar Disorder,https://www.drugs.com/answers/lamictal-pristiq-adding-buspar-taking-300mg-3473214.html,"Lamictal, Pristiq and adding Buspar? I have been taking 300mg Lamictal and 50mg Ppristiq.",I am not feeling as good as I think I can so my doctor wanted to add Buspar before we try bumping the Lamictal up. Has anyone been on this combo? Did it work for you? Or did bumping up other medicines work better? Just wanting some input before I try Buspar. Some of the side affects scare me. 
Bipolar Disorder,https://www.drugs.com/answers/write-teva-produce-clonazepam-again-life-3473011.html,Where/who can I write to for Teva to produce clonazepam again? My life has not been the same since?,
Anxiety and Stress,https://www.drugs.com/answers/passionflower-fluoxetine-3048262.html,Can I take passionflower while on fluoxetine?,
Bipolar Disorder,https://www.drugs.com/answers/lithium-priadel-hair-loss-3292329.html,Lithium (Priadel) and Hair Loss?,Hi. I've been taking Lithium (Priadel) 600mg for about three weeks. A few days ago I got my first haircut since being on it and today I noticed how thin my hair has gone at the front. I can see my skin through it. My Psych mentioned hair loss before I started it but I didn't think it would happen... now I'm freaking out!! Has this happened to you? Did you carry on taking Lithium? Did your hair come back? 
Bipolar Disorder,https://www.drugs.com/answers/adding-antipsychotic-medication-lithium-bipolar-3059565.html,By adding an antipsychotic medication to lithium will it help with bipolar mania?,After more then a year on lithium my husband is still having very agressive an obsesive thoughts and behavior. Will it really help to add an antipsychotic drug to the lithium?'and how will the side effects be? He s already complaining about the lithium side effect. 
Anxiety,https://www.drugs.com/answers/is-it-safe-to-take-antenex-diazepam-while-im-on-341651.html,Is it safe to take Antenex(Diazepam) While Im on Pristiq (My new anti depressent)?,I checked the drug interactions here but honestly Im new & didnt really understand it. 
Anxiety and Stress,https://www.drugs.com/answers/paxil-make-you-feel-jittery-bit-system-3355128.html,Will Paxil make you feel jittery for a bit until it gets in your system?,
Bipolar Disorder,https://www.drugs.com/answers/side-effects-lamictal-disappear-over-time-3446035.html,Do side effects of Lamictal disappear over time?,I have had success taking Lamictal to ease my anxiety and mood swings. I recently upped my dosage from 100mg to 200mg. Its been a week and I am having a terrible time articulating my thoughts/constantly feeling foggy headed. I struggled to spell disappear in my question title! I have a high demand job and was curious to know if as I adjust to the dosage increase If this side effect will lessen as its effecting my day to day. 
Anxiety and Stress,https://www.drugs.com/answers/paxil-safe-diabetics-3338285.html,Paxil - Safe for use by diabetics?,
Bipolar Disorder,https://www.drugs.com/answers/tamoxifen-make-you-gain-loss-weight-make-you-3443940.html,Does tamoxifen make you gain or loss weight and does it make you really tired and moody?,
Bipolar Disorder,https://www.drugs.com/answers/lamictal-tiredness-269320.html,Lamictal = Tiredness?,Since I started taking Lamictal I have been so tired that I am unable to function some days. I also have been losing my balance. Does this happen to anyone else? Thanks 
Bipolar Disorder,https://www.drugs.com/answers/is-coming-off-strattera-wise-235026.html,Is coming off strattera wise?,I do not want to take this drug forever but I am worried as when I do not take it regularly my mood drop dramatically and I become an emotional mess! will this effect last? or does it just mean i have to come off it slowly? 
Bipolar Disorder,https://www.drugs.com/answers/week-celexa-3354041.html,Week three of Celexa?,"I have been on 10 mg of Celexa, starting next week on week three. Still don't see any real change at all, not hungry, no motivation, down mood, not interested in anything, etc. How long before a positive change? I know people around me (spouse) especially can see it too. Do I need a higher dose, med change or just try and be patient? "
Bipolar Disorder,https://www.drugs.com/answers/what-will-happen-if-i-suddenly-stop-taking-133414.html,What will happen if I suddenly stop taking depakote er?,i have bipolar disorder. 
Bipolar Disorder,https://www.drugs.com/answers/robaxin-drugs-daily-includes-3320382.html,Is it OK to take Robaxin with the following drugs that I take daily. Which includes?,"Cymbalta, lithium, clonidine and Lamictal "
Anxiety,https://www.drugs.com/answers/how-long-after-eating-should-i-wait-to-take-buspar-381009.html,How long after eating should I wait to take buspar?,
Bipolar Disorder,https://www.drugs.com/answers/has-anyone-cut-the-divalproex-er-with-a-good-294782.html,Has anyone cut the divalproex er with a good result?,gaining weight and have a swollen face... thanks in advance for your advice. 
Bipolar Disorder,https://www.drugs.com/answers/lamotrigine-how-does-is-react-with-pcp-85418.html,Lamotrigine - How does is react with PCP?,A teenage girl is on lamotrigine and smoke marijuana laced with PCP. This information is to be used for information to the child to realize the seriousness of the situation 
Anxiety,https://www.drugs.com/answers/anxiety-medications-best-for-older-women-318491.html,Anxiety medications best for older women?,
Bipolar Disorder,https://www.drugs.com/answers/latuda-stopped-working-wife-she-first-started-3096670.html,Latuda seems to have stopped working for my wife? When she first started it at 20mg twice a day?,after her Bipolar 2 diagnosis she was feeling happy and we were getting close again. Her psych upped it to 80mg a day which was turning her into a zombie and made her sleep all day so she is back down to 40... she is not feeling happy anymore and rather depressed and blah. Any suggestions? We had planned a getaway in 2 days and now she is not happy... she takes Prozac in the morning and Latuda at night should theye both be taken together? I feel the Prozac isn't working. I have heard many on Lamictal with Latuda... help the depression piece? 
Bipolar Disorder,https://www.drugs.com/answers/bipolar-disorder-starting-bipolar-medication-3434202.html,Bipolar Disorder - Can starting a bipolar medication cause someone in their mid 40’s take?,... Actions that cause harm to someone 
Birth Control,https://www.drugs.com/answers/i-took-2-trinessa-pills-in-one-day-and-continued-358031.html,I took 2 trinessa pills in one day and continued the pack. when do I start the next pack? domi?,"... continue on sunday and skip a day, or begin on saturday? "
Birth Control,https://www.drugs.com/answers/im-taking-sronyx-does-it-cause-a-decrease-in-sex-356933.html,Im taking sronyx does it cause a decrease in sex drive?,Every since i've been taking the sronyx birth control i've not been wanting to have sex. Is that normal? 
Anxiety,https://www.drugs.com/answers/is-there-any-difference-in-the-green-and-blue-269296.html,Is there any difference in the green and blue clonazepam 1mg tab?,"I have always gotten the blue, untill I filled my last script at a diff. pharmacy and they were green, I need to be carfull because my job requires random u.a.'s. "
Bipolar Disorder,https://www.drugs.com/answers/started-lamotrigine-stop-3432194.html,"Started lamotrigine, can I stop?","When preparing my morning medications, I accidentally took a 25mg tablet of lamotrigine instead of my other medication. I was prescribed It for bipolar disorder but considering I am very forgetful I told my doctor I didn’t want to start it considering the side affects. This is the first time I took the pill and was wondering if It is safe not to take it after this? I will call my doctor, regardless but he may not be available for a few hours so I figured I’d ask here. "
Bipolar Disorder,https://www.drugs.com/answers/done-side-effects-husband-experiencing-latuda-521050.html,What can be done for the side effects that my husband is experiencing from Latuda?,"He feels restlessness/jittery almost all the time, even with cogentin. It also seems that his anxieties increased especially when the restlessness is extreme. He takes it with food at night and sometimes he gets tired right away and other times, he gets so restless that he cant fall asleep! And this morning he even woke up jittery!! So I want to know what anyone has found to help with this side effect and also, if anyone had the experience of increased anxiety on Latuda and if it was related to the jittery side effect. Thank you!! "
Bipolar Disorder,https://www.drugs.com/answers/bipolar-disorder-i-just-recently-lost-my-496394.html,Bipolar Disorder - I just recently lost my medication and ran out of money to get my refill. I dont?,... want to be taking this medication in the first place because of all the bad side effects that i have seen in myself and with myself. are there any serious side effects from stoping the medication that i should be concerned about? 
Bipolar Disorder,https://www.drugs.com/answers/will-topamax-work-with-prozac-378169.html,Will topamax work with prozac?,"My 12 year old daughter was diagnosed last year with bipolar 1. She was put on trileptal and became extremely agitated.(threatened to cut off a girls head at school) So we tried abilify and she gained a lot of weight and never slept, it did work for about 3 months but it also increased her insulin levels, so we took her off that. she has been on Prozac with clonidine for about 3 months now and it seemed to quit working as well. So the Doctor doubled the Prozac to 20 mg. but she seems to be getting worse not better more manic and cycling. So I started looking up solution and read that she needs a mood stabilizer to go with the prozac. Has anyone here heard of topamax and Prozac and is topamax ok for her age level. any help at all would be wonderful. a close friend just keeps hospitalizing her daughter, I don't feel this is the answer for us, but I feel so lost right now trying to muddle through this with her and be her advocate against the more dangerous meds. thank you. "
Anxiety and Stress,https://www.drugs.com/answers/danger-taking-bystolic-5mg-diltiazem-24-hr-er-180-539704.html,"Is there danger in taking bystolic 5mg and Diltiazem 24 hr er 180 mg, with sertraline hcl 50 mg?","Is there danger in taking bystolic 5mg and Diltiazem 24 hr er 180 mg, with sertraline hcl 50 mg all 3 are once a day "
Anxiety,https://www.drugs.com/answers/is-there-or-can-there-be-a-positive-effect-on-514319.html,Is there or can there be a positive effect on male ED/PM with the use of Hydroxyzine Pamoate 50mg?,
Anxiety and Stress,https://www.drugs.com/answers/sertraline-dosage-increased-6-8-weeks-every-3462193.html,Sertraline - When dosage is increased does it take 6-8 weeks with every increased dosage to see...,... benefits? 
Bipolar Disorder,https://www.drugs.com/answers/regarding-lamectal-and-type-1-bipolar-w-mixed-330880.html,"Lamictal - on my 2nd week feeling dizzy, desensitized , numb and no emotions - is this normal?","Regarding lamectal and type 1 bipolar w/ mixed episode's - am still on starter pack 25mg almost 2week's now, wk 1 was pretty ok,this 2nd wk have been feeling more depressed, and anxious, and have been getting dizzy quite a bit,i feel like i'm desensitized, disassociated, almost numb with hardley and emotion or reaction to thing's. is this normal ?? does anybody know, this med make's me feel worse than i did with just the lithium, i don't think i want to continue this med. if i have to alway's feel like this. "
Bipolar Disorder,https://www.drugs.com/answers/what-are-the-side-effects-when-alcohol-and-117746.html,What are the side effects when alcohol and Lithium Carbonate are combined?,
Birth Control,https://www.drugs.com/answers/im-off-one-day-on-my-loestrin-24-birth-control-354320.html,"I'm off one day on my Loestrin 24 Birth Control, what do I do?",
Bipolar Disorder,https://www.drugs.com/answers/concerta-wellbutrin-effexor-works-alleviate-adhd-1023628.html,"How does concerta ,wellbutrin and effexor works to alleviate ADHD,bipoar and depressive disorders?",
Bipolar Disorder,https://www.drugs.com/answers/stop-taking-risperidone-4-days-ago-extreme-visual-798696.html,I stop taking risperidone 4 days ago. I am having extreme visual problems?,"I am aware that I should have discussed this with my doc., but I have tried, 3 meds in the last 2 months and on top of my other meds. I just could not stand not being me anymore. "
Bipolar Disorder,https://www.drugs.com/answers/doctor-prescribe-seroquel-50mg-sertralin-starting-734474.html,"Can the doctor prescribe seroquel with my 50mg sertralin? I'm just starting therapy,no sleep,Help!?",
Anxiety and Stress,https://www.drugs.com/answers/prozac-5-weeks-feeling-side-effects-3458680.html,I have been on Prozac for 5 weeks and just now feeling side effects. Or could it be something else?,I have taken prozac most my adult life. Moved from 10mg to 20mg. 
Bipolar Disorder,https://www.drugs.com/answers/tegretol-suicidal-thoughts-615139.html,Tegretol and suicidal thoughts?,"My fourth day on tegretol XR. Two other mood stabilizers, Topimax and Lamictal and maxed out on Seroquel. Is suicidal ideation and planning, not necessarily intention, a passing thing or should I be worried? Called the hospital and they agreed that all they can do is put me on Lithium and watch me slow down. Seems like a waste of everybody's time. All this got worse today. If it continues, I'm aware where my ex hid my shotgun. "
Bipolar Disorder,https://www.drugs.com/answers/latuda-bedtime-freq-awakened-hunger-night-away-574810.html,When I take my Latuda at Bedtime. I am freq. awakened with hunger all night. Does this go away?,
Bipolar Disorder,https://www.drugs.com/answers/has-lamictal-helped-anyone-with-paranoia-o-c-196964.html,Has Lamictal helped anyone with paranoia & O/C issues?,
Bipolar Disorder,https://www.drugs.com/answers/you-300mg-trileptal-3-times-day-lithium-450mg-day-631166.html,Can you take 300mg of Trileptal 3 times a day and take Lithium 450mg once a day?,
Anxiety,https://www.drugs.com/answers/what-mg-of-valium-is-equal-to-4mg-of-xanax-my-doc-380232.html,What mg of valium is equal to 4mg of Xanax?,"My doc recently switcht me from .5mg Xanax 4 times a to 10mg of valium twice a day, but I am feeling more uneasy then when I was on the Xanax. Thanx "
Bipolar Disorder,https://www.drugs.com/answers/combination-wellbutrin-lamictal-sexual-dysfunction-3491517.html,Does the combination of Wellbutrin and Lamictal cause sexual dysfunction?,"I’ve been on Wellbutrin 450mg and Lamictal 100mg for almost a year now (I’ve been on Wellbutrin for almost 3 years). This is semi embarrassing for me to say, I haven’t had any problem being interested in being intimate but I struggle with finishing. I did a quick google search to see but nothing has given me a solid answer. I’m very confused on this and it’s annoying at this point as it’s caused some issues with partners. Does anyone know if maybe it’s the Wellbutrin or Lamictal or even the combination of the two? Please help if you might know anything at all "
Asthma,https://www.drugs.com/answers/person-asthma-celexa-800295.html,Can a person with asthma take this celexa?,
Asthma,https://www.drugs.com/answers/you-montelukast-you-asthma-752771.html,What happens if you take montelukast and you dont have asthma?,her mother thinks she has asthma but she doesnt 
Asthma,https://www.drugs.com/answers/clopidogrel-severe-asthma-wheezing-due-new-problem-706476.html,Clopidogrel - severe asthma and wheezing or due to new problem?,My mother has never had as severe attacks of shortness of breath and wheezing after being administered Clopidogrel 75 mg/ day OR is it some other problem? Every heard of this? 
Bipolar Disorder,https://www.drugs.com/answers/has-anybody-been-on-lamictal-for-many-years-with-407784.html,Has anybody been on lamictal for many years with no side effects?,"Even if you love it for stabilizing mood, are you putting up with other things? I'm especially worried about teeth, mouth and gum issues. "
Bipolar Disorder,https://www.drugs.com/answers/saphris-makes-sleep-wakes-right-drug-2803538.html,Saphris either makes me sleep or wakes me. How do I know if it is even the right drug for me?,"In the same day, 5 mg Saphris will cause me to sleep in the morning, then 8 hrs later I take another 5mg and another 8 I take 5mg. The afternoon and night doses seem to make me feel good, my mood is great and my body has energy, I am alert. I can tell when it is time to take my dose each time because I start feeling really sick, irritable, headache, super fatigued yet cannot sleep/my body hurts. As soon as that pill dissolves I can feel the difference and either it is good or I fall asleep.  I have taken it for years but I used to have a different doctor who prescribed too much 20mg and all I could do was sleep, I thought I had Fibromyalgia I was in pain and so fatigued all the time. I told my new doc that I insisted on lowering the dosage and I began to feel better. But how do I help my doctor figure out how to help me sleep normally and feel good during the day?  Or is it just not the right drug? "
Anxiety and Stress,https://www.drugs.com/answers/citalopram-stick-1111259.html,Citalopram - stick with it?,"Have had anxiety for couple months now specially when over whelmed by work and kids, and then feeling sad thoughts. I take xanex when needed and unisome to help me sleep due to racing thoughts, this is my second day on citalopram 10mg I was told to take at night so.maybe it would help with sleep, the first night I was ok and also the next day just no appetite and felt a little sob. Today is the second day getting hot flashes nausea, dizziness which then causes me to bring anxious because I'm scared I'm going to pass out. Do I stick with this our stop and try something else? "
Anxiety,https://www.drugs.com/answers/taking-higher-dose-medication-increase-half-life-572200.html,Does taking a higher dose of a medication increase its half-life?,"I am prescribed 2mg xanax to take 3x daily for anxiety. I am having a sleep-deprivation EEG done on 7/17/12. They are going to try and induce a seizure. From what I have read on this kind of EEG you are not supposed to take any of your medications the day before or the day of the test. I have been on this dose of xanax for about 2 weeks now, so will it be out of my system by then? Also I don't want to fudge up the EEG by going cold turkey on my meds and having a seizure because of that. "
Anxiety,https://www.drugs.com/answers/long-suffer-withdrawals-ativan-after-long-520962.html,How long will I suffer withdrawals from Ativan after long use?,"Can ANYBODY help me?? Am I the only person who has been taking Ativan for 18 years? I take 3mg per day. I have been on Suboxone for 6 months also. From every person/doctor, I have heard NOT to stop the Ativan abruptly because it is dangerous. Well, they also say its dangerous to take them together. Now I am being told by a new doc to stop the Ativan immediately for him to continue to prescribe the suboxone. I am scared to death. Not only do I pretty much not know who I am without the Ativan, I am worried of the dangers and withdrawals. Mainly I am asking How Long I will suffer the withdrawals from that? "
Bipolar Disorder,https://www.drugs.com/answers/orlistat-anyone-experience-severe-change-mood-2927732.html,Orlistat - Did anyone else experience a severe change in mood?,"I went from being a fairly happy and grateful person to being depressedand on the brink of ending my life. It's the darkest chapter in my life so far, I didnt feel like I had anything to live for. Sorry to be bleak, i'm just curious if anyone else experienced something similar? I can narrow the timeline of my depression to the same time I started taking Alli and the end of it after I stopped taking it. You need fat. Your brain needs fat. If you're on Alli and you're depressed consult a medical professional right now and tell them what drugs you're taking! I now take fish oil supplements everyday-no other drugs- it has been six weeks and I'll never look back. Yes, I lost weight on alli, but it's not worth losing my life. I hope I can help someone by writing this. I will also note that I've never suffered from depression prior to this, and I am not on any drugs or medication. "
Bipolar Disorder,https://www.drugs.com/answers/anyone-experienced-heart-palpitations-withdrawing-2487630.html,Has anyone experienced heart palpitations while withdrawing from topiramate? I've lowered my dose by,... 25mg every 7 days for my morn and eve dose over the last 2 weeks and still have 2 more doses left to get off of this drug and worried about the effects 
Bipolar Disorder,https://www.drugs.com/answers/how-long-does-it-take-for-depakote-er-to-kick-in-462200.html,How long does it take for Depakote ER to kick in?,I have been on Depakote ER now for a week. 
Bipolar Disorder,https://www.drugs.com/answers/suddenly-stop-taking-clozaril-long-before-3134206.html,I had to suddenly stop taking Clozaril. How long will it take before my psychotic symptoms return?,"I have been taking 75mg of Clozaril per day for about six months to treat psychotic symptoms and suicidal behavior related to bipolar disorder. I have a lung infection and had to stop taking Clozaril immediately. I'm concerned about the return of my symptoms which can be quite severe. How long will the Clozaril ""cover me""? How long until symptoms may reoccur? "
Bipolar Disorder,https://www.drugs.com/answers/47-strattera-females-experiencing-adverse-sexual-2754258.html,47 F. Strattera. Any females experiencing adverse sexual side effects? I am also on Ritalin?,"I am BiPolar and on Strattera and Ritalin for problems focusing. My psych keeps asking if I want to go on an anti-depressant and I refuse because of the decrease in libido. Are there any anti-depressants that doesn't effect this? Also, are have you experienced any problems with your menstrual cycle? I have just started Strattera (titration to 60mg, going to 80mg) and if it has sexual side effects I want to tell my psych to take me off NOW. Thank you for your replies. "
Asthma,https://www.drugs.com/answers/metoprolol-succinate-er-problems-asthma-2349567.html,Metoprolol Succinate ER - does it cause problems with asthma?,breathing problems 
Anxiety,https://www.drugs.com/answers/quit-taking-xanax-25mg-3x-day-anyone-recommend-628744.html,"I want to quit taking xanax .25mg 3x a day, anyone recommend a medicine name as substitute ?","Ive been taking alprazolam for 9 months since starting ive always taken only 1/2 a pill of .50mg. It varies how long i wait between doses 6hrs -10hrs i never do it more than 3 times a day,before starting this i drank beer often usually 2-3 times a week since early 2008 i been sober since starting alprazolam march 2012, I want to quit taking this medicine i seem to have fibromyalgia symptoms after starting this medication i had to quit working i feel fatigued most of the day , i gained weight,im sensitive to light and sound, my legs & feet feel numb/tingly, i have trouble staying asleep longer than 4 hrs, does anyone know what substitutes are available for xanax? im seizure prone i took dilantin for a yr in 2004 and i noticed some anti depressants/anxiety meds can cause seizures. the dr gave me xanax because i had bad anxiety thinking i may have a seizure again starting in feb 2012 , thank you for any replys "
Anxiety,https://www.drugs.com/answers/anyone-anemia-kinds-treated-606591.html,"Does Anyone Know About Anemia, what kinds are there, and how they're treated?","I've been being told I have a touch of Mediterranean's anemia since I was 25, now I'm 60. The Doc's never worried about it because my Mother and grandparents are from Italy. Sp the Doc's said it was normal.  But now something new is happening. My Doc did blood work on me a month age and he looked at the results in front of me. He became rather alarmed. He said my Iron levels are super low. He said he thinks it's Iron deficiency anemia, but didn't seem sure. So he had his nurse draw more blood for further tests. He also said my red blood cells aren't shaped correctly and there isn't as many as there should be. He asked me if I was bleeding some where? I guess he meant internally. I said not that I know of. I was admitted to a hospital in June and they did many tests. One was a full torso CT scan with Contrast. They sent a gastroenterologist to speak to me who said there are 2 anomalies in my digestive system. So he advised me to get an upper endoscopy[y ad colonoscopy. I haven't done it due to lack of funds. They checked me for occult blood and didn't find any. So I'm worried.  My Doc gave me 3 scripts but my insurance is only covering 1. It's a fish pill called Lovaza. I'm supposed to start with 1 a day on then take 2 a day if I can tolerate them. But why would Fish oil be hard to tolerate?  He also wants me on that Vit D 3 pill you take once a week. It wasn't covered so all I have is 400 IU Vit D pills. He also wanted me on an Iron pill called Corvite. They wouldn't cover it so bought otc Feosol.  I know next to nothing about all this. Can anyone help me? John "
Bipolar Disorder,https://www.drugs.com/answers/depo-provera-moods-sadness-anger-anxiety-paranoia-3122653.html,Depo-Provera - How to help the moods- sadness anger anxiety paranoia?,"I have episodes where I don't want to do anything but cry and even my boyfriend who is honestly the most amazing man on the planet who has so much patience for me even noticed that I'm not entirely the same and I personally have been feeling that I just didn't know if anyone noticed. I get mad at the little things, I'm constantly crying and feeling sad, I've gained weight. Does anyone know how to control the moods and the sadness? It has caused my boyfriend and I to fight a lot and we never fight. We love each other and he knows it's my shot so he will never leave or give up, but I'm feeling hopeless and my shot doesn't get out of my system until late October "
