disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/tramadol-and-menopause-199305.html,Tramadol and menopause?,has any one found that tramadol helps with menopause symptoms eg hot flushes? i have been taking it for about one year for depression and i am sure it is helping with menopausal symptoms too so am interested to know if anyone else has found the same 
Depression,https://www.drugs.com/answers/can-sertraline-be-taken-with-ritalin-153552.html,Can sertraline be taken with ritalin?,"I have M S , and have been taking zoloft for many years. It has worked well for me. But fatique has been a constant problem . I recently retired from the Postal Service as a letter carrier. Now all I Want to do is sleeep. I also have Spinal Stenosis, which also make legs hurt, requiring steroid injections in my spine,as needed. I asked my Dr about ritalin because of a former patron on my mail route also has MS. He hase been taking this drug for some time. He told me that it acually gives him energy! My Dr. has now prescribed this for me. Is this safe for me. Iam 62 years old, and I also have asthma. Can you help me out? Thank You,,, Marilyn Wick St Louis Mo. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/anxiety-eating-lexapro-2978551.html,Anxiety while eating now. Did the Lexapro cause this?,I've been on lexapro for 4 weeks now. Now I get anxiety while eating and it's hard for me to finish a meal because I feel like I'm gonna choke on my food. Has anyone ever had this problem? I don't wanna lose anymore weight. 
Depression,https://www.drugs.com/answers/anyone-experienced-increased-anxiety-taking-3468183.html,Has anyone experienced increased anxiety while taking Lamictal?,"I was recently diagnosed with bipolar depression and my psychiatrist prescribed me Lamictal as a mood stabilizer. I have had some anxiety in the past however it has never been as bad as it currently is. I take 100 mg daily for a few months now and am experiencing negative side effects including increased anxiety, vision problems, constant fatigue, and lightheadedness. Even in relaxed situations, I find my heart is racing and I can't control it or often fail to calm myself down. I am just wondering if anyone else has had a similar experience with this medication because I feel as if it is creating more problems than solving them. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/klonopin-work-compared-lorazepam-anxiety-3201117.html,How does Klonopin work compared to lorazepam for anxiety?,"I was switched to klonopin from ativan. I noticed with the ativan i had to take it more often and it stopped working. My doctor said klonopin is longer acting and i dont need to take more for a result. I was prescribed 1mg ativan 3 times a day. Now the klonopin is .5 twice a day, how does this compare to ativan, for anxiety? She said i need to take the Klonopin everyday, with the ativan it was as needed. Im a Little confused. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/escitalopram-agitation-normal-lexapro-3108003.html,Escitalopram - Is agitation normal with Lexapro?,"I really thought this medicine was helping me on my second week of taking it. I had a couple of days that for the first time the thoughts and fears I had been having for so long actually seemed ridiculous e to me for once. But that was the only relief i have felt. Now I'm at the end of 3 weeks in this med and i still feel anxiety, intrusive thoughts, and now irritated ALL day by everyone around me. The anxiety and sadness have been there for quite some time. But the agitated state I'm in is something new. Is it normal to have felt a little relief and then back to none at all, plus added agitation? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/lamotrigine-scared-start-lamictal-25mg-anxiety-2971635.html,Lamotrigine - I'm scared to start lamictal 25mg for anxiety?,I am on gabapentin 300mg right now. I left my old physc.due to her listening problems and not caring. Could some one give advice on it. Thanks 
Depression,https://www.drugs.com/answers/i-am-on-70mg-of-parnate-is-anyone-on-more-than-229444.html,"I am on 70mg of parnate,is anyone on more than 60mg of parnate?",
Depression,https://www.drugs.com/answers/wellbutrin-stopped-working-3489712.html,Wellbutrin not/stopped working?,"I was on 150mg for the first three weeks and then my doctor brought it up to 300mg a day and I still don’t feel any changes. I just feel neutral/semi down. I’m on week five now and don’t know what to do. I don’t want to switch bc I’m afraid of weight gain and other side effects from other anti depressants, anyone else experience this or have any advice? Thank you "
Depression,https://www.drugs.com/answers/pcp-prescribe-tramadol-depression-3436968.html,How do I get my PCP to prescribe tramadol for depression?,I have been on a multitude of antidepressants over the years with no positive results just negative ones. Depression runs in my family too and is ruining my marriage. Last week we changed my anti-depression one again. I've been changing them for 10 years now. He also gave me a script for tramadol for shoulder and back pain it really helped with my depression too. I'm considering asking him for a larger script of tramadol. Hopefully he agrees. Anyone have suggestions on how to talk with him? 
Depression,https://www.drugs.com/answers/risperdal-combined-ssri-treat-psychotic-depression-3435405.html,Risperdal - Should it be combined with a SSRI to treat psychotic depression?,Should an anti-psychotic be used with an antidepressant for psychotic depression? 
Depression,https://www.drugs.com/answers/you-develop-tolerance-contrave-3434553.html,Do you develop a tolerance for Contrave?,"When I first started Contrave over six months ago, it really depressed my appetite. Not sure if I should stop it for a while and then resume? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/risperidone-very-frightened-639079.html,Risperidone - Should I take this or not? Very frightened!?,"My doctor prescribed Risperidone (.25 mg) for me because I am having trouble sleeping. I already take Buspirone and Clonazapam (depression & anxiety). I also take Bupropion for depression. I'm just afraid to be taking all these meds. Not to mention, I am overweight and have read the side affects (weight gain) of Risperidone. Any suggestions? "
Depression,https://www.drugs.com/answers/mirtazapine-3486486.html,Shall I keep going with my mirtazapine?,"4 weeks on 30mg of mirtazapine after 15mg not working. I feel so depressed, so helpless and just can't cope with this anymore. Is 4 weeks long enough for them to work? I felt better before I started 30mg and I know it's been said I will get worse before better, is this what that is or are these tablets just making me worse? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/anxiety-questions-leave-house-3261996.html,"Anxiety questions, (can't leave the house)?","I am not too sure how to start talking about this because it's not me I'm looking to help, My girlfriend (sorta), Is struggling with Anxiety, she can't go too far away from the house because she has panic attacks when she does and she has to turn around and go back home, recently we had a small fight and had over the top emotions from it, ones even she knows were overreacting, and what ended up happening is we broke up or took a break i think is more accurate shes so panicked about what happened she feels like a burden and wants me to find someone else, and that is not something I am looking to do. instead my ""mission"" i guess is to stay her friend and try and help her through what shes dealing with. Shes said she wants to be with me and i love the girl so much. she just feels like she needs to deal with the anxiety on her own and part of me thinks shes wrong that she needs help with it but i dont really know what to do. She told me she feels like it will never go away it started about 5 years ago, she has incredible anxiety about everything. she was in a store one day and had a panic attack and ever since shes been afraid it will happen again, and its started to seep past the mall experience into everything. shes tried to get help but shes unable to get out of the house to go to the appointments and what not so. Norway doesn't seem to have options I can find to help her. so i guess my question is does anyone have an ideas, about what might be triggering the anxiety or things i can do to help, even some kinda program or something that would help because I am out of ideas "
Generalized Anxiety Disorder,https://www.drugs.com/answers/missing-dose-zoloft-anxiety-3239260.html,Can missing one dose of Zoloft cause anxiety?,I have been taking 25mg zoloft once a day for almost a year. I missed my dose last night. It is now about 24 hrs later and I feel anxious. Could missing that one dose cause that? 
Generalized Anxiety Disorder,https://www.drugs.com/answers/prozac-effect-sex-drive-women-20s-previously-high-3221353.html,How does Prozac effect the sex drive in women in their 20's with previously high drives?,"I'm a 27 year old female. My issues are primarily anxiety, maybe some depression. My mood swings are terrible. I go from 0 to 60 with rage over petty things. I also have low energy most of the time. My doctor gave me Prozac today and I am afraid to take it. I am afraid it is going to interfere with my sex drive and ability to have an orgasm. My sex drive is currently on the high end of the spectrum, but not extreme. I am also on birth control, which does not seem to impact my drive very much. I just want to know other women's experiences with Prozac, anxiety, and labido. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/day-8-10-mg-lexapro-anxiety-today-felt-full-3213986.html,I'm on day 8... 10 mg of Lexapro for anxiety. Today I felt like I was having a full fledged?,... anxiety attack on the way home and even pulled into the doctor's office cause it wouldn't stop. I mentally was clear but my body was not feeling right. Is this normal? 
Generalized Anxiety Disorder,https://www.drugs.com/answers/extreme-withdrawals-quitting-effexor-after-month-3207960.html,Extreme withdrawals quitting effexor after only one month of use with extreme side effects?,"My doc prescribed 225 mg effexor for depression and anxiety. I took it for a month but ended up with serotonin syndrome. I was only on 225 mg for one week. Tapered over a week as per doctor's instructions but experienced extreme withdrawals. It's been a month since I've had any effexor but I feel very little improvement. Constant anxiety, vertigo, cold sweats, hot flashes. I vomit at least once per day due to the nausea. I've also had my period every other week for two months (since I started the effexor). Fits of rage, insomnia, and my depression is worse than ever. Saw an OB/GYN and he just said to wait it out. My psychiatrist who prescribed the effexor has been completely flummoxed, having never heard of such negative effects (this surprises me). What is going on? I dont know how much longer I can stand this and I've missed 2 months of work already with no end in sight. "
Depression,https://www.drugs.com/answers/lamotrigine-lamictal-prevent-depression-3415243.html,"Lamotrigine or Lamictal, prevent depression?",What is your experience whit Lamictal? How long time prevent your depression or how help that? 
Depression,https://www.drugs.com/answers/anxiety-worse-30mg-mirtazapine-3410332.html,Why has my anxiety got worse since being on 30mg of mirtazapine?,Was on 15mg of mirtazapine and started to feel better then anxiety came back doctor up me to 30mg after 3 weeks started to feel OK again then after a week of being OK the anxiety came back worse can anyone advise what to do next should I increase dose. 
Depression,https://www.drugs.com/answers/experienced-agitation-tmj-clenching-jaws-effexor-3394418.html,I've experienced agitation and TMJ from clenching my jaws while on Effexor. Has anyone else?,"had these side effects? If so, was anything else prescribed to counteract it? "
Depression,https://www.drugs.com/answers/wellbutrin-5-months-3wks-ago-2-300mg-smelling-3393975.html,Been on Wellbutrin for 5 months. 3 weeks ago went up to 300mg. Now I keep smelling strange odors.,I was originally on 150mg now 300mg. It's strange like I smell car exhaust or something. Very upsetting & nauseous. 
Depression,https://www.drugs.com/answers/depression-danger-ruining-marriage-3484700.html,Help! Depression and danger ruining my marriage!,"My husband is diabetic, morbidly obese and on several medications. He has been sleeping or laying in bed a lot over the last few months, being very irritable.  Last week he went to his PCP, who told him that it is possible that he is having a reaction to the Buspar he has been taking for years. (He is telling me this. I heard none of this from his doctor) He said that it is interacting poorly with his metformin (he has been on for just shy of 14 months). He also takes a weekly shot of Ozempic. I have been trying to talk to him about what is going on and he tells me to shut up and not “hound him” because he is handling it. He lashes out at our son and I. Today, he won’t even get out of bed. When I go in to talk to him he tells Me to leave him alone.  I don’t know what to do. I am trying to be supportive. I love him and we have been married almost ten years and have a happy, healthy six year old boy, whom we both love more than anything in this world.  I don’t know if this was the proper place to post my question, but I have also been trying to get a psychiatrist to call me back and nothing. I haven’t even tried to talk to his doctor either because of HIPPA (I work in the medical field). If anyone has any suggestions, I welcome them! "
Generalized Anxiety Disorder,https://www.drugs.com/answers/wellbutrin-anxiety-globus-hystericus-3387699.html,Wellbutrin - anxiety and globus hystericus?,"Hi everyone! I am writing as I recently switched to Wellbutrin (bupropion). My diagnosis is not really clear and is vaguely defined as depression/anxiety. I have been having problem with the ""lump in the throat"" (globus hystericus) for almost 5 years now. These were the main reasons that made me reach out for a doctor again. The tension in my throat was such that I could not sleep, focus, etc. I had a diagnosis of OCD before this which lasted for about 4 years but disappeared.  To get to the point, before switching to Wellbutrin I was on escitalopram + clonazepam. When I started with Wellbutrin I experienced many of the side effects: dizziness, nausea, felling of hang over, irritability, anger, sweating, etc. Unfortunately, some of them are still here but what worries me the most is that my anxiety is NOT going away. It actually got WORSE. The feeling of the lump in the throat is much stronger, sometimes it even makes me throw up.  I am taking 300mg Wellbutrin and clomazepam a 2mg 1/2 +1/2 + 1/2. I am trying to give this medicine a chance because escitalopram extremely affected my libido (which was the reason for the change). Is there anyone experiencing something similar? I am really desperate.. I am hoping for these side effects to go away as they are affecting my everyday life. On the other side I really don't want to escitalopram and similar due to sexual side effects. :( "
Generalized Anxiety Disorder,https://www.drugs.com/answers/anyone-20mgs-paroxetine-20mgs-latuda-depression-3337139.html,Anyone else on 20mgs of paroxetine and 20mgs of Latuda for depression and anxiety?,
Generalized Anxiety Disorder,https://www.drugs.com/answers/lexapro-20-mg-give-time-3309601.html,Lexapro - 20mg. Should I Give It More Time?,"I've been on Lexapro for awhile now for GAD and depression. I've been on 5, 10, 15, and now I am on 20mg. I found that 15 mg really helped for about 5 months, but then i decided to come off of it (STUPIDLY) and now my doctor has put me on 20 mg. Today is the beginning of week 3 on it. It has helped most of my physical anxiety symptoms. I'm still experiencing being tired all the time, and unusual dreams and I just feel like I'm not in control of my actions or thoughts, and I still obsess over little things. I can get it off my mind sometimes, but as of now that is the only thing bothering me. How long before I should possibly switch medications? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/mirtazapine-over-5-weeks-anxiety-3287847.html,Been on mirtazapine for just over 5 weeks and is doing nothing for anxiety. Should I come off it?,"Was on this drug for 3weeks at 15mg felt a little reduction with depression and felt more energetic and slept better then went up to 30mg as wasn't helping anxiety. After 3 weeks on 30mg had to come back down to 15mg as made anxiety go through the roof constant anxiety attacks etc. Been on 15mg again now for just over 5 weeks and this drug does nothing for my anxiety. Also feel more depressed than when initially started it and less energetic. Anxiety is severe. Tried taking propranolol and then diazepam alongside it and both done nothing for anxiety, just felt weird. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/long-after-starting-lexapro-before-you-working-3281458.html,How long after starting Lexapro before you can tell it is working?,"Is a groggy, brain fog feeling with little appetite normal in the beginning? Is it best to take morning or night? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/weird-odd-thoughts-away-after-taking-zoloft-3270362.html,Do the weird/odd thoughts go away after taking Zoloft?,"I just started 50 mg 9 days ago for GAD. Since then I have had these weird and unwanted thoughts of resentment. Sometimes the resentment is against my kids which I do not understand as I am a very loving father. My sleep has been very sporadic the last 9 nights, often waking up around 2 a.m. with a racing heart and thinking about everything under the sun and not being able to return to sleep. Last night I took some sleep aide that helped. I have been taking .5 mg of Xanax to help with the early morning awakenings, but don't want to depend on that. Will these stupid thoughts eventually go away? They are annoying and are partially causing me to feel more anxious. "
Depression,https://www.drugs.com/answers/difficulty-waking-morning-3393738.html,Difficulty waking up in the morning?,"I recently was switched over on medicines because of an extreme bought of a depression. I tapered off of Klonopin 0.5 mg from February 3rd 2018 to March 17th 2018. During that time I still took Zoloft 100mg in the morning when I had breakfast. As luck would have it, an issue arose and I was thrown into a severe bought of depression and anxiety. I went to my doctor and I was put on Ativan 0.5 mg 3 times a day (every 6 hours) and Effexor XR 37.5 mg in the morning. I was told that I need to taper off the Zoloft so I am down to 0.25 mg for the next four days.  I feel extremely tired and I have difficulty waking up in the morning; to the point I am feel like I am not going to wake up. I told my doctor and she said to cut the Ativan in half.  So my current medications are: Ativan 0.25mg 3x a day, Effexor 37.5 mg 1x a day in the morning, Zoloft 0.25mg (only for the next four days). My question is, will this feeling of having difficulty waking up in the morning go away? "
Depression,https://www.drugs.com/answers/taking-wellbutrin-depressed-3368086.html,Taking Wellbutrin despite not depressed?,"I'm a 19 year old guy and I currently take Effexor 37.5 (brand name, I take generic version) 2x per day, so together 75 mg. Most of all, I tolerate this drug pretty well and it's also the first one of all SSRIs that noticeably do something. I get this mild-indifferent feeling which is good for social anxiety and worrying less. But even though I am not depressed and anxious anymore, I miss something a bit. Maybe a bit more joyfulness and more upbeat feeling, which I try to compensate with drinking energy drinks that give this feeling at least for 2 hours. Mostly I drink coffee. They also make me more relaxed (only if I'm in a good state of mind) and a bit more upbeat even though I have built up tolerance to caffeine. I think right now I'm feeling functional and am able to do more things and am a more chilled person, but maybe a bit more joyfulness especially when I see other mates laughing and feeling upbeat in social situations, when I'm more lethargic. If I'm pretty drunk or high on energy drinks, I actually be more upbeat and stuff like that and have slightly more motivation.  Since there is in my country no medical cannabis / marijuana, and I became depersonalized and anxious even in small amounts, that's not an option for me. My doctor now prescribed me Wellbutrin together with Alprazolam (xanax) as needed because Wellbutrin did made anxiety worse last time I tried it for a week.   Can I take this drug? Is this drug supposed to make you more upbeat and can I take it even though I am not depressed anymore, so does it even help then??? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/citalopram-stopped-working-2936525.html,Has citalopram stopped working for anybody?,I've already asked a similar question but I've been on 10mg of citalopram for a little over a year and everything was going great until this past week my anxiety has returned with a vengeance and i have to see the psychiatrist in 2 days and i know he's going to want to increase the dose i guess I'm just wondering if its likely to work and if anybody else has had a similar experience. 
Depression,https://www.drugs.com/answers/modafinil-dose-provigil-anxiety-depression-3438183.html,Modafinil - what dose of Provigil should I take for anxiety and depression?,
Generalized Anxiety Disorder,https://www.drugs.com/answers/lexapro-start-working-2949935.html,When will my Lexapro start working ?,"I've been on generic Lexapro 10 mg for 5 days now, I still have severe anxiety and feel miserable, any idea when this medication will start working? What else can I do to feel better ? Please help ! "
Depression,https://www.drugs.com/answers/is-deplin-safe-while-breastfeeding-or-ttc-my-dr-402031.html,Is deplin safe while breastfeeding or trying to conceive?,My Dr. knows I am breastfeeding and wanting to conceive and still prescribed it. I have found very little information including Hale and Kellymom. I have had lifelong bouts of depression (dysthymia) and it has returned 18 mos postpartum. I have been using 5HTP (100mg) and GABA (550mg) + L-theanine (200mg) to manage anxiety and low grade depression. I did have a serotonin toxicity reaction to zoloft. Could this be a concern with deplin? 
Depression,https://www.drugs.com/answers/my-son-has-been-on-wellbutrin-xl-150-for-11-days-363437.html,My son has been on Wellbutrin XL 150 for 11 days now for depression. He says he feels weird - doesnt,"He doesnt really like how it makes him ""feel"" but we have all seen a change in mood for the better. Is this ""feeling"" something that will pass once his body becomes acclimated? He has had a couple of good days, and is having a down one today. Is swinging normal this early on as well? "
Depression,https://www.drugs.com/answers/has-anyoneone-had-mood-swings-or-increased-373201.html,"Has anyoneone had mood swings, or increased depression when taking Cialis?","I have noticed a moderate to severe swing into pretty severe depression when taking Cialis. I am under a great amount of stress at work, just wondering if the Cialis is making a bad situation worse. Wondering if any others had a similiar experience "
Depression,https://www.drugs.com/answers/is-depression-a-sympton-of-lipitor-359041.html,Is depression a sympton of Lipitor?,I just started on lipitor a few days ago and I have noticed I'm very emotional since then. Is this one of the side effects? 
Depression,https://www.drugs.com/answers/what-if-i-feel-my-wellbutrin-isnt-working-anymore-355749.html,What if I feel my wellbutrin isn't working anymore?,I have been on Wellbutrin for years now! Can it less effectiveness? 
Depression,https://www.drugs.com/answers/any-known-results-with-adding-abilify-to-elavil-417992.html,Any known results with adding Abilify to Elavil (Amitriptyline Hcl) ?,
Generalized Anxiety Disorder,https://www.drugs.com/answers/paroxetine-paxil-10-years-pooping-3062235.html,"Paroxetine - Been on Paxil for 10 years & it is pooping out on me, what should I try now?",
Depression,https://www.drugs.com/answers/wellbutrin-makes-me-feel-dizzy-and-motion-sick-442918.html,Wellbutrin makes me feel dizzy and motion sick all day?,I am on 300mg of Wellbutrin. I felt fine at first on 150mg. Then I eventually started to feel dizzy and motion sick. I honestly feel like I am hung over..Has anyone else experienced this? I am trying to determine if it is from Wellbutrin or Luvox (25 mg).  Any help is appreciated! 
Depression,https://www.drugs.com/answers/can-i-take-tryptophan-and-xanax-437539.html,Can I take tryptophan and xanax?,
Depression,https://www.drugs.com/answers/medication-does-anbody-know-of-a-drug-that-can-430271.html,Medication - Does anbody know of a drug that can INCREASE your libido?,"I am a 29 yr. old female and I should have a good sex drive, but I don't. I take drugs like Zoloft that can decrease one's sex drive. Any suggestions? "
Depression,https://www.drugs.com/answers/my-dr-is-switching-me-from-effexor-xr-to-celexa-352837.html,"My dr is switching me from effexor xr to celexa, what is the difference?",
Depression,https://www.drugs.com/answers/is-it-safe-to-take-viibryd-and-methadone-at-the-430092.html,Is it safe to take Viibryd and methadone at the same time?,"I was prescribed Viibryd today from my Doctor for depression issues. Im also taking methadone for about the past month. I asked my Doctor if it is safe to take the two at the same time and he said its not a problem. He didnt sound to sure in his answer and I just want to double check to make sure. If you could give me any extra information on the subject it would be greatly appreciated, thank you very much. Sent from my iPhone "
Depression,https://www.drugs.com/answers/anyone-else-have-all-opposite-side-effects-from-429695.html,Anyone else have all opposite side effects from bupropion?,"So I just started taking 75 mg bupropion for the last 5 days. The first day I started taking it I got my period and I wasen't supposed to for 2 weeks and I still have it :/ The doctor said it would give me a lot more energy because I never seem to want to get out of bed lately. I hope im not loosing my mind but today I woke up and realized I slept 14 hrs. I slept a lot before but now I feel this is getting out of control. My doctor also told me I would have anxiety after taking it and I have none. I just feel like going to bed for the day after taking it. I also am soo angry and have been crying so much. I heard it helps smoking and feel like I smoke more since I started taking it. Another thing is its supposed to helps with food cravings, well Ive actually realized ive been constantly in the kitchen cupboards searching for food and constantly snacking when I'm up and around. Seems to me I've had all opposite side effects then what I was told and what I read. When he told me about this med I went home and reseached it and it sounded like it was perfect for me. I've tried so many antidepressants and I'm running out of options. I feel like I'm never going to be happy again and I'm only 21 yrs old :( I just read that the Wellbutrin and the generic might have some difference and thinking about calling the pharmacy tomorrow and asking that but I don't know if my insurance will cover it. Any answers would be greatly appreciated. Thanks "
Depression,https://www.drugs.com/answers/abilify-and-bad-taste-446881.html,Abilify and bad taste?,I've been taking 5mgs of Abilify and 30mgs of Nortriptyline a day for the last 8 months and I can't stand the bad taste in my mouth. I think that both meds are working fine besides that... has anyone had the same experience with these or other meds? Any solutions? I'm desperate. Nothing seems to work and I don't want to change meds. 
Cancer,https://www.drugs.com/answers/why-isnt-faslodex-considered-a-chemo-therapy-509542.html,Why isn't Faslodex considered a chemo therapy?,Faslodex is the drug that is keeping my cancer stable but it is not considered a chemo therapy. Then what makes a drug a chemo therapy? 
Cancer,https://www.drugs.com/answers/is-anyone-taking-acitretin-for-squamous-cell-498709.html,Is anyone taking acitretin for squamous cell carcinoma (skin cancer) due to medications taken after?,... an organ transplant. Immune-suppressing drugs 
Depression,https://www.drugs.com/answers/has-anyone-ever-taken-straterra-and-adderall-at-502040.html,Has anyone ever taken Straterra and Adderall at the same time for ADD/ADHD or any other purposes?,Has anyone ever taken Straterra and Adderall at the same time for ADD/ADHD or any other purposes? 
Depression,https://www.drugs.com/answers/tramadol-prescribed-depression-3362693.html,I need help getting Tramadol prescribed for my depression in the US?,"I have suffered from depression for all of my adult life. It's getting worse and worse as I age. I saw my father's life destroyed by it (and how harmful that was for the rest of the family). As many others I have discovered by accident that tramadol works like magic for me and SSRIs and other drugs don't. I need to get better to take care of my family, I'll appreciate any help finding an open minded doctor to work with. I'm willing to fly wherever in the US to see this doctor if necessary. "
Depression,https://www.drugs.com/answers/i-have-been-diagnosed-with-add-depression-501231.html,Why do depressants make me feel better and antidepressants do not and make it worse?,"I have been diagnosed with ADD, depression disorder, and bipolar II disorder. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/long-lexapro-withdrawal-after-tapering-doctors-3266790.html,How long did your Lexapro withdrawal last after tapering off according to doctor's recommendations?,"I was on Lexapro for 8 1/2 months. Tapered from 10 to 5 mg for two weeks, then 5 to 2.5 for two weeks and now to 0 for several days. I am having some dizziness and brain zaps but nothing intolerable. Any advice on getting through this would be appreciated. Hoping to get back to normal soon. BTW the Lexapro was enormously helpful while I needed it to get through a very hard time caregiving for my husband and the stress involved. I don't need it now and don't want it which is why I have gone off it. "
Depression,https://www.drugs.com/answers/hello-all-i-have-questions-about-strattera-and-473900.html,"Hello All, I have questions about Strattera and Nuvigil?","Hello All, I just got back from seeing my psychiatrist's office and I have an addiction to stimulant but I have major depression and they want to give me something for wakefulness so they started me on Strattera and that quickly fizzled out even on the max dose so she started me on Nuvigil 150 mg with Strattera 120mg... does anyone take this combo? Also, I know nothing about Nuvigil how well does this work for wakefulness? or in general how does it work? "
Depression,https://www.drugs.com/answers/for-trichillomania-how-much-citalopram-must-u-be-472397.html,For trichillomania how much citalopram must u be on for it to work ?,"i am on 20 mg citalopram for depression but also have some trichillomania..i always have my hands in my hair..it seems to feel different to me in places and drives me nuts... can't seem to stop even when i know i'm doing it.though i am not pulling it out..i am affecting the hairline on the side and back and throughout the back..constantly going thru it with my fingers. the citalopram for me hasn't changed anything... and i didn;t know it could... i tried N-acetylcholine an amino acid along with taking vitamin c as suggested with that, being studied for trichillomania but had adverse reactions of severe dizziness for three days straight that began after being on it for 6 days already so i had to stop that before it had a chance to begin working. now that they have capped the citalopram dosages for everyone at 40mg due to problems at higher doses... i'm reluctant to have my dose increased higher than the 20mg i'm on now. do u know of anything else being used for trichillomania? in a few days i will be adding abilify as an add on for my depression to the citalopram. wonder if that is a helper for trichillomania..have to check that out. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/dr-perscribed-zoloft-anxiety-obsessive-thoughts-651876.html,My Dr. perscribed zoloft for anxiety and obsessive thoughts. I just increased to 125 mg five days?,"... ago and I'm having bad side effects. Sore jaw, stiff neck, and anxiety. Is this normal with an increase and how long will it last? "
Depression,https://www.drugs.com/answers/celexa-lamotrigine-3363822.html,Celexa and lamotrigine?,"I have been on Celexa for about 3 months with good and bad results, good in that I no longer feel the terrible depression I was experiencing and bad in that I experience moments of dread and anxiety that I cannot shake off, I also experience moments of manic euforia. My doctor prescribed me 25mg of lamotrigine and over the course of four weeks I’m working my way up to 100mg, has anyone here experienced good results from the combination? "
Depression,https://www.drugs.com/answers/you-experience-brain-zaps-dizziness-tingling-531835.html,"Can you experience ""brain zaps"", dizziness, tingling sensation withdrawl symptoms while on Lexapro?","I generally take Lexapro (20mg) around 5pm everyday. Lately i have been experiencing from what other people describe as brain zaps, tingling sensations, and dizziness. Honestly I have not bee too good lately with taking my medication at the same time everyday. Was wondering if my body can develop a tolerance to what i am on and start to feel these withdrawl symptoms within 24 hours of my last pill? "
Depression,https://www.drugs.com/answers/i-started-taking-sertraline-50mg-7-days-ago-now-i-508856.html,"I started taking Sertraline 50mg 7 days ago now I have very loose stools, is this normal?",
Depression,https://www.drugs.com/answers/ween-remeron-535085.html,How do I ween myself off of Remeron?,"I've been taking it for depression along with Lexapro and Welbutrin, but I simply cant stand the physical affects it's had on my body, that alone makes me depressed. "
Depression,https://www.drugs.com/answers/viibryd-frequent-urination-528868.html,Viibryd... frequent urination?,I am on week 2 of viibryd. also on 300mg 2x day gabapentin and 1mg xanax xr x2 day. i've started getting frequent urges to pee. i went to see my urologist and got a clean bill of health. i have read that viibryd CAN have a chance at giving you the frequent urge to pee... is this a permanat thing? or will it go away with usage? otherwise 20mg viibryd seems to be working for me. just cant stand feeling like i have to pee every 20min-1hr thanks 
Depression,https://www.drugs.com/answers/long-trazedone-market-522790.html,How long has trazedone been on the market?,"my mum was told she had phychotic dementia,which is a form of depression ,we are told she will get better but dr said that trazedone is a fairly new drug,but when she had her assessment with the phychiatrist he said it was old,she has been using trazedone and nothing has really changed,she has violent headaches,tremors and dreadful axiety attacks,it has now been 2 months. "
Depression,https://www.drugs.com/answers/can-you-take-deplin-without-taking-an-495648.html,Can you take Deplin Without taking an antidepressant?,My Dr recently put me on 5mg of Addaroll and 7.5mg of Deplin for ADHD and depression. Im afraid to stay on it.. I've taken the Addaroll a couple of times then stopped it.. And the same with Deplin. Dr says to take the Addaroll in the am then the Deplin at lunch.. Anyone taking these two together? I need some good honest advise. 
Depression,https://www.drugs.com/answers/recently-added-20mg-of-prozac-to-300mg-wellbutrin-492867.html,Recently added 20mg of Prozac to 300mg Wellbutrin. Anyone have experience with this combination?,
Cancer,https://www.drugs.com/answers/aspirin-aleeve-537980.html,Aspirin and Aleeve?,I recently heard a study that said taking aspirin can be a game changer staving off Cancer but I often take Aleeve for joint issues and worry about contraindications. Any suggestions? 
Depression,https://www.drugs.com/answers/what-is-going-on-with-my-nuvigil-someone-please-477571.html,What is going on with my Nuvigil someone please help!?,"I was on 150mg of Nuvigil but although it was working it was fully working, and I am on Strattera because my doctor wanted to see if the nuvigil full worked before she pulled my Strattera, so she upped it to 250 ever since she upped it not only does not work at all but I feel very nausea. Can someone please tell me whats going on! FYI I can't take stimulants do to my addiction history with stimulants. Does anyone know why Nuvigil stopped working? and what others suggested for wakefulness oh yes I should mention I can't take provigil either because my health insurance will not pay for it. Please, please help give me advice or info on these concerns it would be very much appreciated! "
Cancer,https://www.drugs.com/answers/can-there-be-permanent-damage-from-taking-femara-277512.html,Can there be permanent damage from taking Femara?,I've been on Tamoxifen for 5 years; had estrogen positive early stage breast cancer. I've been on Femara for 4 months and the most uncomfortable side effect is joint pain in the legs and knees. I'm still having hot flashes. 
Cancer,https://www.drugs.com/answers/cancer-prognosis-someone-myelofibrosis-3491813.html,Cancer - What is the prognosis for someone with myelofibrosis?,I have just been diagnosed with myelofibrosis and i am trying to find out more about this type of cancer. Would appreciate any information about it! 
