disease,postLink,postHeading,postContent
Warts And Verrucas,https://patient.info/forums/discuss/put-salicylic-acid-on-my-plantar-wart-and-now-it-is-white-and-really-hurts-what-is-happening--693465,Put salicylic acid on my plantar wart and now it is white and REALLY hurts. What is happening?,"Here is a photo -  the brown area is where I dabbed the   yesterday night.  Should I keep going with the treatment or leave it alone? it really hurts and it is difficult to walk. Thanks! 0 likes, 0 replies "
Warts And Verrucas,https://patient.info/forums/discuss/is-this-genital-warts-pics-included-694704,Is this  genital warts?  pics included ,"i have burning sensation, but doesnt burn when i pee. i have little to no  . im so scared. 0 likes, 2 replies "
Warts And Verrucas,https://patient.info/forums/discuss/is-this-genital-warts-18-pic-included-695475,Is this genital warts?? 18+ Pic Included,"Im male, I had oral unprotected  oral on 17th feb and i keep getting these raised red skin shiny. Well 3 times since, they seem to be red around the area and the 2nd one looked like a pimple, they don't seem to outlast 2 days. I don't know herpes vs warts. They go down after a day or two and not much pain/ tingle , maybe slight sharp one every now and again. I had STI check, i know they don't check for herpes as standard. It came back clear. 0 likes, 2 replies "
Warts And Verrucas,https://patient.info/forums/discuss/what-s-this--695550,What's this??,"Between anus and scrotum the perineum noticed black spot, thing in lower part of picture, genital warts? Anyone recognise what it could be? 0 likes, 0 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/feel-greatful-656841,Feel greatful,"I'm 49 from buff. was diagnosed in 2014,  went to hospital for flu? (I thought) goodthing i went when I did. They hospitalized me,after a few days,  had  , lymph nodes all swollen, high blood pressure, swollen knees and ankles. and docs. had no ans. after endless test still nothing? then kidneys crashed, I woke up doing dialysis. kidney doc. finally figured it out Wegeners.  Ended up doing 6 dialysis treatment s. Several blood transfusions, 6 i.v. cemo treatments. 1yr of cetoxin pill. crazy amounts of prednisone.  Spent 68 days in hosp.  as of today I've been in remission almost 2 yrs!! I feel blessed! I wish and hope anyone with this crazy dieses the best.               2 likes, 3 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/peg-tube-671438,Peg tube ,"Will paralyzed vocal cords get better 0 likes, 1 reply "
Wegener's Granulomatosis,https://patient.info/forums/discuss/windpipe-problems-anyone--653179,"Windpipe problems, anyone?","I have Granulomatosis with Polyangiitis for 4 years now, have kidney problems in the past and now just started upper lung and windpipe problems, Internet has information on G with P Kidney and lung problems but no information on Windpipe closing with this disease, has anyone come across this problem before.  I am 80 years old. 0 likes, 1 reply "
Wegener's Granulomatosis,https://patient.info/forums/discuss/wegener-s-g-with-p-653220,Wegener's G with P,"For those of you just now experiencing hearing loss, with GPA, I like to suggest getting Lip Reading Lessons NOW!  There is a possiblity that you will lose ALL your hearing further down the line,  The younger you are, the easier it is to learn lip reading. I am totally deaf now and have to rely on lip reading and have  closed captioning on TV, I am glad I had the lessons when I was still young. 0 likes, 2 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/low-white-count-with-rituxin-656438,Low white count with Rituxin ,"My white count has been on a steady decline for the last year. Taking Rituxin every 4 months. Dr says that patients white counts usually don’t go down on Rituxin, but it’s listed as one of the side effects.  Anyone else ? Also, is it normal for the  PR3 to be normal one time and high the next without being in a flare? 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/how-do-you-feel--668602,How do you feel?,"Hi all. I am struggling with my weight. I have ballooned from 14 stone to 18 stone in a little over 2 years. I am worried about certain things that are going on with my health and i am looking to find out if my symptoms are a results of my weight gain. I will list them below.  1. Crippling fatigue. I feel as tired waking up as when i went to bed. ( I have osa that i am on cpap for) 2. my muscles in my arms seem to tire REALY quickly. I have not lost strength but endurance. My arms even ache just holding a phone to my ear. 3. really dry and itch skin ALL OVER.  I have hypothyroidism that i am being treated for.  Please reply if you have or have had any of these sypmtoms.  0 likes, 9 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/when-does-facial-bloating-swelling-go-away--571359,When does facial bloating/swelling go away?,"Wondering how long it will take for my face to look somewhat normal again as I'm being weaned off prednisone. Do you have to be off steroids completely for the swelling to go away or will swelling go away if you're on very low dosage? How long does it take once you're off the steroids for the swelling to start to decrease? I lost my job in Feb and need to start thinking about interviewing and trying to get a new job. Can't imagine going on an interview looking like a freak with my face really swollen. Also wondering if anyone has any advice for the upset stomach caused by prednisone? I take Prilosec and directed but it's not helping with the stomach upset. Do you have any advice? About me: I'm 53, live in VA, diagnosed in Dec 2016 after going to ER becasue I was coughing up blood. Just completed four rituxen infusions last month. Going thru the prednisone step down now and am currently taking 30 milligrams/day. Experiencing ""withdrawl"" symptoms of extreme fatigue, muscle weakness, light headed/dizzy.    1 like, 24 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/i-have-had-gpa-for-almost-3-years-669480,I have had GPA for almost 3 years,"I considered myself to be a good hard working family man. Now  I can't hold down a job and live alone. Physically I'm always tired. Which has giving me a lot of anger issues, which is why  I live alone. Has anyone else experienced the same problems.? 0 likes, 1 reply "
Wegener's Granulomatosis,https://patient.info/forums/discuss/any-wg-patients-in-the-us-area-and-where--453967,Any WG patients in the US area and where?,"Hi All: I'm located in the Washington state area, was just curious how many US based WG patients are on this network? 1 like, 35 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/pre-op-diet-625173,Pre op diet,"hello, can anyone advise me? Can I use slim fast as part of my pre op diet plan? Thanks 0 likes, 7 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/medication-help-for-wegeners-570922,Medication Help for Wegeners,"My husband was diagnosed with Wegeners last month. He's currently on IV   and oral prednisone! We are trying to change to Rituximab(Rituxin?) after reading that there are less side effects to using this new drug. Does anyone have any experience with these 2 drugs? This is all so new and I don't know what to expect. We live in Seattle,WA. Is there anyone in this group from Washington state? 0 likes, 20 replies "
Wegener's Granulomatosis,https://patient.info/forums/discuss/disability-620230,Disability,"I work construction and after my relapse have had difficulty being able to work. My doctor suggested I file for disability. Has anybody else had these issues? 0 likes, 11 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/getting-off-topamax-due-to-hair-loss-angry-and-need-advice-594393,Getting Off Topamax Due to Hair Loss - Angry and Need Advice,"In April, I finally saw a Dr about my weight. I had been watching what I eat, exercising and drinking half my weight in water every single day and still not losing any weight. At the time, I weighed 237 lbs. I should have been losing weight with diet and exercise, so I figured maybe I should get some tests done to make sure my health was okay.  My blood tests came back great! I'm in good health as far as my blood work shows, but I obviously need to lose weight. So, my Dr suggested a weightloss pill with the speed of lightning. I, being all about a helping hand, said ""OF COURSE!"" However, I did ask her these questions: ""Will it cause anxiety?""  I asked this, because I was put on Adderal as a young girl and it made me anxious to the point of attacks. It was awful. I always ask this of medication now because I don't ever want to go through that again. In response, she said ""Well, not Topamax. It's actually used as a mood stabilizer, so it'll be good for your anxiety.""  Amazing! Losing weight, helps with anxiety... What more could I ask for. Then I asked: ""What should I avoid? What should I expect? She said I didn't have to avoid anything. She said I didn't need to expect anything, just weightloss.  Well, great! SIGN ME UP SISTER!! God, I wish I had never, ever everrrr accepted this drug. The next few weeks weren't hell, but they were just confusing. I didn't have anxiety because I was cloaked with confusion. The brain fog was real, the tingling in my hands and feet was real, but that stuff didn't really bother me because I was slowly losing weight. Just slowly, though. Nothing drastic. I could handle those side effects. The pill actually helped me sleep. I didn't mind it, until... I started losing my hair. The one thing I loved about myself, the one thing that, vainly, kept me going, clearly started to thin drastically. It started with my eyebrows. Then I could see my scalp more and more. Now it's to the point where I don't want to brush it because it just falls out on its own, why brush it out even more? So, I'm stalled at 224 lbs, my once beautiful long hair looks like it is hanging on by a thread and I am self weaning myself off of this awful medicine.  The withdrawals have been intense. Anxiety, depression, stomach aches, even more confussion... I only took this medicine for a month!!! Like, how!? I have weaned properly with the advice of my Dr. I have an appointment on Monday, but I want to tell her how angry I am. She laughed at me when I told her about the hair loss and basically made it seem like I wasn't giving the pill a chance. She also said hair loss isn't a side effect of Topamax, but I have read differently.  I want to trust MY DOCTOR, but she has been so rude (so has her staff) and I'm just lost at this point. Who do I go to? Another Dr? Do I go to a weightloss clinic? What about my hair? Will it grow back? Is it permanent? I honestly have never been more depressed in my entire life. 0 likes, 7 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/how-serious-are-my-dad-s-health-risks-if-he-has-the-following-stats--669933,How serious are my dad's health risks if he has the following stats:,"232 lbs, 5'9"", age 63, triglycerides 205 mg/dL, cardiac risk ratio 5.2, A1C 6.1, glucose level 105 mg/dL, multiple ancestors who suffered fatal heart attacks (including his father) I have been trying to get him to lose weight and need to know how serious his test results are at his current weight. Thank you!  0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/is-this-a-normal-thing-644750,Is this a normal thing ,"Hey guys and gals I'm on a journey to loosing weight . I notice of have alot of mood swings and sometimes horrible thoughts in my head . But that's from coming off a week of antidepressants. But I was 566 down to 495. I was boarder line diabettic but my blood sugar is about 6.0 everyday and also I'm on high blood pressure medication. But is this normal for loosing weight ? Being really happy all the time to changing the life style. I started vitamin d/d3 drops and multi viatmins. 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-band-surgeons-671899,Gastric Band surgeons ,"Help!  I have decided to go ahead with gastric band surgery but I’m struggling to choose where to go and who to do it. I don’t even know where to start looking for someone 😩 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/how-to-lose-thighs-weight--663642,How to lose thighs Weight?,"my whole body is fine but my Thighs seems like over weighted... Please suggest me some methods to lose thighs weight Thanks 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/weight-loss-in-the-asian-way-675535,Weight loss in the Asian way,"I would like to receive valuable comments from people who have been or are using natural weight loss methods typical of Asian countries such as Japan, China, Singapore   0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-sleeve-and-gallbladder-removal-together-673953,Gastric sleeve and gallbladder removal together,"Hi guys, just after some advise or personal stories. I'm fortunate enough to have started bariatric surgery under the NHS, I spoke to my surgeon this week who wants to remove my gallbladder at the same time as I already have gallstones from previous fast weight loss, he's told me sleeve without removing the gallbladder would be bad as I'd suffer alot worse than I already have. Anyone else had both done at once?  A lady who I live near had to have 2 separate surgeries at the same place I'm going to have it done. 0 likes, 7 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/trying-to-only-drink-water-for-a-diet-i-m-about-to-start-but--673940,Trying to only drink Water for a diet I'm about to start but....,"I usually never drink JUST normal water so I would like to know if Flavoured Water is Ok? (UK - Flavour is Strawberry and Kiwi) it says it has Energy 19kJ/ 5kcal Fat 0.0g Saturated 0.0g Sugars 0.0g Salt 0.06g Ingredients are : Scottish Spring Water, Citric Acid, Flavourings, Preservatives, (Dimethyl Bicarbonate, Sodium Benzonate) Sweeteners (Acesulfame K, Sucraiose) I know normal water is best but I only drink about a fraction of it while I drink all of the flavoured water.  So I'd just like to know if Flavoured Water is a decent enough substitute. Sorry if this sounds stupid but I couldn't get a definite awnser anywhere else. Thanks. 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/42-pounds-lost-671138,42 pounds lost,"hi guys im chris and ive lost 42 pounds in 3 months.done lots of walking and 1500 cals a day.just want to lnow how others are doing.i want to start a walking club too. 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/i-m-loosing-weight-in-chunks-is-this-strange--677309,"I'm loosing weight in chunks, is this strange?","Hi! I've lost about twenty pounds over the last month and a half, I dropped from 215 to 195lbs. but as opposed to loosing it steadily over time I'll lose about tenth of a pound each day or so and then suddenly lose an entire pound over night, I even lost three pounds in one week in the middle of August. Is this normal? I don't think it's water weight; I've been consistently drinking 32 to 64 ounces a day. I'm loosing weight by using a 500 calorie reduction with daily exercise. I'm not tracking my macros. Please help? 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-sleeve-in-france-586884,Gastric Sleeve in France,"Hi,  I'm wanting to have a gastic sleeve in Le Havre in France.  I understand a lady called Tullia is very helpful and the price appears to be great. I have a BMI of 32 and have yo-yoed in weight all of my life - up and down and getting bigger each time.  I need a GP referal which is fine but I wondered if anyone could give me any advice/expereince regarding the lady and the huge French hospital?  It would be great to hear of any stories, good or bad.  Thanks, Davey.   2 likes, 18 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/any-suggestions-on-loosing-weigh-and-add-body-muscle--681087,Any suggestions on loosing weigh? and add body muscle?,"Hello, does anyone have any suggestions on how to help weight loss based on my info below relating to healthy eating and exercise please. Wanting things I can do at home to loose weight but also gain some muscle.  Age: 22 Height: 5 foot 6 inches (170.6 cm) Waist: 37 inches (93 cm) Body fat ratio: 20.8% (should be 9.3% based on my age and height) BMI: 29.8 (overweight) Thank You  0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/2-5-weeks-since-gastric-sleeve-in-le-harve-france-my-experience-612240,"2.5 Weeks since Gastric Sleeve in Le Harve, France - My Experience","It has been 2.5 weeks since I went to Le Harve in France to have a sleeve operation to reduce the size of my stomach.  I am back home, and I'm starting to feel better. In that time I have lost almost 2 stone. Naturally, some of that will be tissue, but a majority of it is thanks to eating very very small portions of food. You will be able to find the company in question by searching for Le Harve bariatric surgery. Their website is surprisingly old looking, but contains the information you need, including current prices.  I am a man in my early 40s attracted to this service because they do not require a high BMI for surgery. My BMI was between 32 and 33, and they accepted me after discussions with the consultant. I paid something in the region of £6,000 for the operation which included hotel stays and hospital treatment during the period. A British private hospital would not except me with a BMI of under 35, and their fee would be something in the region of £11,000. Overall, my experience was positive even through there were some moments I'd not rather re-live! I arrived at Paris airport and was taken by taxi to my hotel in le Harve. After two days of minor tests, I had the operation on the Wednesday, and arrived back at my hotel on the Friday for an overnight stay. On the Saturday morning the consultant visited me in my hotel room, undertook some checks, and explained various medicines, and I was taken by taxi back to the airport in Paris. It is only 2 1/2 weeks since I've had the operation, but I think I am pleased that I've undertook it; only time will tell!  I am happy to receive any personal messages through this site if you would like further details of my experience with the consultant, or any of the other staff from this firm. If you are in a similar position to me with a low BMI, I am pretty sure you would not regret bariatric surgery.   2 likes, 35 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/bit-anxious-about-it-all-681362,Bit anxious about it all,"Hi sorry for all the questions I’m about to ask. I’m 29 years old borderline obese and my last blood test came back normal for blood sugar I believe it was 5 (something) whereas before it was 5.6 which doesn’t make sense to me as I didn’t make any improvement. Also my total cholesterol and triglycerides were both slightly elevated both times. I’m really worried about developing diabetes or having heart attack one day. My diet is quite poor I think. I eat quite averagely a lot. I have a fair amount of carbs on most days like bread pasta or rice. 2 days of the weeks I find myself ordering a pizza takeaway I’ve tried so many times to stop them but now I’m starting to think it’s just an addiction. It used to be once a week but after stopping them and going Keto for a while I fell off the bandwagon and started ordering more. As I say my blood sugar was normal last time. Is this really bad what I’m doing? I eat maybe 2-3 portions of veg a day on average. But probably 25% of my calories is coming from pizza atm. I feel so guilty every time I order. Does blood sugar get worse with age? If not then how does prediabetes turn into diabetes? If my bloods are normal but I’m overweight do I have anything to worry about? Many thanks in advance  0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/i-ve-been-taking-phentermine-for-a-month-and-my-doctor-recently-added-topamax-684721,I've been taking Phentermine for a month and my doctor recently added Topamax ,"After gaining 25-30  pounds last year while taking   dealing with chronic hives, I have found it impossible to lose any weight.  My doctor finally agreed to try some prescription assistance, but even with the phentermine and the weight watcher diet, my weight loss is very slow.  Now adding the Topamax, I am having severe hunger pangs.  Wondering if anyone else has had similar experience and if it is worth continuing on the medication. 0 likes, 0 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/can-sitting-for-18-hours-out-of-24-hours-cause-obesity--680989,Can sitting for .18 hours out of 24 hours cause obesity?,"i Work really hard for 18 hours a day. 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/beyond-repair-682921,BEYOND REPAIR,"My sister has had two awful relationships with men.  She has known a guy before, reconnected, and now they're an item. Gary used to be a Marine for 20 years, and one would expect he'd be in somewhat good shape - he's not.  Probably the most obese person I have ever seen.  He's kind, intelligent, witty and everything you would expect in a man.  He additionally has Type 2 Diabetes, and his doctor mentioned 'you may as well take off 15 years of your life' if you don't lose weight.  Did this scare him?  No. Does anyone have any advice? 0 likes, 9 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-sleeve-647185,Gastric sleeve ,"Hi thinking about getting gastric sleeve surgery but the price in uk is  Very costly in thinking of  going to  Bulgum or Poland or France has any one be any on been to these countries  0 likes, 6 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/low-testosterone-levels--690661,Low Testosterone levels?,"what are the implications of having a testosterone levels of 16.6 nmol/l as a 26 year old male? can it be connected to the my depression and fragile mood? my inability to lose the fat in my thighs and backside? my inability to grow and even beard? my lack of motivation? is there anything that can be done to improve this? should something be done, assuming what I started by asking is correct? 0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/suspect-under-active-thyroid-684063,Suspect under active thyroid ,"how can i through diet give my thyroid a kick up the proverbial? 0 likes, 0 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-bypass-and-liposuction-694584,Gastric bypass and liposuction ,"I weigh 342 pound and have tried to loss weight numerous of times. My weight is right at the root of my severe   and  . I am going to have gastric bypass surgery. Would I also be considered for liposuction at the same time? 0 likes, 3 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-bypass-on-the-nhs--414778,Gastric bypass on the NHS?,"I know this can be a controversial topic but I don't want any grief or personal opinions I need help and that's why I'm here thank you!!! Anyhow i am at the very first stages and wondered if anyone could share their experiences..... Where I live before you are referred to the bariatric services you have to attend a food for thought group which runs for 12 weeks and I'm 5 weeks in its terribly boring because I feel like ' I know all this already!!! But I will continue to go and once I have completed they say I will be referred to the bariatric service so my question really is what happens next?? What is the time scales who do I see?? Thanks for your help!!!  3 likes, 28 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/not-losing-weight-why-dehydration--693692,Not losing weight. Why? Dehydration?,"Hello, No matter what I do I do not seem to lose any weight. I tend to start losing a few pounds but a few days later re-gain it. Example of my regular diet: Morning: 2 boiled eggs Lunch: Chicken + Greek Yoghurt + Broccoli or bulgur and salmon Snack: Apple or Frozen berries Dinner: Pieces of Cold salmon + green salad or a can of red beans Evening snack: Apple or Greek Yoghurt I exercise for 1 hour every other day. Now to my question, I drink 8 cups of tea per day and I do not drink much water. I suspect my body might be dehydrated and I need to cut the tea and drink more water to not gain weight? I drink around 3 glasses of water per day. Any connection with   and weight gain? 0 likes, 0 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/slimming-world-693876,Slimming world,"i joined slimming world a month now and its going ok but it a change of life style. has anyone done slimming world and how you got on with it. 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/what-s-meant-by-cbd--689680,What's meant by CBD?,"I'm 55 I lost weight several times in my life by making diet but I returned again I don't know what to do my knees ache and I have no power to make any diet. I must lose weight for my health 😒 0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/weight-loss-services-690758,Weight Loss Services,"Overweight and obesity refer to excess body fat and it is related with increased weight-for-height. According to the World Health Organization (WHO) estimates more than 1.4 billion adults 20 years or older are overweight and obese. Obesity not only leads to loss of confidence among obese people, but is also a great concern from health standpoint. Overweight eventually leads a person to several diseases such as cardiovascular diseases (CVD),  , strokes and even carry a risk of  . Obesity and   has become one of the biggest concerns in the developed countries such as the U.S. owing to increasing adoption of sedentary lifestyle among the youth. The worldwide weight loss services industry is poised to grow in the coming years, thanks to increasing awareness among people about their health and well being. The huge consumer base is a key market driver for the growth of worldwide weight loss services industry and will continue to remain due to increasing worldwide population, particularly in the Asia Pacific and Rest of the World. 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/insane-weight-gain-sertraline-696296,Insane weight gain sertraline ,"So end of last year was said to be anxious ans deppresive (I dont agree but I am not a Dr and 5 months later I am alive still) I have being on sertraline since October time and gone from 50 up to 150mg in this time. Thr tablet may have helped BUT I have put about 50lbs on in this time and weigh 21 stone now. I am aware it is winter and christmas we all tend to indulge but the previous 28 years of my life I have gone up to about 17 stone over this period but normally about 16.5 stone throughout the year. Now I have a quicker resting heart rate, high blood pressure and am now getting more depressed because I am fatter. Not to mention pains in and around my ribs, stomachs ans back which I assume is weight related. I am sick and tired of it the tablets work but this is a big negative and I really dont want to switch tablets. I am also not sleeping properly (get to sleep about 5am and up at about 9am) so this could also contiebute doctor dont want to prescribe   and said yes there is a   but I have to control eating more and exercise more I am getting older this also effects metabolism not just tablets. But again exercise is getting hard because of the high blood pressure and pains also sweat like a pig now so is a vicious circle. I am looking at slimnfast drink to swell up and make me feel full ir is there anyany dietsry aids? I am already taking apple cider vinegar but that doesn't seem to help 0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/new-direction-696316,New Direction ,"I have had a gastric band since August 2016 and all was going well. I am now a size 16 (UK), Diabetes well controlled.  Recently been diagnosed with   and will be commencing treatment soon.  I was told that the band need to be deflated prior to surgery. i will be having surgery, chemo and radiation. ANY idea on how soon after treatment the band can be inflated. DISSAPOINTED 0 likes, 2 replies "
Weight Loss - Intentional,https://patient.info/forums/discuss/gastric-sleeve-698584,Gastric sleeve,"Hi thinking about getting gastric sleeve surgery but can't afford uk prices told it is cheaper in Czech Republic and in izmir turkey has anyone been to these countries to get gastric sleeve surgery 0 likes, 1 reply "
Weight Loss - Intentional,https://patient.info/forums/discuss/how-can-i-lose-weight--675554,How can i lose weight ?,"I went to my doctor last monday okay he said the exam look good but i am little overweight not by much. i am 5-07 tall and weight 171 how can i lose this weight. my dcotor did not really tell my how to lose weight I am also a 23 male 0 likes, 12 replies "
Weight Loss and Gain - Unintentional,https://patient.info/forums/discuss/20-lbs-of-fat-weight-gain-in-hospital-body-not-feeling-the-same-please-help--657671,20 lbs of Fat Weight Gain in Hospital - Body Not Feeling The Same! Please help!,"Hello all, I was recently admitted to the hospital for bipolar disorder (misdiagnosis) and I stayed in in-patient for 2 weeks. I’m a 5’11 male and I came into the unit at 130 pounds with 1 or 2% body fat. That’s skinny, I know, but I was a Raw Vegan and an athletic beast. I could run forever and never get tired. In the hospital, I was put on the following medications: clonozapem, risperidone, and lithium bicarbonate. These meds made me constantly hungry and I basically ate anything in sight. These meds also slowed down my metabolism so I had a lot less bowel movements than usual (rarely any). I left the hospital at 150 pounds with 15-20% body fat. Before the hospital, I had a perfect six pack and lots of muscle definition, but now, I don’t have any of that. I’m skinny fat now and I have a big bloated belly. Forget my appearance. The main issue that I’m having is that I lost all of my strength, mobility, and flexibility. I can barely walk 10 feet without getting tired. I feel like I have 20 pound dumbbells attached to my ankles. I can’t run long distances anymore. I can barely lift any weights. It feels so restricting and challenging. I can’t do pull-ups anymore. I can barely do push-ups, but when I do, my arms shake uncontrollably. My feet, legs, and joints feel so different when I walk. I feel as if I weigh 200 lbs. It feels like my ankles are tight and don’t have as much rotation as they used to. My tendons feel stuck and weak.  My hip flexors are so tight and don’t feel as free and flexible as they used to be. They feel so restricted. I can barely stretch like I used to. My body doesn’t like stretching now. It’s very uncomfortable. In general, I have so much muscular weakness, tightness, and stiffness. I tried working out and pushing my body for a consistent 2 week period to see if my body would wake up, but nothing changed. I woke up worse and worse every day. By “worse,” I mean that my legs ache every morning and it’s so hard to get out of bed. They ache so much and make me feel like the fat around my legs is suffocating my muscles. They ache in the daytime too. I am losing hope because I used to be such a strong, flexible, and agile athlete and now that is all gone to waste. Will I ever have my comfortable body back? Could a rapid gain of 20 lbs of fat in 2 weeks really have this type of effect on my body? Or could it be the medications that I am still taking (finished clonozapem, just finished taking risperidone, but still taking lithium 1200 mg)? What is wrong with me? What could help me get my old light, flexible, and strong body back? Please help.  0 likes, 0 replies "
Weight Loss and Gain - Unintentional,https://patient.info/forums/discuss/any-ideas-about-not-being-able-to-lose-weight-658523,Any ideas about not being able to lose weight,"Hi, I was wondering if anyone could help me. There's something wrong with me where if I try to lose weight and intentionally drop calories I tend to GAIN weight. Sometimes rapidly. I am very scared to try and diet because it seems I will try to diet do REALLY good never cheat and I tend to stay the same or gain. Then when I get discouraged for doing so well and gaining (I only mean a few lbs) I say forget it and i'll eat normal (which to be normal is STILL very healthy compared to most and watch what I eat) I will GAIN MORE because it's as if I reset my metabolism and slowed it down. it's VERY scary and discouraging. Also how can you explain this. Whenever I go on a cruise which has all you can eat buffet, I say SCREW this, I am going to eat whatever I want, i'm on vacation. So I will eat anything and as much as I want (not  binge eating but eating till im stuffed and desserts every day and I will a lot of the time LOSE WEIGHT, sometimes it's only about 2 lbs BUT once I lost a whole 4 lbs. Another example. When I went  to Europe recently I aid I am in Europe im going to eat whatever I want i'm in another coutry. I ate all bad foods...fattening...desserts from all diff countries sometimes desserts even in the morning like custard things or a croissant wtf all stuff I wouldn't dare eat at home. And I came home for the first time in my life losing 12 LBS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I don't understand what is going on with my body. I know diabetes runs in my family, everyones obese on my moms side. I want to lose weight but the diets don't work and when I work out or join a gym even working out INTENSELY along with diet with a personal trainer that was very expensive, I gained RAPIDLY they said it was muscle but I did it to LOSE weight. I am 200 lbs! This week, since I feel completely exhausted all the time everyday I thought maybe I might have a problem with gluten since my dna showed I had a gene for celiacs. SO I said maybe i'll try gluten free this week. I don't mean buying a bunch of high sugar gluten free items I just mean cutting out pasta bread etc...So I cut out pasta bread and all gluten...….I ended up getting low blood sugar one day so bad ( I sometimes get low blood sugar but not high blood sugar. ANYWAY....I strictly did NO pasta, NO bread (which I often can overeat on like instead of one serving i'll have 2 or eat till full) ANYWAY so I did really good this week I think. And I really thought MAYBE I might lose some weight because I havn't been having many carbs. What happened? my weight SKY ROCKETED!!!!!! I gained about 5 lbs in 4 days.....I could CRY I just don't know what to do anymore. PLease give me any ideas, I do know that on my dna test it did say I had a lot of obesity and diabetes genes is this why? EVERYONE I know who diets seems to lose weight and lose fast. Even my mom who is about 320lbs 5 feet tall, if she diets she will rapidly lose. it's KILLING me I need to lose! please don't reply if you say I didn't work out hard enough or if I cheat, because during times of dieting I would never ever cheat and I worked out very very hard with personal trainer for a LONG time till I just couldn't bear the continuous weight gain. 0 likes, 0 replies "
Weight Loss and Gain - Unintentional,https://patient.info/forums/discuss/i-can-t-stop-gaining-weight--646774,I can't stop gaining weight...,"I'm a 17 year old female and I've been struggling with my weight since i was a child. I've always been chubby and bigger than other girls but i was also the first one to start puberty out of my classmates. When i was around 13/14 I've hit 75kg at a height of 165cm (5ft 5) and I was extremely fat. I've lost 20kg in 3 months and I've began to look anorexic, my hips were poking out and you could count my ribs. After a month or two i slowly started to gain weight back on and after hitting 65kg at the age of 15, I now weight 72kg. I am still the same height and although i don't look as fat as back when i was 14 at the same height. Based on my heigh I'm 7kg overweight.  Now the thing is that i did exercise I used to run everyday and bike but exercise didn't show any effects so I've lost that weight purley by starving myslef. I've tried exercising again but in 2 months i haven't lost a gram nor look slimmer. I've given up and I honestly don't know what to do because i know even if i lost weight the yo-yo effect would come back and i would end up gaining twice what i lost. I hate exercise and i don't have much time to do it anyway. I leave the house 8am and come back 6pm and I'm usually tired and just want to relax. I gain weight super easily so even if i eat the same amount everyday i still somehow mange to gain weight. My family is pressuring me saying I'm overweight and I should stop eating and loose weight. I've never been able to accept the way i look and i have no motivation anymore. What can i do to loose weight once and for all? I'm 165cm tall, 72kg, 89cm bust 67cm waist and 97cm hips, (I have very big legs and quite small torso) 0 likes, 1 reply "
