disease,postLink,postHeading,postContent
Panic Disorder,https://www.drugs.com/answers/proscribed-chlordiazepoxide-25-mg-3-times-daily-3260192.html,Proscribed chlordiazepoxide 25 mg 3 times daily for three days?,How long should i wait to safely consume alcohol without there being any risk to my health or side affects after i take my last dose how long until i can safely and no dont tell me to stop i just wanna know so i dont risk damage to my body is all 
Insomnia,https://www.drugs.com/answers/unisom-taking-celexa-40-mg-night-adderall-xr-20-1007495.html,Is it okay to take unisom while taking celexa 40 mg at night and Adderall xr 20 mg in the morning?,"Actually theirs two questions to this. 1st I'm having some problems with my sleeping and note its not because I'm taking adderall xr or consuming any caffeine, cause I've been having this issus before I toke any medication and I only consume caffiene in the mornings . So anyways I keep waking up in the middle of the night and not be able to go back to sleep for more Than 5 hours or I wont be able to go back to sleep at all. And that also affects the effects of adderall xr 20 mg on me . So im not to sure if I have insomnia or its nothing to serious... Now for the second Q... If its not then is it okay to take both celexa and unisom at night? And hopefully its just that cause I wouldnt feel to comfortable taking both celexa n insomnia medication together . And not to sure if it would affect adderall xr as well. So if someone could answer this for me I will be more than greatful :) "
Panic Disorder,https://www.drugs.com/answers/80mg-propranolol-sustained-release-side-effects-3462217.html,80mg propranolol sustained release side effects and questions?,"I have been taking propranolol which I am really enjoying it is working a treat I am schizophrenic and currently residual, there is nothing else I can take that doesn't aggravate me or put me to sleep. I find propranolol very tranquilising and calming. If I get too stressed I do become paranoid. I have been having the side effect of insomnia after 3 weeks on them, and also a racing heart when they wear off, panic attacks and heart palpitations when they wear off too. Is this a sign I should stop taking them? I have never experienced palpitations until I took this medication and I have never had trouble sleeping. But I love it and I don't want to quit until I feel I can. Any advice would be helpful. Thanks. "
Panic Disorder,https://www.drugs.com/answers/drank-buspirone-3461444.html,Has anybody ever drank on buspirone?,"I started taking Buspar about a month and a half ago, my dosage went up from 5 mg to 10 mg. I don't feel like it's working well for me, but I did feel a change when I took the lower dose. I'm wondering if alcohol will make me lose progress with this drug, because I have had a few drinks on different occasions because of the holidays. I am planning on not drinking while taking this anymore, but I was wondering if anybody felt as though alcohol was the reason that the medication doesn't seem to be working. Thanks! "
Panic Disorder,https://www.drugs.com/answers/panic-attacks-years-doc-gave-05-mg-xanax-3460830.html,I have been having panic attacks for years the doc gave me 0.5mg Xanax & I’m still having them. Why?,I suffer from anxiety attacks & it’s been really rough I have been on serveral SSRi & many other drugs to try to treat my symptoms I cannot handle them. I have been put on 0.5mg Xanax & it has helped some but I’m still having them. I’m going to see a psychiatrist to help me get past this. My mom has 1 mg Klonopin & during a anxiety attack I tried it helped but I still had to take one of my Xanax to kick in immediately. It seems like I need to be on an extended release kinda like Klonopin & Xanax for when I have the panic attacks & can’t breathe. What’s your opinion? I have tried so many medicines. Thank you for reading & your time. 
Panic Disorder,https://www.drugs.com/answers/alprazolam-does-not-work-as-well-anymore-on-panic-129601.html,Alprazolam does not work as well anymore on Panic Attacks and extreme anxiety!?,"But it doesn't seem to work that good anymore. I think I built a tolerance to them as I have done with other medication. I do go someday's without taking them at all. So I am sure I am not addicted. I just when for extreme anxiety or panic attacks as needed. My Psychiatrist does not seem to want to increase the dose... is there a way to make them more effective? (with food, without food, etc... ) When I have a bad panic attack I need it to work... When bad panic attacks hit I feel as if I am loosing my mind or will die. I have tried CBT but it does no good when I am going through this... Any suggestions to help me... I would so appreciate it "
Panic Disorder,https://www.drugs.com/answers/lexapro-with-imipramine-123114.html,Lexapro with Imipramine?,"Hello everyone. I have been fighting anxiety and acute back pain for quite some time. I have panic attacks, spasms, blurring of speech, the whole nine. I have tried Lexapro for about 2 and a half weeks with less than desirable results. After returning to my primary physician (internal medicine), she prescribes me Impram HCL (imipramine) to take along with Lexapro. Now correct me if I'm wrong but this website warns against the usage of the two together. I have taken it for 3 nights, the 4th night I had very quick fluctuations in body temperature. My girl friend noticed my face was screaming red and told me to take my shirt off which helped. I am still feeling the effects such as joint pain and what seems to be dilated pupils. Is this right for a 20 a year old? What should I tell her? Should I see a psychiatrist? "
Panic Disorder,https://www.drugs.com/answers/cipralex-lexapro-2-weeks-feeling-worse-past-few-3451095.html,Been on Cipralex/Lexapro for 2 weeks. Feeling worse during the past few nights. Is this normal?,"Hi there!! I'm sorry if the experience I'm about to describe has a really obvious answer. I'm just very worried and unsure. I started Cipralex 2 weeks ago now for severe panic disorder and depression. Was told by doctor to do 5 mg for the first week. Then bump up to 10 mg in the second week. I take it every morning at about 9. I had no side effects aside from some bloating/gas and yawning a lot. Panic attacks stopped although that might just be placebo? However, the past few nights, I've been feeling so terrible. I am okay during the day but at night, I feel as if I can't breathe and my heart feels like it's racing and sometimes it feels like my heart sinks/pulses. I feel shivers as well. My legs twitch a lot too. It makes me extremely anxious listening to my heart beat so loudly. It might not actually be loud or fast but my anxiety causes me to focus on it. I'm not sure if the shortness of breath is caused by the bloating? Also not sure if this is just anxiety or something more serious like serotonin syndrome which I've heard about. I won't be seeing my doctor for another week unfortunately. I'm wondering if this is normal or indicative of something more serious? I'm just very anxious and worried that there is something else wrong with me. I don't know if I should visit a hospital or if these are just panic attacks again. I was doing rather well for the most part but these past few nights have been brutal. Thank you to anyone who reads this! I hope I can figure this out. "
Panic Disorder,https://www.drugs.com/answers/has-anyone-had-panic-attacks-withdrawaling-from-63049.html,Has anyone had panic attacks during withdrawal from ultram/tramadol?,I just recently quit taking tramadol and other pain medications. I have been having pretty bad panic attacks and severe anxiety since. I have also started taking suboxone. Has anyone else expierenced this? 
Panic Disorder,https://www.drugs.com/answers/did-anyone-not-gain-weight-on-lexapro-54869.html,Did anyone not gain weight on Lexapro?,.I started taking this because I really thought I was having a nervous breakdown. It has helped. But I have put on so much weight. I have medical conditions that gave me severe depression and panic attacks. I tried Zoloft weight gain. Is there anyone that didn't gain weight with these. I don't know what else to do. I have a very low self esteem now . I just would like to be normal. I would apreciate any help. Thanks 
Panic Disorder,https://www.drugs.com/answers/buspirone-shortness-breath-safe-away-3486255.html,Buspirone and shortness of breath. Is it safe & will it go away?,"Hi. So this is my 4th or 5th day of taking 5mg of buspirone. I take it at night due to it making me drowsy. I noticed the past couple of nights taking it, I get shortness of breath that comes and goes before I fall asleep.  Now, I’m not going to lie, I do get anxious when taking medication due to the fact I tend to be highly sensitive to medicines. So it could be just my anxiety maybe?  But in the off chance it’s not; have any of you experienced shortness of breath while on buspirone? If so, what did you do? Did it eventually go away? "
Panic Disorder,https://www.drugs.com/answers/celexa-causing-panic-attacks-3482345.html,Is Celexa causing panic attacks?,I am 35 year old female on Celexa 30mg for only 10 days. I have experienced the worst uncontrollable panic attacks and anxiety followed with racing heart. It's becoming unbearable. Luckily I have 0.5mg of Ativan that has helped me through these big attacks. Also fast heart rate. I was on it 6 years ago and it saved my life it definitely took time and I didn't have a lot of the same responsibilities I do now. I don't remember the panic attacks like this. I don't think I even have panic attacks mostly extreme anxiety that's why I'm on the medicine. Has anybody else experienced this? Should I give it more time and try to push through this? I just don't want to go through this I know it's not going to work. When I read the side effects on the Celexa panic attacks aren't even listed most people say they just felt tired or headache. 
Panic Disorder,https://www.drugs.com/answers/citalopram-side-effects-question-3476778.html,Citalopram side effects question?,"I am currently dealing with severe general anxiety disorder and panic attacks. I've gone the natural route and it lessens the anxiety but not nearly enough so I'm trying citalopram. I started super low to make myself feel better about side effects. Half of 2.5mg, I know I know that's very small. I did that for a 3 days felt nothing no side effects which I expected but when I took 2.5mg, the next day I had an intense increase in anxiety that led to a panic attack. I get very strong physical symptoms from anxiety. It's such a low dose though I wonder if it's a placebo effect. This is the 5 time I've tried to take just 2.4mg and had an issue. Anyone else have this happen? Any recommendations to help it ease up. I feel like my skin is burning right now. Also after my panic attack it took an hour for the intense fear to go away. Now I just feel on edge. "
Panic Disorder,https://www.drugs.com/answers/50-switched-20-mg-prozac-50-mg-desvenlafaxine-day-3474786.html,I am 50 yes old. I switched from 20 mg Prozac to 50 mg of desvenlafaxine with one day?,"Ii am 50 yrs old (peri menopausal) and switched from 20mg of Prozac to 50mg of pristiq within a day... t’s my 6th day on the medicine and I’ve experienced side effects not listed. They are as follows: irritability, needing to remind myself to relax my muscles, depression, crying, a panic attack (on 5th day) over stimulation, woozy/loopy feeling (days 1-3). I was on this dose two years ago and did fine with it but after a panic/anxiety breakdown in early December, lasting until Prozac kicked in (late January). In a February, i went from 10mg to 20mg of Prozac and it was a DIFFICULT adjustment- took clonazepam (.5 mg) to sedate me through the change that lasted at lease a week. I took it 3x per day for a week and at bed for sleep. If these side effects are normal, then I’ll push through. If not, I’d like to know if it’s right for me. Please help. I’ve taken the genomind dna year and it indicated that pristiq was a better fit for me than Prozac which is the reason for the change. Thank you!! "
Panic Disorder,https://www.drugs.com/answers/my-dr-has-me-taking-mirtazapine-citalopam-122322.html,"My Dr has me taking Mirtazapine, Citalopram, Buspirone... are they safe to use together?",
Panic Disorder,https://www.drugs.com/answers/zoloft-days-woke-heart-pounding-quit-taking-anyone-3472707.html,I took Zoloft for two days woke up with my heart pounding I quit taking it anyone else have this...,... problem? 
Panic Disorder,https://www.drugs.com/answers/ok-ive-been-taking-paxil-20-mg-for-5-weeks-now-483229.html,Ok. I've been taking Paxil 20 mg for 5 weeks now?,"My anxiety has greatly improved but I still have days that it creeps back in with racing thoughts or small feelings of panic. Doctor also gave me xanax .25 two times a day. I was thinking of increasing the Paxil to 30 mg, which he gave me as an option. Any ideas or thoughts? "
Panic Disorder,https://www.drugs.com/answers/does-buspar-help-i-am-scared-of-side-effects-with-466284.html,Does Buspar help? I am scared of side effects with this drug been on it for 5 days no side effects?,"I was given this drug by my doctor as i said i was on edge 24/7 for no reason, i am wondering whether i should just get on with life and throw in the bin however been taking a 5mg at night to increase after a week to 5 mg morning and night, dont feel different really just crying all the time, sweating and no get up and go can anyone give me some advice am lost and just don't know what to do. "
Panic Disorder,https://www.drugs.com/answers/did-you-gain-weight-on-10mg-paxil-430902.html,Did you gain weight on 10mg paxil?,Or is it just with higher doses? 
Panic Disorder,https://www.drugs.com/answers/venlafaxine-xr-with-imipramine-343554.html,Is it safe to take Venlafaxine XR with Imipramine together?,"Have been taking 225- 300mg of Effexor XR (venlafaxine XR) for anxiety and agoraphobia for the past 7 years. I have had panic attacks and anxiety since childhood. Effexor does not seem to be helping much anymore and my new doctor prescribed Imipramine 25mg at bedtime for 1 week to start and then increase to 50mg at bedtime thereafter. Am I right to be afraid to take these medications together? It was a new doctor who prescribed it as my former doctor will be retiring, both docs are psychiatrists. I discussed with the new doc about my wishes to maybe change to a different medication because I would like to consider the possibility of conceiving a child in the next year or so. Ideally I would like to be drug free when I start trying to conceive. I am a 36 year old female, my husband is 42 and he had testicular cancer (had one removed) and there is a possibility that we may have to conceive using IVF (invitro fertilization). IVF will cost about 10 thousand for each treatment and would love to know what other medications that may be more safe (if there is such a thing) I have tried to gradually taper down my Venlafaxine in the past few years, but the withdrawal symptoms are difficult to manage and my anxiety seems to worsen. The use of Ativan (lorazepam) while trying to withdraw does not seem to help at all. Xanax (alprazolam) is very effective but I hesitate to use it because it will just be yet another drug that I will have to withdraw from. Is there a lesser of two evils? I would love to take a year off work and try to go drug free for reproductive purposes, but if IVF is going to be used, I need to work in order to afford even considering a child. Without meds I have trouble leaving the house and during the last time I tried to withdraw from Effexor, I lost my job because of the horrible withdrawal symptoms that included the worst anxiety imaginable... my hair fell out in clumps, horrible itchy hives/rash that I could not stop scratching even when taking antihistamines. I have tried hypnosis, but seems I cannot be hypnotized. Other drugs/remedies tried over the past 23 years were Luvox, Paxil, Wellbutrin, BuSpar, hydroxyzine, meditation, yoga, 5HTP, L-theanine, high doses of Omega 3, melatonin, Melissa, lemon balm. CBT (cognitive behavioral therapy) seems to help, but my anxiety seems to creep back regardless. Any thoughts, suggestions and advice would be greatly appreciated. Thanks in advance. "
Panic Disorder,https://www.drugs.com/answers/long-start-feeling-started-100-mg-taking-50-mg-3476721.html,How long until I start feeling better started 100 mg now taking 50 mg not as emotional but still?,"Hi I’m new taking Zoloft. My doctor prescribed 100 mg I started last Friday. I was so ill I had to stay in bed the next day I cut pill in half I feel somewhat better but still sick to my stomach and shaking do you think it’s OK to lower the dosage myself and how long will I feel so sick? My emotions are so much better I actually haven’t cried in one week so I guess it’s working. I just can’t stand the nausea and diarrhea I don’t have much of an appetite but know I have to eat is this normal, would appreciate your support (am taking Zoloft for anxiety and depression). Thanks. "
Panic Disorder,https://www.drugs.com/answers/what-is-the-difference-of-xanan-and-niravam-321379.html,What is the difference of xanan and niravam?,
Panic Disorder,https://www.drugs.com/answers/what-category-drug-is-buspar-299457.html,What category Drug Is Buspar?,Is it in the Benzodiazapine family? If not what classification is it? 
Panic Disorder,https://www.drugs.com/answers/effexor-xr-anyone-lexapro-effexor-combo-you-3460393.html,Effexor XR - Does anyone use the Lexapro and Effexor combo? If so how did you do with it?,I have been on Lexapro for 9 years and after upping it to 20 mg it still wasn’t being effective so my doctor added Effexor 37.5 mg. I’m just a little nervous adding another med. we tried the Lexapro/ Wellbutrin combo and I didn’t do well with the side effects of the Wellbutrin. 
Panic Disorder,https://www.drugs.com/answers/advice-daily-xanax-intake-3447391.html,Need help and advice about my daily Xanax intake?,23 years old now. Anxiety popped up in my life I’d say 3-4 years ago and only has gotten worse with full blown panic attacks and very anxious feelings. I’ve been taking Xanax for almost 2 years. I started at half a Mg a day sometimes only 1-3 a week and stopped for a month when I realized I Started taking it everyday. That was the first and only time i stopped. Fast forward to today I am currently taking 1mg a day sometimes I will take 1.5. There’s been days where I’ve took up to 2-2.5 mg a day never more then that. And that never lasted more then a day or two just due to the fact of my grandmother passing and other times like losing my job. I am prescribed now but wasn’t always I was treating my self and when I finally went to the doctor he didn’t seem to have a problem with me dosing myself for almost a year because I’ve kept it at a low dose. He wrote me for it and said we should try our best to sart tapering off of it. My true question is if anybody is willing to help give some advice on how I could taper off and what to expect I’ve read so much online. Mainly the seizure and horrible pain withdraws scare me the most! Am open to all comments and advice even the tough ones that others can’t handle. I know it’s not the best drug to get dependent on and unlike some other people I won’t say I wish I never took it because it did help and has been helping. Just think it’s time to start weaning off. 
Insomnia,https://www.drugs.com/answers/replace-halcion-784716.html,What should I replace for Halcion?,
Panic Disorder,https://www.drugs.com/answers/long-experienced-withdrowal-symptoms-taking-719325.html,How long I will experienced withdrowal symptoms from taking ativan .5mg slfor 20 days?,"I was on and off benzo and ativan since I was 19 for anxiety, panic attack and depression. Not a fun thing for sure. Just took .5mg lorazepan sl for 20 days and stop 3-4 days ago. Now i'm experienced withdrawal symptoms.Also I'm taking 5mg of cypralex for depression for 5 years now and 8mg coversyl for bp for 2 years. Yesterday my bp was 160/90.dr switch me to novarsec. ooohhh I m not well. My gastro is a mess, nausea, muscle weakness, sluggish walk, palm sweating, fear, palpitations, total mess. help pls i 'm going mental now "
Panic Disorder,https://www.drugs.com/answers/5mg-xanax-every-night-7-nights-3470684.html,0.5mg Xanax every night for 7 nights?,I have had sleeping difficulties and my doctor prescribed 0.5mg of Xanax to be taken at bed time. I have taken it 7 nights straight. Will I have withdrawals if I don't take it anymore? It doesn't seem to do anything for me. 
Panic Disorder,https://www.drugs.com/answers/17-year-son-family-doctor-today-prescribed-694790.html,"I have a 17 year old son,which went to family doctor today and was prescribed Fluoxetine 10mg ?",i am concerned after reading the side effects and want to know if anyone has had any good or bad effects after taking this drug? 
Panic Disorder,https://www.drugs.com/answers/prescribed-propranolol-50mg-daily-palpitations-3460132.html,Been prescribed propranolol (50mg twice daily) for palpitations caused by hyperthyroidism.,"I also suffer from severe anxiety and panic disorder, the thing is, it's slowed down my heartbeat, which is amazing, but I've only been prescribed it for 5days... Is that normal? Also, I'm worried about taking the second dose..(only prescribed it today) anyone else had this issue? I'm only on propranolol because I couldn't deal with the palpitations, they were driving me insane, while I waited for the neomercazole to kick in for my thyroid.. Any advice would be much appreciated. Thanks. "
Panic Disorder,https://www.drugs.com/answers/anxiety-sundowning-684727.html,Anxiety and Sundowning?,"Has anyone else noticed that there is a certain time of day where your anxiety/panic symptoms seem to come back or kick in? Everyday around 2:15 - 2:30 I begin to get a headache, feel dizzy and get a little shaky. I take my 50mg of Zoloft in the morning,around 8 am, and have ""back up"" Ativan, but I'm trying not to use it. I find that I have to go in a quiet place and close my eyes for about 20 mins and I'm fine. But by the time I get home from work around 530, I'm completely wiped out. Anyone? "
Panic Disorder,https://www.drugs.com/answers/dementia-drug-stop-panic-attacks-dementis-person-679663.html,Dementia - What drug can be used to stop panic attacks of a dementis person?,
Panic Disorder,https://www.drugs.com/answers/klonopin-wafer-allowed-split-125-mg-wafer-half-655468.html,Klonopin Wafer - Why isn't it allowed to split a .125 mg wafer in half?,I'm tapering off of klonopin and I want .0625 mg cuts. Splitting a .125 mg wafer in half would give me this cut... but everywhere I look says not to cut (or split) the wafer. WHY? Benzo-brain. 
Panic Disorder,https://www.drugs.com/answers/suffer-panic-attacks-driving-prescribed-prozac-637528.html,I suffer from panic attacks while driving and have been prescribed Prozac will it work?,Worried the attacks will get worse as I was reading on the Internet 
Panic Disorder,https://www.drugs.com/answers/change-expect-lexapro-584293.html,What change should I expect from lexapro?,I went to my GP today and he's changed me antidepressant from pristiq 50 to lexapro 10 I have to wait 3days to start the new one. What difference can I expect with lexapro and what can I expect from not taking pristiq in the next 3days??? He told me that it should be easy as I was only on them for 10 days but already I'm feeling apprehensive about the next 3 days. 
Panic Disorder,https://www.drugs.com/answers/wondering-every-body-eat-buspar-time-dose-3447906.html,I was wondering what does everybody eats with Buspar when it's time for dose?,"I prefer to take Buspar with food. What kind of food - meat fruit, steak, chicken etc should I eat? Please help. "
Panic Disorder,https://www.drugs.com/answers/zoloft-5-days-paxil-today-quit-3461917.html,I have taken Zoloft for 5 days and then Paxil today. Is it okay to quit?,I have taken Zoloft for 5 days and Paxil today. My family dr switched me because the Zoloft made my anxiety way worse then it has ever been. Would it be okay to stop taking everything all together. Would I have to wing myself out since I havnt been on it long? And the Paxil 10mg could I cut it in 4 pieces. 
Panic Disorder,https://www.drugs.com/answers/xanax-xr-fine-till-xanax-wears-863157.html,Xanax XR - Im fine till the xanax wears off?,"Please someone tell me I'm not going crazy. I am on celexa started 5th week today, I'm doing ok, about every 4 days real nausea, no headache but get anxious and panicky and inside my head but its so hard to explain. Thoughts get stuck but I feel weird, strange body sensations bit the thoughts are weird and random. Like a bush will enter my mind then a second later a picture, then the sink but that thought feels stuck for a few seconds then I feel weird and scared and I feel like I'm going craZY and I can't stop unless I take xanax doc put me on 0.25 x twice a day until celexa takes full effect but I'm afraid because the weirdness comes back as soon ad xanax wears off. I just want to b me again. I have always had OCD, and panic disorder, anxiety but was able to control it, I have never dealt with this and I'm scared. I have been told by doc that the reason was because of my HRTeven though it doesn't cure it it will keep it at bay. I was taken off HRT in April 2013 I guess you are only supposed to be on 5 years or less I was on 7 so was taken off about 6 weeks after I started having issues, thought was having heart attack ended up high blood pressure and anxiety. I need help I am going crazy. Oh I have no.overies so I make no estrogen I'm just so freaked out by the mind thought stuck switching thought weirdness. Ad long ad I'm on xanax or wine I don't have. Please someone help! "
Panic Disorder,https://www.drugs.com/answers/adderall-and-prozac-340139.html,Anyone taken Adderall and Prozac together ?,"Has anyone taken both adderall and prozac? I have taken adderall for over a year now and it has helped me tremendously, though I still have bouts with panic attacks (I have both add and anxiety issues, which often go hand-in-hand). My doctor wrote me a prescription for prozac today and is urging me to try it but to be mindful of any adverse changes and notify her immediately if something seems severe. I'd love to hear from someone who has taken both. Thank you! "
Panic Disorder,https://www.drugs.com/answers/taking-60-mg-buspar-827751.html,Any one taking 60 mg of Buspar all at once?,I'm already taking 100 mg of Doxepine25 at night 
Panic Disorder,https://www.drugs.com/answers/side-effects-buspar-827617.html,"Side effects of buspar, is double vision a normal side effect?","I was just given buspar for anxiety/panic attacks. seems to work okay, but i have double vision. Is this a normal side effect? "
Panic Disorder,https://www.drugs.com/answers/husband-200-mg-day-zoloft-he-terrible-tremors-823606.html,My husband is on 200 mg per day of Zoloft. He has terrible tremors in hands and body. Does?,... anyone think this is from Zoloft? He is also taking Seroquel? 
Panic Disorder,https://www.drugs.com/answers/you-zolpidem-risperidone-primodone-alprazolam-664269.html,"Should you take zolpidem, risperidone, primodone, alprazolam, donepezil and sertraline together?",
Panic Disorder,https://www.drugs.com/answers/medication-anxiety-whilst-amitriptyline-10mg-783019.html,What medication can I take for anxiety whilst Im already on amitriptyline 10mg ?,Im on amitriptyline 10mg and dr prescribed me paroxetine 20mg to take for anxiety and I took it for 2 days these 2 days I didnt want to move out of bed it cured my anxiety but only because I felt so tired I have a 2 year old daughter and so I cannot be knocked out like that on the day therefore I am not taking them I couldnt presevere through it as I literally had no energy at all which is not like me im used to being tired but this was exhaustion not tiredness. So ive done some research and it seems I cannot take a lot with amitriptyline as theres a risk of serotonin syndrome and as I suffer from health anxiety a lot worse than normal anxiety obviously im worried about this and feel theres no help for me and im going to feel like this forever . I want to be the old me ... im not depressed bit im constantly worrying and its ridiculous its going to ruin my life and I dont want to let it. Please help me 
Panic Disorder,https://www.drugs.com/answers/swich-fron-effexor-anafranil-anxiety-panic-775633.html,"Can I swich fron effexor to anafranil for anxiety and panic disorders, Im taking effexor for one mo?",im on effexor 75 xr 
Panic Disorder,https://www.drugs.com/answers/bus-bar-benzo-family-768893.html,Is bus bar in the benzo family?,A friend of mine is taking this drug. Actually he just started taking it. He is worried about it being in the benzo family. 
Panic Disorder,https://www.drugs.com/answers/tagamet-400-mg-klonopin-739263.html,Will tagamet 400 mg help klonopin?,Saphris 20mg restoril 30 mg klonopin 1 mg 3 times a day..2 of these are benzos how ever the klonopin is only working about half as good as it use to i was told if i take 400 mg of tagamet(antiacid) 45 mins before taking klonopin it doubles potency of klonopin is it true..r..false.. doc wont raise mg because i am on 2 benzos and the restoril 30mg is the highest made..tx 
Panic Disorder,https://www.drugs.com/answers/vivitrol-anyone-experience-increased-anxiety-2085512.html,Vivitrol - Did anyone experience increased anxiety?,I had a severe panic attack the day after receiving the shot and episodes of mania for several days afterwards. I've never had these types of issues in the past and am now period afraid to keep getting the shot. Has anyone else experienced this? 
Panic Disorder,https://www.drugs.com/answers/severe-depression-anxiety-8-days-after-starting-2041697.html,Severe depression and anxiety 8 days after re-starting Pristiq?,"My first ever post - I need support!!!  I took meds - Clonazepam and Pristiq - the last 8 yrs - and decided this past August to come off them - this summer, I was heckled badly at a Just for Laughs show by Jimmy Carr and I asked for an increase to 100mg Pristiq around that time as my esteem took a hit. My anxiety returned after a lengthy absence. So... I decided, enough, I want to come off it all. Stopped Pristiq Aug 27th - one mth of severe plapitations but i was off it. Then Clonazepam stopped(1.5-2mg) around the 15th Sept. By first week of Oct, Ativan and Prozac, prescribed to help me succeed in weening off the other two by my family doctor, did not work (side-effects), so I returned the pills to the pharmacy and went back on Clonazepam... obsessions about dying and negative thought patterns persisted - Oct 23rd, I realized I could not function, so I went back on Pristiq... now I have severe anxiety and depression - in fact, I had a 10/10 panic attack yesterday at my first appointment with my therapist... and i was so lucky, an osteopath in the same building took me in and adjusted my spine and ribs, and i went from 10/10, to zero! Ok, so it is now Nov 1st... the day after my therapist and I'm fearful of everything - Clonazepam taking edge off - I need to know - will these side-effects stop soon? I don't recall having side-effects in the past when I started it, tho it's possible... I am a single parent of a little girl and I never want the to see me like that again. ANY HELP APPRECIATED! "
Panic Disorder,https://www.drugs.com/answers/effects-ativan-elderly-people-905755.html,The effects of Ativan on elderly people?,"I have a patient that is 89, she has been given Ativan and is very aggressive and talks about cutting her throat... Could this be a side effect of the drug... "
Panic Disorder,https://www.drugs.com/answers/3-weeks-zoloft-feel-depressed-3468181.html,3 weeks on Zoloft and I feel more depressed?,I was on Lexapro for 5 years for anxiety but it seemed to start to lose its effects. Started experiencing even more panic attacks and constant anxiety. Psychiatrist decide it was time for a switch so we crossed taper for two weeks going from 20mg of Lexapro to 10mg while starting 50mg of Zoloft at the same time. After those 2 weeks we stopped the Lexapro and went to 100mg of Zoloft. I have been at that 100mg for exactly 3 weeks. Didn't have a lot of side effects with the zoloft but lately I have been feeling more depressed and anxious. Never have experienced depression except for these last 3 months. I'm tired of feeling this way and I'm wondering what to do next? Is three weeks long enough to know if the zoloft is working or not? 
Panic Disorder,https://www.drugs.com/answers/coming-clonazipam-1371146.html,Coming Off Clonazipam-HELP!?,"I quit taking Clonazipam after taking it for roughly 7-ish years, I dont remember the dosage, sorry. But my Doc didn't give me proper taper instructions and didn't tell me about withdrawal. Its been 3 weeks now. Ive experienced alot of difficulty breathing, no energy, random limbs becoming numb, heart irregularities, jitteryness, panick attacks, disinterest, numb toungue, extreme anxiety, difficulty swallowing, blood pressure spikes (It feels like, I breathe in, my heart beats oddly, it gets hot in my head, goes away after a second or so, same thing after my heart flutters from time to time) PLEASE tell me whats a good pill to ask for. No Trazadone or Latuda, they make it worse.  Its worth noting my breathing gets EVEN WORSE after being active and theres a slight pressure and pains in my chest. The ER Doc said my heart looked fine, blood pressure too. I also have Bipolar. I took Clonazipam to sleep at night, and now I CAN'T SLEEP!  PLEASE HELP! "
Panic Disorder,https://www.drugs.com/answers/buspar-3x-daily-needed-1wk-thought-build-system-765900.html,What's up buspar 3x daily as needed? On it 1WK now thought it had to build up in my system for it?,... to be effective anyone else? 
Panic Disorder,https://www.drugs.com/answers/valium-5mg-work-panic-attacks-flying-1111340.html,Will valium 5mg work for panic attacks when flying?,i get claustophobic on a flight will valium help 
Panic Disorder,https://www.drugs.com/answers/citalopram-taking-citalophram-1-week-heart-1575768.html,"Citalopram - Ive been taking citalophram for 1 week and keep getting heart palpitations, I feel like",... my heart is beating out of my chest and then i feel like its stopped all together and i instantly panic and then i have a panic attack ... I am on the citalophram for depression but have not had a panic attack before starting the citalophram ... Is this a side effect if the drug ? I want to come off it now because of these panic attacks but am worried my depression will worsen ! 
Panic Disorder,https://www.drugs.com/answers/long-zoloft-work-panic-decrease-1099837.html,How long does it take for Zoloft to work and panic to decrease?,I currently take 25 mg if Zoloft and .25 of Xanax for about 10 days now. 
Panic Disorder,https://www.drugs.com/answers/cymbalta-mad-worked-down-split-capsule-generic-6-1079657.html,Cymbalta - I'm so mad. I worked down trying to split the capsule. My generic has 6 big pellets . I?,... stopped at what I thought was 5 mg. I wake up with a horrible dream and I am shivering and shaking and can't talk. This drug got to making me have panic outside my house so bad like I have never had. I have been in the house 2 months. I take 4o mg viibryd now before I reduced down . It seems like viibryd wants to take away the withdrawals .i am considering class action. My dr sayid never heard if this .. This is bs!! 
Panic Disorder,https://www.drugs.com/answers/venlafaxine-xr-increased-feeling-worse-1124756.html,Venlafaxine xr increased and feeling worse?,After 4 years of taking 37.5mg venlafaxine xr I increased it to 75mg. It has been 3 weeks and I feel worse. Panic attacks stronger and suicidal thoughts. I am seeing my doc on Monday but I know she is going to tell me to increase them. How can this med be good for me if I feel so bad? 
Panic Disorder,https://www.drugs.com/answers/long-deplin-work-work-2924891.html,How long does it take for Deplin to work? Does it actually work?,"I have severe anxiety, which recently has also created depression for me. I take 60 mg of prozac and 1mg of clonazepam. Lately I've been feeling down so after asking the pharmacist if it was okay, I took one of my mom's deplin 15 mg this morning. Will I start feeling good today or what? Does it even work? "
Panic Disorder,https://www.drugs.com/answers/dr-taking-1mg-xanax-times-daily-recommended-dose-2889387.html,"My dr has me taking one 1mg xanax three times daily, what would be my recommended dose of xanax xr?",
Panic Disorder,https://www.drugs.com/answers/difference-between-paroxetine-er-25mg-paroxetine-1091526.html,Difference between paroxetine er 25mg paroxetine cr 25mg?,
Panic Disorder,https://www.drugs.com/answers/xanax-over-25-years-body-brain-longer-2841395.html,I been on xanax for over 25 years what is it doing to my body and brain or can do it taken longer?,
