disease,postLink,postHeading,postContent
Hydrocele,https://patient.info/forums/discuss/will-i-have-to-travel-for-hydrocele-surgery-667778,Will I have to travel for Hydrocele surgery,"I may possibly need to get hydrocele surgery soon and I was wondering If I'd have to travel out of state, or if any hospital would perform it. (I live in arizona, for reference)   Thanks! 0 likes, 3 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocelectomy-wound-668633,Hydrocelectomy wound,"Hi all, I had my hydrocelectomy on the 2nd of July, exactly two weeks ago, and am wondering why my wound is not healing. Well I know why but am wondering if anyone has had this issue. Approximately one week after surgery my stitches at the bottom of the incision came undone. It looks like half of the incision is open. Not bleeding not infected, just open, very strange. I saw my urologist this past Wednesday and he didn't seem concerned and told me the sometimes stitches come undone. I asked him if I should put anything on  the wound, his response, ""no."" Not at all concerned. He even went as far as saying I can go to the gym, do yard work just not ride a bike and or have sex. He told me to use common sense. I'm usually a quick healer and this wound seems to be taking its time, its a bit frustrating. 0 likes, 1 reply "
Hydrocele,https://patient.info/forums/discuss/surgery-wound--666697,Surgery wound.,"I did my surgery about two weeks ago and my doctor instructed me to dilute Savlon antiseptic with water and use it to clean the surrounding of   my wound and also dap on the wound too, then use methylated spirit in same way too  every morning so I started from Tuesday till Thursday morning as I started feeling a pepperish sensation on my crotum till night and noticed that its burn my skin and gave me big big water pops on my skin and my doc said am reacting to it that i should stop for now, my dry wound is wet again, i dont know how long it will take to heal. 0 likes, 2 replies "
Hydrocele,https://patient.info/forums/discuss/aspiration-505835,Aspiration ,"Has anyone actually had their hydrocele aspirated ? And if so what was their experience ?  Did the hydrocele return ?  0 likes, 23 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-surgery-post-pain-issues-670554,Hydrocele surgery post pain issues ,"A description of what I am going through and some tips I discovered that helped eleviate post bruising pain. 0 likes, 5 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-surgery-38388,Hydrocele Surgery,"Hello,  I had my hydrocele surgery on February 15th, 2013 in Houston, Texas. I wanted to share my story as I was terrified before having the surgery from all the posts I read.  Mine was on my left side and was about the size of a small grapefruit. I was living with this hydrocele for about a year, but going to the gym started to get quite uncomfortable. I started to show a bulge even in my dress cloths for work. It was quite embarrassing and all I could think about was people staring at me and mumbling ""whats wrong with this guy."" I am married with my first child on the way so I wasn't to worried about what some single guys worry about.  The day of the surgery I was pretty terrified, I work in Healthcare so being on the other side of the privacy curtain was pretty dramatic for me. I wasn't as much scared about the surgery as I was being put to sleep. I am 27 years old, live in Texas with my pregnant wife. My entire family all reside in Indiana, as we moved down to Houston 3 years ago. I kept thinking ""What if I don't wake up?"", ""Ill never meet my kid"", ""I wont get a chance to say goodbye to my family."".... I questioned the anesthesiologist for about 5 straight minutes on what I could expect. They put in an IV and started pumping me full of water to hydrate me. This did calm me down a bit, then they gave me some valium. I highly recommend this before getting put out for anyone, this really calms you down. They rolled me into the surgery part, put a gas mask on me and I was out.  The surgery took about 30 minutes and I woke up about 30 minutes after that. Obviously when you come out of being put to sleep you are very groggy and confused. I couldn't feel any pain. I got dressed and the nurse rolled me to my wifes car and we went home.  I had about 10 stitches (dissolving ones) and a drain tube inserted to help reduce swelling. The first day wasn't bad as everything was numb. When I woke up the second day I had a migraine from hell. Probably from all the drugs the day before. It was hard to walk, but I didn't have any problems peeing.  The third day the pain started to come, honestly the stitches never hurt from beginning to where I am now. The pain I had was from the drain tube. Do not be alarmed when you have a lot of blood from the drain tube for the first 3-4 days, its normal. My surgery was on Friday and the drain tube was removed on Monday.  Swelling. Lots of swelling, expect this. Swelling will most likely be bigger than what the hydrocele was before it was removed. Looked like I was carrying around a softball in my pants. It has been three weeks and the stitches are gone and the drain tube hole is closing. I still have some pain from where the drain tube was, but not to bad. I am walking fine and going back to the gym tomorrow. Swelling has gone down, but still noticable. Feels like a hard rock sitting on top of my testicle. You have to remember, the testicles and sac are very vascular. Lots of tissue and what not so you will have swelling and bruising.  The swelling is smaller now than the original hydrocele and it can take a few months to fully go away. They say people can live with a hydrocele with no long term effects other than it getting bigger, but honestly, why would you want to do this? It's not normal, so why risk anything by just accepting that it is there. Get the surgery done and move on. You will be laid out for about 4 days. I was back to work on Tuesday (Surgery on Friday). Let me know if you have any other questions, don't read into all the horror stories. Everybody's body is different and if you have a solid doctor, they will take care of you.  I was asked about costs. I am on a high deductible plan with my wife to keep our monthly premium low as we are pretty healthy people. The doctor fee was $350. The surgery center is where it gets you. For everything it was $4,900. So in total for me out of pocket was $5,200. Fortuantely I have a HSA account and had the finances in that which are all tax deductible. Just depends on the type of insurance you have. My deductible is now met, so with the little one being born all doctors visits will be paid 100% in full for the rest of the year.  Also- Find a good doctor. It's your body, so always get a second opinion. Make sure you are comfortable with the Urologist Good luck Matt  8 likes, 135 replies "
Hydrocele,https://patient.info/forums/discuss/4-weeks-after-hydrocelectomy-still-light-bleeding-673006,4 weeks after hydrocelectomy still light bleeding,"Wondering if this is normal.  4 weeks after a hydrocele surgery I’m still spotting blood from where my stitches were.  They were self dissolving stitches. For the most part is just a spot or two every single day but last week one day and today it started dripping blood.  It stopped but it just seems odd to be taking this long to seem together.  FYI- I had no drain tube.  Was told a section of my stitches were done farther apart to act as a drain spot.  Also I have no infection what so ever at the scar/stitches.  Let me know if anyone has experienced this.  Thanks.  0 likes, 3 replies "
Hydrocele,https://patient.info/forums/discuss/post-hydrocele-surgery-671765,Post Hydrocele surgery,"I just had Hydrocele surgery 5 days back and am having lot of pain when getting up and walking. I want to know from others about this pain and utter discomfort. Finally when did you get cured of pain and swelling in Scrotum? Were the Testes free to move about in scrotum or placed in some compartments? In my case the SACs on left and right side that encircled the testes, were full of body fluids. Total fluid removed was l liter. But surgeon removed sacs and they tested to be benign. Do you feel any hardness in some part of scrotum? My mistake is I did not use ice packs right after surgery. The Scrotal support  was hurting so I did use but used very tight underwear that lifted scrotum. Any advice will be appreciated. Unfortunately my age is just above 70.  0 likes, 3 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-removal-gone-wrong-673713,Hydrocele removal gone wrong,"I had a small hydrocele on my left testicle a few years ago and it was removed and went well. However my right testicle has recently been operated on and has maybe lost 1cm in circumference and that it. It was deemed as huge and I’d been living with it for years. And 1 week post surgery I did a flashlight test and it illuminated like a lightbulb. I’m gutted coz the pain I’ve been through is nothing like before and I’ve had many injuries. 0 likes, 0 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-lessons-learned-progress-of-2nd-surgery-676286,Hydrocele - Lessons Learned & Progress of 2nd Surgery,"I had left side hydrocele surgery 2 years ago, after a year first noticing something was wrong, lots of being scared/depressed/embarrased after it started growing out of control. Quick details - maximum growth about the size of an orange, with the largest growth doubling/tripling of size in 3 months (months 5->8 since taking notice of it.  I had it aspirated in month 9 and in month 10.  Surgery in month 11.  Like a self healing water balloon, aspirating was only temporary relief & not a cure - the stretch balloon only refilled & continued to grow. Biggest mistake post-op... too much movement & not enough support, leading to much longer recovery time & a lot of unneeded excruiating pain. I am now 15 hours post-op on my right side hydrocele, I’ll comment below on decision making I made, preparation, and recovery as I use a lot of “lessons learned” from the first, to not repeat on the second round. 0 likes, 2 replies "
Hydrocele,https://patient.info/forums/discuss/my-experiences-2-weeks-after-hydrocele-repair-operation-682106,My experiences 2 weeks after hydrocele repair operation,"Wanted to share my experiences as I found this forum both useful and scary! My op was textbook from start to finish.  Under general anesthetic for about 45 mins. Came round very easily and was enjoying a turkey sandwich and cup of coffee less than  an hour later! Pain was about 4 out of 10 at most and I took only paracetamol thru out my stay in hospital (day release) and for the 2 weeks I had off work. 'Down  below' was very swollen and purple coloured. First 10 days after the op I had a near constant dull ache like pain in the left side of my groin, where the hydrocele  had been.  Plus occasional sharp stabbing pains on my right side, where the incision was made. I applied ice constantly, which immediately eased both types of pain.  Took paracetamol thru out the day, which also helped. I purchased a sports jock strap, which really kept things tight and secure! Much better than the tight trunks the hospital recommended! Towards the end of 2 weeks post op, I gradually realised the pain had virtually gone and stopped needing the paracetamol. 15 days post op and the swelling was much reduced and I no longer needed the jock strap. Back to work tomorrow, happy the op has been a success! 0 likes, 2 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-hydrocelectomy-problems-i-am-having-673186,HYDROCELE: Hydrocelectomy problems I am having,"Hello. I foolishly underwent a hydrocelectomy surgery for no good reason. I had an unresolved case of epididymo orchitis (which i still have)  and a hydrocele on the same testicle. It is now one month after my operation and i have been advised to wait up to 6 months to heal. Here are my problems. 1. My penis is shrinking. The muscles simply have lost the will to live. I noticed a few days ago that i could only get about 70% erect. I am no longer reaching my full capacity.. but not just this, I feel as though my penis is smaller. The inner muscles feel tighter and my shaft skin appears to fit my shaft differently. I can't quite remember how I used to look but something very odd is going on with my penis now. 2. They stitched they ball/spermatic cord to the wall of my scrotum?! What the f**k? If i had known this then i never would have had the operation. I also notice when i try to get erect that my balls feel super tingly (not in a good way) and then the cords linking my penis and balls feel very tight and straight like i have these long thin rods attempting to fit inside a basically flaccid penis.. oh but it's not just flaccid. It all just feels so different. Please if anyone has experienced this post op, talk to me! Thank you 0 likes, 4 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-recovery-684110,Hydrocele Recovery ,"I recently got hydrocele surgery 4 weeks ago. I was wondering when does your scrotum fully drop without swelling and goes back to normal. The testicle where the hydrocele was the scrotum is still slightly up while the other side has dropped like normal. Should i be concern and how long will it take for my scrotum to be back to normal? 0 likes, 5 replies "
Hydrocele,https://patient.info/forums/discuss/3-months-after-hydrocele-surgery-691500,3 months after hydrocele surgery ,"My ball is stuck up like not hanging in my sack like the other one .I get pains like I have been kicked in the balls on a daily.Worse after I lift things .Was not like this before I had surgery do u think my doctor stiched it to tight or maybe nerve damage after I had surgury I had shooting.  pains in my ball ? We hen I seen her she said keep pulling on it ? 0 likes, 0 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-after-sugury-683796,Hydrocele after sugury ,"Had hydrocele  surgury 5 days ago very sore pain in the groin and swollen  worse today than it has been like a burning sensation not sure if this is normal 0 likes, 8 replies "
Hydrocele,https://patient.info/forums/discuss/swelling-after-hydrocelectomy-298509,Swelling after hydrocelectomy,"Just wondering if anyone has had the same experience I have had following a hydrocelectomy.  I am now 10 weeks post op and still have some swelling (egg size) I saw my doc about 5 weeks after surgery and he didnt seem concerned and doesnt want to see me again till December. I have read it can take 3-6 months for all swelling to subside but I was just curiouse if anyone has had the same problem as me as I am still kind of nervous.  2 likes, 207 replies "
Hydrocele,https://patient.info/forums/discuss/surgery-vs-alternative-612448,Surgery  vs alternative ,"This is a no brained . Go Dr Levine at Rush Hospital in Chicago. 95% plus or minus to cure your hydrocele problem with out surgery . Aspirated with injection of dyoxicyclin is just as good as surgery !!  Mine was 750 cc 'a or 28 ounces !!! Gone in three  months !!  Guys repeat this is a no brained !!   1 like, 37 replies "
Hydrocele,https://patient.info/forums/discuss/swelling-scrotum-after-3-months-hydrocele-surgery-698780,Swelling scrotum after 3 months  hydrocele  surgery ,"I have had my hydrocele    surgery  done 4 mths ago  and within the I visited the surgeon 2 times because my scrotum was swelling  and I had it aspirated both times  now I have to visit my surgeon for the time but it is not as big as the previous times.   The surgeon said to me that is usual  for that to happen and I have to do another surgery to seek what is happening .  I want to know what is the cause for the  swelling (bleeding)  and what to do anybody. 0 likes, 0 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocelectomy-balls-aren-t-even-healthy-anymore-692264,Hydrocelectomy- Balls aren’t even healthy anymore,"i had a hydrocelctomy surgery done about 4 years ago, first off i was absolutely lead in the wrong direction by my doctors. so i had hydroceles for a long time and they didnt ever bother me, i got them when i was a teenager and i got the surgery done when i was about 22 and i am now 25. The urologist never told me how invasive the surgery was. My balls have never been anywhere near the same as they used to, my balls are badly shaped now, they dont fit together between my legs, my scrotum doesnt work well at all, i can barely sleep because my balls dont stay in place and they feel like a mess, im just looking for people who have had similar negative experiences with this. its very hard to deal with now. 0 likes, 0 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-surgery-gave-me-erectile-dysfunction-am-i-the-only-one--690535,Hydrocele surgery gave me erectile dysfunction. Am I the only one?,"So, I had a hydrocelectomy operation around July 2018. About a month after my operation, around the time the swelling began to go down (and notably, around the time I began having sex again and masturbating), I began noticing that my penis would not get as firm as it once did. I also noticed that when I ejaculate it no longer shoots out, it dribbles. This has been extremely unsatisfying and my condition has gotten much worse. I can sometimes maintain an erection but it is a challenge now and I literally have not had a morning erection since about a month after the operation. My urologists told me it has absolutely nothing to do with the operation which I absolutely refuse to believe. So I have hit a dead end in terms of getting professional help now. I would like to ask you all, has anyone experienced this and gotten a different response from their urologist? i.e it is possible that the operation can cause this. I myself can feel a thick, swollen tube like structure inside my scrotum that runs from the root of my penis to my balls and I'm sure I could never feel it before the operation. My urologists gave me an examination and told me it's all good and the tubes were not even touched during the operation. Am I wrong for thinking that is utter BS because y'know, balls are attached to a few tubes, move the balls and remove it's surrounding membrane, there is a chance it could affect connecting features, no? Urologist says zero chance. A couple more questions. Where exactly was your incision made? Mine was directly down the center line of the scrotum about halfway down. Has anyone else here got cysts on their operated testicle? I have 3 or 4 including one on my epidymis. I also was diagnosed with epididymo-orchitis prior to surgery with no actual conclusion as to why, or how to make it better. Please can people comment who have experienced this or something similar post hydrocele surgery. I would seriously appreciate anyone who has any insight that could save me! I am 25 and I fully regret this operation. 0 likes, 4 replies "
Hydrocele,https://patient.info/forums/discuss/can-i-treat-my-hydrocoel-without-operating-it--694437,Can I treat my Hydrocoel without operating it? ,"As I m a marketing executive in Farrukhabad.  I want to treat my Hydrocoel  without any surgical procedure. 0 likes, 2 replies "
Hydrocele,https://patient.info/forums/discuss/looking-for-recommendations-698683,Looking for recommendations,"Can any recommend Dr on east coast (US) to fix hydrocele? New England (US)? According Dr my hydrocele is very small but is very painful. I cannot sit or do much physically. I take 1200-2400 mg of Advil a day. Hydrocele is hard as rock and goes up inside partially. Have learned to manage it with proper clothing, seat pads etc but just 30 min of activity leads to 12-24 of pain. Current provider strongly advises NOT getting surgery stating you will be trading one set of issues for another. Going to get second opinion. But really want to see expert but not sure if I can referral approved. I want this to be over and get back to being active!!!! So glad to find this group!!!!!!!!! 0 likes, 5 replies "
Hydrocele,https://patient.info/forums/discuss/unpacking-and-repacking-scrotum-post-op-694814,Unpacking and Repacking Scrotum Post Op,"Community, First, glad theres a place to talk about these things with people who understand. I had my Hydrocelectomy two Mondays ago. Ever since, I've had recurring appts with my urologist every other day to remove gauze and repack it. I've got another 3 of these torture sessions left next week at least. I cannot find a single forum where this is normal for anyone post op. My doc says it is to ensure healing from the inside and to let the inflammation go down. But... I've had an open hole down there for two weeks now. Just checking to find a similar experience. 0 likes, 6 replies "
Hydrocele,https://patient.info/forums/discuss/plz-update-us-on-sclerotherapy-results-694862,Plz update us on Sclerotherapy results,"Hello all, I have had a failed hydrocelectomy. I am very interested in the nonsurgical alternative available through Dr Levine in Chicago and several others in Utah. Could those who have had the procedure please post updates on your condition and if the fix lasted. I am sure there are many besides myself who are interested and the postings and follow up reports from people who have had are are sporadic on this forum. Lets hear how you are doing and what the procedure and immediate aftermath were like as well as longer term results. Thanks so much 0 likes, 6 replies "
Hydrocele,https://patient.info/forums/discuss/hydrocele-story-for-those-who-go-through-the-same-or-similar-not-alot-of-people-talk-about-it--698423,"Hydrocele story for those who go through the same or similar, not alot of people talk about it...","0 likes, 2 replies "
Hernia,https://patient.info/forums/discuss/post-para-umbilical-hernia-repair-lump-seroma--689838,Post para umbilical hernia repair lump (Seroma?),"I had a para umbilical   repair about six months ago. It seemed to go quite well. It wasn't a very big hernia and no mesh was needed. The surgeon warned me that I might get a lump after surgery and told me not to worry - this would be just fluid and will go away by itself (apparently this is called a seroma). This did happen in the weeks after surgery and then it seemed to go away. Six months on however, I seem to have another big squishy lump. I don't think its a recurring hernia but can't be certain. Could this just be more fluid? Also I have felt what feels like a hard grain of sand or grit roaming around inside at the site of my op. Any ideas anyone? 0 likes, 0 replies "
Hernia,https://patient.info/forums/discuss/hiatus-hernia-questions-689028,Hiatus Hernia questions,"Hi I have posted a couple of times and would like to thank those who have responded it has been great to talk to others who are in the same boat. I have a couple of questions: Does anybody me else get the dull ache/sharp twinges on bottom of left rib which if I turn over in bed too quick the pain shoots through my side.  Is this the hernia? Nights are the worst as have to sleep propped up on pillows and on my back though have slid off them a couple of times the past few nights and have slept on my side but does this aggravate the hernia? I have been experiencing a dull ache in middle of stomach and sometimes feel that this area is bloated and like a tight band.  I am not sure whether this is due to posture when sitting at my work desk as it gets worse as day goes on. I am on Lanzoprazole 30mg at moment but have been told to reduce to 15mg if feeling better.  The heartburn has subsided considerably but I am still burping especially in morning - again is this normal? Since the endoscopy everything seemed to flare up worse.  It’s now been 2 weeks and at last things are starting to quite down but the left rib pain is a bit concerning any help? My husband says I worry about everything which I must admit I do but it’s hard when your GP just gives you tablets and cannot answer your questions and says it’s my   and low mood that are the problem and not the hernia and wants to put me on happy pills I then get very frustrated. 0 likes, 7 replies "
Hernia,https://patient.info/forums/discuss/hiatal-hernia-surgery-689333,Hiatal Hernia     Surgery ,"Hi, I have had horrible stomach problems for years. It is a Hiatal Hernia, with a twist & my stomach up side down. so many tests. The last two really showed my Doctor what was happening with me. The Barium Swallow showed my Hiatal Hernia was enlarged when I lie down but when I stand it is not as bad. then a cat scan showed how my stomach is twisted & upside down. (My Aunt had this when she was 91 .) They say it is hereditary. So she sent me to a surgeon, who examined me, took me to his office. Told me I needed surgery. I asked him if there was something to shrink it he said no. I am so scared. He will put 5 holes in my stomach. Then pull my stomach down then tie it off or something. not sure. I was all alone so I did not understand it all. I will wake up with a tube down my throat that will stay in as long as I am in the hospital. I want to not go for it. I can not eat as I have horrible stomach pains. Has anyone ever had anything like this as I have heard it is very painful. Thank You, Terry 0 likes, 9 replies "
Hepatitis,https://patient.info/forums/discuss/has-anyone-take-the-harvoni-did-you-have-side-effects-587115,Has anyone take the Harvoni did you have side effects ,"Has anyone taken Harvoni if yes any side effects 0 likes, 13 replies "
Hepatitis,https://patient.info/forums/discuss/i-was-diagnosed-with-hepc-about-a-week-ago-650606,I was diagnosed with hepc about a week ago ,"I am 31 years old and based out of Bangalore, India. I have been diagnosed with Hepc a week ago. My ALT was 171, my AST 122 and my fibroscan is 12kpa with a viral load of 6.9 logs. I don't drink alcohol often but use  , I am also overweight and have been trying to lose weight for 2 years and not being able to lose weight and edema in my foot was what prompted me to get the test done.  My doctor here in Bangalore prescribed a generic version of Epculsa fir 24 weeks even before the genome type was out and that kind of scares me. I am also experiencing itchy skin, fatigue and decreased appetite for the last 3 days (ever since I started epculsa)  Considering that   is still not legal in India and what we get is a street drug, do you think consuming or smoking it would have adverse effects? 0 likes, 1 reply "
Hepatitis,https://patient.info/forums/discuss/just-tested-positive-for-hep-b-654615,Just tested positive for Hep b ,"I'm 25 years old and am devastated about my diagnosis. I also have symptoms of mild fevers and headaches. I'm freaking out and feel alone and feel like this diagnosis is the end of the world for me. Someone please help me understand this viral infection more.  0 likes, 0 replies "
Hemifacial Spasm,https://patient.info/forums/discuss/neurosurgeons-who-perform-microvascular-decompression-surgery--583251,Neurosurgeons who perform Microvascular Decompression Surgery? ,"I'm wondering if anyone has ever had surgery for Microvascular Decompression performed by Dr. Craig Kemper, based in Austin TX?  What was your experience, did you have successful surgery, would you recommend him?    0 likes, 11 replies "
Hemifacial Spasm,https://patient.info/forums/discuss/support-group-for-hemifacial-spasm-sufferers--11878,Support Group for Hemifacial Spasm sufferers?,"Hi there, I've had Hemifacial Spams for two years now. They can get so bad the whole of my face is pulled to one side making talking and eating difficult. It's horrible as you're trying to 'fight' your face and when people notice - it's just the worst feeling.      I would like to keep in touch with fellow sufferers as I have no-one to relate to and to talk to about it who really understands what it's like. Does anyone know if there is a UK based support group I can join? I wouldn't feel so isolated and it might help me to cope better. Hope someone can help  :D   Thanks x 0 likes, 25 replies "
Hemifacial Spasm,https://patient.info/forums/discuss/twitching-underneat-lip-673172,Twitching underneat lip,"I have been experiencing twitching underneath the left side of my lip for 5 days. It only occurs when I'm sitting or lying down (i.e. in bed). I usually wake up in the morning without twitching. I also suffer from some   and bruxism.  Note: A week prior to this, my little (right) finger began twitching. This seemed to be triggered by stress. However, the twitching in my finger has now completely stopped since I started eating bananas.  What could be causing the lip twitching? Any advice is appreciated? 0 likes, 1 reply "
Hemifacial Spasm,https://patient.info/forums/discuss/anyone-ever-tried-medical-marijuana-for-relief-of-hfs--35552,Anyone ever tried medical marijuana for relief of HFS ?,"Has anyone on this forum tried the medical marijuana route through your doctor? 1 like, 15 replies "
Hemifacial Spasm,https://patient.info/forums/discuss/my-cheek-twitches-when-i-blink-676509,My cheek twitches when I blink,"Hi. My left cheek twitches everytime I blink. In fact it twitches when my left eye blinks. It is not an involuntary twitch in the sense that it is directly  linked to the blinking of my left eye. Involuntary  Isometimes even experience a tremmor in my left arm and hand. I also sometimes feel a slight tremmor in the base of my neck and head. In my sleep I sometimes wake myself when my left leg has a spasm. What is wrong with me? 0 likes, 1 reply "
Headache,https://patient.info/forums/discuss/headaches-approx-3-years-advice-welcome--692947,Headaches approx 3 years. Advice welcome.,"I  have been suffering headaches for three or so. I had an eye which showed there was slight changes to my sight and i received a new prescription. The optomotrist explained my eyes were not causing the problem. i plodded on with the headaches as they were not very problematic. However over the last few months they become more painful both tension type and migrainous. I do not take anything for the pain unless i have to. i visited my gp who completed a fundoscopy which came back on both occasions. i was eventually given propanalol which initially helped however over the last 10 days i have had faily headaches again. Nothing has changed as in worries,   etc. I am on Cerrelle since 2017 and i changed medication in 2018 for   pain. I dont drink much coffee or fizzy drinks, I generally get enough sleep, i drink lots of water and I exercise everyday. i am going back to the gp as im startingto wake during the night with horrendous pains and i am back to waking up with headaches which last all day. Does anyone have any advice? Thank you Ashley 0 likes, 6 replies "
Headache,https://patient.info/forums/discuss/head-pains-692976,HEAD PAINS,"About 2 months ago I started experiencing, on a daily basis, an unpleasant burning & tingling sensation in the top of my head which then became a dull & prolonged ache. I also get random darting pains in other parts my head and sometimes face. The problem doesn't bother me at night so, thankfully, my sleep is not disturbed but it does tend to get worse as the day progresses. Prior to this I did have frequent 'zap ' like sensations in my skull. I have been to my GP who has conducted a number of sensory tests which were normal. I've also had   which were also normal apart from the Thyroid test which was borderline. I've been advised to have a retest in a few months. The original diagnosis was tension headaches but now it's been suggested that I have neuralgia. I was initially prescribed 10 mg of Amitriptyline per day but this didn't significantly improve the condition. I've now been prescribed 30 mg per day. I've only been taking this dose for a short period of time so it's too soon to know if it's having any impact. I'd be interested to know of any positive stories about this treatment or indeed of any alternative treatments as this is a very unpleasant & worrying condition. I'm 65 & am generally very healthy. My only other medication is Citalopram which I've been taking for about a year for hot flushes which I have been having on and off since the start of the menopause. 0 likes, 2 replies "
Headache,https://patient.info/forums/discuss/bad-anxiety-692884,Bad anxiety ,"i had headaches for a while, but then i looked up my symptoms and thought I had brain tumor and blood cancer and started to have a scary panic attacks for 2 weeks. I went to the doctor and they ran a blood test on me and said everything was good. They would not give me a brain scan because im 21. I felt fine for a day or two but i always felt a little bit of pressure or light pain that would last for a few seconds then go every day. The pressure usually moves around to  a different spot on my head.  I also had a nose bleed one day that only last for couple of minutes. (I live in Michigan and its pretty cold right, so that could be it.) At night  when its quiet l  have ringing in my ears, but I may have had this for a while before. The main concern are these light headaches and just the fear the doctor is wrong. 0 likes, 1 reply "
Headache,https://patient.info/forums/discuss/headache-for-3-months-straight-everyday-help--693210,Headache for 3 months straight everyday! Help! ,"I've been having this ongoing headache on the left side of my forehead for more than 3 months now. Sumatriptan helps however the pain is still present. It will feel warm and numb in the area until the medicine wears off. I notice that the pain becomes increasingly worse when bending over, or straining when having a bowel movement. Once the pain gets worse I would get very nauseous and feel overall unwell. I also have a very large and dark floater in my left eye, and during a headache attack, regular speaking voices hurts my ears. Anything louder is horrible! In addition to the headache, my skull in the left side forehead area feels sore. Like the actual bone feels pressured almost like lightly pushing a rock again your shin but on my forehead (is the best way I can describe it). So far blood tests were normal all except for my cholesterol was high. I have a brain mri with contrast scheduled in March but I am afraid that waiting can be risky. I simply need answers if it's serious. Any idea what this can be? I'm so scared and worried! Please help! 0 likes, 1 reply "
Headache,https://patient.info/forums/discuss/weird-headache-692059,Weird headache ,"So I've been getting this strange headache more and more often as of late and not sure what to think of it. Its not really painful, but more just annoying and a weird sensation. It feels like a tightness/pressure in my forehead, and it feels like my  head is underwater. Ive had it for at least a few months, seems to be getting more pronounced though over the course of the last few weeks or so. Sometimes its hard to go to sleep or concentrate because of it, it never wakes me up when I am asleep. It seems to be worse in the morning and then gets worse as the day goes on. Somedays I dont get it at all, but Id say I get it 5-6 days out of thr week.  I dont really have any other symptoms, but i did have a spinal tap and an Epidural blood patch back over the summer to correct for spinal headache. Did some research and saw that increased CSF fluid or CSF hypertension in the forehead might be the case. And Im always paranoid of brain tumors. Any thoughts or ideas? Should I see doctor about it? 0 likes, 5 replies "
Headache,https://patient.info/forums/discuss/severe-headache-before-and-after-landing-on-spirit-airlines--673092,Severe headache before and after landing on Spirit Airlines...,"On a recent trip from Latrobe,Pa to Ft Lauderdale Fl, I experienced a severe   in my head towards the sides and front and especially in the ears. This was unlike any pain I have ever felt before in my head. IT WAS HORRIBLE! Even the next day I didn't feel too well bc of this. My ears kept popping and i still had a headache, some ibuprofen helped to ease the pressure and pain a little bit. I have to fly back today and Iam going to try some spray or sudafed 45 minutes before we land. Also read about pinching my nose and blowing pressure back out the ears. I believe these airlines ascend and descend too fast. Our flight was supposed to be 2 hours and 15 minutes long and we arrived in just under 2 hours. This was only my 3rd flight and the other 2 I didn't experience this at all. I do believe I may have had a slight sinus infection bc I was dehydrated as I often am bc of my job. I just wanted to start a new discussion to see If anyone else experienced this on these airlines. And maybe any tips and tricks to try to help with this. I was reading a discussion on this site, but couldn't reply to anything bc it was years old and I figured I'd start a new discussion that maybe able to help other. Thanks and safe travels! 0 likes, 5 replies "
Headache,https://patient.info/forums/discuss/i-have-an-head-head-and-been-light-headed-what-should-i-do--694081,I have an head head and been light headed what should i do?,"i need to talk to the doctor... feeling light headed. 0 likes, 0 replies "
Headache,https://patient.info/forums/discuss/i-have-an-headace-and-been-light-headed-what-should-i-do--694082,I have an headace and been light headed what should i do?,"I need to talk to the doctor 0 likes, 1 reply "
