disease,postLink,postHeading,postContent,postTags
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/73017/my-story,My story,It started with pressure to become the perfect daughter .It was absolutely terrible .Then my mom started showing open lack of faith in me .Her words stung and hurt so much .I kept it all to myself and with time I became depressed .Now my dad is sick and its like I am the cause of the sickness .It hurts so much .And their words cut my heart .and since I'm failing in my exams it makes it even worse .My dad can't show his face due to embarrassment .One day I ate 4pills and cut 20 times so I could die but they didn't even know . That was 2 days after my birthday .I'm scared of dying but at the same time I try to kill myself so many times .,"Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/62996/i-stopped-taking-my-antidepressants,I stopped taking my antidepressants,"I was recently weaned off of my antidepressants. I'd been taking them for a year and they really helped me but one negative side effect was weight gain. I gained thirty pounds and lost my confidence. I wanted to stop taking them in order to get my weight under control but I hate who I am without them. I hate how I feel and I try to tell myself that it's the illness talking/thinking and not me. As much as I try and tell myself that, those negative thoughts have started taking over again. Everything makes me angry, I dwell on negative interactions that my rational mind knows don't mean anything and I pretty much want nothing to do with any of my so called friends. I get so anxious at having to go to the grocery store or just be out in public. If I don't have my headphones as sort of a buffer between myself and the world, shopping, walking across campus or anything like that makes the pit in my stomach grow into an abyss. I don't want to get back on the meds bc I feel disgusting due to the weight gain. Does anyone have any suggestions? I would greatly appreciate it.  Regards,  Reign","Anxiety & Panic Disorders , Depression"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8035/could-this-be-ms,Could this be MS?,"Hello, I am a 20 year old female. I have noticed some symptoms I have never experienced before. I would like some advice before I go to my doctor. I have been experiencing shaking in my arms and hands. It is worse on my left side. My left arm and hand also hurts. I was doing my hair today and noticed the left of my neck was burning. I have had headaches bad. I have been having difficulty going up and down stairs because my legs are so weak and it feels like they won't be able to carry me. I notice this even when I am walking normally. I have been dropping things and bumping into things which is not like me at all. When I bend down my legs burn. I can't stand for long because my knees begin to hurt. I am constantly shaking my legs. They don't hurt I just do it. I have had a sharp stabbing pain in the middle of my chest and upper back. Can anyone else relate? Anything would be helpful. I just want answers.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/69217/can-a-change-in-generic-lamictal-manufacturer-cause-bad-side-effects,Can a change in generic lamictal manufacturer cause bad side effects?,"I take lamotrigine 150mg twice daily for the last 3 years. My most recent refill had a different look, so I'm assuming a different manufacturer.this wouldn't be the first time, but it had never had a different effect. This time I immediately noticed strong side effects which I had not experienced before. They are bad enough that I cant drive or go to work after taking them. Is it possible that the change in manufacturer could have caused this?","Anxiety & Panic Disorders , Bipolar Disorder"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8182/please-help-my-mom-with-ms,Please help my mom with MS!!!!,"My mom's name is Magnolia Iturbides and about 12 years ago she was diagnosed with Multiple Sclerosis. Ever since then her health has been slowly deteriorating. She has been out of work more days than I can count. Recently it was discovered that she had a cyst in her lung and had to be removed and biopsied immediately. This meant more time out of work. My mother had surgery March 18th, 2017 and is still at home recovering. My dad is doing everything he can to work as many hours as he possibly can to pay the bills and pay for her medication, but we need help. My parents do not want to ask for help, but as their child I cannot sit back and do nothing. If there is anything you can do to help us get by for the next two months while my mother is recovering it would be greatly appreciated. Thank you for taking the time to read this and thank you for your help!",Living & Managing
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8757/overactive-bladder,Overactive Bladder,I am 56 years old Nigerian with all the symptoms of Overactive Bladder listed on WebMD. I recommend the suggested treatment for black me within the sub sahara Africa.,Symptoms
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/9729/sudden-onset-paresthesia,Sudden Onset Paresthesia,"I'm a 75 year old male who has had a condition called Meralgia Paresthetica, symptoms of which come and go and has troubled me for the past ten to twenty years. It is manifested by numbness and cold/hot episodes effecting the outer skin of my right thigh usually when I stand in one spot for more than ten minutes. Two weeks ago I went to the doctor because the condition was worse than I ever experienced it before. I also had tingling in my hands and feet and mouth area. The doctor put me on vitamin B6, B complex and vitamin D supplements. I punched in the symptoms on WebMD and became aware of the possibility of MS. Is there any chance at my advanced age that MS could be the cause of these symptoms?",
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/10126/how-to-find-an-occupational-therapist-for-ms,how to find an occupational therapist for MS,"My sister has MS, and I have been trying to help find an occupational therapist who can help with fatigue, home adaptation, management of ADLs, etc. I keep hitting a brick wall. She has been to 2 neurologists who both basically said ""sure I'll give you a referral for OT if you really want it."" They have given no direction on where to find someone. I've tried online searches and called the MS Society. It's pretty hard for her to get out of the house, and I think it would be most helpful if someone could come to the house to see what she is actually dealing with. We live in the Chicagoland area. Can anyone help?",Treatment
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/10574/numbness-in-hands-and-feet,Numbness in hands and feet,"Hello, I was diagnosed with MS in 2008 with numbness in my left arm and left leg. I had not had any noticeable relapses since then. About a week ago, my right foot started to feel numb. Within two days, both hands and the left foot felt the same. Now the soles of my feet are really sensitive. When I make a fist, it feels as if my flesh is being pulled back away from my fingertips. Further, I feel as if there is a tight band around my lower chest area. Is this more likely to be an MS relapse, or an entirely new neurological illness? Thank you.",Symptoms
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/14202/are-these-multiple-sclerosis-symptoms,Are these Multiple Sclerosis symptoms?,"Are these Multiple Sclerosis symptoms? I'm hypothyroid patient. For last 8 months I have several issues going on with my health. Started with Itchy rashes on groin area then inflammation of eyes, legs, foot and loose stools.Also muscle pain and painful itchy. Also tingling,needles, pins on the legs and foot.I am seeing several doctor's but no help.  Currently Angiotensin-1 converting enzyme (81) and B12(1266) are high . I took B12 vitamins for last couple of months, probably that's the reason for B12 increase and not sure what's the reason for enzyme level elevation.  Brain MRI is normal.Skin biopsy for paresthesia is normal, EMG test is normal.  Any advice is great and appreciated.","Symptoms , Diagnosis"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/7870/could-i-have-ms,Could I have MS?,"Hello... I'm Lisa (46 years old) and I just joined. I'm seeking feedback about my medical issues because I'm beginning to wonder if I might have MS. I went to my doctor in November of 2016 because of stabbing pains in the back of my head (left side). She ordered imaging and the CT and MRI showed a large (2+ inch) lesion in my pituitary. It deforms my optic chiasm and encases arteries, etc., so I was referred to a neurosurgeon. He diagnosed it as an arachnoid cyst and told me it's congenital and I've had for a very long time. It also revealed that I have chiari malformation. Both the cyst and the chiari malformation were noted to be ""incidental findings"" by the neurosurgeon. He contacted my local eye doctor to have a visual field test done, which came back with defects in both eyes but primarily in the right eye. I was also referred to a neurologist for the head pains, which by then had moved to my eyes, forehead and other parts of my head. I was also having stinging in my head (in sort of a helmet distribution) that felt like tiny bee stings. I was diagnosed with occipital and trigeminal neuralgia which I'm currently taking gabapentin for. Because my visual field test was abnormal and because of the large cyst, my local eye doctor scheduled two VEP tests and another visual field test. He wouldn't say anything specific.. only ""I just want to make sure this isn't progressing"". The first VEP showed ""normal"" results but they were unable to get a clear signal on my right eye so the results were less than reliable. I return to my neurologist for a follow-up appointment. I had started having painless spasms in my legs so she ordered an EMG and nerve conduction study. Those were done the same day and showed normal findings so they ruled out ALS and other peripheral nerve possibilities. She was also concerned about my visual field test results. I was referred to another eye doctor who had another visual field test done and my right eye showed even more defects (mostly peripheral). She referred me to a neuro ophthamologist in case the defects are because of the cyst in my head. I have that appointment next month. I returned to my local eye doctor for the next VEP and this time they were able to get a good connection on both eyes (green signal) with two technicians working together. The VEP results were very strange. It showed only a reading for the low contrast on one eye and only high contrast for the other eye but not vice versa. The P100 did not register at all. It says ""P100 not identifed, abnormal VEP response"". The doctor was baffled with the results and said that there might be a latency but it's unclear. The doctor told me to take the printout with me to the neuro opthamolgist in June. I sent the VEP results to my neurosurgeon and my neurolgist. The neurosurgeon said that the VEP is not because of the cyst. The neurologist said, ""The VEP is not related to the conditions you are currently being treated for in our office"". I have a follow-up brain MRI in July to see if the cyst has grown as well as other possible changes. My neurologist scheduled me for three days after the MRI in case of any changes that might affect my treatment. After all of the reading I've done, I'm wondering if I might have MS. I have a shocking jolt (not really painful but uncomfortable) that goes down my spine when I bend my head too far forward (possiblly Lhermitte's sign?). I get extremely tired sometimes and can barely force myself to do basic housework. I might have more energy for a day or so and then I'm exhausted again without warning. I'm having issues with bladder control which began about 2 months ago. I've also had palatal myoclonus for 20+ years. So, with the trigeminal neuralgia, fatique, bladder issues, myoclonus, and possible Lhermitte's sign.... does it seem possible that I have MS? I'm uploading an image of my VEP results and a top view from my MRI showing the large cyst. Any comments would be appreciated. Thanks and God bless!",
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/11545/news-breast-feeding-may-lower-risk-of-ms,News: Breast-Feeding May Lower Risk of MS,"Women with a longer history of breast-feeding may be less likely to develop multiple sclerosis than mothers who skip breast-feeding or nurse for briefer periods, a new study suggests. Click here to read more:",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71686/my-depression,My depression,"I suffer from depression and anxiety. I find myself lost, and confused. There’s a voice constantly in my head, and I can’t get it out. I can’t focus at school anymore, and my grades have dropped. I have panic attacks in the middle of the night, and I cry myself to sleep. I feel alone, like there’s nobody there for me when I seem to be there for everybody else. I can’t trust anybody, because everybody that I trust seems to hurt me. Most of my friends have left me, I’m afraid of judgement, and rejection. I put on a mask everyday at school so that people don’t know who I am, because I’m a broken girl who is trying to put her life together. I sometimes think that life is survival of the fittest, and that I’m not strong enough for life. Sometimes, all of the stress and anxiety is too much and I just want it to stop. I want silence. Silence from the judgement, silence from the pain, silence from my feelings. Can anybody else relate to this????","Anxiety & Panic Disorders , Abuse Victims , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/72364/feeling-unwell,Feeling unwell,"I’m not clinically depressed (never been to a psychiatrist to confirm that, at least). Recently, I feel really overwhelmed. Generally, I feel like everyone around me will be happier without me around. I feel like an absolute burden to my family, my boyfriend and my friends. I feel like I’m drowning idk. I feel helpless too. When I ask my classmates for help regarding assignments, I feel like I don’t get any. I don’t want to bother my boyfriend because I know he’s burdened by other things. I can’t seem to get anyone to help me at all. I feel really helpless. I don’t want to die and I don’t want to kill myself but I do feel like my life is meaningless. Does anyone feel that way? I don’t know what to do.","Anxiety & Panic Disorders , Depression"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4146/is-this-possibly-not-ms-related,Is this possibly not MS-related?,"I was diagnosed with carpal tunnel syndrome in 2015. Then, I was diagnosed with RRMS the same year. I was told that I no longer have CTS anymore, and my orthopedic specialist thinks it's MS causing the issue. However, my neurologist isn't sure that It's MS-related. I have been on Tecfidera since June 2016. I received a steroid shot in my hand, and it only made it worse. Many medications have not helped either. This is what my hand feels like: As if I sat on my hand. Extreme numbness that goes up to my arm and neck.  My hand locks up if I try to grab or open something.  My hand bends, and will not stay straight.  As if I have a large ring in the center of my palm,  and pulleys in my fingers. It feels as if rubber bands are cutting off my circulation.  Pain, pins and needles, soreness. Heat makes it unbearable to move and drive.  Loss of sensation.  Extreme heaviness (as if there's a bowling bowl inside my hand).  I had to resign from my job because of this. I can't drive much. My hand goes into flareup mode from humid weather. I use a typing aide because I can't feel the keys.  Any insight would be appreciated. Thank you.","Living & Managing , Symptoms , Treatment , Diagnosis"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/62559/alzheimer-s-or-mental-illness,Alzheimer's or mental illness?,"My mother has just remarried her husband of 25 years after an 8 year split. He has numerous health problems including diabetes and heart disease. He has a pacemaker. My mom finally confided in me that he wakes up at night hallucinating about beings that are in their bedroom. He shouts obscenities at her and scares her to death. I have tried to talk her into seeing his doctor by herself so that she can get help with what is going on. She insists that his doctor would be upset if she went behind her husbands back with this issue. I assured her that she is her husband's advocate and that she needs to get help for him. They do talk about the episodes the next day, and he understands how much it upsets her to be awakened like that. His mother had Alzheimer's, but I think he needs to be seen by a doctor that knows what's going on. He isn't suffering from memory loss yet. I did call and talk to her pastor but he was not helpful at all. I am afraid for my mother's safety. She only calls when he's gone and the minute he returns, she ends the phone call. What can I do to help? I don't want to do something that would make things worse for her.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/72402/i-don-t-know-what-to-do,I don’t know what to do.,"I’ve not been feeling normal for weeks. Let’s start with my mental state. I have anxiety, depression, and PTSD. I have struggled with these since about 6th grade. I haven’t eaten a lot over the past 6 months so I’ve bevome malnourished. But I’m trying to eat more again bevaude things aren’t right. I don’t feel “here” I guess. It’s hard to explain, but I just don’t feel like I’m on earth. I also have horrible memory loss. I’ll forget things I was just talking or thinking about. I overthink everything which keeps me in a stage of panic from when I open my eyes when I wake up and when I fall asleep. It’s hard to make decisions for some reason too. I stopped my use of all drugs too Incase they were affecting any of my symptoms. I see things that aren’t there, static, floaters, and my vision gets very shaky. Whatever I focus on for too long becomes shaky and starts to vibrate. The static is constant, that never goes away. I barely sleep. I wake up at least 5 or 6 times in a night. I’ve been taking Benadryl for sleep and guafacine for anxiety until I see the doctor on Monday. Now let’s go to the physical side. I get numb and tingly randomly and it goes away when I eat. I get random chest pains. Sometimes they stay for long periods of time and sometimes they go away seconds after coming. I also have a low, irregular heart beat (and pulse). I hear ringing really loud at random times for long times or just for a couples seconds. I also hear it when I stand up too fast and I then loose all vision and get really disoriented. I’m very weak and fatigued all the time. Eating is hard. Holding down food is hard and I can’t eat a lot when I do eat, it hurts to eat. I don’t know what’s going on with me and I’m tereifed everyday. I don’t kno what to do, I feel helpless. I feel I need to mention, I self harmed twice with a razor in the past 3 months and hit my head against the wall about 4-5 times in that time span as well.","Anxiety & Panic Disorders , Abuse Victims , Depression , Eating Disorders , Self Harm , Substance Abuse"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/62728/oral-skin-graph,Oral skin graph,I am 33 and I had a skin graph done in front of my front teeth on the bottom when I was 14. I have recently noticed it is starting to come off some. It doesn't hurt but I'm concerned that is it comes all the way off I might lose a few teeth. That was the reasoning for getting the graph in the first place. My question is what would cause this?,"Dental Procedures , Mouth Problems , Tooth Problems"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/73171/stuck-in-delusional-state-with-schizophrenia,Stuck in delusional state with schizophrenia,"I have a very dear friend with schizophrenia, she is 55yrs old. Due to some life stressors (my opinion) she has lapst into her deluisional thinking related to religion, ex., She believes she married to the Antichrist, or Jesus, and we are in Armageddon, etc. Normal when she has a phycosis flareup it usually only last for 2 days up to 2 weeks. This one has dragged on for 7 weeks. She also has lupus and due to antiphycosis meds side effects with raised tryglycerides she has chronic paincreatitus she has had it 9 times and Drs. Don't feel she can survive another attack. So trying different meds and treatment for her phycosis. So asking for tips or things I can do to help her out of her delusions. It's almost like she has decided she likes staying in this altered state and hasn't been willing to do anything to help herself. Doesn't want to resume anytype of social functions, support groups, etc. She is on medicaide so has poor medical support. So any suggestions tips etc. Would be most appreciated. Thank you in advance.",Schizophrenia
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/72421/reducing-quetiapine-withdrawal-and-hypomania,"Reducing quetiapine, withdrawal and hypomania.","A couple of weeks ago, I reduced my dose of Q from 200mg to 150, with my pdoc's agreement. But after only one week, I started going high - nothing serious, but noticeably wired, VERY chatty and overly cheerful and friendly. I don't usually get hypersexuality, but I did notice my interest in the opposite starting to spike a bit, which I found surprising, because, as I say, that's a new symptom for me.  Anyway, I saw my pdoc this week and he's advised me to increase the dose of Q back up to 200mg, which I have done, reluctantly. I feel reluctant as the reason we were reducing the dose is because of weight gain - I've gained two stone in the six years I have been on it and just can't get it off, and I am worried about the long-term health implications of this. I am also on lithium, which seems to suit me, but I am disappointed I can't come off Q without a rebound effect.  Maybe another drug alongside the lithium might be the answer? Does anyone have any thoughts about this? Thanks in advance.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71685/causes-of-my-depression,Causes of my depression,"So, recently, this guy threatened to rape me. Being previously sexually abused, this threat kinda freaked me out. I was very upset and I didn’t tell my parents. My best friends took up for me and confronted the guy, but then got body slammed. Once our parents found out, they called the cops, but the cops did nothing. They didn’t even file a report! A few week have passed, and I have been getting worse and worse. There’s this voice in my head and I don’t know how to get it out. It tells me that if I don’t do something then something bad will happen. Or it tells me that if I do something, then something good will happen. It totally controls me, and I can’t escape from it! So, then through all of this, I started getting bullied, and I was weak, I let this guy tell me that he loved me and that I was beautiful. One day, he asked me if I would have sex with him. I told him no. But I flipped out on him. He thought that I was going to say yes. He made me feel used, and cheap. He threatened me and my best friend. I lost a lot of friends through this because I pushed everybody away. This passed weekend, I really hit the bottom a the hole. I started having suicidal thoughts, and I was really depressed. I haven’t started cutting, because if I’m going to die, I don’t want to be in pain before hand. I don’t want to die. I just want the pain to stop. I’m afraid to talk to my mom because I’m afraid that she wouldn’t understand. My best friend Alex, is cutting himself. He’s also gone through a lot in his life, but just tonight I said I was never going to talk to him again because of an argument that we had a couple weeks ago. It’s kinda weird because I want to protect Alex with everything I have, but I can help myself. I constantly feel hopeless, and sad. I’m not really sure what to do anymore. Any thoughts???","Anxiety & Panic Disorders , Abuse Victims , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/75341/i-am-depressed-to-death-and-suicidal,I am depressed to death and suicidal,"I dont know how to explain my conditions, i have so much depression at present, i cant go through my life in a daily manner. There is so much pain in my heart. I am lonely and lonely god has never gave me anyone for companionship after the long war i had faught with my conditions for last few years still noone cares. Nobidy cares about me. There is intense frustration inside me, life is nevr going in a way like i want it to be, my education is over afterthis year and i have no idea about fiture, my mother is always scolding me for being better and better. I hate that when eeryone say i need to study all the time. Coz i dont really want to study all the time. People dont care about i have depression, to them i am a normal person who have no problem, so they ezpect that from me when they dont get that they hurr me through their words.  Nothing ican do because of depression i feel lile i want to do but i cant because something is blocking me.  Cant open it to therapist, the hopelessness i am feeling.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/70444/just-scared,Just scared,"Hey , I am a thirteen year old girl . I honestly don’t know what to do anymore . I was chubby at a young age but I wasn’t really aware . As I got older I started losing weight unintentionally. People started complimenting me which made me want to lose more weight . It came to a point that I didn’t eat anything . I like food . A few months ago I kinda let go , I ate a lot . I also gained weight . I feel so bad rn and I don’t know what to do . I just want to lose the weight . But I’m scared I’ll starve myself again . I can’t control it . I became scared . I get constant anxiety attack’s and I am stressed out to the point that I can’t function normally .","Anxiety & Panic Disorders , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/70997/lost,Lost,"I feel everything so deeply that I want to just be alone but my brain is constantly battling itself. My emotions are in constant flux between trying to help any and everybody and wanting nothing more to do with people because they are all so awful. I cant understand why the world is so terrible and this constant battle makes me want to either fix it or leave it. The unfortunate part is that I know I cant leave it because I love those in my life so much that I could never do that to them especially and most importantly my daughter. On the other side of the coin no matter how much I try to help it never feels like enough and all I want is to make everyone happier. There is so much suffering that I have to hide myself away but then feel selfish not thinking of all of those hurting far more than myself in a much more physically threatening way. I've done therapy and am on medication. Everything changes day to day week to week but it never goes away I always think what can I possibly do to escape. How do I deal with this constant battle? I cant go on living this way the constant stress and anxiety make me physically ill unable to eat or sleep at times and my loved ones have made it apparent they're concerned about my ""withering away"". Is this it can I never escape the suffering I feel so deeply for everyone?","Anxiety & Panic Disorders , Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/66406/i-can-t-deal-with-what-s-going-on-in-my-family-s-life,I can't deal with what's going on in my family's life,I have 4 children. Years ago one of my kids was admitted to a psych hospital. Through therapy I find out that my 12year old molested my baby girl who is 10years younger than her. They were both naked and my older child put my baby on her stomach and bounced up and down while using a vibrator on herself. The therapist said that my older child was too young to know what she was doing . Nothing further was done about it. I didn't think that my young child would remember anything . I found out recently that not only did she remember what happened but it affected her deeply. Awhile back she was dx with Bipolar. Bipolar runs in the family including myself. The thing that tears me apart is that I was sexually abused several times as a child and promised myself to protect my children against it. I failed. I also failed to be a good mother. My mental illness prevented me from being a good mother. The worst of all is that my children think I use my Bipolar as a excuse for bad behavior. I don't want to live like this anymore. It will never end. I will suffer and cause suffering to my children for the rest of my life. Ive been on several cocktails of meds and nothing helps . My triggers are my husband and children. He also has mental health issues and I think it makes it worse for the both of us. I'm sorry. I don't know what I am asking here.,"Depression , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71690/confusion,Confusion,What’s wrong with me? All my life I’ve been hurt by people who say they love me but choose to hurt me and ignore me when I’m hurt. I try to show people love and affection so I can get the same in return but instead I’m left alone feelings I’m not worth anymore than the pain I’m always in. I feel worthless like I’m not meant to be happy,Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/69213/my-13-year-daughter-is-suffering,My 13 year daughter is suffering,"My daughter had gotten bullied at school last year, and we found had she has been self-harming. She is now talking about suicide and tried last night. We have been searching for months to get her in with someone but no one is taking new patients. We have a consult with her pediatrician who can give her meds, but she needs real help. I don't know what to do. I called the suicide hotline because I do not want my daughter to suffer with this any longer.","Anxiety & Panic Disorders , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/70455/desperate-attempt-for-counseling--from-anyone,Desperate attempt for counseling- from anyone,"I had an abortion yesterday. This is by far the hardest thing I have ever had to do, worse than my parent's unexpected divorce at 17. I've been crying so much I thought I needed to go to the E.R for hysteria. It's the hardest thing I've ever gone through because it was my choice, my choice that I still stand by despite all the pain it's causing. I never thought I would be in this situation, ever, but here I am. I thought once it was over I would feel better, like a sense of relief, but I was wrong. The pain has unimaginably gotten worse. The father is there, but he has so much other *** going on regarding his life-threatening brain injury, that he can't be there for me the way I need him to be. So, inevitably I turn to alcohol, because alcohol is always there no matter what. It blurs the pain and makes you feel different from the terrible state you're so desperately trying to escape. It scares me how much I love alcohol- how much i'm relying on it at the moment. I'm desperate for someone's advice/ opinion, which is why i'm reaching out to an online forum. Please.","Depression , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71722/just-seeking-to-feel-better,Just seeking to feel better,"I always thought of myself as a healthy person dealing with common life issues. During high-school i had to deal with a really sad environment in a poor school filled with drugs, abusing students, no control and unmotivated teachers. My teen years were filled by sad moments where my home was my sanctuary, thus i never felt like leaving it because it meant going back to hell. In the last years of my studies i started having health problems which were rare for my age, but i took everything as something i should just deal with instead of seeking further help. I ended up quitting school on the final year and finishing it on my own from home. 5 years have passed and filled with economic problems, i feel on the edge. I have been stuck in my home being self employed, with no motivation to do anything else with my life. I have no desire to eat, i feel really hopeless about the future and i have been having suicidal thoughts for some months. This is the first time i post something in a health forum and after reading some stories i hope the best for all of us.","Anxiety & Panic Disorders , Abuse Victims , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68876/hello-everyone,Hello Everyone,"I feel like such a train wreck! I have sever anxiety and panic attacks and also have severe depression. It is such a battle to get out of bed and go to work everyday. I feel so alone and I am so tired of feeling like this so I have a mental health assessment in December. It is probably something I should have done in my teenage years. I have also gained so much weight from all my medications and how many times they get switched. I have pulled away from everyone, including my family and I am trying my best to not do that but it is so hard. It is such a struggle to try and make it seem like everything is ok when all I want to do is fade away. Thanks for listening.","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/72224/hello,Hello,Hello,Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71838/trying-to-get-through-a-rough-day,Trying to get through a rough day,I’m slowly losing the strength to hold on to hope. I have been struggling with chronic pain for years. I have recently discovered the ACEs questionnaire and my score is fairly high. The counselors I was seeing were really not equipped to help me and the last two months I lost trust and so I quit going. The past few years have been a downhill slope. I have no support at home except from my teenage sons. Therapy is so expensive. The money is there but it has strings attached and is a source of a lot my stress. It’s complicated. I have tried to cry out for help and it fell on deaf ears. I am not capable of putting my big girl pants on and soldier on. I don’t have the strength anymore. Any suggestions on how to get help are appreciated.,Depression
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4690/i-just-started-taking-ampyra-and-need-some-advice,I just started taking Ampyra and need some advice,"I'm a MS newbie, diagnosed in December of 2015. This first year and the couple of years leading up to my diagnosis have been more than a little challenging but I'm starting to get my bearings.  One of my major symptoms is impaired walking. I can walk without assistance (for now) but sometimes my legs just don't feel like legs. I can't walk far, I can't walk straight, I can't walk very fast and sometimes it's hard to walk at all. I travel for my job and this presents the obvious issues. I recently started taking Ampyra and it seems to be working. My MS specialist told me it works for about 30% of people taking it so I wasn't initially super optimistic but lo and behold, it seems to help me walk notably better but I have some questions that I'd love some perspective on... I take two pills a day approx twelve hours apart. I wonder, though, why I take a pill that helps me walk just before I got to bed and will not be walking very much. Would it make more sense if I took my second dose earlier in the day?  I'm curious if the mechanism 'wears off' (hence the every twelve hours you need your refill) or if this is the kind of drug that builds up and works better over time.  Any thoughts? The drug is super pricey and I'd love it if one pill during the day while I'm working and moving around more would save me some money. However, I'm happy to pay the price to take as instructed for this amazing benefit. Appreciate any perspectives. Thanks!","Living & Managing , Symptoms , Treatment"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4650/march-is-ms-awareness-month,March is MS Awareness Month,"Multiple Sclerosis is a disease in which the immune system eats away at the protective covering of nerves, and disrupts communication between the brain and the body. Someone with MS may experience weakness in an arm or leg, numbness, loss of balance, and muscle spasms, but the severity of these symptoms are unique to the individual.  Let’s stand with the more than 400,000 Americans living with MS. We are stronger together. Raising awareness, providing support, and sharing your stories does make a difference.  Share your MS story: What’s it really like to live with MS? How long have you been living with the disease? Learn more about causes, symptoms, diagnosis, treatment, and other facts about MS here:","Symptoms , Diagnosis"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/5321/week-3-should-you-keep-a-symptoms-diary,Week 3: Should You Keep a Symptoms Diary?,"Symptoms of MS come and go. That's why keeping a diary is a great way to keep track of symptoms and patterns that may explain why they're happening. Whether it's jotting some notes down in a journal or downloading a free app on your smartphone or tablet, keeping a diary of your MS symptoms can help people of all ages keep track of their symptoms.  Learn the signs of MS, what information you should include in your diary, how to track MS flares and more here:","Symptoms , Diagnosis"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/5360/stem-cells,Stem Cells,How do you go about becoming part of the trials?,
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4576/i-need-recommendation-for-meds-please,I need recommendation for meds Please!,I am currently on Tecfidera and white blood cells are a little low for the second time. I may have to switch meds. Can someone please recommend a pill form med that has helped them? Thank you,Treatment
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/70822/overwhelmed,Overwhelmed,"I have 4 kids, 19, 15, 12, and 1. I work a fulltime job 40hrs, 5 days a week. I’ve never felt the way that currently feel, but I feel as though I can’t get anything done, at work i can’t concentrate at home i have no energy nor desire to do anything all i want to do is sleep. I’ve completely shut myself off from everyone and i don’t know why, i feel so guilty because no one has done anything to me personally I just haven’t been talking to anyone on the outside of my home.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/71015/anxiety,Anxiety,"So I quit my soul sucking job a few months ago. I was happy for some time but now I think something might be wrong. I suddenly woke up one morning feeling anxious. My heart was racing and neck feels cold. It's been like this for a month. I couldn't sleep or function at all when it started happening. I would sleep for a moment then wake up and my body feels cold and numb. Sometimes I just burst out crying. I haven't told anybody about it. I'm looking for ways to seek help. I started contacting anxiety and depression groups today. So while I'm waiting, I came here to webmd. I'm out of options. I don't know what else to do.",
