disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/started-lamictal-small-dose-very-petitie-wellbutri-573866.html,Lamictal & Wellbutrin - anyone else taken this combination and what happened with your weight ?,I just started on lamictal . I am on a small dose but I also am very petitie. I also take wellbutrin xl 150 1x day. I am very worried about gaining weight on this medicine. Has anyone else been on this combination of medications and what have they noticed in general but also with their weight and appetite.|? 
Depression,https://www.drugs.com/answers/what-is-the-effect-on-the-brain-of-long-term-use-501786.html,What is the effect on the brain of long-term use of Effexor?,"Does long-term use of Effexor lead to memory loss, brain damage and/or dementia? I know it inhibits platelet aggregation and leads to bleeding and severe bruising resulting from a very slight impact. As I am aged 66 years, I am concerned that continued use of Effexor may hasten dementia and memory loss. "
Depression,https://www.drugs.com/answers/who-has-taken-cymbalta-483711.html,"Who has taken Cymbalta, did it work for you?",My depression has returned after weening myself off of Celexa. I really just don't want to take antidepressants anymore but I can't keep feeling like I am feeling. My doctor wants me to try Cymbalta. He gave me some samples today but I'm afraid of the side effects. MedlinePlus has a long list of side effects. The Cymbalta list is longer than the Celexa list of side effects. I just want to know how Cymbalta has effected some of you all both positive or negative. Thanks! 
Contraception,https://www.drugs.com/answers/newplanon-removal-weight-loss-3279977.html,Nexplanon removal and weight loss?,"I just got my Nexplanon removed today June 12th 2017. I had in for about a year and a half, and I gained about 35 pounds and I have been depressed and all around like a moody teenager. I got it removed a few hours ago and it may be only in my head but I feel better and relieved. I was just wondering if the weight does come off? I can't stay this big forever I was 145 before the implant, yet I got up 175 -180 which is HUGE I look like super obese for what I was... Last night I continued to cry for hours like I have been since its been in. The only great thing that happened with the implant was the no periods for a year. But again sorry to get off track but how much weight did you lose after? was it with diet and exercise? how long did it take? I don't want my fiancee looking at me with disgust anymore I want to be that thin girl with the pretty butt again. I want to feel like myself!! help please :) "
Constipation,https://www.drugs.com/answers/miralax-glycol-3350-dose-3-4-times-week-year-3279316.html,"I take Miralax GLYCOL 3350, one dose 3 or 4 times a week. I've been doing this for more than a year?","I would like to know the consequences of taking Miralax for the long term. I have been diagnosed with Irritable Bowel Syndrome. I do this on recommendation from my GE doctor. So far I have not experienced any adverse side effects, but I am concerned since I need to continue taking Miralax for the rest of my life. I am 83 years of age. I would appreciate any relevant information. Thank you. "
Depression,https://www.drugs.com/answers/psychological-changes-mood-swings-depression-577018.html,"Psychological Changes, Mood Swings, Depression on Claritin?","I would appreciate ANY stories from Claritin users who have experienced pschological changes, mood swings, or depression while using the medication.  While on Claritin I become temperamental and foggy. This includes mood swings, depression, weakness, sleepiness, paranoia and missing time. By missing time I mean I do not always feel conscious while on the medication.  Example: I yelled at someone and suddenly became aware I was yelling for a most ridiculous reason. I'm not sure how long I had been yelling before becoming aware of myself. There have been many moments like these for me while on Claritin. I reduced to half the dosage and they rarely occur now.  When I do NOT take the Claritin I do NOT have these moments NOR the other symptoms but then my allergies are so bad it's unbearable.  I feel depressed and overwhelmed while using the Claritin and cry several times a week. My husband is quite aware of the mood swings and other changes but has been patient thankfully. I've read very few comments about regular Claritin and depression or mood swings and psychological changes but the few I read made me realize I may not be alone in this.  I tend to be extremely sensitive to medications needing to take children's dosages to avoid bad reactions. Even children's zyrtec makes me pass out within one hour of taking it. By pass out I don't mean I get up and go to bed. I mean I seriously begin falling towards the couch pillows without a choice and sleep for 10 hours.  Any related stories would be greatly appreciated. thank you! "
Constipation,https://www.drugs.com/answers/phentermine-constipation-2746154.html,Phentermine - constipation?,The pill works great I can deal with the energy boost dryness of mouth mood swings and all but I've taken it for seven days 3 days straight with no bowl movement I took a laxative it worked but I'm back to same scenerio I don't want to take laxative at all cause I heard they are bad for you if taken too much so I'm thinking about stopping the pill though Ive lost like 11 pounds so far and have lots of pounds left to loose but any info about this side effect would be great Not sure if it gets better or not?hope it does. 
Constipation,https://www.drugs.com/answers/magnesium-citrate-15-hours-till-work-time-2926089.html,"Magnesium Citrate - I have about 15 hours till I have to be at work, is it enough time?","I had food poisoning a few weeks ago, and after i got over it, I have been plugged up for the past week. Whenever i do have a BM it's always in small rock format rather than smooth. I was feeling bloated and nauseated again and my doctor suggested Magnesium Citrate. I have about 15 hours before i need to be somewhere. Is this enough time? Or do I have to worry about having to go during my commute to work? Some insight: I HAVE been able to have a BM, just with much strain and small results. I weigh about 110 pounds. I have been drinking water all day but I haven't eaten much. A bagel and half an orange during the day, and then a peanut butter and jelly sandwich the night before. "
Constipation,https://www.drugs.com/answers/pedialyte-constipation-2341956.html,Pedialyte - Will it cause constipation?,
Depression,https://www.drugs.com/answers/feel-lithium-1136234.html,How will I feel when I take lithium?,I'm starting on lithium and wondering what I will feel like when it starts working. Will I really notice any different? 
Depression,https://www.drugs.com/answers/fluoxetine-increase-sex-drive-616931.html,I need help! I am on fluoxetine is there a pill I can take which will increase my sex drive ?,"Ok so im 18 , Ive been suffering with bad depression, my sex life is almost non existent, i was started on Fluoxetine 20mg today and all i keep hearing is that it completely wipes out your sex drive, considering i barely have one anyway is there anything that is safe to take that i can take to increase my sex drive, i dont want to be stuck like this! Im on these meds due to bad anxiety and mild depression... "
Constipation,https://www.drugs.com/answers/omeprazole-constipation-744437.html,Can I use omeprazole for constipation?,
Constipation,https://www.drugs.com/answers/miralax-serious-affect-liver-618293.html,Does Miralax have any serious affect on one's liver?,
Constipation,https://www.drugs.com/answers/i-have-sever-constipation-problems-i-have-tried-386937.html,"I have sever constipation problems. I have tried kristalose, miralax, fiber diets, and over the?",... counter laxatives.the laxatives work but i don't think that it is healthy to take laxatives everyday. is there any herbal or other solutions out there that may help my problem? 
Constipation,https://www.drugs.com/answers/magnesium-citrate-worked-3263858.html,Magnesium Citrate - How will I know if it worked?,"If I was very backed up, how will I know if everything is gone. I've had diarrhea for half of the morning but all of my bloat isn't gone. I also haven't had any hard stool. Just wondering what to expect "
Cough,https://www.drugs.com/answers/benzonatate-cold-cough-physician-prescribe-med-3049598.html,Benzonatate - Other than a cold/cough why would a physician prescribe this med?,"Just reading about this medication curious about ""other conditions"" a person may have to have this medicine prescribed to them? "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/cefuroxime-amoxicillin-3017116.html,Cefuroxime and amoxicillin?,Have copd. Outbreak of bronchitus. GP gave.me Cefuroxime for that plus neb plus 60 mg prednisone.  Not working Dentist gave me amoxicillin for infected gum/ bone exposed-dry socket. Finish cefur then start amox or take both  I am beyond miserable and oxycodone and hydrocodone don't do much Help!!! 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/anyone-side-effects-taking-flovent-hfa-inhaler-2956969.html,Has anyone had any side effects when taking Flovent HFA inhaler for chronic bronchitis or asthma? I?,"... just was prescribed, and I felt it actually aggravated my chest tightness. Thanks "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/anyone-spiriva-day-symbicort-times-day-combivent-2735859.html,Does anyone use spiriva once a day and symbicort two times day and combivent four times a day.?,... Seems like a little too much to me. I thought the combivent was going to be 1x a day but the script says otherwise. Of course waiting for doc to call back 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/25mg-metoprol-split-half-half-morning-half-night-2583034.html,"Why was my 25mg of metoprol split in half, with one half at morning and one half at night?","My doc put me on metoprol and told me to take a half at mornings and a half at night. I was having PVC's, he did a halter monitor. I have COPD and it seems to make my breathing more labored. "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/afraid-symbicort-copd-worse-2322641.html,Should I be afraid of Symbicort? My COPD is becoming worse?,"I believe I've been having exacerbations and have Symbicort that I haven't even opened yet. The side effects are very scary to me with this, Anoro ellipta and all similar drugs. When I read it may cause heart failure, liver, lowers immune system causing pneumonia, cancer and more, it does strike a little fear in me. The doc said the benefit outweighs the side effects. Has anyone experienced any of these dreadful side effects? Thank you in advance. "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/dulera-persons-copd-emphysema-1437564.html,Is dulera used for persons with COPD/emphysema?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/anyone-prednisone-20-mg-2-week-stop-1115843.html,"Anyone ever been on prednisone 20 mg for 2 week, then just stop?",
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/symbicort-relieve-swelling-feet-legs-ankles-1067457.html,"What can I take instead of symbicort to relieve the swelling in my feet, legs and ankles?","My potassium is low (2.5 -3.5) and I have major problems with swelling in my feet, ankles and legs. I am taking symbicort, spiriva, torsemide, bisoprolol and prednisone. Is there a drug interaction that may be causing this? "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/stopping-cymbalta-948735.html,Stopping Cymbalta?,"I am starting 12 mcg/h Fentanyl Transdermal patch and want to stop Cymbalta immediately, due to COPD and Congestive heart failure. It there a danger? "
"Diabetes, Type 2",https://www.drugs.com/answers/oxycontin-80-mg-oxycodone-30-mg-1132788.html,Oxycontin 80 mg AND Oxycodone 30 mg?,"Greetings,  I have suffered from Diabetes II and Graves Disease since Sept 11, 2001. The date you see is not a typo. On the morning of this date, after I had passed out from a sugar level of 588, I awoke in the I.C.U. and watched as the second plane crashed into the second tower. About two minutes later my Dr. walked in and stood at the feet of my bed and told me, ""Welcome to the world of Diabetes"". One of the complications of Diabetes over time is Neuropathy. I currently suffer from left and right lateral neuropathy in both of my feet. The pain is immense to say the least. Over the years I have been prescribed Percocet, Lyrca, Oxycodone 30 mg X 6 times a day. The pain is still IMMENSE and like all drugs your body builds up a tolerance. I am now on Oxycontin 80 mg TWICE a day with Oxycodone 30 mg X 3 a day for breakthrough pain. I need to know if this is TOO high of a dosage and also, does anyone have an equivalency chart to give me an idea of what the above mentioned is equivalent to? I do not, nor do I desire, have any sort of HIGH from the meds that I take daily, I only feel pain relief. That to me is what matters. Thank you in advance and enjoy what remains of your day. mjhoffpauir "
"Diabetes, Type 2",https://www.drugs.com/answers/product-called-garcinia-cambogia-safe-medication-916198.html,Is a product called garcinia cambogia safe for a medication controlled type 2 diabetic?,
"Diabetes, Type 2",https://www.drugs.com/answers/doc-appt-2-days-starting-new-drug-invokana-anyone-726700.html,Have Doc appt in 2 days. Starting me on NEW drug INVOKANA. Anyone taking yet? Any helpful feedback?,My doctor's prescribing INVOKANA to treat my Type II Diabetes. Any negative side effects? What about any noticeable weight loss? Do you feel any different after taking it? Please share anything you can think of. Thanks! 
"Diabetes, Type 2",https://www.drugs.com/answers/anyone-heard-pancreatic-cancer-caused-janumet-612720.html,Has anyone heard about pancreatic cancer caused by Janumet?,I recently saw a commercial in NYC about a class action lawsuit against Janumet. I'm not sure if long term use of Janumet could cause pancreatic cancer or any other condition. 
Depression,https://www.drugs.com/answers/my-wellbutrin-seems-to-be-making-me-more-172098.html,My Wellbutrin seems to be making me more depressed! HELP?,"I am 25 years old & have had depression for years, probably on & off since I was 11 or so. It became very apparent when my mom died 4 years ago (of the same cancer that killed my dad when I was 12). I started taking Celexa that same year when my mom was diagnosed. She (and my older brother) both suffer(ed) from depression & needed meds. Before going to the doctor & learning of my ""chemical imbalance,"" I couldn't even go to work, I lost 2 good jobs in a row & the Celexa completely saved my life. I was only on 20mg a day for about 4 years & then I moved, got an awesome job, became blissfully distracted & stopped taking them altogether. I was amazed with how well I could function without anti-depressants & refused to get back on my Celexa & go back to all those sexual side affects & weight gain... no way! But in the past several weeks, I have had many, many total melt-downs; crying hysterically & having such intense fits of anger I have put holes in walls & torn down the metal towel rack in the bathroom! (What I really wanted to do was smash my fists into the mirror.) I get so upset/cry so hard for so long, I literally can't breathe. My husband & best friend are the only people on the planet who know I'm anything other than bubbly, outgoing, happy as can be--total social butterfly. It's so hard to pretend you're on top of the world everyday when you feel like there's nothing to live for. So I started taking Wellbutrin after a doctor told me it would increase my sex drive & may even take off a few pounds. Both have proven to be true already, but I don't know if I can get over ""the hump."" The first 4 or 5 days were great--tons of energy, happy as could be, super productive, but now after 10 days, I am absolutely miserable, more depressed than I've been in a LONG time. Constantly crying, feeling totally empty, worthless, alone & my stomach's sick with grief. I spent the whole first hour of work today trying to hide my tears, running to the bathroom when I couldn't hide them anymore. The worst part is that I don't think I can ever come clean to my boss or co-workers... not only do they totally not get depression in general, but they'd never even believe someone as happy & wonderful as me could possibly need meds. I am so afraid I will lose my job, (which would cause 100 times more stress than I'm under now) I think about going back to no pills at all, but I really want to give these a try. (I know I need something.) I am still only taking the dosage for the initial week, 150 mg/day (1 pill) because I'm afraid to go to the 2 pills & make things doubly worse. Or do I need a higher dose? I'd love to stick it out & see, but I don't know if I can. I can't even afford to go to the doctor & talk about what's happening or try something different. Just spillin' my guts made me feel a little better for tonight though. :) "
"Diabetes, Type 2",https://www.drugs.com/answers/pre-diabetes-i-was-prescribed-metformin-500mg-as-506055.html,Pre-Diabetes - I was prescribed Metformin 500MG as I am pre-diabetic... doctor offered as an option?,"... so I could have passed. In looking at the precautions list, I already HAVE a lot of the side effects even before taking it, and 2 of the meds I take are on the Warning list... I'm also to see a cardiologist next week to check my heart and a pulmonary specialist to find out why I get so short of breath. I'm scared to even try this medicine... shouldn't I be waiting to see results of other tests before jumping into this script? It also make me wonder if I start taking Metformin will I eventually become diabetic because it changes my chemistry? I'm really fearful of this medicine... thanks "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/trazodone-effect-breathing-patients-copd-557415.html,How does Trazodone effect breathing in patients with COPD?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/stiolto-respimat-place-spriva-advair-inhaler-3068941.html,Stiolto Respimat - Would this take the place of Spriva?I am currently on Advair inhaler and Spriva?,
"Diabetes, Type 2",https://www.drugs.com/answers/diabetes-type-2-lantus-solostar-pen-10-12-units-586370.html,"Diabetes, Type 2 - I take lantus (solostar pen)10-12 units bedtime and humalog kwik pen as needed.?",... woke up with blood sugar at 504 when normally 120 -160 what should i do? (sun morn no drs.) bill 
"Diabetes, Type 2",https://www.drugs.com/answers/how-fast-does-glyburide-work-379569.html,How fast does glyburide work?,
"Diabetes, Type 2",https://www.drugs.com/answers/unopened-victoza-alright-after-refrigerator-10-3390322.html,Will my unopened Victoza be alright after being out of refrigerator for 10 hours?,"I picked up my victoza and didn’t, get it to a refrigerator for 10 hours, but was a cool day ,(50 to 60 ) will it be alright now after thirty days in refrigerator or will I need to throw it out? "
"Diabetes, Type 2",https://www.drugs.com/answers/dangers-regularly-drinking-listerine-rinsing-531418.html,What are the dangers of regularly drinking listerine when rinsing?,"A friend of mine yesterday a man I'm dating ( who is type 2 diabetic and is not supposed to much drink alcohol and ive seen how strange he acts when he does and it concerns me ) . ( he is 58 I am 54) We went out last evening to dinner and he only had iced tea but then in the car rinsed his mouth with listerine , then I said I guess you'll need to spit out the door on the ground he said WHY ? I swallow it all the time. I said .. there is alcohol in it and also toxic ingredients. He is very picky about foods he eats and tastes and I was shocked he could swallow it. He said it's fine and he's always done it. Am I wrong to think #1 he is getting a buzz doing this a few times a day and also could be a factor in the ""diabetes"" control and alcohol issue. This is NOT a dumb man , he is very intellegent but when it comes to his diabetes management , he was never even trained by a endo or a dietitician. and says his Dr said wine is fine because its different than sugar. Thanks for help... I keep feeling red flags ( easpecially since my ex was a functioning alcoholic ) "
"Diabetes, Type 2",https://www.drugs.com/medical-answers/difference-between-fiasp-novolog-3342542/,,
Depression,https://www.drugs.com/answers/i-just-started-zoloft-50-mg-3-days-ago-when-i-can-493925.html,"I just started Zoloft 50 mg 3 days ago, when I can feel the difference?","Side effects I feel, sleepiness and tiredness, loss of appetite. I am a 24 years old male student, when should I expect to feel better, and have will to study? What should I expect? "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/advantage-combivent-over-atrovent-702884.html,What advantage does Combivent have over Atrovent?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/benadryl-bronchial-dialator-3285818.html,Is Benadryl a bronchial dilator?,
"Diabetes, Type 2",https://www.drugs.com/answers/trulicity-needle-hurt-2815327.html,Trulicity - does the needle hurt?,Is this a insulin shot or just in a liquid form 
"Diabetes, Type 2",https://www.drugs.com/answers/lantus-solostar-long-lantus-work-dialing-1084183.html,Lantus Solostar - How long does it take for Lantus to work? I have had to keep dialing up and it is?,... still over 200. I am now up to 13 units and discouraged. d 
"Diabetes, Type 2",https://www.drugs.com/answers/difference-between-novolog-70-30-regular-novolog-795383.html,What is the difference between novolog 70/30 and regular novolog flexpen?,"I've always used novolog 70/30 flexpen, last week I had my refill and was given regular novolog, I'm wondering if I'm getting the same benefit? My bs has been higher than usual and I'm worried. "
"Diabetes, Type 2",https://www.drugs.com/answers/coumadin-warfarin-drop-blood-sugar-763777.html,Coumadin - Does Warfarin cause a drop in blood sugar?,"I had a clot in my leg in May and while in hospital on Lovanox, I am Type 2 diabetic, my blood sugars started dropping drastically. When I was released from hospital I was waking with sugars of 50 and even 40s. I stopped all of my oral diabetic meds and had to cut insulin as well. I am still having episodes of low sugars. The Wardarin is the only thing that I had added to my medica regime I have had UTIs, and cellutis since the clot, so I have had to have antbotics as well. My doctor is not keeping a very good check on all of this and I am wondering if I need to go to a hematoligist? Any feed back will be appreciated. "
Depression,https://www.drugs.com/answers/abilify-5-mg-make-someone-stay-sleepy-day-mean-1016384.html,Should abilify 5 mg make someone stay sleepy all day . I mean seriously stay sleepy and fall aslee?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/spacer-advair-hfa-3053077.html,Can use a spacer w advair hfa?,
"Diabetes, Type 2",https://www.drugs.com/answers/janumet-2x-daily-50-1000-expensive-generic-892046.html,I take Janumet 2x daily 50/1000...it is expensive. What generic combinations might work?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/best-sleep-copd-diphenhydramine-hci-doxylamine-2750327.html,Best for sleep for COPD Diphenhydramine HCI or Doxylamine?,
"Diabetes, Type 2",https://www.drugs.com/answers/safe-metformin-low-calorie-diet-450-calories-day-746789.html,Is it safe to take metformin while on a low calorie diet of 450 calories per day?,i am on metformin 500 3 times a day and i have started the cambridge diet which is 450 calories per day as i need to lose 3 stone 
"Diabetes, Type 2",https://www.drugs.com/answers/in-april-2011-i-started-30-units-of-lantus-before-425159.html,Could Lantus cause leg cramps?,"In April 2011, I started 30 units of Lantus before bed in addition to my many-year use of 1000mg metformin b.i.d. and glyburide 2mg b.i.d. Morning sugars are finally normal (90-110). In late June, I started suffering horrific leg cramps through the night. My doc recommended tonic water (w/quinine) after dinner. It works, but only if I drink a minimum of 32 ounces. So now I'm up during the night peeing myself silly. Funny thing... I forgot to take my Lantus the other night and slept through the night without a single issue. Doc doesn't know or seem to care. Any thoughts? "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/place-coupon-ventolin-albuterol-inhaler-1573232.html,Is there ANY place I can get a coupon for a Ventolin or Albuterol Inhaler---I need them and I cannot,... afford them--I have no insurance 
Depression,https://www.drugs.com/answers/similar-antidepressants-found-tramadol-3062084.html,Similar antidepressants to the ones found in Tramadol?,"I am 31yrs, male and I am a chronic alcoholic 6L per day wine drinker. I had a severe accident 2yrs ago and was prescribed Tramadol 200mg SR. Since taking this medication I have stopped drinking and have no desire to even touch a drink I feel happy and enjoy life. I have now realized that I was depressed all of my life and was self medicating with alcohol. I believe Tramadol has been a miracle drug for me and works as an antidepressant. The only problem is that in Australia Tramadol is prescribed for pain and not an anti depressant. So Would anyone possibly know if their are any similar antidepressants to the antidepressant qualities in tramadol. Because I would love a permanent prescription to an antidepressant. that works the same way.? Because I love sobriety and wish to have a family and I never want to drink again. Also I believe Tramadol has saved my life, my liver scores were through the roof and a surgeon said to me once that if I keep drinking I would need a liver replacement soon. Since taking Tramadol and feeling happier and having no desire to drink, my liver scores have halfed and are coming back to normal. So which anti-depressant would be similar to tramadol? or other drugs for this reason? Thank you I appreciated your tme and looking forward to hearing from you. "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/medical-answers/how-to-use-seebri-neohaler-3016742/,,
"Diabetes, Type 2",https://www.drugs.com/answers/how-much-does-it-hurt-to-check-your-blood-for-421054.html,How much does it hurt to check your blood for diabetes?,I am newly diabetic and my nurse practitioner suggested I start checking my blood sugar daily. I bought a testing kit with the testing strips and the lancets but I a really get queasy about sticking myself. Does it hurt? Do you need much blood? I have the ReliOn Ultima testing kit. Also I am on Medicsre Parts A and B does anyone know which testing strips they pay for? The pharmacy at Walmart didn't know. Thank you. 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/medical-answers/how-to-use-utibron-neohaler-3016740/,,
Depression,https://www.drugs.com/answers/wellbutrin-xl-constant-hunger-end-699178.html,Wellbutrin XL - Will the constant hunger ever end?,"This is my third day on Bupropion HCL XL 150. I got on it for compulsive eating and slight depression. I am not very large, I am 5""9' and 150 lbs. For three days I have felt constantly hungry. I am not over eating, just eating when I need to. And I eat pretty healthy, a lot of fruits and veggies. Will this get better? The constant feel of hunger is so irritating. Will it stop within a week or two or ever?? "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/2-mg-xanax-someone-copd-compromised-lungs-1026039.html,Is 2 mg Xanax too much for someone with COPD and compromised lungs?,my mother just recently is recovering from being on life support with fluid build up and double pneumonia about a month and a half ago.. she also just had a small bout with pneumonia a week ago. the psychiatrist prescribed her 2 mg of Xanax to make her sleep since her sleeping pattern is to where she stays up most of the night and doses off and on during the day... is that to much at one dose considering her lung issues? could she get too relaxed and aspirate? 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/incruse-ellipta-after-2-weeks-drug-leg-muscles-3484192.html,"Incruse Ellipta - After 2 weeks on drug, leg muscles became too weak to be able to support...","... walking, having to use a cane now and having to hold on to furniture just to move around the house. Doctor said muscle weakness is not a known side effect but did not suggest what the problem could be or what to do, other than stop drug and see if symptoms resolve. Three weeks now off the drug and no change. Ultra sound done on legs showed nothing wrong a nd PET scan is also scheduled. I was fine until I started using this drug other than breathing problems which was the reason drug was prescribed.       Mar 13, 2019, 11:12 AM (2 days ago) "
Depression,https://www.drugs.com/answers/how-does-abilfy-work-and-why-is-it-so-expensive-223322.html,How does Abilify work and why is it so expensive?,"I take Wellbutrin & Cymbalta, still having depression & anxiety. I've tried Efexior, prozac, cellexor... only thing that helped was the prozac but after a while it mad me very tired in the afternoon. "
Depression,https://www.drugs.com/answers/important-lamictal-question-intense-feelings-felt-892990.html,Important Lamictal question. Intense feelings never felt before taking this medication?,"I have been previously diagnosed (for years) with depression and anxiety and have been on various meds for them, some helping better than others, although I never found the right one.  I recently saw a new psychologist who diagnosed me with bipolar (somewhat out of the blue) after meeting with me for about ten minutes. He then put me on Lamictal starter pack. I have been on 25mg for 12 days and in those 12 days have developed severe manic highs and lows that I have never before felt. I am feeling for the first time what it must be to be truly bipolar, going from one extreme emotion to the other. The most disturbing for me is my new feelings of rage and anger, hostility and violence, all becoming exponentially worse as the days progress, and all feelings I've never had before. I'm also have severe depression episodes. I keep reading how great this medication is for people, and how you have to wait until you hit the right dose to ""feel like a new person"", but I am literally living in hell right now. I've tried to get a hold of every doctor I have but haven't had much help since it is the weekend. My main question is, if my symptoms are so horrible with just the 25 mg, is there any way that they will improve and I will experience that ""new person"" feeling by increasing doses? Or is this is a pretty good indicator that this medication is not right for me? Have any of you felt 10000 times worse before it all of a sudden got better? "
Cough,https://www.drugs.com/answers/cough-suppressant-taking-zoloft-bad-cold-every-1029081.html,What cough suppressant is ok to take while taking zoloft? I have a bad cold and every cough med?,... seems to have a bad interaction 
Depression,https://www.drugs.com/answers/difference-between-wellbutrin-buspirone-3330798.html,What is the difference between Wellbutrin and buspirone?,My doctor said he was going to start me on Wellbutrin but he prescribed me buspirone 10 mg. I am confused about what the difference is if there is one and why he said it was Wellbutrin but isn't. 
Cough,https://www.drugs.com/medical-answers/delsym-12-hour-cough-relief-cani-give-small-dose-776996/,,
Depression,https://www.drugs.com/answers/lithium-long-1708624.html,Lithium - how long does it take?,"been on lithium for 3 weeks, feel no different and still have suicidal thoughts how long does it take to work? "
Cough,https://www.drugs.com/answers/tussionex-pennkinetic-doctor-give-works-cough-870424.html,Tussionex Pennkinetic - My doctor will not give me anything that works for a cough?,I have a persistent cough that I can not get rid of. I was recently told I have asthma as I came down with asthmatic bronchitis and I went to the doctor and he still gave me nothing for my cough. I literally throw up in the mornings from coughing. Does anyone know a doctor in the Dallas area I can go to. This is getting really sad. Thanks! 
Cough,https://www.drugs.com/answers/cold-bronchitis-3316084.html,How do I know if I have a cold or bronchitis?,"My boyfriend says it is Bronchitis because he's had it before but Bronchitis and pneumonia are also similar with symptoms. I've read that bronchitis can last weeks (the worst of it lasting 2 days to a week). I was out in a cold windy rain on August 29th when my work key got stuck in the door and I couldn't get it out. I fiddled with it for close to a minute before I finally got it out. Got in my car and turned the heat on with semi wet clothes. After work on August 30th I got home and was freezing. I got in my bed and covered up. I took my temperature and it was 103 (the highest it's been through this whole thing). I took some NyQuil to help the fever and to help sleep. August 31st comes around and I wake up feeling bad. Airy head, not wanting to sit up, trouble keeping balance at first. As I got on my work clothes I started feeling a bit better. Once I got to work I realized I probably shouldn't have gone but did anyway. Took DayQuil while I was at work around lunch time. Went home and took my temperature before getting under the covers because I was freezing yet again. Temperature was about 101.5 to 102. Didn't take anything since it was only about 5:30 pm and I didn't want to not be able to take NyQuil to help me sleep. I took NyQuil later that night around 9:00 pm and went to sleep. September 1st I woke up my head felt better, a lot less airy feeling but it still felt like a dull pain whenever I coughed or sneezed which I wasn't doing a ton of. Took my temperature and it was 101. Took some DayQuil with me to work and took it around lunch again. Got home and I wasn't too anal about wanting to cover up. Took my temperature and it was about 100.5. I had ran out of NyQuil so I took another dose of DayQuil with Benadryl to help me sleep. September 2nd is when I started coughing. Not a persistent cough but a cough every now and then from a throat tickle (coughing up clear mucus almost 70% every time I coughed). Again I took my temperature and it was 101. At this point I was sweating. I wanted nothing to do with blankets or anything on my body. I had sweated so bad that night there were wet spots on my bed when I woke up to use the bathroom (I know it's gross). My repeat on DayQuil as it had gone days prior continued but that night I didn't take Benadryl. September 3rd (today). Non. Stop. Coughing. Every cough in the book dry, mucus coming up, rough cough, scratchy cough. It's been awful and I can't seem to get relief. I've coughed up clear as well as small bits of yellow mucus. Temperature has stayed between 99 and 100. Took DayQuil this morning and took another dose recently. Woke up at 5 in the morning and could not go back to sleep because of nonstop coughing. I got so sick of it and I was so tired and I felt bad because I had woke my boyfriend up and was keeping him awak with my coughing that I stuck a Halls drop in my mouth and fell asleep with it in my mouth. Thankfully I seem to have this thing where I can fall asleep with gum or food in my mouth and have never seemed to swallow anything (yet). My breathing is fine not labored and no signs or sound of fluid in my lungs as well as my resting heart rate at 92 beats a minute (46 beats per 30 seconds timed), my appetite is still around as well as I've not been having any issues with wanting to drink. I feel fine. Other than this nasty cough and this fever I feel fine. Im trying to figure out if this sounds more like a cold or bronchitis. I have my boyfriends grandmother in the house with us and she is on oxygen and her lungs are bad so she CANNOT get any kind of lung infection and with Labor Day weekend I can't get to a doctor nor can I get to one during the day and I'm not going to the ER unless I can't breathe and I'm dying. I've avoided her as much as possible. No one in the house has gotten sick yet and my boyfriend would have been the first to catch whatever this is. So I guess this whole detail of my past week sums up to a couple questions. What is this? Should I go to the doctor? What can I do (for now) to help with the fever? Do you think I can recover without doctors intervention? Is there anything I can get from target or Walmart that will help with this nasty cough or something that will make whatever this is better? I could really use some help. Thanks in advance. "
Contraception,https://www.drugs.com/answers/lo-loestrin-fe-anxiety-depression-lo-loestrin-fe-3027641.html,Lo Loestrin Fe - Anxiety/Depression on Lo Loestrin Fe?,"Hi everyone, I am wondering if anyone else is experiencing extreme anxiety/depression from this birth control pill. I have been on it now since last fall, so I would say 8-9 months now. Beginning the poll I emotionally felt great because I switched from Sprintec which literally made me an emotional wreck. But with this pill, my anxiety and depression has increased slowly overtime. I didn't even notice how depressed I am after 8 months - it's a slow creeper. Does anyone else feel like this? Thanks! "
