disease,postLink,postHeading,postContent,postTags
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/53479/i-have-2-3-dreams-every-night,I have 2-3 dreams every night,So when I sleep at night ( I normally don't because of this ) I have 2-3 dreams and they are vivid horrible dreams that make me feel empty the dreams are scary or anything but they leave me deeply empty and depressed. When I sleep during the day I have no dreams and I'm really motivated and able to do anything. I have been able to have 1 or 2 night where I only have 1 dream. But PLEASE HELP give me pointers on how to start changing this cycle,Nightmares
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/50343/series-sleep-problem,Series sleep problem,Hi I am Stephen I am 22 I have trouble with sleeping I don't sleep for 2 days then on day 3 I fall asleep for 18 to 20 hours and during that time I can't be woken up as my partner and kids try but my partner say it doesn't matter what they do they can't wake me up and even after all that sleep I still feel tired I know this isn't normal I have been like this for a couple months now,Snoring
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36822/bi-polar-disorder,Bi-polar disorder,"I've been diagnosed bi-polar when I was in my early thirties but knew I was having problems since around-well-as long as memory serves (lets say puberty). I've seen numerous doctors and psychiatrists and have been prescribed various medications since I was in my early teens. No counselling seemed to help and the medications were just a waste of time and money. I used to use alcohol and marijuana off and on. I quit drinking for over 10 years now as I just got sick of it. I should mention I am now 66. I've been in a psychiatric hospital twice (involuntarily)for attempted suicide. I've had several mental health care workers in the past 10 years or so and not one was worth their weight in salt. Now that I'm retired I can't afford the meds I'm supposed to take as the deductibles are set too high by are gracious and caring government (Canada). I wouldn't take them anyway because I've a, lets say ""dislike"", towards the pharmaceutical establishments. Now I use medical marijuana that is very low in THC and keeps me somewhat calm but doesn't do anything for the depression. It is also a lot cheaper and affordable. I've lost all faith in the medical and psychiatric professions. No friends-no family. Never been married-no kids. Living in isolation. Do not feel any connection to anyone or anything. The world is a COLD and CRUEL place.",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/49035/i-need-sound-to-sleep,I need sound to sleep,Usually it is a podcast. When I lay down to sleep I tend to have an overactive mind so the only way for me to fall asleep is listening to a podcast. Is this negatively affecting my sleep wellness at all?,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36997/missing-meals-and-tachycardia,Missing meals and tachycardia,"Hi, I am a 23 year old female suffering from health anxiety. I am anxious about my heart and obsessed with checking my pulse rate. I suffer from heart palps almost everyday but I have noticed that my thoughts are mostly angry or negative. I lost my father an year ago. My heart rate can go up to 130-149 sometimes. Doctors say it's just anxiety not a heart issue and I have been taking metoprolol 25mg a day. Also I sleep very late and wake up very late so there is a 16-18 hour gap between dinner and breakfast every day and I notice my heart racing after breakfast. Can the heart palps be because of this gap?","Anxiety & Panic Disorders , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36909/all-the-symptoms-of-a-heart-attack-yet-all-the-tests-are-negative,All the symptoms of a heart attack yet all the tests are negative,"I recently blacked out and did a face plant in the street. I have no idea what happened so I am pursuing some testing. So far everything has come back normal. Cartoid scan shows nothing, echocardiogram shows nothing and EKG was normal. Waiting to hear about the 24 heart monitor readings. Yet I have pain and pressure in the middle of my chest and am short of breath when I walk the dog. What the heck? Anyone have any suggestions? I would guess GERD if it wasn't for the black out episode.",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/52864/can-t-sleep-without-a-wet-pillow-or-bed,Can't sleep without a wet pillow or bed,"Hi, I have a problem of conformability, I can't sleep till 11 or 12 and wen I do I become so restless that I can only sleep if only I pour cold water on my bed or pillow and place my legs on it or my head on it to cool it off . Then I can sleep it's been happening for over a year now",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36601/medication-problems,medication Problems,"My anxiety and panic attacks have become more intense and I am trying to figure out if it might be my requesting my Dr to switch my medication, I recently requested to be switched to lorazepam 1mg from alprazolam 1mg because I had been on the alprazolam for so long. I also suffer from PTSD and I find this current medication is bringing back up my PTSD 10 fold. Do you think I should go back to the original alprazolam? I feel way more anxious, panicky, and nervous taking this lorazepam. My panice attacks are to the point where I don't wasn't to go out of my house and my body feels extremely nervous as if I will vomit!","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36823/i-think-i-ve-gone-insane,I think I’ve gone insane,My fate about whether I get to stay in school and complete my MBA is now in the hands of the graduate committee. I’m not optimistic. I keep saying that if I get kicked out of school I’m going to kill my self.  I can’t seem to kill myself. So I keep wishing a drunk driver is going to hit me or my store is going to get robbed and I’ll get killed in the process.  I’ve also found myself consulting online crystal balls and magic 8 balls to see what my fate is. I even looked up how to telepathically send someone a message in hopes that I can convince the committee to let me stay.  I think I’ve gone insane.,
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/53648/sleep,Sleep,"I can't wake up on my own, I'm constantly sleeping through school and work, I'm talking like until 4pm when my sister comes home and has to shake me. Why can't I wake up and why do I sleep so long? I'll have my ringer all the way up but I sleep through alarms and phone calls. Some days I sleep 20 or more hours but I'm still tired. What's going on?",Insomnia
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36614/thoughts-sound-like-screaming,Thoughts sound like screaming,Pls help me...all my thoughts sound like screaming...wen it happens I get scared and angry...and wen its over I feel like throwing up...pls help me its been going on for years now since I was a kid and I'm 17 almost 18...pls help I suffer from depression and anxiety just pls help me,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36826/prozac,Prozac,When I was in my early 20s my doctor prescribed me Prozac. I went off of it and was prescribed a different medication that I currently am not taking. I went back to the doctor and asked if I could go back on Prozac but was worried about side effects. I never had side effects with Prozac in my early 20s so I was afraid now that I'm in my late 30s I would get side effects. My doctor told me that if my body was fine with it back in my 20s I should be OK my 30s. Does anybody know if your body can change to certain medications even if your OK 10 years ago,Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36059/bad-anxiety,Bad anxiety,I am suffering from anxiety that has attached my muscular functioning. My muscles are pulling my body out of alignment and I have inner movement of my body. The SSRIs and anti psychotic meds don’t help. Any suggestions? My body feels all contracted. Ativan helped for a while.,Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/37040/depression-issues,Depression Issues,"I have been struggling with depression and anxiety all of my life. It really hit me in college when I got on birth control for the first time. I was so depressed I was bed-ridden for a few days a week. I switched to a different BC, and started feeling better, but was still depressed and suicidal. I was then diagnosed with hypothyroidism and my doc has been messing with my medication for about 2 years, and I still haven't gotten the correct dosage. I was finally starting to feel less depressed and was truly happy for the first time in years, but in the past month, I have had random bouts of depression. I have been really stressed out lately, with my new husband wanting to quit his job, and with me going back to school, I have been really struggling. I just want to enjoy life and quit living in a fog. I don't want to take antidepressants because I already struggle with my weight and if I got any bigger, I know I couldn't handle it. I need some help coming up with ways to help me get out of my random bouts of depression. Whenever I hang out with friends or family, (besides my husband and mom), I get extremely depressed once I'm back home, despite having a great time with them. It makes me never want to leave the house. I have cut out drinking because I don't want to become dependent on anything.  I just feel lost and need some help to help me get out of my funk. I exercise and that doesn't even help. I try and sit outside and soak up some sun (live in AZ and it is sunny year round). I try and watch funny videos or pictures, and that doesn't help anymore. Everything that used to help me, doesn't anymore. I am not suicidal anymore, but I just can't deal with feeling so sad and empty anymore.  If anyone can give me any tips that help them, I would really appreciate it.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/37032/confused,Confused,"I've been a working mom since 2013.. I always feel im not good enough on anything i do. Since i come from a poor family i've always had a mindset that family comes first but when i got married and had kids of my own, im torn between providing for my parents and kids. Usually my parents win and since then ive been sacrificing everything for my kids. I feel that i shouldnt be obligated for my parents anymore since i have my own but guilt always overpowers me whenever financial help or needs happen with my parents. For the past few years ive started cutting my self , to cover for the emotional pain. I feel that im a failure as a daughter, wife and mother. I thought maybe if i die, my parents would realize my true worth..since theres no appreciation but mostly complaints that im not doing enough to support both families..how can i get rid of this feeling?","Depression , Self Harm"
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/48105/restful-sleep,Restful sleep,I have found it very helpful to use the blue blocker sunglasses if I need to do nighttime work on the computer or look at the cell phone.,Insomnia
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/48731/sleeping-issues,Sleeping issues,"Since losing close family members late last year I've had an increase in nightmares, talking/screaming in my sleep. I know some of my sleep issues are due to childhood memories coming back that are not pleasant (grew up in an abusive environment). Are there any good books that might deal with letting go of bad memories, overcoming being raised by a bipolar parent?",Nightmares
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/49237/sleep-issues,Sleep issues,"The last couple months I have been having some issues with falling asleep and it's getting annoying. Lately when I think that I am comfortable in bed, my mind all of a sudden starts thinking about everything around me e.g. my hair touching my face - even if it's just one strand, my ears being bent just a tiny bit.. My pillow having a wrinkle in it. And I have to continually fix these things for hours on end until I finally fall asleep due to exhausting. Any ideas on how to help me with this?",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/33989/coffe-yes-or-no,Coffe yes or no?,"Im 16(turning 17 in april).My school starts at 7:45 and to be able to get there on time i need to wake up at 6:00.I ussualy get home after school at about 15:30(depends on the traffic).When i get home i can't do anything,i feel so tired i just want to sleep but if i sleep then i wouldn't be able to study anything.I was thinking about starting to drink energy drinks or coffe for a while now.I would rather drink coffe becuse it seems more healthy.What do you think?Will that drinking coffe actually help me? p.s. I go to bed at about  22:00-23:00 p.p.s. Sorry if my English isnt the best its not my first language.",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/49484/sleep-study-showed-i-wake-up-about-every-5-minutes,Sleep study showed I wake up about every 5 minutes,"I'm wondering if anyone else has the same ""maintenance insomnia"" that I was diagnosed with. 2 hours into a sleep study, I told the nurse that I hadn't slept at all. She said I had but woke up about every 5 minutes, then right back to sleep for another 5 minutes. If I'm doing that all the time, it would explain why I'm so tired every day. I hope someone(s) who has the same problem and has found a solution will share their knowledge with me.",Insomnia
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/48663/i-have-a-weird-sleeping-problem,I have a weird sleeping problem,"I sleep with a wall to my back. Ever since I was young, whenever I slept facing the wall, I would have a nightmare. And I realized that at a young age. So everyday I always slept on my normal side. But these past few years I’ve slept facing it (and I wasn’t thinking about my experience from my younger years) and I would actually have some terrifying nightmares. The problem is that whenever I sleep facing the wall, it always feels way more comfortable than sleeping the other way. So the logical thing is to sleep on the other side of the bed right? Nope doesn’t change it. Only facing the wall makes me comfortable. Why is that?",Nightmares
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/47220/i-m-exhausted,I'm Exhausted,"Every morning, I have to be out of bed by 7:00 in order to make it on time to school without looking awful. However, I keep postponing the time and can barely get myself out of bed, if I'm lucky, before 7:30. I'm exhausted during the school day and I'm lucky if I don't fall asleep in class. The weirdest part is that the latest I ever let myself fall asleep is 12, and most nights I go straight to bed at 11. I usually have extremely vivid dreams, half the time which are nightmares. I'm truly exhausted though. My doctors don't exactly know what it is either, I've tried melatonin pills but they just make it worse. Any ideas?","Insomnia , Nightmares"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35931/how-do-i-help-my-friend,How do I help my friend?,"I have a friend who I have known for a few months now. She is very withdrawn and rarely opens up about anything. Which is totally fine by me. I do know that she has severe depression and possibly heavy suicidal thoughts. She also has many physical problems which almost got her killed a few times and she suffers from it greatly. I know that she is in the foster care system and changes her household and adoptive parents frequently. Since I am in therapy myself right now, I suggested to her that she should go and see a therapist about her problems as well. She told me that she once tried it, but after her therapist tried to sexually harass her, she has hated therapist ever since. Even normal doctors she has come to hate because of how often she has to go to them and how sick she still is. How do I help her? I do want to tell her to try another therapist but she flat out refuses, which is understandable, but I don't see any other way. I live in another country as her, so i can't exactly offer her to go therapy with her. What am I supposed to do/say?","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36409/depression-still-not-lifting,Depression still not lifting,"Been battling depression for the past year. Went on lexapro for 6 months and it didn't help, so I switched to effexor in September and I am currently on 225mg, and I feel it has helped a little but still not enough, and I'm really worried because I don't know what else I can do. I was thinking of asking my doctor about also taking valdoxan with it or maybe increasing the dose again, but I don't know. I increased my dose 8 weeks ago and I've been on this drug for the past 4 months and I should be seeing more results but I'm not, so I'm really feeling hopeless now because what else can I do? Either increase this or take another drug alongside such as valdoxan or a mood stabiliser or an anti psychotic.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36413/mania,mania,"I was diagnosed last summer with bipolar disorder after a manic episode and I was doing good, but I feel that if I don't take my meds I go back into mania. I don't know whether I want to get better or just like the feeling of being manic.",Bipolar Disorder
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36416/feeling-at-the-end-of-my-rope,Feeling at the end of my rope,"Been down this road before and thought i wouldn't ever,however,this isn't the case.Now i feel like life just doesn't have much to offer.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36611/son-with-depression,Son with depression,What do you do if your nineteen year old's anxiety and depression are getting worse and he won't agree to treatment.,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/32937/jail-nurses-took-my-wife-off-abilify-because-it-cost-to-much,Jail nurses took my wife off abilify because it cost to much,"Can A nurse practitioner take someone off Abilify and switch them to Risperdal without an exam? The jail where my wife is currently incarcerated at did! Doing a 6 year sentence reasons stemming from depression. They decide they can save money by having their nurse practitioner diagnos and change the inmates prescriptions to a cheaper TOTALLY DIFFERENT MEDICINE WITHOUT SO MUCH AS AN EXAM!!! When I found out about it I told her I was calling D.O.C. When she questioned it , they pointed to a paper sign saying ""no talks during Med call. Fill out Med form."" It could be a week or longer before it's answered. There are reprocussions for breaking silence and she is likely to be shipped off far away from here if or when department of corrections inquire this shady jail system here.I'm not talking nanebrand for generic either. Is that even legal?","Anxiety & Panic Disorders , Depression , Substance Abuse , Bipolar Disorder , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36791/extreme-anxiety-problems-after-quitting-weed,Extreme anxiety+problems after quitting weed,"Hello, I've been an every day multiple times a day smoker of pot for the past 4 years (escaping from the death of most of my family and other truama in my years before) I have a background of a taking concerta (very potent hdhd meds highest legal mg) for about 10 years since I was five, diagnosed with extreme depression and possibly have some neuro disorder, maybe nerve damage (legs twitch a lot) from overdosing on ivermectin and permetherin many times when I had scabies for over a year, not sure sure if any of that can be causes though. I honestly believe I'm one of the 9 or less percent that have a mental reliance or addiction from weed so staying away from it knowing it would calm myself down is very taxing. My problems after quitting all came at once: Staying up til 5am or later unwillingly overthinking of a variety of things when trying to sleep at 2ish when I just want my brain to shut up and waking up every couple hours after crashing. My heart rate goes crazy at times now, to the point to where I can see my heart beating rapidly looking in a mirror sometimes. I have broke out in acne, ive never had a BO problem but now I start sweating randomly (crazy about hygiene, that's not a cause) And finally that I can think of i usually have to force myself to eat, even if it's been an entire day since because of no appetite anymore. My job doesn't offer insurance and haven't had a personal doctor in years, so if anyone has any advice besides medicine or therapy I would really appreciate it. I have almost no one to turn to, my girl of two years won't even talk to me anymore for some bonus stress so serious answers, please and thank you.","Anxiety & Panic Disorders , Depression , Eating Disorders , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36624/i-want-to-die-but-i-can-t-do-it,I want to die but I can’t do it,I just failed a class in my MBA program and the school is thinking about disqualifying me. I have a meeting with the professor that failed me tomorrow but I’m not optimistic. It’s a long story so just take it at that.  I had suicidal problems as a teen and in my early 20s but I haven’t had any in a while. I’m also on lexapro.  I want to die I don’t want to face my failure but every time I’m ready to swallow a bottle of aspirin or ram my car into a wall I start thinking of my husband and my dogs. I love them too much.  I wrote my husband a suicide note on my phone telling him how much I love him. I’m stuck between a rock and a hard place. I want to do it but I don’t want to hurt anyone either.,
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/49986/falling-asleep,Falling asleep,"I work 2nd shift and when I leave from work to home, I’m wide awake. I eat when I go home and watch some TV. I can’t fall asleep that fast , then I’m up with 6 or so hours of sleep...",Sleep Paralysis
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/34767/feel-like-i-m-losing-it,Feel like I'm losing it,"My anxiety is crippling me. I can barely leave the house. I can't talk to people. I do so much therapy. I go like three times a week to DBT group therapy for four hours each time. That's twelve hours of therapy and I still feel so nervous that I shake and tremble. I don't know what to do. Please give me some advice. My parents are trying to get me to go on some medication. I've tried every SSRI, abilify, risperdal, buspar, and gabapentin. None have worked. Therapy isn't working at all. I've tried yoga and all the little home remedies. Please somebody help.","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36251/brief-doses-of-insanity,Brief doses of insanity?,"This usually only happened to me during fevers and such but lately it's been happening without warnings even when I have no illnesses. So what I feel is as if time seems to be on fast forward, I was listening to music when this happened and the music was faster than normal. My senses also seemed to be heightened, like I can feel EVERYTHING my body touches, even the wind. This also included hearing, which seems to be linked to the sense of touch because whatever I felt I also heard, like the rustles in the carpet when I walk or the air when I move my body in it. It's like I'm wearing an earphone on max volume. I feel like I'm insane whenever that happens to me, and I can't seem to control my strength to the point I think I'm destroying my tablet when I started writing this. My head doesn't really hurt like as if it's a needle poking my brain but rather head is being squished. But that probably happens mostly because of my brain panicking due to the uneasiness I feel when I suddenly feel the significantly noticable heightening of my senses. I haven't taken any drugs or such and I'm currently almost 16, if that makes a difference.",Anxiety & Panic Disorders
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/45936/some-kind-of-insomnia,Some kind of insomnia?,Every night for the last year or so it's hard for me to fall asleep. It's like I can't eat relaxed enough or something. I can't fall asleep for 3-4 hours after I close my eyes. I did some research and I think it's Psychophysiological insomnia. Does anyone have experience in treating it or how to get to sleep quicker?,
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/78788/how-do-i-increase-tiredness,How do i increase tiredness,What sorts of things can I be doing more tired at the end of the day? I sleep from 8am to 3pm due to nightshift but i can stay up with no fatigue for well over 24hours. Im trying to get to sleep at 5am now but i cant seem to ware myself out enough. Everywhere i look online is info about how to be less tired. How do i be more tired?,Insomnia
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/39346/depression-and-anxiety-why-so-many-people-have-both,Depression and Anxiety: Why So Many People Have Both,Been wondering about how many people out there are dealing with both of these? Do you find that one usually overpowers the other?  Thought this did a good explaining why this might happen too:,"Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/39328/lexapro-wetdreams,Lexapro Wetdreams,"Hi, Question my doctor wants me to take Lexapro for Anxiety but I get wet dreams is that a problem to take it I am 28 male ?",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/33761/total-sleep-insomnia-for-6-days-nights,Total sleep insomnia for 6 days/nights,"3 months ago i was a normal 28 yrs old woman, who slept 8-9 hours/night whitout any struggle, then i moved into an apartament with extremely noisy neighbours (there is silence maximum 5 hours in 24 hours). I started fall asleep harder and harder, till i got to this point to not sleep at all because i never could fall asleep in noisy places, now i have 6 days with 0 hours asleep and DONT feel the need to sleep anymore, i dont feel tired, i just have muscle trembling and feel miserable all the time. I also have a 2 yrs old son and i can barely take care of him. I tryed melatonin but doesnt work anymore. I dont want to become addicted on pills and not be able to sleep without them. I'll be able to leave this problematic apartment only next month. Please help me, i really need an expert advice!",Insomnia
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/80171/simply-sleep,Simply Sleep,Can Simply Sleep show up in a drug screen?,
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/81744/dreams,Dreams,"I'm pretty sure what happens to me is just tied into lucid dreaming, I just wanted to know if anyone shared/shares experiences similar to mine? Almost every night I have nightmares, and they don't entirely bother me, when I was younger I would have nightmares every single night that made me scared of the house, but not I've gotten of gotten over them. I know when I'm in a dream and when I'm awake, and I struggle but can usually control what I do in the dream. I've discovered some way that I seem to be forcing myself awake? When I start in a nightmare, I feel like I'm closing my eyes really tight and then I see the room that I was in when I fell asleep, it's like thumping in and out until I either wake up a few seconds after or I'm sucked back into another dream. I have to do this a few times a night and even when I take naps which usually leads to me being up and down at random times of the night. Is this just me messed up or has this happened to to others?","Snoring , Sleep Paralysis , Insomnia , Nightmares"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36131/dizziness,Dizziness,"Hello..today,while i was watching a video,i was laughing and i felt lightheaded at first,and then dizzy..i took b complex before it happened,which im using every day (2 pills).i was taking normabel too untill 4 days ago,but took like 16 pills in 12 days,1 day i even took 3 pills. Usually im stressed and had a panic attack 3 weeks ago..but 1 week before the panic attack i was feeling lightheaded,weak and nauseated.i had a forearm surgery 1 month before that cause i cut half of my forearm.every day im experiencing minor feet numbness (gets a little worse during the night and spreads to calfs and shins),trouble breathing,illness,minor chest pain and discomfort everywhere in the chest parts,weak legs,jaw pain,shoulder and neck pain,stomach pain,..all random and minor and every night around 8-9pm i have trouble breathing. Breathlesness happens also when im playing games and i feel weak.or when im doing something..","Anxiety & Panic Disorders , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35743/mental-health-disorder-or-just-wiring-of-brain,Mental Health Disorder or just Wiring of Brain?,"I am looking to get some insight into a problem i have had ever since I was 6 or so (14 years). I have these weird patterns in my brain that I can’t control. I step on the cracks on the sidewalk with one foot in one spot because i need to. I rearrange words i read in my head and put them in different orders and spell them out using patterns. For example, the sentence is “the dog barks a lot”. In my head, i say it as “the (pause) dog (pause) bar (pause) kas (pause) lot” and i can’t rest until i do that. What is wrong with me after all these years? I finally realized it wasn’t normal and want to know what is wrong with my mental health.  I also suffer from anxiety and ADHD.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35935/health-anxiety-or-diabetes,Health anxiety or diabetes?,"About a month ago, I noticed a red bump on my right hand and thought it was contact dermatitis. It persisted so I went to walk in clinic and a few days later, my MD. Both weren't concerned and told me it would be gone in a month. It has shrunk but still there. Diagnosed as abrasion. I had myself convinced it was a wart, herpetic whitlow and now I think I have diabetes. I also have frozen shoulder and I know that is something diabetics deal with along with skin conditions. Haven't slept well. I do suffer from anxiety but can't tell whether I should be concerned over diabetes or if it's just anxiety? Would my MD have been suspicious of diabetes? Are there certain skin conditions that diabetics deal with? Thanks for your support?",Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35821/help,Help?,"Hi. I'm 15 and have been concerned about my mental health for quite a while now, but I have never mentioned it to someone who could help in an effective way. My states of depression are getting quite hard to deal with, as I usually feel so low that it's tough to do various activities and be around people in general. I also experience high periods where I feel overly-happy, or even get in trouble for being too energetic. I usually don't sleep much during these high periods. I've done some research but I don't really know if it's ok to self-diagnose. Any thoughts?","Depression , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35847/severe-anxiety-and-dipping-tobacco,Severe anxiety and dipping tobacco,Sir i m 26 now and i m dipping tobacco from last 8 years since last year i am suffering from severe anxiety disorder as my phyciatrist says. I was fine but from last year every time when i dip i felt extreme panic attack. I m taking olanzapine regularly but if i miss even a day my symtoms come back. Dipping triggers me to felt sharp panic attack.,"Anxiety & Panic Disorders , Depression , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35858/advice,Advice,"I relocated to another state, and left my husband, he thinks I am just visiting. I could not take him any longer telling my to shut up, or saying he never forgives or forgets, and the belittling anymore. I feel he is making my depression and anxiety worst. Being with my 2 youngest grand children makes me feel better. I need to know how to tell him I love him but can not live that way any more. I have told him so many times over the past year, I feel he is not listening to me. Any advice would be greatly taken.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35845/my-husband-is-hallucinating-that-i-am-masturbating-while-i-am-wide-awake-and-asleep,"My husband is hallucinating that i am masturbating while i am wide awake,and asleep","For about 2 weeks, my husband has been telling me that i am masturbating when i an not. At first he said it was in my sleep. Saying I was moaning, and ""thrusting"" for hours. My hands visable around or underneath my pillow, he insists it is still happening. Now, he's accusing me of doing it while im awake, sitting up in bed reading, watching tv even. He says he hears me when he leaves the room. He insists i am doing this to hurt him. I have no problem admitting if i was doing this, however this is not the case. He has a history of alcohol and drug abuse, and abuses ginsing and energy drinks daily therefore having to take sleeping pills nightly as well. This has become an unbearable source of arguments on a nightly basis. I am at my wits end. When he first brought this up (while i am asleep) we googled it, and found sexsomnia. Of course I thought maybe he was on to something. I have made a Drs appointment, however its 6weeks away. But now that he's accusing me of doing it while im awake and conscious, i believe he is delusional.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35387/self-harm-app,Self Harm App,Have y'all heard about this self harm app? Its called Calm Harm and it helps you not self harm.,"Anxiety & Panic Disorders , Abuse Victims , Depression , Schizophrenia , Self Harm , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/35978/drowning,Drowning,"I have been diagnosed with depression for 20 years, anxiety for about 7 and I am at the lowest I've ever been. Doctor's don't seem to care or help, been on so many meds that never work. Not much here as far as far as therapy that insurance covers or that i can afford here.Turned to things I shouldn't have and now I'm at the point where I have completely unplugged from everyone and everything. Getting out of bed for a couple of hours seems impossible now and family just thinks I'm lazy, friends have moved on, and my kids suffer. I feel so terrible that I'm not being a good mom to them but I feel worthless and like they are better without me there cause of how negative and mean I am. I don't want to be like this but I have no one that I don't disappoint everyday. I feel the way to make the world better is to not be in it but I can't do that to my kids....i need help and dont know what to do. And feel all alone in this I'm sinking","Anxiety & Panic Disorders , Abuse Victims , Depression , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/36156/anhedonia-anxiety,Anhedonia/Anxiety,"Hi im 20 years old and have been dealing with Anxiety/Panic Disorder for about 1 and a half years. Shortness of breath, chest pain, dizzy, choking, feeling like im dying... etc. Lately ive had an additional symptom wich is having no pleasure during ejaculation, i basically just feel the discharge without any pleasure wich is frustrating and terrifying. Does anyone know if this is anxiety induced or i should have it looked into.",Anxiety & Panic Disorders
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/42134/medication-for-sleep,Medication for Sleep,"Hi, First off, I apologize if this is the wrong place for this, and please feel free to direct me to the right place if so.  My problem is the night before an important event, whether it's an interview, presentation or anything that requires me to have a well-rested night, due to thinking/worrying too much about it, I end up either being unable to sleep till very late and/or having a horrible night sleep. I've tried various ""natural"" techniques to try to sleep, but my mind is just too active every time to fall asleep. My question is for these rare nights, what is a good sleeping pill to take to force me to sleep and have a good night's rest with no side effects the next day (drowsiness or whatever else)? I've read through them and there are so many varieties and a lot have some side effect like drowsiness the next day, etc. Know that this is a rare event, so I am not worried about addicting effects or long term over-usage effects. Thanks",
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/41627/woke-up-then-i-fell,Woke up then I fell,2/25/18  Woke up from a nap I took that lasted about 2 hours. Felt a kind of tingly sensation like when you need sugar I would probably relate it to. Walked to bathroom did my stuff and I just stood there. No idea how much time past because I had not looked at the time but I was lost in thought. Next thing I knew I heard a crash and I was on the floor. I felt nothing no pain from falling no explanation for why I was now on the floor. My parents were asking what that noise was and I just told them I thought I had fell but was not sure. Any ideas what caused this? Also didn't know where to post this so I posted it in Sleep section due to its relation to sleep.,
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/42175/not-reaching-deep-sleep,Not reaching deep sleep?,"I’ve never been able to wake up to alarms very well, and even if I do I just hit snooze multiple times. I downloaded an alarm app in hopes that it might help, and it came with something I wasn’t expecting. It monitored the vibrations I made in my sleep and made a chart about what level of sleep I was during the night. It combined the 2nd and 3rd stages of sleep into one stage and the same with the 4th and REM. I noticed that, while I would wake up several times in the night, I only ever achieved light sleep, which according to the app was 2nd and 3rd stage. Never once did I have any deep sleep. Now, this app could be inaccurate, but I’m taking the chance that it is accurate, and in that case this lack of deep sleep could be the source of many of my sleep problems over the years. I will continue to monitor my sleep over the next few weeks, but I’m just wondering if not reaching this stage is normal, or what can be done about it? Thanks for your time.",
