disease,postLink,postHeading,postContent,postTags
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8579/friend-might-have-sza,Friend might have SZA,"It's recently become evident that my friend might have schizoaffective disorder (based on research on his symptoms). He seems to have delusions of grandeur (people want to use his work and he'd become a celebrity but he declined them). There is no evidence of any of the things I think are delusions. He also believes the government and organised crime were constantly watching him, and had ill intentions (he moved to a different city, so this subsided somewhat recently). He seems to also be in a manic state or at least a hypomanic state. It's hard to talk to him as he will continue on tangents often.  It should probably be noted that he was on a daily dose of about 25 mg adderall, which he stopped within the last few months, and uses marijuana frequently. My question is whether or not I should be doing something about this, or if he is likely able to work past this himself.","Schizophrenia , Bipolar Disorder , Personality Disorders"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/39825/feeling-pain-post-painkillers,Feeling pain post-painkillers,"I was in an accident approximately 5 years ago, and had very bad pain in my muscles. I did therapy, etc and was on medication and bed rest for a year. About 3 years ago, I noticed that if I take painkillers, the same muscles would ache when they wore off. I stopped taking painkillers unless absolutely necessary (serious, unbearable pain). No tylenol, advil, or anything more, unless prescribed by a doctor (and even then I'd avoid it). Every so often, I'd have to take it but I'd really just like to know what's causing the muscle pain when the painkillers wear off. It's extremely debilitating, and I can't have this when I have to work.  For example, I got a respiratory infection this week, and the doctor gave me some shots (one of which I presume was a painkiller), and now I'm in office and my limbs hurt to move. My ribs have begun to hurt, and I assume I will be unable to walk before long. I need to know how to fix this, as avoiding painkillers is obviously not the best workaround. Thanks","Chronic Pain , Physical Therapy , Medication , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/39196/bad-back-pain-please-help,Bad back pain!! Please help!!!,"Hello, so im 20 years old and have been dealing with bad back since i was 16. I have been through many Chiropractors for 3 years and im 5 months into physical therapy. Ive got many xrays, mris, etc and it shows miminmal things like small disc bulges. My family doctor said its not surgery level stuff. However i have very bad lower back muscles. I had a breakdown yesterday because of this. It just hit me because i cant live the life i want too. I cant bend. I cant get out of my bed for at least 20min. I bought a new mattress meant to help with bad back pains. I cant do anything i can barely walk. Does anybody have suggestions to help with back back muscles? Any supplements? Any other suggestions? Please help! Thank you very much in advance! Much love","Chronic Pain , Physical Therapy , Medication , Back Pain"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8097/john1613,John1613,"When I was 8, I'm 60 now, our family was coming from shopping. I had purchased some donuts with the 20$ my dad gave me. I placed the change in the sack with donuts. On the way home I finished eating my donuts, then thru away the sack out the window with the change which was about 18$. I had a fit! Dad turned around, looked but couldn't find it. Today, any time I throw something away, I have look at it in my hand to determine if I should really throw it away. What is this year? Y",Anxiety & Panic Disorders
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38440/fractured-tailbone,Fractured Tailbone,"Terrible lower back pain, numbness is front of left leg only since 12/5/17. Three days ago went for epidural injections. The numbness in my left leg came back once for 5 minutes. The 3 injection sites are either sore or the injections didn’t work. I’m on Medicare and although I paid into Medicare for 40 years, most NYC doctors from prestigious hospitals don’t accept Medicare. Anyway, give me your opinion about the epidural injections, help or hurt?",Back Pain
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8076/what-s-worrying-you-the-facts-about-anxiety,What’s Worrying You? The Facts About Anxiety,We all feel anxious sometimes. Find out more about what it is and when it might be a problem:  How does anxiety affect your life? We'd love to hear from you.,Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8080/depression-and-hormones,Depression and hormones,"Hi. I've suffered from treatment-resistant major depression for 30 years, been on prob hundreds of meds, attempted suicide twice, been hospitalized three times and in intensive outpatient programs twice. I've been in a depressive episode for a couple of years now. Good news is that I have awesome medical/mental health professionals helping me out and the most wonderful husband ever. ;-)  My question relates to hormones, as I've recently learned that my estrogen level is TEN TIMES what it should be, even for a young post-menopausal woman like myself. Spoke w/my gyno & he is consulting with an endocrinologist colleague to ""formulate a plan"". My thyroid is a little low but still within normal limits so don't know that it has anything to do with anything. Although my mom had thyroid disease.  Anyone experienced anything like this and if so, has it had effects on your depression? I suspect that the hormone issues may be making me worse.",Depression
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/36254/new-doctor-dt-pls-help,New doctor dt pls help,So yesterday I finally went to my new Dr appt. He is a PCP. For my cyst on my spine and back pain. He ordered me MRIs and x-rays and I love him. They gave me a drug test first visit which was fine I knew I'd pass it. Told me they couldn't prescribe me anything until my next visit ok. Once I got home I forgot a couple days ago my mom had given me some oxycodone to help me sleep . It didn't dawn on me until I got home now I'm.flipping out bc I am going to fail the Dt and once again no help and I am dying in pain. Someone pls help me!!!!! Please!! I am so scared!!!!! The only thing I thought I had in my system was hydrocodone which was leftover from oral surgery over a month ago .. I saw somewhere where hydrocodone can also show up as oxycodone on drug tests sometimes and get a false positive. Someone pls help me I am worried sick . I have got to get help and get my pain under control and this Dr was my last hope bc my insurance is crap!!! Pls help!!,"Chronic Pain , Medication , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38432/lung-pain,Lung Pain,"Hi,  I vape and I got sick with the common cold. I have light pain in my bottom left side ( lower rib cage area) when I inhale and I am very worried about what is going on. Is it the cold or is it because I vape?",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38400/vlammende-pijnen,Vlammende pijnen,"Hallo allemaal, ik heb de ziekte van sjogren en fibromyalgie en artrose. Heb morfinepleisters 25 1x per 3 dagen. De laatste tijden is de pijn ondraaglijk. Ik kan niet zitten of liggen. De pijn is gloeiend heet het lijkt alsof ik op hete stenen met prikkeldraad zit of lig. Op mijn zij kan ik maar even.liggen. mijn schouders mijn nek armen polsen mijn rug is erg aangedaan wat hete pijn betreft. Wordt uitgelokt door vocht en kou. Heb het meestal koud. Heb ook perifere neuropathie. Slaap amper of op pillen vanwege de pijn en pijn geeft stress. Probeer elke dag half uur te wandelen of fietsen. Deze extreme pijnen zijn invaliderend. Heeft iemand idee wat dit kan zijn?? Alle tips hartelijk welkom waarvoor mijn dank!","Chronic Pain , Neck Pain , Hip Pain , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38356/dull-ache-between-shoulder-blades-for-three-months,Dull Ache Between Shoulder Blades for Three Months,"Hi everyone. This is my first post and I am looking for some kindred folk who may have experienced what I am experiencing. I have had a dull ache between my shoulder blades (interscapular) for three months (since end of October), primarily on my dominant (right) side. I have taken very conservative treatment options (three visits to a physiotherapist in past three weeks and use of NSAIDs, such as Aleve on a sporadic basis) because I do not exhibit any of the warning (red flag) symptoms that should compel an immediate visit to a physician (no weakness or numbness, no fever, no swelling, no night sweats, no pain waking me at night, etc). Also, my physician is 25 miles away in my former hometown, which makes it a bit more difficult to make the trip. I did go to a walk-in clinic in early December, as this all seemed to start with a mild bronchitis which caused a lot of coughing and subsequent intercostal rib ache along with corresponding ache in the upper back. I thought that with the cough getting better the ache would go away soon after, and that physician confirmed that he thought this was what was causing the problem and ""not to worry"". Fast forward another 7 weeks or so, and the ache is pretty much there all the time. It is not enough to stop me from working or doing every-day tasks, and is not affected by movement, but I'm always thinking about it. The characteristics of this discomfort are the following - dull ache just below the scapula and primarily on the right side; ache that sometimes goes into the scapula and can refer to the middle of the back (spine) at times; ache is generally unaffected by movement, though there is corresponding stiffness; corresponding ache in right shoulder (started about a month ago, and compounded by my stupid decision to go to a rock climbing gym with my son); sometimes the ache goes into the upper right arm above the elbow (this only started a couple of weeks ago).  I find relief only with three things. 1. Moist heat (like the hot tub) is a saving grace; 2. Vigorous exercise; 3. Sleep. It is better when I am lying down, but pretty much there all the time when I am up and taking part in daily activities. I also do a fair amount of stretching and have done some yoga. My physiotherapist, whom I have only started seeing three weeks ago thinks I have major muscle stress and trigger points, which might be the cause of the problem. He says my upper back is ""hard as a brick wall"" and says that this has been going on for so long that it could be another 4-6 months before it is finally better. I do have an office-type job where I spend a lot of time sitting in meetings and in front of a computer monitor. I have been trying to monitor posture and take regular breaks to walk around. My physiotherapist says there is better movement each time he sees me, but that the pain or ache is always the last thing to go. While I don't discount his professional opinion, and hope he is right (except for the lengthy healing process), I am wondering if I might have a nerve impingement thing going on (perhaps dorsal scapular syndrome or something like that), osteoarthritis, a disc problem, or something more ominous?!  The ache has not been getting worse, but is not really improving. However, some days it does feel improved (after the first visit to the physio, I felt good relief for about three days). I have not yet had x-ray or CAT scan, but will do that soon if there is no noticeable improvement. Any advice that you can offer is most appreciated.",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38362/spinal-titanium-plate-and-screws-are-broke,Spinal titanium plate and screws are broke,"My brother had a titanium plate and screws placed in the upper part of his spine (neck area) in July 2017. A few months ago he noticed pain starting and now he has no feeling in his arms or hands and severe pain in his neck. His wife is a radiology tech and took xrays and the radiologist found that the plate is broken in half and the screws are broke as well. It is the weekend, so is this an emergency to go to the hospital, or should I wait until monday to call his neurosurgeon?",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38371/opiate-addiction,Opiate addiction,"I have been in chronic pain for 25 years. Fibromyalgia is what happened, I did well and only used med's once or twice a week. Then A bicycle accident 20 years ago changed my life. I have had very few pain free day's. In August of 2017 I had enough of being treated like a criminal or drug seeker 60 year old woman. I withdrew from August until October. I had 17 day's clean and could not take the newest of my painful situations. My hand's and feet are being riddleed away with arthritis. I ask to be able to take pain med's until I could get surgery in my left hand. January 10 the I was sent home with 10/325 norco. The same maintenance dose I was on prior to surgery. What are we who don't abuse or overdose DO?","Chronic Pain , Medication"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38381/pcl-tear,pcl tear,"My 6 year old son, tore his PCL at our local indoor trampoline park. He's since had an MRI and started mild p.t. My question is, in addition to his p.t. and exercises he does at home. Can I introduce a joint complex (ie, glucosamine and chondroitin sulfate, msm, and type II collagen) to aid in the rebuilding and re-strengthening aspects of his injury? I know I supplemented it into my workout regimine years ago and it kept me feeling fresh and extremely active, through slo-pitch softball, 2-3 nights a week, and flag football on the weekends.","Knee Pain , Physical Therapy"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7989/depressed,Depressed,"The last five years Iam suffering from depression on medication also zanix as needed.i live inNJ. I had 2 cancers almost 6 years ago. I had uterus cancer all caught early had full hysterectomy. Than 2 months later 2.1 mm nodule breast lumpectomy and some radiation. So as u see all caught early told I am cured. Since than everything scares me and I am not happy like I use to be. Always worried it coming back. I have 3 sons two married one just got his masters 23, 27, 28 and a granddaughter. My dog Mimi that is my life I worry about when something happens to her I will really lose it! So as u see it's everything! Scary!","Anxiety & Panic Disorders , Depression"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/38373/what-gives-authorities-the-right-to-make-our-doctors-decisions-with-people-that-have-medical-records-of-problems,What gives authorities the right to make our doctors decisions with people that have medical records of problems.,"I have many medical problems. First started with some low back pain and some disc problems. Spinal stenosis. I have arthrititis through my body. Also signs of M.S. Being told 20 years ago I have it. My spinal tap won't show the rings. Other stuff in my spinal fluid like very high protein. Those problems I have to deal with when they come. The rings that show up in spinal fluid is because autoimmune problem won't let me fight inflammation anymore because of this in my spine. I had one pain specialist that fracture my spine in 4 places showing me these parts of my spine problems with these twists. Felt something in the 3rd twist. Percocet wore off and more pain I didn't want. Next pain specialist gave me an injection in buttock area. Doctor was interupted during this and forgot the second numbing shot. Felt like a 6 inch nail went in my poor crippled and hurting body severely stiffen and I learned tears can actually shoot out like bullets. NO more needles and no more steroids because I am diabetic.Steroids were messing with me so bad my PC doctor had to call them and said no more steroids. After that my orthodedic doctor found me another doctor. I had a really bad fall 3 years ago.Top of back foot stepping went completely under a mat. When my back foot let loose I went straight down into hard packed dirt. I was in wheelchair for 5 months. All the injuries were multiple lower fracture ribs and cartledge, hairline fracture in tibia, my spine went out like an accordin and when I hit it came back in. Torn meniscus in each knee and fluid in the one knee made a 2mm cyst go up to 78 mm and needed drained 4 times. Now it gets big and drain on it's own. Spine injury never stopped. Right arm was severely bruise as my right shoulder that can be painful. I have spinal stenosis in spine and neck also. Found out during this time I have scoliois at a number where 2 more numbers that it will need to be treated. Will know soon if the scoliosis was from fall, that can happen. Never felt it till after the fall. So where was I with pain control? My orthopedic was limited to percocet and I was taking ten mil. every 6 hours. Still screamed and cried alot and he sent me to pain specialist. Yea the one who is forgetful giving injections. He was trying differant meds and it was rather they wouldn't work or had a bad reaction. Doesn't matter what is going on you had to wait for your next appt for the month. I cried so much and call them after holding my spine over from pain balling my eyes out for four hours and office said wait till your appt. I had what the nurse call like phantom pain. I really actually had thoughts of using a chainsaw and cut my knees off and stepping in front of a moving car thinking it would stop the pain. It was horrible. I cried and moaned and up hours at night from the pain. This went on for 2 1/2 years. I don't know even how I even went through it. That doctor was putting me on meds that were not helping at very small doses because of this scare. This new doctor put me on 10 mil. of Opana 12 hour. I tell you what.....I had release of pain. It was sooooo like night and day. I do not know how I even did it for that long suffering like that. The medicine last for 8 hours not twelve. So four hours during sleep I can wake up with pain but I get through nights being I am laying down. Four hours during day can be brace or heating pad. I really don't mind that because so much of the pain was killed. Recently went to my orthopedic doctor and he said he seen things in my spine has been progressly getting worse last two years from tests I had . He said I needed surgery and then said BIG surgery. OK...I needed surgery on my knees and it would not be done because my sleep doctor stated I was to have no surgery unless it was no other choice that has to be done. I have sleep apnea and central sleep apnea where I stop breathing 98 time an hour. Brain won't tell me to breathe when sleeping. See surgeon on February first. IDK. Ortho doctor said I would end up in wheelchair. Then 2 years after the fall I was driving and stopped behind a car that was turning left and I looked in my rear view mirror and seeing this jeep vehicle coming real fast and as I turned my head to tell my husband this man hit us speeding and there was no skid marks. My husband and I had both grabbed our necks. My spinal stenosis was so bad and for an hour and half could feel things moving in my neck. It ended up disc hit and pinched nerve and knock disc and hit spinal cord and it bled a little bit. I never had pain in my neck. Just bothersome one time when talking to my son with my head turned. Now the breakthrough of pain with that is a differant pain I do not want. Yes I need surgery on a disc that moved. Not going to happen right now. Surgeon said if I start losing things dropped in hand or losing feeling surgery will have to be done right away or it will never get it back. It is not very good right now. Get brain attacks that is painful. Have 10 plus lesions. Neuro problems that go with that. I tell you what.........I pray that no one else has to go through this with this medication problem caused by other people. It is coming into this country. It was inhumane to let me suffer so bad. People that was dying from herione with Fentanyl made a choice, A very sick choice. I am not understanding it, A mother died here in our city at Childrens Hospital. Her child was very sick. Both parents used up in bathroom and mother died in there. A newspaper story where parents used up and both died upstairs and they were found a week later and their 6 month old baby was found dead in bassinet. Parents found pulled over somewhere OD or passed out with there children just sitting there. One guy in our city used and decided he felt so good he could speed in his car which caused a horrible crash where a little child was toss out of the car and was moved out of the car seat and rolled on the pavement. It is all sad and there is people going crazy now it seems for narcotics. Unfortunate people need medication. There has to be a line drawn on peoples conditions that show on their medical records. I would also say keep urine testing. It is pure inhumane what was happening to me.",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/36425/opioid-induces-constipation,Opioid induces constipation,I take morphine SR for chronic pain and now dealing with constipation. How long after taking a dose of morphine can I take a laxitive,"Chronic Pain , Medication , Back Pain"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8190/when-i-person-is-self-harming-does-the-blade-blade-tip-have-to-be-really-sharp-i-never-self-harmed-before,"When I person Is self-harming, does the blade/blade tip have to be really sharp? (I never self-harmed before)","When I person Is self-harming, does the blade/blade tip have to be really sharp? (I never self-harmed before) im just um wondering",Self Harm
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7046/i-m-14-depression-or-dysthymia-or-both,I'm 14. Depression or Dysthymia... Or both?,"I am 14 years old and have been experiencing symptoms of some sort of depression for over six years. I didn't realize that what I had been feeling was not normal until about a month ago. I currently do not know what type of depression I am experiencing, but I suspect it is ether Clinical Depression or Dysthymia. The only problem I find with Dysthymia is that it is supposed to be mild with only 2 or 3 symptoms, whereas I am experiencing far more. I've taken ten different online tests and every one came back as my level being severe or extremely severe. My symptoms are; persistent sadness, emptiness, worthless, hopelessness, low self-esteem, and guilty feelings; Fun stuff like reading and drawing are not interesting; I can sleep for 12+ hours and still be tiered with feelings of fatigue and decreased energy; I overeat a lot and have noticed a gain in weight; everything seems hard, even the dishes; My memory sucks, along with my concentration; I get irritated easily; making decisions are difficult. Nothing has changed in the last several years, there are no 'good' days, nor any 'bad' ones. They are all the same, just that gaping hole of nothing all the time, every day, 24-7, for years and years. Thankfully, I haven't been cutting, nor am suicidal. I have heard of double depression and it might be a possibility. I also suffer from social anxiety, if that makes a difference. If you could please enlighten me on this subject, it would be most appreciated. Thanks!",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8238/have-questions-about-bipolar-disorder,Have Questions About Bipolar Disorder?,Join us today at 10:30 a.m. ET for a Facebook Live on bipolar disorder with Dr. Smitha Bhandari and WebMD’s Dr. Arefa Cassoobhoy.,Bipolar Disorder
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8191/i-have-a-eating-disorder-question,I have a eating disorder question,I have a eating disorder question well whenever i eat food i feel like im gonna throw up like i have that feeling im gonna throw up or i actually throw up. but yesterday i was eating breakfast and i literally felt like throwing up but i couldn't cause i was in class.... and if im going to eat it have to be after 7am.. does this mean im developing a eating disorder? moo DONT JUDGE ME!!!!!,Eating Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8131/should-i-report-my-side-effects-to-my-physician,Should I report my side effects to my physician?,"I have chronic anxiety for which I take 100mg of Zoloft a day. Lately, I have been experiencing some pretty disturbing side effects, chief among them being thoughts of self harm, or suicide (I've never had these thoughts before. Not even a twinge). I don't feel compulsive toward these feelings, or overwhelmed by them, but they are thoughts that I've never had and it's a bit troubling.  I am currently in a custody battle for my daughter and I am under the microscope. Everything I do, or say is being watched.  I'm afraid to report the side effects to my doctor, because I'm concerned that the other side may subpoena the records and use this information to say that I am mentally unstable.  Will these side effects go away? Is it something I should be extremely concerned about?",Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8314/post-fall,Post Fall,My 88 yr old father fell in the hospital was on Coumadin for many years. I was told he did not hit his head when he fell but he did suffer a subdural bleed and we were told that he had a skull fracture. It was a new fracture. Could this have been cause from this fall? My father died from the this fall in the hospital.,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/8154/possible-serotonin-shock-symptoms,Possible Serotonin Shock Symptoms?,"I have been taking Prozac 80 mg for twenty years (for depression), followed by Buspirone 60 mg for almost fifteen years (for OCD). My doctors have added Xanax .50 mg as needed for Tinnitus, and Tylenol 3 and Flexeril .5 mg (as needed for arthritis and muscle spasms) within the last five years. My question is -- for about a month now, I've been experiencing ""shocks"" and tingling like sensations in my arms, feet, and legs (mostly on left side, but sometimes on both sides). The only other time I've had these exact symptoms was several years ago when my doctor had me taking Notriptyline 30 mg for cyst pain and once I began having these ""shocks,"" he immediately had me stop taking it and called it Serotonin Shock Syndrome. Could this be what I am experiencing now?  Thanks",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/70537/liquid-running-down-my-head-sensation-and-pain-after-turning-my-head,Liquid running down my head sensation and pain after turning my head,"I have had this weird sensation for as long as I can remember. I used to get it often as a kid but now it is less frequent. Today i woke up after sleeping on my back and turned my head to the right to see if my roommate was up and heard a crack of some sort in my head and had the sensation of liquid running down the back left of my head on the inside and then pain in that region. I have told my doctor about it and even went to a ear, nose, and throat doctor that my doctor suggested i go to. I have searched many times on google but never find anything",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7773/is-it-bipolar-or-depression,Is It Bipolar or Depression?,"Bipolar disorder and major depression might seem similar, but there are important differences. WebMD helps you sort it out and stay healthy:","Depression , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7787/recently-prescribed-zoloft-for-anxiety,Recently prescribed Zoloft for anxiety,"I recently started taking Zoloft for anxiety. I started with a 25mg dose and increased to 50mg after 1 month. Into my second month now and I feel so much better as far as my anxiety goes. I haven't experience any side effects except my muscles feeling sore in my feet and hands in the last week or so. I'm hoping this is something that will decrease after my body gets used to the new dosage. They are not cramps, just a sore, achy feeling. Is this normal?",Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7872/my-mental-illness,My mental illness....,"I look back now and realize I did drugs to keep me from feeling depressed. Back in the 80's, I didn't know about mental illness or that the doctor could prescribe medication. No one talked about it. I did drugs for 25 years and it only got worse for me....loss of family, friends, jobs and house. I became homeless and never went to the doctor. In 2002, I finally hit my bottom and I didn't want to do this anymore. I really contemplated suicide, but I thought about what it would do to my family.either So; i asked for help and went to treatment for the first time. My counselor in treatment was the one who told me that I had a mental illness and was able to get me on medication. Fast forward 10 years later, I'm still clean and sober, on depression medication, but my Mom is diagnosed with dementia and my Dad isn't treating her well. I go into a severe depression. This time it feels different; I'm sobbing all the time and I'm very angry. I get into heated arguments with my dad concerning my mom. It's to the point that I want him to hit me, so he would go to jail. I realize that something is wrong with me and I seek help. Turns out that I have bipolar disorder and again they put me on medication for this disorder and almost immediate I'm back to my ""normal self"".",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7947/lost-in-diagnosis,lost in diagnosis,My sister was exhibiting all the signs of alzhiemers or some type of depression. I had taken her to every doctor that would agree to see her but never could get an official diagnosis from any of them. Most appointments would take anywhere from 4 weeks to 4 months to get into if they would agree to see her at all and not cancel because she was not a high priority for the doctors. The ones she did see said she was depressed and gave her meds that made her sleep all the time. At the Emergency Room twice they committed her to their physictric ward for help but she would check herself out and they would let her. After 2 1/2 years of getting nowhere with the doctors my sister committed suicide by setting her self of fire. This has been devastating for my whole family and we are all asking ourselves why and what could we have done differently. I pray that anyone out there who may be facing the same situation will be firm with the doctors about getting a diagnosis and help instead of pills and more pills that are not the answer.,Self Harm
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7952/bupropion-sr-questions,Bupropion SR Questions,"I know these are questions I should ask my doctor but he is not available til Monday, so here I am. Anyway, I was prescribed Bupropion SR 100 MG for depression/anxiety and to help quit smoking. I haven't started taking it yet as I wanted to research it a bit. My dosage is one tablet daily before bed. Almost all of the research I've done on the SR type of Bupropion suggests its a twice daily med. Why would the Dr prescribe taking it only once a day and with insomnia as a common side effect why at bed time? I haven't started taking it yet and was just curious, thought maybe one of you fine folks might have an idea","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/7926/40-years-on,40+ years on,"I'm currently in a Depression crisis following dropping off my medication for about 18 months. I saw a doctor yesterday and restarted medication this morning. I have my follow-up with the doctor in a couple weeks. I'm still crying and overly emotional and listless and all the things that go with Depression. The doctor explained, and I remember from previous incidents, that the medication is not immediately effective. It will be at least a couple weeks before I really even start to feel any different. I have had Depression for over 40 years, it hit me around puberty. I stupidly and routinely in the past have gone off my medications at some point, and after some time had a major relapse. Though so far I have had no actual suicide attempts, I have gotten very very very close, including this week. I'm lucky in that for me, starting to get help does actually help - I know the medication has not kicked in (it's only been a couple hours) but just knowing that it's coming has become the light at the end of the tunnel. At least there's that. I'm also ""lucky"" in that mostly my Depression is most definitely organic, though I've also had and have situational Depression, the medication helps to keep things to a level I can get back to life and _almost_ deal with the situational things. I live a fairly sedentary and isolated life. I have few nearby friends, none of whom can really deal with my being Depressed, which has isolated me further. I have been trying and am now trying much harder, to remedy that. I'm not social, but I'm at least going to be forcing myself into situations where I can be around others. I'm jobless, which really doesn't help matters, but even going to read at the library can help. Somewhat surprisingly, MeetUp is being a help there too. There is a Depression support group in my area, and there are other low-key groups that focus simply on getting together. I will be taking advantage of those. Anyway, I hope somebody gets something from this. I don't really have a question, I just felt a need to reach out. Thank you for following along this far.",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/37672/knee-and-leg-support,Knee and leg support,"So i was in a bad motorcycle wreck back in october 2017, i broke my right leg in 4 places. Theyve put a rod in my leg and plate and screws in my ankle but my question is what can i do to have support for my leg and ankle while i walk im curious because i am looking at knee braces and stuff and want to make sure it will help before i buy it and that if it will help then what kind of knee brace should i get? Ive got an ankle brace it helps my foot but my leg and knee still hurt when i walk",Knee Pain
