disease,postLink,postHeading,postContent
Neuralgia,https://www.drugs.com/answers/pristiq-make-nerve-pain-worse-3221727.html,Does Pristiq make nerve pain worse?,"In my 3-4 weeks on 50mg of Prestiq, suddenly one day my nerve pain was rampant in my T-7 radiating around my rib cage to my stomach causing severe burning nerve pain and stomach cramps. Not sure if I blew my disc or if it's the Prestiq. I was doing great prior and suddenly the next day it all flared up. Is it the Prestiq or herniated disc? "
Neuralgia,https://www.drugs.com/answers/tapentadol-good-chronic-nerve-pain-3354190.html,Is tapentadol good for chronic nerve pain?,
Neuralgia,https://www.drugs.com/answers/safe-150-mg-amitriptyline-60-mg-cymbalta-3215318.html,Is it safe to take 150 mg amitriptyline and 60 mg Cymbalta?,"My psychiatrist has me take 150mg of amitriptyline and now my neurologist wants me to take 60 mg Cymbalta for nerve pain. i had been told before that it isn't safe. Please help, I don't want the neurologist to think I don't trust him. He has helped me so much already with my headaches and neck and back pain. "
Neuralgia,https://www.drugs.com/answers/im-taking-tikosyn-dofetilide-and-was-told-not-to-445601.html,"I'm taking Tikosyn (dofetilide), and was told not to take aspirin products. Is it save to take?","I'm experiencing pain due to nerve damage in right hip and leg. Would like to take Aleve, if it does not have aspirin as an ingredient. Thank You "
Neuralgia,https://www.drugs.com/answers/etodolac-will-this-work-for-fibromyalgia-408273.html,Etodolac - Will this work for fibromyalgia?,"I take lyrica, tramadol & a muscle relaxer my husband had a discectomy in December & has been in pain ever since, the doctor quit giving him anything for pain, the doctor told him he has arthyritis in his facet joint... he gave him 500 mg of etodolac, will it actually help "
Neuralgia,https://www.drugs.com/answers/i-have-a-twisted-pelvic-bone-arthritis-277252.html,"I have a twisted pelvic bone, arthritis & a nerve problem in my lower back. Any good home remedies?",... Been taking lorcet 10s for about 9 months now. I dont wanna get addicted but they are the only thing that helps. My dr also gave me muscle relaxers and anti-inflammatories but they dont help the pain at all. Is there any home remedies that anyone uses for there lower back pain that actually works? Im 25 and have to small kids. It would be great to not hurt and be able to play with them like I use to. Any info will help. Thanks so much... Melissa 
Neuralgia,https://www.drugs.com/answers/can-lyrica-cause-your-liver-count-to-be-at-a-bad-209824.html,Can lyrica cause your liver count to be at a bad level. I am on norco as well. nerve damage from a,... failed back surgery 
Neuralgia,https://www.drugs.com/answers/i-have-grade-2-spondylolisthesis-and-scoliosis-138269.html,"I have grade 2 spondylolisthesis and scoliosis, & sciatic nerve pain. Does anyone have any ideas?","... what would be causing me severe stabbing pain in my left groin area. It is almost like sciatic pain only in the front. it is very sharp and is not continuous. But when it happens it is short, almost like a wave and can go on for an hour or more at a time. Had mri done in this area, nothing showed up. Kidney is not even there anymore either. Removed 2 yrs ago. This pain started about a year ago. Any ideas or help will be GREATLY appreciated "
Neuralgia,https://www.drugs.com/answers/gabapentin-helping-nerve-pain-dose-low-3460149.html,Gabapentin not helping for nerve pain.Dose too low?,"I have nerve pain in my ankle due to a permanent foot contracture (I have MD). Surgery is not an option due to lung issues. Anyways, I felt sharp stabbing pain along with tingling in my ankle (area around pain is numb) so my doctor prescribed gabapentin 100mg a day along with physical therapy. The pain continued a week later so I had doctor raise dosage - he upped it to 600mg/day. It has been a week but pain is still there. It is hard to tell if pain is less or not. Tylenol or Advil helps, but it doesn't last forever. Would 900mg/day of gabapentin help? Is the jump from 600mg to 900mg enough to be effective? Thanks! "
Neuralgia,https://www.drugs.com/answers/will-having-epidural-shots-help-my-back-from-253634.html,Will having epidural shots help my back from nerve and ruptured disc pain?,"I was told today by a new pain management Dr. that I needed an epidural shot to help manage the pain from ruptured discs and sciatic nerve pain . I am currently taking Opana 20 and Loritab 10/325 neuroxin and somas and baclofen and wear a back brace. What I wanted to know was, will i be free of the narcotics and brace or will I be given the pain killers along with the shots to help manage . Also I wanted to know the risks involved in this procedure and how effective will it be ? "
Neuralgia,https://www.drugs.com/answers/long-gabapentin-work-777873.html,How long for gabapentin to work?,"I was put on gabapentin again for Post Herpetic Neuralgia pain, I cant remember how long before it starts to work if its gonna work this time around, Im on 900 mg at the moment but am working my way up to 1800mg, also is dizziness and headaches a side effect? Its got to be because I feel so weird every time I take it and I don't remember this happening last time, thanks in advance for those who reply ... "
Neuralgia,https://www.drugs.com/answers/lyrica-work-nerve-pain-661602.html,Does lyrica work well for nerve pain?,
Neuralgia,https://www.drugs.com/answers/does-statin-use-cause-occipatal-neuralgia-460284.html,Does statin use cause occipatal neuralgia?,"I am taking pravastatin for several and have been suffering from occipatal neuralgia for a year. I have had nerve blocks, physical therapy, nsaids, Gabapentin, & Lyrica all of which had had little beneficial effect. "
Neuralgia,https://www.drugs.com/answers/recently-switched-opana-er-fentanyl-547330.html,Recently switched from Opana ER to Fentanyl?,"The PM doctor that I have seen a few times for injections finally talked me into switching to him as my new PM Doc. It is always a scary decision to make but during my visits he insisted that I should have better pain control and I strongly agreed! This change happened almost 3 weeks ago. So far the 2 changes he made was he took me off Opana ER 40 mg 2 times a day and put me on 37 mcg Fentanyl Trans Patch every 3 days (1 patch is 25 mcg and 1 patch is 12 mcg). The second change was he took me off Norco 10/325 1-2 tabs every 6 hours max of 8 a day and put me on Percocet 10/325 1 tab every 4 hours max of 6 a day.  He did say we may need to increase the patch a little in the future and he also said the Percocet should work much better than the Norco because it is 30% stronger. Oh and he also added Topamax 50 mg 3 times a day which he sais is for seizures and migraines but might help take off some weight I put on from my Lyrica and Steroids.  My questions are... Although he said we ""might"" need to increase the dose of Fentanyl a little in the future, it seems to be a great decrease to me? I tried a few conversion charts but I became confused converting from mg to mcg. Could someone convert for me... Daily dose of Opana ER 80 mg to Fentanyl? My pain level has not been under control for the last year and I feel I took a huge step backwards!  Next question... I went from being able to take 2 Norco's 10/325mg at a time every 6 hours to 1 Percocet 10/325mg every 4 hours. He told me it would be 30 % stronger but not when I only take 1 compared to 2 correct? Or am I missing something? I have bottles of Norco left over from a little here and a little there so I have taken a few during horrible pain or to try to get a little sleep which I plan to be honest and tell the PM Doc but I'm now starting to regret the switch! I don't see him until May 5th and I tried to get in earlier but they said he isn't in the office until then so I'm stuck waiting it out. =( Any advice would be greatly appreciated!  Missy! "
Neuralgia,https://www.drugs.com/answers/difference-between-tegretol-and-tegretol-xr-410145.html,Difference between tegretol and tegretol XR?,"I was taking Tegretol XR 400mg/2xday for many years and now have be been changed to plain Tegretol 400mg/1xday and 200mg/1xday. I have been taking it for nerve damage in my face wich causes painful twitching and sagging of one of my eyelids which interferes with my vision. My question is, I was told by my neurologists that the XR was a 12 hour med and the regular was a 8 hour type med. He explained it in more depth than that in that the XR reacts faster and stays at that level and stops after 12 hours. The regular tegretol gradually goes up and than starts going down over a 8 hour period. My primary physician changed this because of my blood check which has always been done. Today is the start of my fifth day and I'm having problems with my face.  Am I right about the differece in the regular tegrotol and the XR? By the way I agree with others, take it on time everyday and don't miss a dose. It makes a big difference. am contacting drs. nurse again today to see if she understands the difference in the meds. "
Neuralgia,https://www.drugs.com/answers/buprenorphine-butrans-patch-transverse-myelitis-584908.html,Buprenorphine - I am on the Butrans patch for transverse myelitis nerve pain?,"It is helping the pain tremendously, BUT I can't get over the drowsiness (have missed way too much work because I can't stay awake and/or can't drive), have deep muscle aches and headaches. Been on the patch for two weeks and hate to take it off because it's helping the nerve pain, but these side effects are almost worse than having relief from the pain. Do these side effects go away eventually... and if so, how long? "
Neuralgia,https://www.drugs.com/answers/amitriptyline-im-going-into-surgery-soon-for-448529.html,Amitriptyline - is this an NSAID?,I'm going into surgery soon for trigeminal neuralgia and told not to take nsaids. 
Neuralgia,https://www.drugs.com/answers/180-pills-4-times-day-long-supply-3439399.html,I have 180 pills and I take 4 times a day how long will my pill supply last?,
Neuralgia,https://www.drugs.com/answers/intercostal-nerve-block-ablation-post-herpetic-713973.html,Intercostal Nerve Block w/ ablation for Post Herpetic Neuralgia?,I had this procedure done on Monday as the last one I had 6 mths ago didnt work so they went in and did another set of nerves. Does anyone know that if when the procedure was over and I had some relief from the pain due to the numbing solution they put in the nerves does that mean they were in the right location? Now its absolutely killing me pain is twenty times worse then before and Im told it takes up to 30 days to even know if its gonna work or not... 
Neuralgia,https://www.drugs.com/answers/i-am-currently-taking-50mg-of-pristiq-how-163355.html,I am currently taking 50mg of Pristiq. How difficult is it to go off of this type of medication?,"Reasons to go off are severe dry mouth that has affected my taste and constipation. Been on this drug almost a year. On it for nerve pain and it has been great for pain. Tried to switch to Effexor before the holidays, (37.5)but I had a bad panic attack. I also think Pristiq has not been good for my anxiety. I have mild depression in the winter and fibromyalgia.  I would love to hear from any of you who have tried to switch meds or go off meds? I worry I will feel WORSE, pain wise and energy wise. I really like my dr., but not sure what to do. Thx in advance "
Neuralgia,https://www.drugs.com/answers/kind-reaction-facial-swelling-entire-body-rash-830454.html,What kind of reaction would cause facial swelling and entire body rash?,"started on the eye: swelling and facial bloating, then spread all over the body and has not improved with Benadryl. Welps all over body that itch and cause swelling. What could be causing this? "
Neuralgia,https://www.drugs.com/answers/doctor-refuse-treatment-you-refuse-nerve-pain-2533291.html,Can a doctor refuse treatment if you refuse to take a nerve pain study?,I have had chronic pain disorder for 12 years. I have documented every step of the way. Since the law changed I now have to see pain management for Lyrica and tramadol. I have done all of the tests required except the nerve study. My reasons are that I don't want to experience that type of pain again. The doctor said that it was all or nothing. And on top of that he hasn't even accepted me as a patient yet. There is no guarantee that he will. I don't know what to do. That nerve pain study is painful for weeks afterward. I don't want to go through that againl Any suggestions? 
Neuralgia,https://www.drugs.com/answers/postherpetic-neuralgia-friends-family-clue-pain-672893.html,Postherpetic Neuralgia - do your friends and family have a clue to what pain your suffering it seems,... no one understands! They don't believe you could possibly have this for the rest of your life and tell you you will be addicted to the medicine if you continue to take it. I have had this pain all over my body and people think I am a little nuts. It started around my waist at the two shingle sites and went into PHN after that. It affects my feet legs arms and now it has spread into my genital area . I was checked by my GYNO and was given a clean bill there. The burning pain makes me cry. I am taking 300 mg gabapentin 3 times a day. I am so happy to have found this site to be able to talk to others who understand. 
Neuralgia,https://www.drugs.com/answers/told-suffering-trigeminal-neuralgia-best-743257.html,I've just been told I'm suffering from Trigeminal Neuralgia. What is the best treatment to start of?,I thought I had toothache for many weeks and finally visited a dentist last Monday. X-rays showed no major problems except missing enamel due to hard brushing. The very next day the pain in the left side of my face started and it was the most excruciating pain I have ever had. Went to A&E but the doctor asked me to take ibrufan and sent me home. The next morning with the pain getting worse I saw my own GP and he told me I had Trigeminal Neuralgia and prescribed Amitripyline (spelling?). Seven days on and the pain is still there constantly with only short periods of relief! Not sure if the medicine is working or not.  Can you lovely people recommend what I need to do next as this pain has basically brought my life to a standstill as it varies from being painful to absolutely excruciating. There is virtually no relief! I am type II diabetic but the diabetes is very well managed. Just last month my HBA1C was 41 which is apparently very good. I do not have any other long term illnesses.  All help will be much appreciated. Thanks in advance. 
Vomiting,https://www.drugs.com/answers/panic-disorder-start-prozac-remeron-combination-3222591.html,Panic Disorder - About to start Prozac and Remeron combination?,"I am about to start a combination of 10mg Prozac (@ breakfast) and 7.5mg Remeron (@ bedtime) due to panic attacks caused by my emetophobia, which is the fear of vomiting. Don't know why I fear it, no bad experience. Has anyone had any experience with either this drug combo or emetophobia? Worried about side effects, and if medication can even help this sort of phobia. "
Vomiting,https://www.drugs.com/answers/valtrex-nausea-relief-advice-3143782.html,Valtrex nausea relief advice?,What can I take to alleviate nausea from Valtrex? I feel like I'm going to vomit every time I eat. I know antacids can interfere with the absorption rate. 
Neuralgia,https://www.drugs.com/answers/venlafaxine-low-back-pain-nerve-pain-3257821.html,How exactly does venlafaxine help with low back pain and nerve pain?,"I've had severe back pain low back for 15 plus years. It has controlled my life and made my life unbearable. I've recently been put on venlafaxine 37.5 mg once a day. If this drug works for depression, anxiety, etc just how will it work for my back and nerve pain? Thanks for any feedback. "
Neuralgia,https://www.drugs.com/answers/desperate-diagnosed-trigeminal-neuralgia-year-3139932.html,Please I'm desperate. I was diagnosed with trigeminal neuralgia this year and prescribed Tegretol?,... but am not getting much relief plus I seem to have a lot of symptoms not associated with this illness like chest pain and tinnitus. Has anyone experienced these aswell? 
Neuralgia,https://www.drugs.com/answers/long-lyricaa-side-effects-612462.html,How long do Lyricaa side effects last?,"I have gone from 150mg per day to 225mg and have requested to try 300mg per day as the nerve pain in my legs from Lumbar Fusion doesn't seem be going away as it did with Gabapentin. I have stability problems such that I use a cane as I feel I start to fall, though I never have. I do not have the degree of brain fog/ memory loss yet as I developed with 1200 mg of Gabapentin.  Has anyone taken Lyrica for a long time and if so did these side effects go away or lessen? fastcarbon "
Vomiting,https://www.drugs.com/answers/giving-9yr-daughter-zofran-vomiting-future-issues-2807614.html,Can giving my 9yr daughter zofran for vomiting cause future issues?,"My 9yr old daughter was in the hospital due to sevee abdominal pain and vommitting. They thought it was appendicitis but her lymph nodes were swollen from a viral infection. She was given zofran, they said will reduce vomiting. It made her feel more nauseated. She broke out in hive complainedof headaches and dizzinesthast same night and for 2days straight after taking zofran. She's a very healthy girl but I'm concerned that since it seems she was probably having all the side effects and then some, can this hurt her in long run. "
Neuralgia,https://www.drugs.com/answers/alternative-pregabalin-225mg-day-3047930.html,Am looking for an alternative for Pregabalin 225mg twice a day???,"Hi friends, I have been battling fibromyalgia (FmS) & Chronic Fatigue Syndrome CFS/ME for a number years now and feel i need some alternative for the Pregabalin I am on for nerve pains & aches along with other meds such as BuTrans pain patch & Celecoxib! Thanks for any info...  God bless you all Hugh "
Neuralgia,https://www.drugs.com/answers/long-nortriptyline-leave-system-3435838.html,How long does it take for nortriptyline to leave your system?,"I've been taking nortriptyline for the past 4 years, from ages 16 to 20. i was prescribed it for post-herpatic neuralgia, but I kept taking it as it helped my depressive symptoms as i went through school etc. I started on 25mg until i was 17 then i gradually increased the dose to 50mg, then when i turned 19 i decreased the dose to 25mg per day again. Then stopped altogether not long after my 20th birthday.  I have been off it for about 3 months now and feeling great. I expected to feel a lot more depressed, but i actually feel good. Or has the nortriptyline not entirely left my system yet? I gained about 10kg since taking this medication, should i expect to loose some of this weight now i have stopped it? thank you for your help. "
Vomiting,https://www.drugs.com/answers/buspar-vomiting-diarrhea-stop-731826.html,BuSpar - Does the vomiting and diarrhea ever stop?,I've been on Buspar 10 mg 2 times a day for almost 2 weeks and have just started with vomiting in the middle of the night. The diarrhea has started at the same time. 
Opiate Withdrawal,https://www.drugs.com/answers/what-is-clonidine-hcl-used-for-185041.html,What is clonidine hcl used for?,
Vomiting,https://www.drugs.com/answers/ambien-cr-12-5mg-problem-2348433.html,Ambien CR 12.5mg problem?,Doctor has prescribed this med for 5 months. He switched me to Valium 5mg. I had to take off from Work yesterday due to feeling so sick in the am- vomiting and flu like feeling. What is the proper way to get off Ambien CR after taking for 5 months? Please help. Ask any questions you need to help me. Thank you all! 
Vomiting,https://www.drugs.com/answers/tramadol-flexiril-family-drugs-995320.html,Are tramadol and flexiril in the same family of drugs?,"I had an allergic reaction to tramadol, severe vomiting for 5 straight hours. I am worried the same will happen with Flexiril, 10 mgs. Will it? Is it very likely? "
Opiate Withdrawal,https://www.drugs.com/answers/opiate-withdrawal-please-help-i-am-7-days-after-59810.html,Opiate Withdrawal - Please help... I am 7 days after percocet cold turkey... I feel very spaced?,... out... cant remember anything... I feel like Im in a fog. Has anyone had this? and how long does it last. Im scared. Thank you. 
Opiate Withdrawal,https://www.drugs.com/answers/i-have-been-taking-5-mg-to-10-mg-of-methadone-54595.html,I have been taking 5 mg to 10 mg of methadone every day about a yr. Am I to expect withdarawals?,I have been taking 5 mg to 190 mg of methadone every day for about a year. Am I to expect withdrawals? If so how bad? Should I take Lortabs or xanax to help? 
Opiate Withdrawal,https://www.drugs.com/answers/robaxin-750-ingredients-robaxin-750-mg-hydrocodone-780636.html,Robaxin-750 - what ingredients is in a robaxin 750 mg and are they any hydrocodone in it?,i was wanting to know if they was any hydrocodone in this pill it has h115 on the pill and when i pull it up it show that it is a robaxin 750mg 
Opiate Withdrawal,https://www.drugs.com/answers/follow-up-on-my-curious-lack-of-withdrawal-from-167137.html,Follow up on my curious lack of withdrawal from anything I have ever been on... why is that?,"So I have posted twice previously about this topic. Basically, I have never had any withdrawal symptoms when I discontinue the use of any drugs... even if I quit cold turkey. I had been taking methadone for a year and a half, but wanted to go off it, so I wondered if that would be problem-free too. I got a lot of responses from people telling me about how awful methadone withdrawal is and got really scared. But I just couldn't keep taking it anymore, because all the meds I have had to take for nerve damage killed my metabolism and made me gain a lot of weight.  So I had been taking 120mgs of methadone daily for a year and a half. After reading all of the posts and horror stories (and upon my doctors orders) I didn't want to quit it cold turkey like everything else. But I did want to go off it rapidly. So I weened myself off of it in a little less than a month. I went first from taking 120mgs down to 80 or 60mgs, then down to 40mgs, and then I went off it entirely after a week on 40mgs. To my surprise, I didn't have any withdrawal symptoms the entire time. I also kicked all of my opioids (morphine and oxycodone) for that time period too, because I wanted to get back down to a baseline. I still have horrific nerve damage, but I am happy to be off most of my meds. I just had a spinal cord stimulator implanted, so I am using that and self hypnosis/deep meditation daily to control my pain. It takes a lot of self discipline, but it is worth it because now I can really work to get my old body back. Anyways, back to the main topic and the actual question: Why does my body not go through withdrawal? Has anybody else out there experienced this? I'm not complaining... I just think it is odd. "
Opiate Dependence,https://www.drugs.com/answers/opiate-withdrawal-i-am-34-days-off-suboxone-i-400473.html,Opiate Withdrawal - I am 34 days off Suboxone. I still have a constant headache and loose stools.?,... Never abused but was opioid dependent for 6 years. Anyone experience this? 
Opiate Withdrawal,https://www.drugs.com/answers/why-do-the-rectangular-methadone-m-feel-stronger-371202.html,Why do the rectangular methadone (m) feel stronger than the round ones? 10 mg?,"i notice when i take the rectangular ones, i don't need as many as i do the round pills or that it keeps the pain away a lot longer then the round pills do. "
Vomiting,https://www.drugs.com/answers/pregnant-daughter-zofran-after-eating-3000142.html,Can my pregnant daughter take zofran after eating?,My daughter is 6 weeks pregnant and she has been vomiting and nauseated so the er dr put her on zofran. She are supper and now feels like she is going to throw up. Can she take it after she ate 
Opiate Withdrawal,https://www.drugs.com/answers/any-advice-on-the-least-painful-way-to-detox-off-340713.html,Any advice on the least painful way to detox off methadone?,"I have been taking methadone for the last year. I have recently weened myself from 80mg to 10mg. I have been considering going on suboxone, but from what I have read the withdrawls aren't much different. Just dont know what to do. "
Opiate Dependence,https://www.drugs.com/answers/my-doctor-just-wrote-me-my-usual-script-for-313586.html,"My doctor just wrote me my usual script for Suboxone 8mg (6mg a day), PLUS this time he added a?","... script for Clonidine. Everyday, I feel a greater and greater urge to just completely be off ALL medication, but I don't wanna be rash, and take too many medications at once, in the process of quitting, SO, my question is should I only take the Clonidine at nighttime and only take suboxone in the morning? Or should I avoid taking the clonidine after taking Suboxone at all? Any help would be appreciated greatly. My doc is a good guy and all, but not exactly the easiest man to get a hold of when I have questions, so again, ANY help would be most appreciated... I just CAN""T WAIT to wake up in the morning, and get on with my day without ANY pills, period. Suboxone, methadone, Clonidine... I'm SOOO tired of it. I've got to start my detoxification of the suboxone and if this Clonidine is really beneficial for my withdrawals (I've been on Subs for a lil over a year and a half) I would love to take it. All I've read about it online though has got me kinda worried about starting it, but if any of y'all have any experience or knowledge of how this process is supposed to go, again, I would be SOO grateful. Thank you all for you're time. GodBless y'all. Seriously.  DJ "
Opiate Dependence,https://www.drugs.com/answers/i-am-transitoning-from-methadone-tosuboxone-i-418995.html,I am transitoning from methadone tosuboxone. I know I have to be off methadone for several days to?,"... avoid being thrown into accute withdrawals. (I tried to edit first line but it wouldnt let me, so i'll try to clarify now) I am planning to transition from methadone (at 75mgs./day) to oxycontins (at say 100mgs./day or less) then to suboxone. I have been taking oxycontin to ease withdrawals from methadone, but the addict in me started abusing them again. Anyway, if I can get down to say 80mgs./day of oxy, would it make for a better transition to suboxone than it would have been from methadone?I have always had severe withdrawals, and am wanting to know how long after my last oxycontin should I wait to aviod being thrown into severe accute withdrawals when I take the suboxone. Remember, I will also be in withdrawals from the methadone so I will be seeking the shortest term possible.my plan is to take my last oxycontin one night before bedtime, and take the suboxone when I wake up in the morning. (this will make a week or more off methadone). will this work or do i have to be in withdrawals from oxycontin, also. I may be way off, but my reasoning is that the methadone has a much longer lifespan than the oxycontin- right? if so, then I wouldn't have to wait as long while in withdrawls transitioning from oxys to suboxone than i would from methadone, right??? I have been told by a few other addicts who are taking suboxone that i only have to worry about accute withdrawls happening with the methadone/suboxone mix but im worried about having the same problem with the oxys ??? Has anyone had the experience of going directly from oxys to suboxone, and if so, how long did you have to wait after your last oxy and how much were you taking? "
Opiate Dependence,https://www.drugs.com/answers/my-son-wants-to-start-methadone-clinic-for-an-298125.html,My son wants to start methadone clinic for an oxcodone addiction he says the subutex doesnt work?,He walked out of a rehab after 12 days. A year later he did a rapid detox with a 3 month program w/ subutex and lots of vitamins. But he keeps craving oxys and keeps going back and forth. He says subutex doesnt work and he doesnt ever feel good. He thinks he will feel better on methadone. 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/sprintec-period-5-days-early-2804101.html,Sprintec and Period 5 Days Early?,"I have been on Sprintec for about 1 year and a half, and have always been very good about taking the pills everyday at the same time. However, I had gotten my period five days early this month, and Sprintec always made me start on the same day for the 28 day pack. I have taken the pills at the same time, everyday this month so nothing unusual happened in that way. (I didn't miss any pills or take them at different times a day.) I am sexually active, but since my period is early I don't think it means I'm pregnant. This has never happened before! Should I be worried, what does this mean? "
Neuralgia,https://www.drugs.com/answers/voltaren-gel-legs-arms-nerve-pain-697570.html,Can the voltaren gel be use on the legs and arms to help with the nerve pain?,
Abnormal Uterine Bleeding,https://www.drugs.com/answers/skipped-period-3-months-levlen-ed-forgot-day-stop-2780707.html,"I skipped my period for 3 months on Levlen ED then forgot to take it one day, now it won't stop?","I have been taking Levlen ED contraceptive tablet for around 7-8 months now. I usually take the inactive sugar tablets at the correct time to allow my period to occur. The last 3 months, I skipped the inactive tablets and continued straight onto the regular active pills so I would not have my period. As soon as I skipped one day due to forgetting to take my pill, I got my period. The day after, I took the active pill again and have been taking it every day ever since. My period has not stopped for two weeks. The bleeding is not heavy and is quite light. I have never had irregular periods and have never had a period that has lasted this long (they usually last 5-6 days). I was just wondering why I have not stopped bleeding and when my period will end. "
Opiate Withdrawal,https://www.drugs.com/answers/opiate-withdrawal-i-am-currently-starting-day-4-347514.html,"Opiate Withdrawal - I am currently starting day 4 of my opiate detox, going cold turkey. The big?","... thing is, i'm also pregnant. My dr wont do anything at all to help me get thru all this, he says none of the meds (clonadine) are safe during pregnancy. Is it safer to detox like this or should he be doing something to help me? Am i close to starting to feel better on my own? please help "
Abnormal Uterine Bleeding,https://www.drugs.com/answers/jolivette-first-time-birth-control-pills-always-1000631.html,"Jolivette - This is my first time on birth control pills, I've always got the shot. So my question?",... is does the pill have inactive pills? Like the 7 in the middle? And another question did anyone else experience blood clots in the cycle? 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/cycle-starts-long-provera-777582.html,When your cycle starts how long does it last on provera?,
Abnormal Uterine Bleeding,https://www.drugs.com/answers/are-2-doses-2-weeks-of-antibiotics-the-reason-why-448737.html,Are 2 doses(2 weeks)of antibiotics the reason why I am having breakthrough bleeding?,"I am taking LoSeasonique and have had very light breakthrough bleeding before, usually around week 8. I have taken a week of Cipro followed by a week of Bactrim following some cosmetic surgery. One week after completion of both antibiotics I have had breakthrough bleeding now for 9 days. "
Abnormal Uterine Bleeding,https://www.drugs.com/answers/provera-doctor-suggest-3491502.html,Provera - What did your doctor suggest?,I took Provera 10mg for 14 days for hyperplasia and during the 2 weeks off I didnt have a period. Tried calling my ob's office and just got the nurse's answering machine. Im back on day 2 of taking the medication. Has this happened to anyone? Did the doc just have you continue the medication? 
Opiate Withdrawal,https://www.drugs.com/answers/what-is-ceboxin-or-something-that-sounds-like-286765.html,"What is ceboxin, or something that sounds like this, used to treat opiate withdrawal?","What is ceboxin, or something that sounds like this, used to treat opiate withdrawal?I have a friend who is taking a med, that she said is for opiate withdrawal, I'm not sure how its spelled, she saying ceboxin, i cant find anything close to this, does anyone know what she is talking about? "
Abnormal Uterine Bleeding,https://www.drugs.com/answers/you-stop-depo-side-effects-health-risks-3472877.html,"When do you stop using Depo? The side effects, the health risks?",I've been on Depo for 6 years. I'm 23 and have no kids. I've had endometriosis and have a bicornuated uterus. On top of that I bleed every single day. Not a break! Do I stop? 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/stop-bleeding-depo-injection-2-injections-far-3471801.html,What can I do to stop bleeding from Depo injection? I had 2 injections so far and the next one is...,... due on the 8th of March . I was given morning after pills to stop bleeding. As soon as they ended I started bleeding again. What can I do to stop bleeding for long term? 
Opiate Withdrawal,https://www.drugs.com/answers/help-weaning-off-methadone-128469.html,Help weaning off Methadone?,I have been taking 30 mgs a day and am down to 15 mgs now. What I need to know is at what point do I stop all together and when I do how long will it take to clear my system. I'm on it for chronic pain associated with Lupus and RA. I am tired of the fatuige and sweating that are side affects of the methadone. not to mention the pain in the rear it is to get my script every month. Have any of you found releif from anything that is not addictive? Thank you 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/depo-3-years-random-period-symptoms-3417861.html,Depo for 3 years-random period symptoms?,"I have been on Depo since 2015, and have not had a single period since. I have recently (last 2 days) had a brownish discharge and cramps. I'm concerned because other than some mood swings around injection time, I have had no side effects. Is it normal to randomly have discharge or PMS while I have consistently taken the shot for years? "
Neuralgia,https://www.drugs.com/answers/diabetic-nerve-damage-difference-between-876229.html,Diabetic Nerve Damage - What is the difference between Peripheral neuropathy and Diabetic?,... neuropathy? 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/loestrin-fe-week-long-period-2277183.html,Loestrin FE- Three week long period?,"I started taking Loestrin FE about seven months ago and up until now Ive had no real significant side effects other than lighter/shorter periods. When I began taking the pills it was on the first day of my cycle so normally my periods were synched up with the beginning of each month. So I was surprised when I started my period three weeks ago but not shocked or anything. For the past three weeks I've been alterating in between heavy and light flow days, but there is a little blood everyday. Sidenote: I have not been sexually active for the past year, so it can't be a miscarriage or anything. I just moved cities so I don't have a gynecologist yet but should I make an appointment? "
Abnormal Uterine Bleeding,https://www.drugs.com/answers/nora-be-i-didnt-have-my-birth-control-for-a-week-154355.html,"Nora-Be - I didn't have my birth control for a week and a half, and then when I started taking it?",... after that I've been getting my period every two weeks. Is that normal? 
Neuralgia,https://www.drugs.com/answers/my-husband-has-diabetes-type-2-and-the-dr-gave-179899.html,My husband has diabetes Type 2 and the Dr. gave him neurontin for the nerve pain and he let the?,... bottle sit until it expired. Would it help him if he got another perscription. I know it is not a pain medicine but does it help? I am not knowledgeable about diabetes and he is kind of a martyr when it come to this. 
Neuralgia,https://www.drugs.com/answers/doctor-put-25g-lyrica-2x-day-leg-nerve-pain-long-1197200.html,My doctor just put me on 25g Lyrica 2x per day for leg nerve pain. How long does it take to work?,
Neuralgia,https://www.drugs.com/answers/trigeminal-neuralgia-sensation-teeth-tongue-832490.html,Trigeminal Neuralgia - sensation of teeth or tongue vibrating?,"Hi all... with your TN-does anyone have the sensation of your teeth vibrating... or your tongue vibrating when touched to the roof of your mouth? I do and my Neurologist always looks at me like, ""well... isn't that interesting' and says that they don't have any other patients who tell them they have that symptom. I'm just curious to know if I am the only one out there with this. If not... what does YOUR doctor say about it? "
Neuralgia,https://www.drugs.com/answers/long-term-baclofen-638393.html,Long term Baclofen?,"I take Neurontin for nerve pain from Transverse Myelitis. It helps, but doesn't take all the pain away. Doctor put me on Baclofen. Everything I read said it's not good to take this long-term, and I've been warned by others on the drug that it's AWFUL when you try to get off of it. Any thoughts? It's helping a little, too, but I still live with quite a bit of pain in my lower body/legs/feet. "
