disease,postLink,postHeading,postContent,postTags
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/55089/stomach-pain-help,Stomach pain help,"Hi! So, every once and a while it is completely random I will get this pain in my stomach. It is to the right of my belly button right outside of where my abs would end. So the Middle section of the right side of my stomach. The pain is very random, I will notice a weird tight feeling where it is and then if I even go to scratch my stomach or something I will feel like I am getting stabbed with a knife in that spot. I do feel a little bump when I push around which does hurt alot and then after I find the little bump the pain increases size and will persistently hurt for about an hour or so. This is totally random and it has been coming and going for the past 6 months. Any idea what this is or if it might be something my body is doing after eating certain foods?",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/54904/acid-reflux-type-symptoms-palm-and-peanut-oil,Acid Reflux type symptoms Palm and Peanut Oil,"Over a year ago I suddenly started having issues with my throat feeling like it was squeezing and sort of burning. I had drunk the night before and had a bit of a hang over to. The doctors kept saying acid re-flux but the medication would only make it worse.  Eventually it was discovered I had a lot of stones in my gal bladder and it was removed. But I was still having the throat issues.  Over time I narrowed down the food that causes the issues to Palm and Peanut oil. Such as chicken from chic-fil-a and marylands with peanut oil, and palm oil from various sources through trial and error.  I found if I did accidentally eat something containing them I could get quick relief if I expelled the acid created by these two oils later otherwise I would feel it all day along with constant saliva production. The acid always seems to be sitting on the top of whatever was in my stomach so I never expelled any stomach acid. The amount expelled always seems to match the amount of peanut or palm oil I had consumed.  What is with these to oils and why do i have problems with only them? I can eat other fatty foods no problem such as Popeyes chicken, Churches chicken, bacon, etc with no problem at all.  What part of these oils am I likely unable to digest? It doesn't seem to be an allergic type thing. Seeing as palm oil is in nearly everything is there anything I can take that would force the acid down or neutralize it? Taking anti acid pills, Gaviscon, Mylanta don't seem to do anything.",GERD and Heartburn
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/26703/afib-questions,Afib questions,I have afib and would like to know if it's okay to take up to four 500 mg of Tylenol A day when needed?,AFib
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/26573/high-blood-pressure,High Blood pressure,I'm am a 22 year old female and I have high blood pressure. Today I checked my blood pressure it was 155/89 and then I checked it again on my other arm it was 140/80. I don't know whats going on and I have anxiety and depression.,
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31713/what-are-the-chances-i-could-have-contracted-hiv,What are the chances I could have contracted HIV?,"Hello, around the end of September I had sex with someone twice. Unfortunately the second time around the condom broke. I immediately pulled away but I'm still very worried because the guy had ejaculated before so if the condom broke he could have still had semen around his penis from the previous times he ejaculated and part of his semen from his previous ejaculation that was inside the condom could have also gotten inside of me and I didn't even notice. What are the risks of me contracting hiv? Please serious educated answers only.",Women's Issues
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/51041/what-could-this-possibly-be-please-read-help,What could this possibly be? PLEASE read/help,"I have a really long story & complicated medical history, but I'm going to keep things short & to the point as to not turn people away. I am so desperate for an answer.   I'm a 25 year old female who has been having a myriad of gastrointestinal issues for the last almost two years. During the summer of 2016 I had my first bout with severe diarrhea, which I honestly thought originated from food poisoning. Obviously this was not the case as this symptom and (new ones to follow) has become pervasive in my life. Here are my symptoms as well as diagnoses/treatments/procedures mentioned as they occurred chronologically.  -I have been having mouth sores since I was in elementary school. During high school & then college years they progressed.  -July 2014: Heart palpitations began SUDDENLY. They lasted for 24/7 for five months straight. EKG normal. I was severely underweight at this time & advised to gain weight, which should resolve symptoms. They eventually subsided, but would come back suddenly & randomly, lasting for short periods of time.  -Diagnosed with a gluten intolerance November 2014 - began a GF diet, which I still adhere to now.  -Mouth sores went away for maybe a year and then reappeared worse than before. - Summer of 2016: GI issues, namely - bloating, cramping, lower abdominal pain (esp. right quadrant), frequent watery diarrhea, inability to ""wait"" to use the bathroom, weight loss. -September 2016: Heart palpitations resumed. First referral to Cardiologist & Gastroenterologist. Full cardiac work-up (EKG, Echo, Stress Test, 24-hr holter monitor) normal.  -Diagnosed with GERD by GI doctor. Began omeprazole 20 mg daily. -Feb. 2017 Follow up with GI scheduled upper GI endo as symptoms did not resolve. -March 10, 2017 Endoscopy with six biopsies negative for Celiac disease. Evidence of gastritis was diagnosis.  -Began having bloody diarrhea and weight loss again. Colonoscopy performed May 3rd, 2017. Negative for microscopic colitis.  -June 2017: Pillcamera was negative for Celiac. Showed delayed transit.  -August 1, 2017 diagnosed with IBS.  The same symptoms persisted. I stopped visiting this GI doctor because he didn't test biopsies for Crohn's like I had asked & I know IBS does NOT cause bleeding. I disagree with this dx.  -October 2017: diagnosed with Sicca (Dry eye) & eye inflammation.  -Rheumatology visit in October 2017 wherein I had genetic blood testing. I was found to have a positive HLA-B27 & two mutations of NOD2/CARD15/IBD1. Also found to be severely iron deficient. -November 30, 2017: Diagnosed with Ankylosing Spondylitis. Started Celebrex 2x daily. Sulfasalazine recommended, but I have not taken it. -February 2017: Saw new GI doctor. Upped my dosage of Omeprazole to 40mg daily when it failed to work anymore.  -April 2017: x-ray of abdomen revealed what appears to be constipation. I can't imagine how I could have such horrible diarrhea with this. Also revealed Kidney stone. Sonogram revealed tumor in kidney believed to be angiomyolipoma. I am currently following up with a Nephrologist.  This is where I am at currently. As we speak, I have two ulcers in my mouth. These are the third & fourth ulcers I have had in about four weeks, one of which took up nearly half of my tongue & caused such severe swelling. I am in sheer agony & cannot eat, chew, and struggle to talk. I am at the end of my rope.  My main issues right now are severe diarrhea, sometimes bloody, usually always yellow in color (it is reminiscent to me of when I was doing the bowel prep for my colonoscopy), severe bloating wherein my pants cannot be buttoned, oral ulcers, heart palpitations, severe fatigue, shortness of breath upon exertion - I cannot use the stairs, frequent urination. I am so spent. I seriously cannot live like this anymore. I know something is wrong with me. Anyone have similar experience? Please, please share. I can't stress how badly I want answers. I almost don't even care what they are anymore.  My guess is Crohn's. They just can't seem to find it, but I know it can take years to diagnose. My genetic profile suggests Crohn's as NOD2 is also called IBD1 (Inflammatory Bowel Disease). I know oral ulcers are a manifestation of Crohn's & I've had mine swabbed for herpes, infectious disease, etc. all negative. Does anyone know, can they be swabbed for Crohn's?","GERD and Heartburn , IBD , Ulcers , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/25871/do-i-have-heart-disease,Do I have heart disease,"I'm almost positive I have heart disease should I see a doctor? A little background; I just turned 15 and I weigh 103 pounds (yeah I know), I eat relatively healthy, exercise normally, the usual, but ever since about like, May 2016 I started getting these heart palpitations, I've told my mom about them, (I have bad anxiety by the way), she said it was anxiety, and like 3 months later I started getting a tight chest feeling, and after that I told her I must see a doctor, she said shes getting the insurance settled then she will go, we got the insurance settled, never went, kept asking her, she kept saying she'd make an appointment but was busy, then started getting top left arm pains, chest pain in the left, but the pains are very slight, they're noticeable and do not bother me on a whole scale, but definitely in the long run, I feel I'm getting them right now. Also I don't know since when I've been getting these thumps in my right ear almost like a heartbeat, that occurs sometimes, rarely but still happens. Numbness in tips of some finger is a symptom too, also red finger tips. My mom tells me not to search up these things on the Internet because it increases my anxiety but at the same time everything I'm reading seems to be a sign of heart failure :( I feel like a fool although I'm not ashamed to tell people of these problems, I've told my friends, they laugh about it, but say you should get it checked out. My mom's friend is a child heart doctor and we met with him in March because we were babysitting his son and he said yeah we can put a heart monitor on you and stuff, but I felt like he knew it was just anxiety. I don't know what to do. I don't know if I'm going to die tomorrow, tomorrow night, whenever. I just need to know what to do, I'm telling my mom to be positive to schedule the appointment tonight. Please respond! -Thank you!","Heart Failure , Heart Disease"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/26086/black-spots-on-heart,Black spots on  heart,"Last week an EKG revealed a severe left atrial abnormality. Today, I had an echocardiogram and the tech informed me I have several black spots on my heart. My mother died 4 weeks ago immediately following a heart cath that revealed 3 blockages. Should I be concerned? What do the dark spots mean? Thanks!","AFib , Heart Failure , Heart Attack , Heart Disease"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31502/possible-meatitis-please-help---16-year-old,"Possible Meatitis, Please Help - 16 Year Old","I'm about to ask a serious question. I just found out what meatitis was, and it's the ""inflammation"" or ""swelling"" of the urethral meatus of the penis, usually caused by circumcision. I'm 16 years old, not circumcised (intact), and I've noticed that my meatus doesn't seem normal compared to the meatus of others. (For example: Porn, pictures, etc) I noticed people's meatus tend to be small or doesn't stick out at all. It just usually tends to be a hole. However, with mine, if you look up a picture of meatitis, it's sort of like that. My meatus has never caused me any trouble. I don't have any STD's, have no trouble urinating, or if needed (yes, masturbation. Everyone does it, it's normal.) Although my meatus hasn't caused me any health trouble(s), the thing that bothers me about it is it looks weird, because it's rare. Someone posted a similar post like this 14 years ago, but only got 7 responses and none actually addressed the topic. Can someone help me please? **Is there anything I can do to make my meatus ""normal""/""go down"" (my meatus has been like this for as long as I can remember). Was I just naturally like this? Someone, help me please.** I need help, please. This has nothing to do with my foreskin either, as my foreskin has never caused me trouble. I just bring this up because meatitis is mostly common in circumcised males; I'm not circumcised.",Men's Issues
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53537/fiber-intolerance,Fiber intolerance,"My Mom has become mostly fiber intolerant and unfortunately she refuses to see a doctor. She often only eats white bread and cheese and I'm concerned she may develop diabetes or worse. She does occasionally eat meat and french fries, so at least she gets some vitamins and minerals from those food sources.  Question 1: Could her fiber intolerance possibly be related to the fact that she may need a hysterectomy? (This may also contribute to her doctor-anxiety. In other words, she doesn't want to face the fact that she probably needs surgery).  Question 2: Are there any foods (or drinks) suggested for people who are sensitive to fiber? I read elsewhere that carrots and squash can be helpful. Thanks so much",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53743/stomach-and-shoulder-blade-pain,Stomach and shoulder blade pain,"Hello. I am recovering from the « bordella » bacteria that caused violent coughing since the end of mars. That left me with 3 rib fissures.  I have this pain in my upper right side, right under my shoulder blade, that I thought would be from the ribs but it isn’t. When I lay down and turn from side to side it feels as if my lung moves around (?) and I though it might be pleurisy; my doctor prescribed prednisolone and a third course of antibiotics. It got better while I was taking them but now it’s getting worse.  I just realized that if I press on my upper stomach for a few seconds and then release, there is a strong painful reaction in that right side area.  It’s not a horrible pain but it’s always there, especially when I try to sleep. Does anyone have any idea of what it could be? I keep going back to the doctor and he thinks I’m a hypocondriac already. Thank you!! Have a wonderful day.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53860/i-think-i-have-a-hemorroid,I think I have a hemorroid,"I recently had some blood on the toilet paper and in the bowl after a bowel movement. The blood is bright red and painless. After there is some stinging and a lot of itchyness. I think it’s probably a hemorrojd, I really don’t want to go to the doctor as I’m only 17. Any advice would be appreciated.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53929/9-mo-old-all-kinds-of-intolerances,9 mo old all kinds of intolerances,"My 9 mo old is dairy, soy, tomato, legume, citrus, egg, and fig intolerant and still has a ton of belly pain. She screams, cries and cannot sleep or lie flat.  Baby is breast fed but we're both on a strict diet avoiding everything listed above even in hidden forms (not all soy is on labels), all her food is made organically and in her own food processor to avoid cross contamination.  Anyone have a child with on going belly pain who had a barium swallow done that resulted in nothing?  What did you end up doing?  Was there something else that should of been looked at?  What could I be missing?",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53597/mysterious-illness,Mysterious Illness?,"Hey everyone! I have been having terrible symptoms, and the doctors can't seem to figure it out. I have had numerous pelvic ultrasounds, biopsies, blood labs, and examinations. So far the current guess is IBS, so I'm in the beginning stages of changing diet. I don't feel as though IBS answers it all though. Here are my symptoms: Uneven abdomen where the lower part bloats like crazy and there's a golf ball sized indent on the upper left side near my stomach, lower back pain extremely worse with periods, bloating and cramping even when not eating, painful sex/feels like uterus is moving with thrusts, constipation and diarrhea, feels like razors are running along my intestines when I poop, fatigue, heavy groin/ab feeling especially while walking it'll feel like it's sort of tugging from side to side as well. It is incredibly uncomfortable and I'm constantly living in pain. Does anybody else experience these combination of symptoms? Back, lower ab, intestinal, and sexual pain.","Irritable Bowel Syndrome , Bloating"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/54841/abdominal-ct-scan-ulcers,Abdominal CT Scan ulcers,"I have been having digestive issues for a few months now. It started when I began taking multivitamins (that I didn’t know had iron in them) in addition to iron supplements I was taking for anemia. In that period I had frequent diarrhea, black stools, and bloating. These all improved when I stopped taking iron and the vitamins, but the soft stools (no on her black), diarrhea, have continued, but now I also throw up at night sometimes . I went to the doctor, and they did a ct scan with barium and found nothing. Are there things that can’t be found in a ct scan? Should I ask to get a endoscopy done? Lastly, is there any way I could have gotten an ulcer from iron?","GERD and Heartburn , IBD , Crohn's Disease , Ulcers , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53932/repeal-of-individual-health-mandate,Repeal of Individual Health Mandate,"The Affordable Care Act (ACA) came into effect in 2010 when President Obama was in office. Under this Act, any resident living in the United States was required to have health insurance or be faced with penalties. There were specific standards that insurance holders had to withhold which could be quite expensive for individuals who couldn’t afford it. Penalties for individuals who didn’t have insurance throughout the year began at $695, which was collected by the IRS during tax season. Penalties would be prorated if an individual had insurance for part of the year and penalties were capped after a certain point if the individual continued to not obtain coverage. January 2017, President Trump worked to repeal the individual mandate. This was accomplished, resulting in residents having the choice to choose health care coverage or not without being forced to. For American’s this was a benefit, for hospitals it was a drawback. According to statistics given by the Congressional Budget Office (CBO) they estimate that by 2026 there will be approximately 13 million more people who do not have health care coverage. By not having coverage it shifts health care cost to other residents through taxes and higher premiums for their own coverage. With higher premiums, less people will be able to afford good health care coverage. Hospitals that are affected by this repeal will be urged to invest in other alternative payment models (APMs) as Medicare tries to move providers toward a value-based purchasing model (DaVanzo, 2016). This move would help to curb the negative effects that will come from the repeal. According to DaVanzo, (2016) “Medicare does not pay for the expenses required to implement APMs, such as Accountable Care Organizations (ACOs) or the various mandated payment bundling programs and does not compensate for the increased financial risk to the hospital industry as it accepts more operational risk under APMs.” The revenue that would be lost because of the ACA repeal will be counterproductive when trying to improve health care spending and reduce federal deficits. Hospitals will be stuck footing the bill when patients cannot pay, and reimbursements have been reduced. To ensure transitions from the repeal run smoothly, providers need to be proactive and efficient. According to Morse (2017), “the surgery schedule must be full, and documentation must be pristine to ensure reimbursement. Health systems must be ready to diversify their lines of business to such operations as institutional catering services.” In all, although residents will now have a choice in their healthcare coverage, the implication that there are no financial effects by not having medical insurance, is in hopes that more people will want to get covered willingly.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53508/nausea-for-3-weeks,Nausea for 3 weeks,"31 year old female and for 3 weeks now I have been having severe nausea on and off with today being the worst as I ended up laying in my bathroom floor for 2 hours. It started as just nausea for one week and sensitivity to smells then the next week I also started having stomach cramps and burning sensation in my upper right abdomen. Had what we thought was a gallbladder attack last week at work but after an ultrasound it showed no stones or sludge. Now this week I have also had severe cramping all over my abdomen, burning sensation and pressure in my upper left abdomen along with excessive gas, nausea, diarrhea and bloating. I'm am getting very worried at this point as my nausea was so bad at 2am I woke up because I almost vomited in my bed in my sleep. Does anyone have any idea what this could possibly be?","Ulcers , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/54028/bowel-and-bladder-health-making-me-smell-bad,Bowel and bladder health making me smell bad.,"Hi, I'm a 28 year old male having some bladder and bowel issues. I've had bowel trouble for a number of years but recently I'm going to the toilet too frequently (up to 6 times a day) and the constitution is really loose.  I'm losing some feeling in my colon and back passage and am often having to rush to the toilet. The need to go to the toilet doesn't come gradually, it comes intensely and suddenly often resulting in near misses and even after going to the toilet my bowels still feel full. I thought it would be mostly down to my diet so I made some changes, It's not the healthiest diet but it's not bad enough that it should affect my bowels this much, it seems no matter what I eat it results in my spending most of the next day on the toilet. The problem isn't really how many times I'm going to the toilet, the problem is that when I go to the toilet my bowel movements are so unhealthy and foul smelling that no matter how much toilet paper I use to clean myself (and I really do clean myself, to the point where there's blood) the smell is still tends to linger, I personally can't smell it due to how much I smoke but I can see by other people's reactions that they can smell it, such as family members covering their noses when I'm around or over hearing the people I walk past in the street saying that I smell like I've *** myself.  It's the same even if I've had a shower and properly scrubbed myself clean, I still hear people I walk past comment on it. I'm also having bladder issues but I'm not sure as to whether the issues are related, much like with my bowels I'm losing some feeling resulting in some leakage which largely goes unnoticed until I hear other people comment on the smell. The need to urinate doesn't come urgently, instead it feels like my bladder is only slightly full, like I only need the toilet a little bit but when I go there's a lot more urine than I thought there would be. Much like the issue with my bowels this also results in me smelling bad if I've sat in my clothes for too long, I'm having to change my underwear a few times a day to avoid smelling of urine. I've been to my doctor about this and he gave me 3 days of anti-biotics in case it was an infection but they didn't seem to work. I've asked my family members out right if I smell dirty and they say I smell fine, but the people saying I smell fine are the ones that are covering their noses when I'm around, I often catch my brother sniffing me when I'm walking past him or something but when I ask if I smell he says no. Has anyone else experienced anything similar to this and had a diagnosis? I'm too scared to go to appointments to find out what''s wrong for fear of having accidents while I'm out. Any information on what could possibly be causing these symptoms and how to alleviate them would be much appreciated, I'm currently using loperamide to relieve the bowel symptoms which helps a bit.","IBD , Irritable Bowel Syndrome , Bloating"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/54520/mri-results,MRI results,"IMPRESSION: Early degenerative changes as detailed in reports.At L4-5 there is mild bilateral foraminal stenosis due to disc degenerative with bulging disc otherwise,otherwise,unremarkable lumbar spine MRI. CLINICAL DATA: Chronic back pain,Right Sciatica,History of Falls Technical Data: Noncontrast Lunbar spine MRI FINDINGS: L4-5 the disc is slightly narrowing and has some diseases in signal,this indicates degenerative change.there is minimal disc bulging,there is no disc hernation,disc bulging causes mild bilateral foraminal narrowing,Central canal is widely patent so someone please tell me what it says",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/54531/are-these-related-somehow,ARE THESE RELATED SOMEHOW??,I was wondering how many people their is that have had their appendix removed & have Celiac Disease???,Crohn's Disease
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31516/sensitive-spot-pelvic-bone,sensitive spot pelvic bone,"a few weeks ago i bumped into a chair and noticed on the right side of my pelvic bone there is a sensitive spot. there is pain but only when i press pretty hard. if i never bumped into that chair, i still wouldn't be aware of the pain. like i said, i can only feel it when i press hard. i had an obgyn appt + pap smear less than 6months ago and everything came back normal. so, i am not sure what this could be?",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31601/severe-cramps-after-sex,Severe cramps after sex,"Last night I had severe cramps after sex. I felt dizzy and had shock like symptoms - I felt freezing and shaking, but was warm, and felt very nauseous. The cramps were terrible - about the same as severe period pain. I felt breathless. The cramps died down after ibuprofen. What could this be, was it due to the sex or perhaps my boyfriend hitting the end..?",Women's Issues
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/25486/beta-blocker-question,"Beta blocker question,","can i take carvedilol if i ran out of metaprolol, I ran out of my metoprolol til tues. 2 50mg tabs a day. I have a hole bottle of carvedilol 12.5 mg tabs, can I substitute for 3 days",Heart Disease
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31218/sores-and-a-lump,Sores and a lump?,I'm a 24 year old female I have had a large lump near my vagina lips for a while and within the last month or so I've developed a large bleeding sore that also had puss coming out? Within the last week or so I now have 3 sides so an extra 2 have popped up but they're just bleeding rarely if any have puss. I've been to the specialist and had to get a biopsy but I've been waiting a while and I'm very nervous as to what it is. I know it can't be anything transmitted because I have not had sex or had any contact with anyone oral wise or skin touching wise.  Is it just an infection ? I've taken keflex which has done nothing,Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31418/thrush-herpes-warts,"Thrush, herpes, warts?","Around 5 weeks ago I had unprotected sex three times, twice with the same guy and once with a different one. I know it was really stupid, I was having a bad time and majorly regretting it now. They both swore they were clean (not enough proof obviously I still should've used a condom). I fully intend to never go without a condom with a new partner again. I'm really angry with myself. I am going to go for a full STD test soon. Anything bacterial that I can clear up with antibiotics I'm not too worried about. Sure it's not great... but at least my silly mistake won't be stuck with me forever.  My vulva area is very red and itchy, mainly around the vaginal opening and the left upper inner thigh next to the anus (perhaps a nappy rash type thing?). I do have the cottage cheese discharge associated with thrush, I'm pretty sure I at least have thrush as I've had it before, and I do wear a lot of tight jeans and synthetic tights. Working in a bar sometimes I have come home and passed out fully dressed as soon as I've sat on the bed from tiredness which obviously hasn't let the area breathe.  However I know these symptoms can be associated with STDs and I'm kind of worried. I've been reading up on herpes and scared myself. I don't have any 'pain' as such or pain as I pee. Just soreness/burning on the red raw skin from scratching. I thought I saw some bumps that could be herpes sores but I've just shaved so I don't know if I could be from that as they are in awkward places that are difficult to shave and can lead to ingrown hairs. I have always had pretty sensitive skin all over my body, so any itchy parts are very red and sensitive.  Also the bumps around the vaginal opening, I'm not sure what these are? They're not sores, they just seem to be bumps that appeared I can't remember when (before the unprotected sex). Genital warts? (Even though I'd only had protected sex beforehand) Clogged hair follicles? Basically I'm scared that no one will ever want to sleep with me or be in a relationship again if I come back with a lifelong thing :( I just feel dirty and depressed... This is making me feel very unattractive when I've always had decent confidence. I feel like damaged goods if I come back with something.","Chlamydia , Women's Issues , HPV/Genital Warts , Gonorrhea , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31242/having-sex-again-after-cervical-biopsy,Having sex again after cervical biopsy,"My first ever pap smear (I'm 21) came back abnormal so I had a colposcopy with two cervical biopsies taken on the 26th of last month. I was diagnosed with grade 2 cervical dysplasia (CIN 2). It's been 12 days post biopsy and I'm very anxious about having sex again, my SO and I tried 6 days post biopsy and it was painful and I cramped for a good while afterwards...we have yet to try again. Any other ladies go through this and how long did it take before sex was ""normal? again?","Women's Issues , HPV/Genital Warts"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31029/std-transmisson,STD Transmisson,Hello. I have a question about Stds. I went on holiday for a weekend and on Friday night I ended up seeking a lady for a paid service. She performed oral on me with a condom and we have sex with a condom.  I came home on Sunday and had sex with my girlfriend (48 hours later) unprotected. I'm so worried incase I got a std from my holiday and pasted it onto my girlfriend. Is it possible to transmit a std 48 hours after infection? Or wouldn't the std developed enough in my system to transfer it to her ?  Many thanks John,Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31256/pain-during-intercourse-but-only-at-first,"Pain During Intercourse, but Only at First","Every time me and my boyfriend have sex, part of my vagina always hurts at first. It’s right inside my vagina at the bottom and almost feels like a cut or sore. It only hurts during intercourse and only for the first few seconds and then it goes away. We’ve tried lube thinking maybe it’s due to friction but it still happened. I’ve been checked for STDs and was clean of everything checked for including genital herpes. I’m probably going to pay a visit to my gyno at this point but would like some opinions first. What in the world could this be?","Women's Issues , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31271/small-bb-size-in-penis-shaft,small bb size in penis shaft?,"I do masturbate regularly sometime,i got one small white pimple on the head of my penis,but it does not hurt at all,so thats not what im so concerned about,but i got like a small sized bb ball in the middle inside my penis shaft,it does not hurt either but i had it for 3 years now,the small sized bb ball thing wont go away.. , I am to shy to go meet a doctor although it is painless... but if it something serious i might be thinking to go check soon with a doctor at a clinic","HPV/Genital Warts , Men's Issues , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31022/discoloured-skin-on-penis,Discoloured skin on penis,"I don't know why but i've recently seen purple areas of skin underneath my foreskin, I have no idea why as I have not done anything to warrant it. I've never really been able to pull my foreskin back until recently due to it being tight, not sure if that would have anything to do with it but please let me know if it needs attention. It is only around the edges of the foreskin its not actually visible unless pulled back.",Men's Issues
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/52969/growing-at-times-painful-mass-3-inches-bellow-sternum,Growing (at times painful) mass 3 inches bellow sternum,"Hello, I believe this is the correct place for this question.  I'm a 19 year old male with a past history of ""abdominal discomfort"" such as GallStones, Ulcers, IBS which was later diagnosed as IBD which was then diagnosed as Celiac disease (Gotta love half a$$ doctors ^.^). One thing they did manage to provide me with was a CBC and a few other labs I asked for, which showed I'm anemic, lymphs were nicely elevated and my AST was sky high at 110 with my ALT sitting perfect. Might i add, all of my general abdominal pain started after I went from 270lb to 175lb in 8 months just from working out with a stupid, very malnourished diet.  I grew very wary with the extreme ignorance of the doctors I visited (all seemed to think I was out to get their precious drugs :) so I started researching home remedies, not the greatest move for someone that didn't know anything about what was going on with my body at the time, ill admit. But I did it anyways and one of the first things I did was the famous liver/gallblader flush. It worked, and was pleased with the results of what i passed and how I felt afterwords, so I did a few more flushes within a couple month period. Well i ran into a problem a couple flushes before my last, a problem all liver flushers fear, a stone got stuck right were a duct empties into the stomach. I followed with 2 flushes and passed the mothership of stones, followed by several bowel movements of just stones.  Since then I've chilled out with home remedies and have gotten better insurance and a proper referral to one of the best gastroenterologist in my area which I can't see till May 23rd. The problem is i have a mass growing since the flushing incident, approximately 3"" below my sternum (first person viewing), positioned 1/8"" to the right of the rectus abdomens downward line. The mass is about the size of a quarter, soft but not lipomas soft and seems spherically shaped. The mass is manageable painwise , only when I don't eat proper and consistently does it get out of control. My stomach also tends to hold onto food far longer then its suppose to, which sometimes results in me feeling like my blood sugar is dropping, shaky, cold sweats, etc...not sure if this related to the mass or not. Sorry for long post but wanted to be as thorough as possible.  Thank you  Chris","GERD and Heartburn , IBD , Crohn's Disease , Ulcers , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/31308/is-this-a-cold-sore,Is This A Cold Sore?,"So this has appeared twice on my lips, but this time it is taking absolutely forever to go away. It is the second time it has appeared. I have a boyfriend but he does not have any herpes or anything like that, I know for a fact. I have never kissed or touched anyone else, nor do I touch things with my lips that are not from my family and I also know for a fact they don't have any std's or herpes. It suddenly appeared on my lip, specifically between my bottom and upper lip, and it's only one not clusters or anything like that. I asked my boyfriend about it and he said it looks more like a cut, and I would believe it but it appeared twice so it's clearly more than a cut. I have kissed my boyfriend multiple times during this thing is on my lips and he doesn't mind either, and nothing happened to him. Nothing transferred to his lips or body. I will take a picture of it, and I cannot go to a doctor for this because if it ends up being something I will be shamed by the whole family. So by this picture hopefully you can find something. If it looks like lumps it's not, its just one big red thing with a slice down the middle, no puss and not itchy, no burning, only soreness if applied pressure.","Women's Issues , HPV/Genital Warts"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/53146/water-with-solid-stool,Water with solid stool,Hello so I’ve been suffering from something called emetophobia it’s basically a deathly fear of throwing up and for the past few weeks I’ve been having water and solid bowel movements and I’ve had no stomach pain whatsoever and due to my phobia I’ve stopped eating stuff like any meat cause I’m afraid I barely eat my mother told me it was cause of that but I’m still no convinced and just this morning I have a normal movement and 5 mins ago I had water and solid it came out like diarrhea but had solids and I’m freaking out can so tell me why this is? Will I throw up?,Irritable Bowel Syndrome
