disease,postLink,postHeading,postContent
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/no-periods-for-almost-6-months-sickness-for-7-weeks-pain-but-not-pregnant--697468,"No periods for almost 6 months, sickness for 7 weeks, pain but not pregnant?","I had my last period in October last year which means I haven't had one in 5 months almost 6. I had one day of light bleeding in December and 1 day in February also but nothing came of them. I have never had regular periods and often had my contraception pill changed to try to help them but they have never been this bad, id say longest would be 6/7 weeks between them. I have been off all contraception for over a year now maybe 2 years (advised by a specialist) and I can't understand why now they have stopped completely. The last 7 weeks I have also started being sick, at first it was once or twice a week then 3 or 4 times but over the last week I cannot keep any food down and I am living off just water.  I have had 1 day in 6 days where I haven't been sick but I was given anti sick tablets to start so unsure if it is these taking affect. Of course pregnancy crossed my mind but these have all been negative including one done by my doctor this week. I have also lost weight, most recently lost 7 pounds in just under 2 weeks (assume this is due to sickness) and are having pains in pelvic region and my hips/ top of my legs are also very sore, I thought I had slept funny but its continued. My sleeping pattern has also been funny. I am tired a lot and find myself sleeping a lot more although last 2 nights I haven't been able to but when I do I cannot get out of bed the next day. My doctor took a sample to be sent off but and assumes this to be an infection but I feel more concerned about it all but don't know if I am over thinking? I have just turned 23 and have been getting colds, flus, bugs etc a lot. This would be my 3rd infection of 2019 if it is and was also hospitalised due to a   at the end of last year... am I over thinking it all? 0 likes, 1 reply "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/is-it-normal-for-my-period-to-be-one-or-two-days-late--696591,Is it normal for my period to be one or two days late?,"I've never had my cycle come late before. I've had it come up to four days earlier before, but I was supposed to get it today and then never got it. I've had cramps and everything else I usually get before it though. Is it normal for it to come a day or two later than usual? 0 likes, 1 reply "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/i-have-been-bleeding-for-3weeks-now-696233,I have been bleeding for 3weeks now ,"so im 41 and i started my period for 1st week and it was brown with a little pink and then the following week blood turned redder and has stated now for 2 weeks solid and its not a heavy flow just like filling up one tampon a day!!  i have and appt with gyno in 1 month but just freaking put right now !! oh and no way could have been prego cause had tubal in 2000! has anyone one else experienced this?? 0 likes, 2 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/cant-live-like-this-anymore-bleeding-for-13-weeks-686699,Cant live like this anymore.. bleeding for 13 weeks,"I will start off by  appologising for the massive essay but i really need help 😦 So i posted on here about 7 weeks ago stating that i have been having periods all over the place at the beginning of the year, then i missed 3 periods and then had a period in August 2018 and i ended up bleeding for 8 weeks straight! I mentioned last time that my bleeding was super heavy, passing blood clots about 3 inch long and having absolutely no break in between bleeding! Well i did have 2 weeks where i didnt bleed and it was honestly heaven! And now its back and ive been bleeding 5 weeks again! So in total excluding the 2 week break i have been bleeding for 13 weeks! And i can now say i am utterly depressed. Since posting on here, i have been to the doctors more than 10 times and they just constantly fob me off! It got to the point where i was so weak (from blood loss) and tired that i ended up in A&E. They did an ultrasound, an internal scan and a gynecologist had a look inside. I ended up staying in over night so they could put me on a drip to slow my bleeding down. The next morning the head gynecologist came to see me and his verdict was that one of my ovaries was enlarged and this could mean i either have cysts on my ovary or polycistic ovary syndrome. He even said ""we cant see exactly what it is because there is too much blood in the way"" brilliant, so that made me lose confidence. They discharged me and said if i dont have another period i must go see the gynecologist in February!!! However, i have been bleeding again for weeks so i went back to my doctors and told to wait until Feb! I will add my surgery is useless, you never see the same doctor and they have a 1 star rating on google. I feel so alone and im absolutely fed up of feeling and seeing blood! I am ruining all of my underwear and clothes from constant bleeding, im passing absolutely massive blood clots which are starting to give me a fear of going to the toilet, i feel self concious every day, im becoming weak and i know this isnt important but me and my partner havent been able to have sex in months! Im becoming super depressed but i dont know what to do or think anymore. My   keeps saying its something worse and im going to die, i just cant cope anymore! Has anyone else had this or have any knowledge regarding this? I feel so so alone 😦 0 likes, 11 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/flesh-like-thing-fell-out-during-period-no-chance-of-pregnancy-696584,Flesh like thing fell out during period NO CHANCE OF PREGNANCY ,"This is my first post so I apologize if I did something wrong. I just had a very large light pink fleshy thing come out of me and I'm very concerned. I do not have pictures so I apologize for that. I'm 19, I'm on the depo shot, I have PCOS, but this has not happened ever before. I know it is not a blood clot because I've suffered from those before. Before it fell out I was experiencing extreme pain, the night before and the morning it happened. Everything on the internet has said it is a miscarriage which is impossible, I have a doctors apt with my obgyn for tomorrow afternoon but I'm still very scared. Has anyone ever had this happen before and could anyone let me know what it could be? 0 likes, 1 reply "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/period-697102,Period ,"hi im 42 years old, my periods are still regular, but tonight ive had stomach cramps and some bleeding, i only had them a week past friday 🙈 its happened before but only slight bleeding but tonight its like a proper period,  im thinking maybe a visit to doctor or im i maybe just getting ready for the menopause? my period only lasts 2 days now and have done for the past maybe year and a half, im just a worrier and all sorts go through my mind lol xx thanks xx 0 likes, 0 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/late-period-697981,Late period ,"hello. just have a question if anyone may be able to help. I had unprotected sex feb 26th and I got my period on the 28th of feb. about 2  weeks later I bled for about 3 days but it wasn't as much as my normal period.  then a little after that stopped I had a gummy/jelly like discharge. I have a period tracking app and it says I'm due for my period and as of today I am 2 days late.. I'm kinda curious of why I was bleeding 2 weeks after my period.  someone asked if I'm pregnant but when I tested it was negative 0 likes, 0 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/irregular-and-extremely-painful-periods-698097,Irregular and extremely painful periods,"after I had my youngest son (2 years ago in june) I didnt have a period for 7 months, once I did they have never been at the same time, it always starts a couple days earlier than the last cycle. the cramps start 3 to 4 days before the bleeding and the bleeding gets heavier every time. the last few have been so painful it makes me throw up. after the 2nd day the pain and bleeding subside though. my concern is I thought I started last night (during intercourse) the pain started slowly and got worse and worse, it was like a stabbing, tearing and twisting pain. 10 min later I was throwing up and I'm still in a bit of pain this morning but no bleeding after I woke up. oh I had a tubal ligation 7 weeks after I had my youngest also. I'm going to see my dr when I can find the time, but want to see if anyone else has felt with this and what their results were. 0 likes, 0 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/8-week-periods-after-miscarriage-698110,8 week periods after miscarriage,"hi everyone so i already have a 3 yo daughter. Last August we found out we were having another baby, however a week later i had a miscarriage at 6 weeks. Since then, my periods have been 8 weeks apart. It is a period like i would normally have, but im getting a little concerned about the length of time between them. Since august i have only had 3 periods. just need a little advice as we are trying to have another baby and am struggling with planning out where i am in my cycle and dont know whether i need to be going to see a dr. Thanks in advance 😃 xx 0 likes, 0 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/small-amount-of-blood-after-my-period--698148,Small amount of blood after my period? ,"i started my period last Sunday so its been about 7 days, its a normal period and i was just spotting for the last 3 days. I thought it stopped completely but there was the TINIEST bit of blood when i wiped after i peed. Is that normal or abnormal? Idk im just paranoid please ease my mind 0 likes, 1 reply "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/bleeding-for-4-weeks-698212,Bleeding for 4 weeks,"i have always had problems with my menstral cycle and before my first child i was in a lot of pain every month. After my third i was sterilised and since then my periods have been out if control.  Flooding for 5 days of the oeriod each lasting 2 weeks. i am going to recieve my second iron infusion soon in the last 9 months. my reciend trip to see the gyne gave me unimaginable pain that i passed out and he says to have the coil  to which i have said no. i asked about  a hystarectomy  but was told this was the last resort. Now 4 weeks of bleeding and i have stopped all medication given to me provera and transamtic acid as i have had enough. anyone any experience  of this and can give me advice on where to go next as this is exhausting me. 0 likes, 0 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/provera-to-induce-period-697078,Provera to induce period,"Hi all! I've been having issues with my periods since last January, when I started getting severe pelvic pain exactly 2 weeks before every period. They've always been very irregular but I'm currently having the longest cycle since I had my son 3 yrs ago. I've been diagnosed with secondary   and am under investigation due to   on my cervix and enlarged ovaries. My gyny gave me Provera in December to induce a bleed (take for 5 days). I had hoped it would come naturally but I haven't had a period now for 5 months, so decided to start the Provera on Sunday. Problem is I've had severe cramping since yesterday and I'm absolutely exhausted - can barely stand up or keep my eyes open by 6pm. Is this usual to feel this way? I wasn't advised of any side effects so wasn't sure what to expect! 0 likes, 2 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/missed-period-weird--698520,Missed period (weird).,"Hi everyone. I'm probably overreacting/overthinking like I usually do... but I'm a little nervous because this hasn't ever happened before. I've had my period for about 6 years now, and I've never missed until now... Today is April 4th, and the first day of my last period was February 19th (so my cycle is 45 days so far.) My head is telling me something is wrong with me but I'm not having any symptoms so I'm not sure what's wrong. Like I said, of the 6 years I've had my period I have never missed once. Does anyone know what could cause this? Or have any tips on how I can get it to come back? Thank you. 0 likes, 4 replies "
Menstrual Cycle and Disorders,https://patient.info/forums/discuss/does-anyone-share-these-symptoms-698541,Does anyone share these symptoms ,"Does anyone share these symptoms and can help with diagnosis? About three months ago I started to feel very dizzy around my period. It lasts around 7-10 days, comes and goes and stays even adter my period has stopped. I’m not so dizzy that I can’t stand or feel like the room is spinning, it’s more subtle than that but very uncomfortable and disturbing. I also feel extremely tired during these times. It then goes away mostly and returns around my period again. I’ve had iron and bloods taken and all are clear. I also suffer from   auras which are very unpredictable and occur often. I haven’t noticed a link between the two. I’ve seen a doctor and a neurologist (for my migraines) and neither seem worried about it but can’t tell me what the   if from. It’s very upsetting not having a clear diagnosis or any idea on how to make it stop. I’d love any stories of similar symptoms that might help me work out what is going on. Thank you. 0 likes, 3 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/sleepless-651947,SLEEPLESS,"Hi girls I'm not sleeping and drives me crazy I start yawning before bed and when I do try to sleep it all disappears no matter what I take or do can't seem too,it's now warm here as well that's not going to help either it's not night sweats that is causing this though because I don't get them,I just suddenly stop sleeping for no reason you don't know what else you can do to get at least few hours  0 likes, 1 reply "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/sodium-bicarbonate-causes-the-spleen-to-produce-anti-inflammatory-compounds-654448,Sodium bicarbonate causes the spleen to produce anti-inflammatory compounds,"I saw this interesting paper about sodium bicarbonate and inflammation, I've tried 1/2 teaspoon of sodium bicarbonate twice and day and it very helpful, may be worth trying. 0 likes, 0 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/extreme-itching-from-all-food-even-on-a-lot-of-antihistamines-619956,Extreme itching from all food even on a lot of antihistamines,"I can't stand it anymore. I tried to eat only 900 kcal of low histamine food today and have taken antihistamines and I'm going nuts, it feels like my body is getting worse everyday. I haven't received any diagnosis yet and won't have my first meeting with the allergy specialist before a week, and I don't know if I can endure that long. Lost a ton of weight and these symptoms are just too damn much for me to tolerate: Itching body but mostly on my hands Headache Chest tightness Anxiety Rashes on face Stomach pain I suspect MCAS due to the symptoms getting worse after eating or taking pretty much any pill. The antihistamines does help a bit but doesn't pack the same punch anymore. Taking an H2 blocker helps my stomach a lot but makes the other symptoms much worse. I've ordered quercetin that I will pick up and try today but unless it makes a big difference I don't think there's anything that can save me. Never read about anyone reacting as extremely easy as me, my body doesn't tolerate anything.  0 likes, 14 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/are-froums-helpful-in-regards-to-finding-information-about-mastocytosis--649587,are froums helpful in regards to finding information about Mastocytosis? ,"I'm a year 12 student who has chosen to do ""Mastocytosis"" as my topic for my research project I just wanted to know by some people here if they think that forums are helpful in regards to finding information about Mastocytosis? thankyou  0 likes, 2 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/benzalkonium-chloride-free-eye-drops-659418,Benzalkonium Chloride Free Eye Drops,"I was diagnosed with an MCAD, probably MCAS, earlier in May.  I've been using cromolyn eye drops for almost two months and ketotifen for almost a month with no problems.   As far as I can tell, virtually all non-single-use cromolyn and ketotifen fumarate eye drops have benzalkonium chloride, which I've read can cause mast cell reactivity.  Over the last week I've developed a rangingly-severe pain in my right eye along with blurriness that sort of comes and goes but now is just there most of the time. I've read, with dubious authority that blurred vision may generally just be an MCAS etc. issue.  I've also had eye discomfort but never this degree of idiopathic pain.  I saw an ophthalmologist who could find no discernible issue on examination (but didn't do like tear tryptase stuff etc.).  So two tangential questions - 1)  Does anyone have experience with tear tryptase tests?  Where do you go to have that done - allergist?  Ophthalmologist? 2)  Does anyone have any experience with these symptoms - severe almost foreign object pain and acute blurring without any other discernible symptoms like fainting or  ?  (I concede the possibility this may just be the most recent peak severity of my other eye symptoms... but the blurriness isn't really tenable.) To the original question, it seems all commercial preparations of cromolyn and ketotifen eye drops have benzalkonium chloride.  I can't find for-sale single-use vials, which allegedly don't use the preservative.  But whether or not this is my issue (and I suspect it is not), how do MCAS patients who react to benzalkonium chloride get around this issue? 0 likes, 3 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/anyone-else-have-problems-with-plastic-implants-etc--662074,"Anyone else have problems with plastic implants, etc.?","I probably have had masto for years, but not until I went into allergic shock and died for a while that the doctors decided to test my tryptase which was high. I am on Cromolyn, Claritin, Zantac, Protonix (will have to switch because of lactose newly added), flonase, and an inhaler. I had a cervical fusion and cages installed with a bone fragment still pressing on the spine. I have read that implants can trigger the body's response. I told the surgeon I felt something wasn't right, but he scoffed at the idea, and said I would be dead without the surgery, so there you go. I am profoundly deaf and just bought a hearing aid. It's the BTE kind and after wearing it a few days, my whole side of my head ached, my ear was itchy, and I had to take it out. I am having problems with wearing my   for long periods of time too. Now I am taking Benadryl to try to counteract the reaction that is still going on. I have an appointment with Dr. Akin but not until September. My allergist is trying to help me, but he is at a loss. My ENT doesn't know what to do either. Forget the resident I see. I was supposed to a TKR but they say it's too risky. Has anyone had problems with plastics or replacements? I am bummed as I hate being so deaf. I'd like to hear my grandson talking to me. Is there hypoallergenic hearing aids? I have been reduced to only being able to eat about 8 foods. My nails are splitting, and I know I'm not getting nutrition. What vitamins are safe, probiotics? I have to be gf, dairy free, etc. What a life. I'm   right now. 0 likes, 1 reply "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/new-forum-for-masto-s-663900,New forum for Masto’s,"I’ve been using this forum for almost a year now to help find a correct diagnosis and this site has been very helpful. But, there is a new forum dedicated to this evil disease from “The Mastocytosis Society” TMS. It is hosted by “inspire”. You can find the forum if you go to the TMS homepage and look for online support. The site is growing daily and is currently up to 306 members.   0 likes, 0 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/new-to-this-tons-of-questions--652780,"New to this, tons of questions!!","I have been, I suppose, unofficially diagnosed with mast cell activation syndrome based off my symptoms and the results of an elimination diet. I haven't been blood tested and haven't had a bone marrow biopsy yet because until I get health insurance I am paying for everything out of pocket. I have had chronic migraines and exczema since the age of 8 (I'm mid-30's now), chronic fatigue,   and  , severe GERD with diverticulitis and pleuritis, severe   to all   and what has appeared for years to be an allergy to nearly every darn thing I ever eat. My doctor suspected histamine intolerance and we went over my diet and I was naturally gravitating towards and craving basically every single high histamine food you can think of and I've been on a strict elimination diet which has been helping, doing an inventory of my personal hygiene and household cleaning products (I was using copious amounts of sweet almond oil which was causing a constant reaction with throat swelling, difficulty breathing, etc.) and I'm starting to feel better, but I'm still having hives, itching, exhaustion, etc. I checked out my dish soap and one of the first ingredients is citric acid and there's citric acid in basically all of my other personal hygiene products. I just bought all new low histamine hygiene products  BUT here's the thing; I cannot find lists on Google or anywhere else of acceptable low histamine dish soaps, dishwasher detergent, laundry, etc. All the homemade recipes I can find either use citric acid or vinegar. I'm about to pull my hair out. Does anyone have recommendations?  Thank you in advance for any advice!! So happy to have found this forum!  0 likes, 3 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/new-to-this-disease-677203,New to this disease,"hi everyone. I am a 19 year old girl struggling with deliberating symptoms for many years. After various other diagnoses and no help with their treatment my doctor is suspecting MCAS. My symptoms include stomach problems with alternating constipation and diharhea and nausea constantly, abdominal pain often in my sides, constant dizziness, fatigue, restlessness and malaise, severe anxiety, mood swings are aggression\ irritability, muscle aches and discomfort when exercising, breathlessness, throat tightness, and hot flashes with facial flushing/ whole body redness with similar unexplained anaphylactic like attacks . I have tried certain diets and nothing has helped. I have had some treatments for low iron but it only mildly relives some symptoms. The only thing I really don’t have is skin itching and hives and such, so I don’t know if I really have this. I have done a blood test that should bring back results in a week. I am severely struggling to work and struggling in school. I have cut myself off from my friends and stuff I used to enjoy. I am very sad and just want to know what’s wrong with me.  0 likes, 2 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/social-security-disability-670301,Social security disability ,"Has anyone with systemic mastocytosis applied for social security disability benefits?  I have worked in the HVAC trade my whole life and can't handle the heat and humidity any more. I have been looking into a medical retirement and the social security process sounds like it can take a long time. Any advice? 0 likes, 1 reply "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/extreme-degranulation-event-670306,Extreme Degranulation Event,"Hi everyone. I am having a really bad degranulation event. I can't seem to get it under control. It has been going for almost a month. I went to the allergist, saw his new NP, and she had no answers. They want me to try Allegra, but I am leery of trying another med as I had reactions to Nexium and Zyrtec. I think I have mastocytosis as my tryptase was over 20 even without reactions. Been in the ER 3 times, but they don't help. Yesterday I took my Vitamin D3 and calcium and had a reaction. I am talking about sudden feeling of doom, low bp, and I grabbed the benadryl. It pulled me out of it, but now I don't know if it was that or if my histamine levels are not being controlled by the meds. She wouldn't order any blood work. My urinalysis is showing a high pH and I'm going into ketosis, slight for now. I am limited to only a few foods I can tolerate and they are bothering me now. I am on cromolyn, Zantac, Claritin, Flonase, eye drops, and Benadryl as needed. The benadryl really helps, but don't want to use it all time. The NP said if it continues they might have to consider a food line. I said no. It is in my GI tract. I have had polyps removed that were full of lymphatic tissue and other cells, but at the time they didn't test for mastocytosis. The Immunologist is pretty sure I have it in the gut. Joy. I have constant heartburn (helped by benadryl! That's why they think the mast cells are everywhere), terrible abdominal pain, diarrhea, and now blood. I am existing on bone broth. I can't eat anything not organic. It is getting expensive. I can't take any antibiotics, antifungals, etc. I have to avoid people, even my grandchildren for fear of catching something. I see Dr. Akin at U of M in September. I am trying to stay alive until then. Any suggestions would be appreciated. My PCP just won't even consider discussing this and says go to the specialist. My gastro's office says the same thing! I am hoping Dr. Akin can suggest a good PCP and gastro who will work with him. BTW, I had a bone biopsy that just showed low ferritin, which I didn't know is a sign of mastocytosis too. I really don't want another one done, but the doctor said sometimes they miss the spot. Joy! I really want some decent blood work done. I have swollen lymph glands and a tender spleen, but they just keep passing me off to the next doctor to try to find an answer. The NP just held me hand and told me there's nothing she can do! 0 likes, 3 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/need-advice-on-getting-a-diagnosis-657607,Need advice on getting a diagnosis,"Hello im currently being tested for mast cell disorder, recently diagnosed with Asthma which has gone from mild to chronic in 1 year, I was put on high does inhalers that didnt help to relieve my cronic cough and tight chest i asked to be tested for mast cell issues, the nurse didnt know much about it, but did agree that something was not right due to the combination of my ongoing syptoms and the asthma medication not working.  I asked for a tryptase blood test, which she sent me of for along with 8 others, today after phoning for my results i was told the doctor wants to speak to me on monday. I would really like to go into this meeting with a fair idea of what tests i would like done next but i am obvioulsy unsure what would help lead me to a diagnosis. I have suffered from many symtoms which have got progressivly worse in the last 5 years, some of which are intolerances- histamine, sulphites, dairy, wheat, citrus, smoked foods, salmon, prawns, oxalates. Symtoms - chronic cough, mucus overload which gets worse after eating, tight chest, nausea, fatigue, itchy skin, small pea size lumps on upper arms, migraines, vitamin deficient, constipation, heartburn. I am currently on a 200 microgram steroid inhaler 4 puffs a day and antihistamines, the antihistamine were working for about 6 days as long as long as i took the full dosage everyday but after 6 days of taking them they stopped being affective so i ditched them slowly of course and the steroid inhayler makes makes little to no noticable difference to the mucus cough tight chest. Any advice would be gratefully recieved. Thank you 0 likes, 4 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/want-the-world-to-know-about-mcas--647124,Want the world to know about MCAS? ,"Hi everyone,  I am creating a podcast about MCAS and why it’s so hard to get a diagnosis (it took me 10 yrs). I want to explore why doctors often misdiagnose people who have MCAS or pass them off as hypochondriacs. I want to interview people with this syndrome, and focus on educating the public. I am writing to you because I would like to know if you are interested in sharing your story for my podcast. I know that the more people that I interview, the fuller picture I’ll be able to give of what it’s like to live with MCAS. I want to educate myself as well as the public so that hopefully more people with MCAS can receive help sooner (it took me over 10 years to finally get a diagnosis). If you're interested, please message me and let me know!  🙂 By the way: if you want, I can include written stories anonymously. Or you could record your story in your own words, written or spoken. Thank you in advance for your time and help! Sincerely,  -Madison  3 likes, 2 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/has-anyone-had-a-tonsillectomy-with-having-mcad--684425,Has anyone had a tonsillectomy with having MCAD? ,"I was diagnosed with Mast Cell Activation Disorder last year.  I have been suffering for over 10 years with the frustrating symptoms.  A huge part of my problems is my throat.  Everyday I wake up with a   and get tonisillitis every two months.  I also have tonsil stones which I believe is causing most of the problems.  My ENT doctor recommends that I have my tonsils removed, but i am really scared to do it because I have been to the ER three times this year with a swollen throat. Has anyone else had this problem? And if so, did you get your tonsils removed? 0 likes, 1 reply "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/middle-of-night-episodes-and-questions-about-other-symptoms-693408,Middle of Night Episodes and Questions about Other Symptoms,"Hi, I am new to this board and have been diagnosed with   and  . My tryptase level was normal as were other mast cell markers in a urine test, but the allergist is going to treat me as if I have a mast cell disorder based on my symptoms. Nothing showed up on the food allergy skin test, although I am highly allergic to grasses and other inhalants. Here are my questions: I've had a chronic   for years, and occasionally my throat and nose will close up completely so I cannot breathe at all during a coughing spell. Eventually it will release and I am exhausted for the day. There are no hives and this does not seem to happen in response to any food or inhalant, just triggered by the random cough. Sometimes it will occur when I've been asleep for a few hours out of nowhere. The doctor is calling this   and has given a prescription for an epi pen and a rescue inhaler with directions to go to ER after an episode. Since I can't possibly inhale during these episodes, I won't be able to use the inhaler. There is no point going to ER because once it's over, it's over. Does this sound like anaphlaxis to those of you with more experience? I am wondering if the epi pen is the answer. Next, I have terrible flushing episodes at random times during the day, and they are worse at night. I always have one about half an hour after falling asleep, where I get very hot, anxious, have elevated heart rate and my hands turn bright red. My blood pressure goes down and I feel faint. A cardiologist recently diagnosed me with dysautonomia. Sometimes I sweat a lot during an episode, and last night I nearly fainted when I got up to use the bathroom. I had to lie on the floor for a while before I could get up. This is in spite of using medications. I'm now using an inhaler for the asthmawhich has helped the cough a lot and increased my lung capacity significantly. I am also taking Zyzal, Zantac, doxepin and quercetin but the night time episodes have not diminished at all. They seem to happen at the same time every night beginning around 10 p.m. I don't get hives or itching with these attacks, but I also have neuropathy and it is highly activated by an episode. I am also woken up with a mild episode when it's time to get up for the day and that irritates the nerves terribly. Does this sound like a mast cell problem or something else? The trigger seems to be changing sleep states rather than an allergen. I am happy to finally have doctors taking me seriously but am overwhelmed and confused by these episodes and not sure we have hit the target yet. I would appreciate any observations. Thanks G 0 likes, 2 replies "
Mastocytosis and Mast Cell Disorders,https://patient.info/forums/discuss/coping-with-not-being-able-to-find-a-diagnosis-696936,Coping with not being able to find a diagnosis,"Hello! Ive been really struggling with coping with my symptoms and diagnosis journey for MCAS. Not really medically (although that has been difficult as well) but coping mentally has been hard. I wanted to start this discussion to meet other people going through the same thing because I feel like my family, and even my doctors, dont really understand what Im going through right now and Im just super confused about everything since I dont know anyone with this condition to compare it to. I first started with symptoms when I was 15, I ate ice cream and suddenly started feeling like someone was sitting on my chest and restricting my breathing. I went to three different allergists – all of which said that I was not allergic to dairy. I kept eating dairy (despite the fact that it usually did not turn out well for me) mostly because I was in denial about suddenly having any type of limitation. Finally, when I was 17 I decided to give up dairy all together because my symptoms were starting to get really scary. Over time I have developed an allergy to many more foods (dairy, egg, gluten, peanuts, cashews, sesame, shellfish, coffee, peas, green beans, certain strong smells, chemicals, etc). Typically what I think to be allergic reactions present themselves through shortness of breath, chest tightness, coughing, lightheartedness, dizziness, flushing/hot flash, itchy skin (but never a rash or hives), nausea or a variation of said symptoms which (if they get really bad) are typically resolved by using an epipen. Recently I have also had a lot of trouble eating since I get full very quickly and start feeling super nauseous afterwards. The thing is: I have never had hives so what if its all in my head? Could these be caused by panic attacks, although its gotten to a point when Im not even worried when I get a reaction, my thought is usually something along the lines of ""dang it, there goes my streak""? I saw an allergist who told me that it might be MCAS, but all of the tests we have done keep coming back negative: we did a test for the kit mutation as well as a 24 hr urine histamine test. My doctor decided to put me on medication for mast cell to see what happens and they have really helped. They have slightly helped reduced the amount of reactions (I went from a reaction once to twice a week to going two weeks without a reaction at times) and they have made my reactions less severe in terms of symptoms and the amount of time it takes for it to go away. I was just wondering if anyone else has had a similar experience? Has anyone else had episodes where its just one symptom? Sometimes I will randomly have chest tightness but no flushing or dizziness, which I dont know if thats typical of an allergic reaction, if that is an allergic reaction. I would appreciate any advice anyone could give me on this, thanks! 0 likes, 0 replies "
Neuropathic Pain,https://patient.info/forums/discuss/pregabalin-and-gabapentin-682925,Pregabalin and gabapentin ,"Pregabalin and gabapentin are to be reclassified as Class C controlled substances from April 2019, the government has announced. The switch will come more than two years after the Advisory Council on the Misuse of Drugs recommended that the two medicines become controlled drugs and be placed under Schedule 3 of the Misuse of Drugs Regulations 2001 and Class C of the Misuse of Drugs Act 1971. The medicines are used for treating neuropathic pain, seizures and anxiety, but illicit use of the drugs has increased in recent years. In June 2018, NHS Scotland figures revealed that gabapentinoids had been prescribed prior to a fifth of drug-related deaths in Scotland in 2016. Following a consultation on the status of gabapentinoids which closed in January 2018, the UK government has now decided to reclassify the medicines but not to apply the requirements for safe custody. It is illegal to possess controlled substances without a prescription or to sell or otherwise supply them to others. Under the new classification, pharmacists will not be able to accept electronic prescriptions for pregabalin and gabapentin, although an impact assessment from the government says that this “may be mitigated in the future if the Electronic Prescribing System (EPS) can be used to prescribe controlled drugs electronically instead”. A pilot scheme prescribing Schedule 2 and 3 drugs using the EPS began in October 2018. Prescriptions of pregabalin and gabapentin will also be limited to 30 days’ treatment, and repeat prescriptions will not be issued. Any prescription received must be dispensed within 28 days. Ash Soni, president of the Royal Pharmaceutical Society (RPS), said in response to the reclassification that “these restrictions are designed to improve safety, and from that perspective will be recognised as a positive step by pharmacists”. But he emphasised that patients must be made aware of the changes so that they understand the new requirements for prescriptions, particularly regarding the time limits for dispensing and restrictions in prescribed quantity. “It is likely that there will be some reduction in the prescribing of these drugs and pharmacies will need support in managing their stock holding to ensure they meet patient demand, without ending up with significant stocks that go out of date,” Soni added. “Misuse of the gabapentinoids, often in combination with opioids, is becoming more prevalent and recognised in specialist drug and alcohol services”, said Graham Parsons, RPS spokesperson on misuse of drugs and chief pharmacist of the charity Turning Point. “It is always a fine balance when drugs are reclassified. Prescribers must always be cautious that the pendulum does not swing too much in the other direction leading to patients with a genuine clinical need being denied evidenced-based pharmacotherapies.” 0 likes, 9 replies "
