disease,postLink,postHeading,postContent
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/question-about-my-pmr-journey-698310,Question about my PMR journey,"I am a 65 yr old female. I have had PMR for 6 years.  I have also bed on prednisone just as long.  My first 4 years I never took above 10mg.  My last 2 years I've fluctuated between 10-20 mg.  My pain has always been in my hips and upper legs. INTENSE pain in piraformis muscle. Also the side of my left hip.  After tiring of my RHUMY who seems to do nothing I got an MRI on my hips to rule out other issues.  They found nothing abnormal.  Dr. suggested PT for the hip but I opted for a chiropractor.  7 sessions and exercises  and it was total relief.  I felt I was taking prednisone for just that for two years. Determined to get off this stuff I've gotten myself down from 20 to 10 mg.  Now the hard part begins. I find that after minimal walking or working in the yard my thighs and upper legs are killing me. Never happened before . If I use a rolling stick it subsides a bit. I've never had this before  I've been an active  cyclist in the warm months. I also swim and kayak.  I'll admit this winter I have not been real active. This has come on in the last few months.  I feel as though I've run 5 miles, as I used to be a runner. Is it the PMR? Is it the deterioration of my muscles? Eileen can you help? 0 likes, 11 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/why-pmr-and-my-other-autoimmune-issues-i-ve-had-a-possible-answer--696275,Why  PMR and my other autoimmune issues I've had? A possible answer.,"I listened to a podcast ""TED  Radio Hour"",  titled ""Hardwired"": which hypothesized that early childhood stress has a very significantly increased statistical causal effect resulting in many   disorders, including Autoimmune, throughout life. For me, this answers a lot of questions I've had. Here are the topics which, when googled, will take you to the Podcast and scholarly article: I will follow this post with a separate post with the links, for your convenience, but they will probably be blocked until reviewed by Moderator. This was Very significant for me, as it answers a lot of questions, one of which : "" How did I get this host of Autoimmune disorders?"" Might burn an hour of your time, but you're on this forum, Right? Thanks for the look-see, and good luck. 0 likes, 15 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/pmr-treatment-without-steroids-697754,PMR treatment without steroids,"Hello, I'm new.  I'm pretty sure I have PMR and have a GP appointment today.  I have all the symptoms and my blood results have come back abnormal. I really do not want  !  The side effects sound horrendous, but the main issues are: I spent the best part of last year losing weight and eventually lost over 20 pounds.  This helped with my chronic mental health problems which I have struggled with for most of my life.  I had a relapse over Christmas and new year, but have improved again.  I fear that pred and   will throw me into another vicious cycle of   and weight gain. I am also terrified of   as my friend died from it a couple of years ago. Would steroid shots avoid any of these problems or could I try to manage with strong NSAIDS?  I'm already feeling 'delicate' and vulnerable and I've not even been prescribed anything. Can I refuse daily toxins (pred) in the hope of avoiding the misery that has plagued my life? 0 likes, 112 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/decided-on-physiotherapy--698414,Decided on physiotherapy.,"I have been making valiant efforts to improve my conditioning. I did three formal classes in TaiChi, walk on my treadmill for 35 min(holding on), and balance and upper body exercises.  My hips are still weak and walking any distance is a real effort. I feel like my body is made of balsam wood. No pain though and on 7.75 mg pred. Would love to walk outside but allergic to pollen. I had my first session today and, fortunately, this therapist has extensive experience with scoliosis/hardwared spines. So I'm hopeful. Will be 77 next month; not ready to give up yet. 3 likes, 11 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/does-anyone-have-an-opinion-on-on-zoledronic-acid--698505,Does anyone have an opinion on on zoledronic acid?,"Good evening my friends, I went to the reumey yesterday for a check up, that I was suppose to have last November, but didn't mind waiting on,  because of all the good information I've gotten here.  In fact, I was rehearsing what I would say to him, and trying not to let on I knew more than he would like me to.  He was happy with my taper, now at 5, but he did not like the fact that I stopped taking alendronate acid,  he thought I was taking it all along, but I stopped in December, ( I took it for six months).   After he realized I won't take it, he pressed on about zoledronic acid, another bisphosphonate.   It's given intravenously once yearly, that way it bypasses the stomach, which can cause alot of the side effects we talk about here.  But, I guess my question is,  more along the long term effects of this drug on the bones; does it really build bones that are going to serve us and keep us from fracturing our hips and ending it all there.  Or is it all pharm/doc talk, if you know what I mean. Thank you all for being there. 0 likes, 11 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/coming-off-pred-698836,Coming off pred,"hi all I was told to reduce pred 1 mg a month, every thing seemed ok when I was on 2mg a month. At the beginning of this month down to 1 mg, since then have suffered all the pain back again feeling sick all the time, no appetite. It really feels like it was when I was supposedly misdiagnosed. Any help would be gratefully received. I will be contacting the Dr tomorrow to see if this is withdrawal symptoms and how long does it go on for. 0 likes, 13 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/i-am-always-dizzy-and-confused-is-there-anything-i-can-do-for-myself--698828,I am always dizzy and confused.  Is there anything I can do for myself.  ,"I began Pred at 100mg due to CGA and PMR 2 years ago and down to 17mg today.  is the   caused by meds, PMR GCA  anybody know?  Wish I could function better. 0 likes, 7 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/newly-diagnosed-with-pmr-please-can-i-ask-for-some-advice--698820,"Newly diagnosed with PMR, please can I ask for some advice?","Have just been diagnosed with PMR and have already found this forum invaluable, it helped me work out what was wrong with me before my GP did! Reading all the posts on the dreaded Pred I was bracing myself for having to start steroid treatment but of course it was inevitable. Started taking Pred last week and almost overnight noticed a huge improvement in my symptoms, even though I haven m wondering if its best to start with taking a dose I can function pretty well at,  rather than being completely symptom free, to reduce my chances of unwanted side effects, as well as withdrawal problems down the line, as I understand I will be trying to reducing the dose in a few weeks anyway.  Due to see my GP again in 3 weeks following more  , but any advice in the meantime would be greatly appreciated. 0 likes, 5 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/early-days-with-pmr-and-frustrated-698757,Early days with PMR and frustrated,"Hello all, I just found this wonderful resource and suspect that I may find more helpful information here than I've been receiving from my GP to date. I'm in Canada where our public health system deals very efficiently with major trauma and life-threatening illness, a condition like PMR, not so much. Classic PMR symptoms came on suddenly 4 weeks ago -  bilateral, proximal  pain and stiffness early am, diminishing during the day, CRP the only out of range blood test marker. I've only been told it  appears to be PMR but no definite diagnosis. For some inexplicable reason I haven't been able to get an appointment with a rheumatologist so far. Still hopeful. I was prescribed 20 mg prednisone 21 days ago. I take it with breakfast but suffer pain and discomfort, going from 8-9/10 pain to about 2/10 by around 4-5 hours later. Today was almost unbearable. I stayed up very late last night, feeling pretty good, but then couldn't sleep as the pain on lying down was too severe. I drifted on and off sleep for about 3 hours, sitting up. Trying to get up and moving was near impossible because of severe pain and stiffness. Even walking at a slow painful shuffle was almost impossible as was getting dressed (forget trying to pull on socks). I don't expect diagnostic advice here but I do have a question about dosing from the experience of others. I'm fearful of a repeat of this day tomorrow, so I'm considering taking prednisone this evening at bed time. I have read that there is some wisdom to not taking one dose only in the am, the time when flares are raging. I did try and split my dose once before with no improvement - 10 mg am, 10 mg evening. So I'm thinking of taking 20 mg + 10 mg, not sure which dose when, but I keep reading that ""playing"" with dosing should only be done under the care of a rheumy. However, if I have no appointment date in sight, I would take a chance to deal with the debilitating pain. Can anyone offer any anecdotal experience? Thanks! 0 likes, 5 replies "
Polymyalgia Rheumatica and GCA,https://patient.info/forums/discuss/pmr-and-a-keto-diet-698872,PMR and a keto diet,"I was wondering if there was anything that might have triggered the onset of PMR recently, and the only personal change I can think of is a rather strict cyclical keto diet coupled with intermittent dieting (eating in a 6 hour window 5 days/week) I'm very familiar with the keto eating plan and I've both lost unneeded weight as well as kicked my sugar addiction. Which of course led me to wondering if anyone has experienced the onset of PMR after following a keto dietary plan. From what I know, there should be an INVERSE relationship between the two because of the removal of inflammation factors. But I wonder.... 0 likes, 2 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/depression-with-phn--552486,Depression with PHN?,"Anyone have depression with PHN?  I'm a retired psychologist with 26 years of PHN in right eye, forehead and scalp.  I have nothing to gain [not looking for patients, I'm retired after 40 years practice].  I have learned very helpful ways to manage depression and PHN, and have worked with many patients with chronic pain and depression.  If interested, let me know.  I hope I can point some people with this difficult condition in a helpful direction that will improve their lives. 1 like, 251 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/marijuana-for-post-hermetic-neuralgia-670227,Marijuana for Post Hermetic Neuralgia ,"I have Post Hermetic Neuralgia since a year and have seen on internet that Marijuana is good for chronic pains. Does anyone have experience of using it? 0 likes, 6 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-and-migraines-670177,PHN and Migraines,"I have PHN on my trigeminal nerve on the left side of my face/head. Most of the time I experience pain in my face and eye but occasionally, and seemingly more frequently, I also get migraines.  Has anyone else had any experience of both PHN and migraines? And if so, are there any effective medications or treatments?  I have been prescribed a relatively new drug, Palexia (tapentadol), which is a combination of SNRI (similar to duloxetine/cymgen/cymbalta) and opiod painkiller. Has anyone else had any experience with it?  0 likes, 5 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-on-face-670548,PHN on face,"I've had shingles 2-months ago now I have PHN on 1-side of face                                    I've had it for 2-months. My chin lip & half my tongue is numb & I have pain almost 24 hours.  My chin will also itch I itch it & it hurts to touch my chin. I thought I had canker sores so I went to Dr. no canker sores. I had shingles in my mouth so that's why I have pain.        I take Tylenol  & I'm gabapentin. This is so frustrating it makes me so depressed.         What does everyone else do for the pain & frustration ?   0 likes, 6 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-100-gone-for-months-can-the-pain-come-back--673675,Phn 100% Gone For Months... Can The Pain Come Back???,"My mother was hit with a horrifying case of shingles on her face from Sep 2017 and suffered until March 2018. The pain has been gradually healing and then since late March, she has been pain free (praise God). She is intensely worried about PHN pain returning.  Does PHN pain come back? Do any of you know any cases where PHN pain returns after months of being pain free 100%? 0 likes, 21 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/my-mom-had-the-shingle-a-year-ago--676840,My mom had the shingle a year ago...,"Since then she has a burning sensation through out her body and has a hard time swallowing to the point where she looses her appetite. The doctors cannot find any physical cause everything appears normal all the tests are normal. Can it be PHN even if the symptoms  are all over her body? 0 likes, 6 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/ice-ice-baby--594284,"Ice, ice, baby!","I have tried all pharmaceuticals (nortriptyline, amytripyline, keppra, tramadol, Lyrica, patches, ointments, etc.) as well as procedures (multiple nerve blocks and stellate   injection), acupuncture, physical therapy, massage, even medicinal cannibus -- nothing has provided relief. The only thing that seems to help is ice. Is anyone else experiencing a similar situation? Any other options that could be suggested? For reference, my PHN affects the right side of my face and the back of my neck and head. I am coming up on four years since my initial shingles outbreak. Thanks! 0 likes, 33 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-problems-672328,PHN problems,"Hello PHN friends Does anyone have problems when they are outside w/the sun humidity ?  Also does anyone have canker sores or mouth pain from PHN ? 0 likes, 5 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/i-have-a-cold-and-aching-eye-after-shingles-would-love-some-information-672163,I have a Cold and aching eye after shingles would love some information ,"hi im new to the forum. I had a severe case of shingles November 2017 on my face, head and in my eye. The shingles went but I have been left with the Post Herpetic Neuralgia, burning, itching and recently a cold eye which aches. It feels as if someone has frozen my eyeball and then put it back in its socket. has anyone else experienced this, if so are there any treatment or tips? many thanks   0 likes, 8 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/relief-of-phn-pain-with-laser-therapy-644262,Relief of PHN pain with laser therapy,"I was doing some research online and came across a procedure for pain relief. It's called Cold Laser therapy or Low Level Laser therapy. I was wondering if anyone with PHN has tried any kind of laser therapy. I can't find any blogs where people with PHN have tried this. The theory behind the laser treatment is that you use red or infrared laser light at certain wavelengths to penetrate the skin to reach the damaged tissue. The light heals the tissue and thus you get pain relief. It sounds too good and easy to be true. If anyone out there with PHN has tried laser therapy can you please let me know the outcome?  1 like, 11 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/steroid-injections-for-shingles-pain-563878,steroid injections for shingles pain,"The first day my rash appeared I saw my dermatologist who diagnosed shingles and gave me an anti-viral medicine. The rash went through the typical stages of blisters, scabs, and eventally fading in color. But , as many here have described, the pain was unbearable on my left shoulder blade, left underarm, left breast. I went on a low dose of gabapentin and nortriptyline, which I'm still on (it's about 6 weeks since my rash first appeared). Three weeks ago, my dermatologist gave me steroid shots in the spots where I told him it hurt. He numbed the skin first and his assistant also blew very cold air onto the spot while he gave me the shot. The pain of the shot wasn't too bad, really, even in my armpit. He gave me many shots. It took at least a week to 10 days to feel a reducton of pain in those spots. I returned to him a week ago for more shots in the spots that still hurt. I felt relief more quickly this time, but he also gave me lots more shots than the first time. I have another appt. with him next week. These shots have been a godsend, as I wasn't able to wear a shirt or bra for weeks due to the pain. I'm almost back to normal now. I wouldn't call it pain anymore. It's now just a feeling of minor irritation where it used to hurt like heck. I don't know why I can't find any information on the internet about these steroid shots for shingles pain. I want everyone to know about them. I also went to my family doctor once about the shingles. She prescribed the gabapentin and anti-depressant. When I asked my dermatologist why she hadn't mentioned the steroid shots, he said that she wouldn't have been trained in that. I highly recommend the steroid shots. I believe my dermatologist told me that there is also a bit of lidocaine in those shots, but I'm not sure I'm right about that. Hope this info can help someone. 0 likes, 29 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/cognitive-behavior-therapy-cbt-for-phn-people-604824,Cognitive Behavior Therapy [CBT] for PHN people,"On the ""  with PHN?"" forum, I've talked about CBT as probably the most effective and quickest route to decreasing depression.  On this forum, I hope to offer some more detailed guidance toward using CBT.  I'm thinking of offering maybe a weekly suggestion for thought and behavior change that will enable people to get better control of the pain and emotions associated with PHN.  Anyone interested?  1 like, 54 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/can-phn-pain-move-from-the-original-site--451037,Can PHN pain move from the original site ? ,"Hi everybody ..                            I am recovering from shingles for 5 months now, it affected my right had side , it started with back pain . Which I though was a kidney infection .. The rash appeared around my waist down around my tummy .. I have had PHN in that are which is bareable , burning , stinging and aches .. But the question is can the PHN move ? .  I now have pain on the opposite side .. The pain can run down my back , buttocks and thighs .. And it can burn .. I know if I excerte myself with certain activities the symptoms are similar to having the shingles again ..  This has been the first week I have had where I can do a little more without feeling so tired , but I made the mistake of doing a little garden work and the pain has come back .. I would be grateful if anyone has has a similar experience just to put my mind at rest .. Or the do'a and dont's recovering from post shingles ..                                  Best wishes yvey    But the question I would like to ask is  0 likes, 15 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/why-is-it-worse-different-after-2-yrs--677923,Why is it worse / different after 2 yrs?,"Supraocular and supratrochlear nerves to the left eye & scalp are fried.  Formerly an EEG Tech, I read every neuro article out there about PHN - the ""coincidence"" of increased rosacea near or at the site, the biopsies of affected PHN sites showing 100x the # of nerve cells than non affected sites, & so on.  Slogging thru   thoughts, despair, strained relationships, and the ""but you look fine"" replies have left me / us no alternative but to find the answers ourselves. And I need your help.  Each paragraph has a topic title - if you can include the topic in your reply title, that will help organize the replies. MYELIN SHEATH - do the supraorbital & supraocular nerves have myelin sheaths?  Some nerves have this outer sheath covering the twisted bundle of nerve fibers, but none of the five specialists I was seeing simultaneously could answer this question, nor can I find the answer.  Are all PHN sufferers dealing with nerves that have myelin sheaths? R   - This OTC mail order capsule came from Geronova Research in California, and despite its $ 120 monthly cost, it may have helped.  My pain is far worse now than it was a year ago when I could afford it for a few months.  This acid may aid in nerve regeneration in adults.  There was a large body of medical research done by Germans in the mid 30's on nerve regrowth, and the surnames of some of the principals in Geronova Research appear to be German  Does this California company have connections to nerve research done eighty years ago? FRUCTIS HAIR CONDITIONER -  Because I can only wash my hair by slowly dipping my head backwards in water and shampooing the happy part of my head, my eyes are closed during this ordeal.  A few weeks ago, my hand, cupped with Fructis hair conditioner, accidentally hit my affected eye and scalp.  Instead of screaming with pain, I had immediate, cool, soothing relief from the 24/7 burning itch and no pain from touching the fried area.  I repeated this three times over the next week, all with the same instant relief.  The instant relief continues each time I apply Fructis conditioner.  My beautician confirmed my thought that conditioner closes the hair shaft.  Could the conditioner be ""closing"" these open nerve endings?  She gave me two different Fructis conditioners and another brand of conditioner that is a different type of product.  I am comparing each kind and noting the common chemicals in the most effective two conditioners. CHEMIST NEEDED - Once the common chemicals are determined in the hair conditioner, does anyone know of a chemist or chemical researcher outside the US who would be interested in helping us determine if a hair follicle closing chemical is also closing nerve receptors?     BODY ELECTRICITY - The body is full of electricity, and in the first three months of PHN, I suffered mini seizures or ""neurological events"" from the mass at my brain stem and too much electricity firing from the damaged nerves.  Although the mass subsided, a few times a month the events start to form, always in the same spot and always starting with the jagged, white light in my brain.  However, I can hold my palms together over my eye, concentrate, float my body above the clouds, and within seconds the white light and pain go away.  My theory is that my hand electricity is negating the overactive electricity in my brain.  Is there any way to prove this?  - I need help.  Despite my better days, there are still too many of the bad days, and if too many of the bad days happen back to back, I want to check out.  Don't tell me to call the hot line.  I want to talk to someone who understands PHN and doesn't tell me that it's selfish for me to want to check out because I have headaches. Thank you, & may all the gods we believe in bless us. 0 likes, 19 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/do-you-experience-good-and-bad-days-based-on-your-activity--691344,Do you experience good and bad days based on your activity?,"I'm asking because I find that even though I spend my days at a pain level of 4/5, if I do too much I get shot up to an 8/9 for days.   My Shingles covered my left hip and down my thigh.  My main symptoms are skin sensitivity, aching and stinging.  I've discovered there's a list of things that if I do them my days get worse, such as: Running, Walking, Aerobics, sweeping, moving around for hours (hours of shopping is fun but I'm down for two days).  I've had to start lifting weights to get exercise.  Pants sting so I work from the office 1/2 a day and the other from home so I can get relief.  Does anyone else notice that what you do makes the pain worse, or is it just me???   My oh so smart brain keeps telling me that nerve damage just hurts regardless what you do, but I swear what I do affects it greatly.  I swear I'm starting to go nutso. Also weather changes... do they affect you?? FYI: I take Gabapentin regularly and use Lidocane patches (which are a God send), and then I have Butalb and Hydrocodone as needed.  But I don't like to take things so I take my Gab and Lido and I'm light on the others. 0 likes, 7 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-and-microcurrent-treatment-691177,PHN and microcurrent treatment,"Has anyone tried micro-current as a treatment for their PHN?  I was referred by my doc to a Cleveland Clinic physician trained in this treatment and it sure ""sounds"" like a it'll work.  Hoping to hear someone with long term PHN  being treated and finding relief.   I met the CC doc  last week for first of several treatments, and heard this was developed here and local docs are being trained for the help of their patients.  I did some Google searches and it sounds great.  I just hope and pray after 7 years of this .... well I hesitate to say any more after so many let downs. 0 likes, 2 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/trial-ema401-for-phn-673141,Trial EMA401 for PHN,"Is anyone participating? Just heard about a new Novartis trial. If anyone is taking part can I plz ask where you are participating, what it involves and is it working? Thanks so much hope your having a bearable pain day. 0 likes, 14 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/postherpetic-neuralgia-674432,Postherpetic neuralgia,"Have had this for 1 1/2 years post the shingles .... itches and so tender to touch  0 likes, 4 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/severe-pain-in-ovaries-during-periods-685478,Severe pain in ovaries during periods,"I started taking Levothyroxine in February as part of attempts to sort out fertility issues and prepare for IVF. My levels started at 8.49, after taking 50mg Levothyroxine for 8 weeks levels dropped to 2.74. I was happy with that as I was told that i need to be below 2.5 for IVF. After another 8 weeks levels jumped up to 3.94 and dose was increased to 75mg. I then started experiencing severe pains during periods in my left ovary to the point that I was taking Co-codamol + Ibuprophen every two hours and still felt like i was being operated on! Now I got Tramadol and Naproxen which help with the pain (although I can still feel it) but make me groggy and unable to get out of bed. I wonder if anyone has experienced similar issues as my GP says it is unlikely that this is linked to Levothyroxine. So far I've had an ultrasound done. I was told that all looked normal and that pain might be related to ""hormones"" and that it would be best to go on the pill! Such an insensitive reply considering my fertility struggle and plans for IVF. 0 likes, 1 reply "
Postherpetic Neuralgia,https://patient.info/forums/discuss/experiences-with-gabapentin--660745,Experiences with gabapentin ?,"Hi fellow sufferers can anyone give me theyre experiences with gabapentin? Am reluctant but deperate. Figured you guys would have the best and most honest experiences. I feel like there is a belt tied so tight around my waist. Pretty much being strangles alive for 16 months. Thanks guys. I did have phn ten years ago in neck and took a few years to subside. Did nothing to fix it just went away with time. Now i can feel it wver so slightly. More a nuisance now. Is this how phn works. If u givenit time it will almost all go away. Ive just been reading people having it for 30 years and that sounds unbearable. Hope u guys are optimistic and hope yours is lessening. Glad we have eachother. Matt 1 like, 6 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/low-grade-fever-that-doesn-t-go-away--586284,Low grade fever that doesn't go away!,"I've had 5 outbreaks of shingles in same area in last 21 months and think I'm on the verge of another outbreak. I'm almost constantly dealing with low grade  , fatigue and just not feeling good. Typically it occurs a week or 10 days before an outbreak and will last one month after the outbreak or longer lately. Does anyone else have this problem? I realize fever is a common symptom of shingles, but I feel my fevers are a little excessive. I've been running a fever more than not having a fever the last 6 months. I've had a fever now for almost 2 weeks with no rash in sight. Although pain is worse for now in the area affected. 0 likes, 4 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/just-need-to-talk--695845,Just need to talk.,"Hi everyone i hope ur ALL doing well.  Im so sorry to be burdening u all with this but i feel like if anyone can understand me its u guys.  Its been very difficult for me over the past few months and honestly im doing my very best to fight it but some days its so much worse than others. No combination of medicine has seemed to help and only the combination of pethidine and morphine seems to only just take the edge off but within 2 hours of coming of this combo  my pain level is sky high again. i have tried mind over matter and meditation but its just not working and trust me im so strong willed im scared of myself. I dont want to swap one thing for another(PHN for pain med addiction) but im so completely lost im in so much pain most of the time that its constantly written on my face i thought i was hiding it well but obviously not well enough. The way my husband and kids and very close friends look at me with sheer helplessness i feel so extremely guilty im trying to hide how bad the pain is but im obviously not doing well enough. Why do they have to suffer ALSO am i not suffering enough for us all. Plz help me does anyone else feel the same?  If so how do u cope? I feel so much guilt. I just need to know that im not alone. Again i apologize profusely  for my complaining but i dont know who else but a PHN sufferer  would understand. Dont worry if ur not up to responding i just needed to write this down and feel like at least im doing my best to make it through another day. Take care everyone my thoughts and prayers r with u ALL and tomorrow is another day. 0 likes, 32 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/has-anyone-tried-ketamine-treatments--695277,Has anyone tried Ketamine treatments?,"I have read a number of studies that indicate that ketamine can be an effective treatment for chronic pain, including   from PHN. Does anyone have any experience in trying this treatment? I have an appointment in 2 weeks with a pain clinic where this might be an option. I will try update this post with any relevant info afterwards. 0 likes, 2 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/phn-sufferers-under-35--656859,PHN sufferers under 35?,"Hi all :-)   I'm new to the group and wanted to reach out to see if there are any others out there with PHN under 35? I'm 31 and have had PHN for 8 months. I have had a previous episode of shingles and PHN which lasted around a year and a half. I was devastated when I got shingles for the second time. It often feels quite isolating having this and not having anyone else my age to talk to about it. I find my friends don't really understand the condition, or how it has affected my life. It would be great to hear from anyone who is having a similar experience, or just any tips to help stay positive!!  0 likes, 9 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/hi-i-just-want-to-know-what-do-you-think-about-abortion-681023,"Hi, i just want to know what do you think about abortion","Hi,this is my question, What do you think about abortion? I ask you this guys because i want to see differents points of view about this controversial topic,in my opinion, i agree and desagree , I am agree because maybe this person could be raped and doesn´t want to have this baby and I´m desagree because if you doesn´t want to have children  protect yourself  when you have sex or think twice  before you have sex. 0 likes, 2 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/so-what-happened-with-our-phn-group--691102,"So, what happened with our PHN group? ","I haven't been here for a while, but I'm really surprised to see that the most recent activity was weeks ago, and before that , months. I'd love to think it's because everyone is just peachy-keen, hunky-dory and fit as a bunch of fiddles. I'm slowly making progress with my PHN from shingles back in October 2016. I had no rash, so no anti-virals. Mine is in my back/check/bra line. I'm VERY slowly tapering off gab. In December 2016 I was at 2700 mg, now finally down to 600 mg. I hate the dang drug and will be glad when I'm off it. I don't think it's giving me any relief now, and with each successive taper, the withdrawal is the pits. But I end up better and the end. How's everyone else doing? 0 likes, 18 replies "
Postherpetic Neuralgia,https://patient.info/forums/discuss/promising-new-treatment-698361,Promising new treatment ,"After doing a fair amount of research, I asked my doctors about the possibility of ketamine treatment as a number of studies have demonstrated encouraging results. Apparently there are two types of treatment, both a quite serious and require direct infusions and staying in hospital for observation. I have yet to undergo the treatment and I have an appointment scheduled in 2 months at a specialised pain clinic. I have already met with a professor of pain management, who was very encouraging about the potential for a ketamine treatment for me. I am trying not get my hopes up, but after 5 and 1/2 years of pain I am pretty desperate for any treatment that can move me off a daily cocktail of powerful medications. Surprisingly, ketamine treatments are not widely discussed as possible treatments for PHN, despite the numerous successful trials. However, there was some publicity a few weeks ago about ketamine being used to treat  . So if anyone is feeling hopeless and let down by the current course of prescribe medications I would strongly encourage you to ask you doctors and specialists about ketamine treatments. Once I know more after my appointment, I will try to post as much additional information as I can. 0 likes, 3 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/hi-please-enlighten-me-691051,hi please enlighten me,"hi. is it possible that the sperm will go through the vagina if released on the upper part of the genitals? There's no penetration or anything that the male genital comes in contact of the female's other than the release on the upper pubic area 0 likes, 0 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/worried-about-pregnancy-691421,Worried about pregnancy ,"Hello, I am writing this on behalf of my girlfriend we are both 17 and are extremely worried that she is pregnant we took 4 strip test 3 came up negative and one came up weird probably  invalid. We have had sex 12 times with a condom, however i do know it wasnt used 100% properly e.g didnt pinch top, she hasnt had a period for 2 months. Really worried any  feedback is greatly appreciated. Thanks. 0 likes, 0 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/going-to-be-a-father-need-advice--682524,Going to be a father!!! Need advice! ,"Hello, a little over a month ago my wife and i decided to start trying for a baby. were both 26 and are more then  financially capable to have a baby. so we thought it was the right time to start. now, dont get me wrong im thrilled. ive wanted to be a dad for years, however after reacting very happy and excited with my wife....i had a minor panic attack alone in the bedroom... i believe im ready but im also afraid im not? my dad was an abusive a$$****. i havent seen him in over 10 years but im worries that i dont have any positive rolemodels for fathering a child... is it normal to freak out when you wanted this? does anyone have advice for me? whats the first child really like? thanks for your time. 0 likes, 1 reply "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/conception-date-confusion--690662,Conception date confusion.,"Hi, A woman i had been having a sexual relationship with for a few weeks announced that she was pregnant with my child. The absolute earliest possible date for me to fathered this child is 8 weeks. The scans are showing 13 to 15 weeks... Is this possible? 0 likes, 0 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/caesarian-delivery-690544,Caesarian Delivery ,"My daughter in law delivered her first child by caesarian delivery. Should she risk and try to deliver her second child by normal delivery? 0 likes, 2 replies "
Pregnancy and Genetic Disorders,https://patient.info/forums/discuss/possible-pregnancy-really-need-advice-685345,"Possible pregnancy, really need advice","Hi. Just looking for advice. My girlfriend and I are a little worried rn. She tells me she has been getting her period on the 10th for the past few months and she hasn't gotten it yet this month. We have had sex a few times without a condom (dumb. I know.) but we're always extremely careful to prevent an ""accident"" if you know what I mean. Yes, I know the pull-out method isn't ideal and pregnancy is still possible but it's information I should give. She has taken two pregnancy tests from one of those 3 set boxes, with one of them being one of the line thingies and the second one that just says yes or no. We're worried right now because the first one, the line one, had a faint second line, but what confuses us is that the second one said ""NO"". We aren't sure what to think right now. She says she has been getting some kind of pains but I don't really know much. Possibly useful information: she has had a lot of physical health problems, and a lot of stress and  , maybe this is what is causing this. We are both 17. I remember she told me once she would have problems having children because of something but I don't remember what. Also, she got pregnant before (not by me, don't worry) and had a really bad miscarriage, was practically bleeding out. I know this is bad, I know we made mistakes, I'm just looking for help right now. Any would be appreciated. I'm worried our lives are ruined, hers especially. 1 like, 3 replies "
